Transcript_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENST00000435760.6,5.971584356,5.287082604,11.1456479,11.57153504,9.779800458,23.08197629,11.54399713,17.27205456,11.69659693,13.2503151,8.94743665,22.09550524,8.8612935,14.04154875,12.2538791
ENST00000435761.5,12.93843277,9.252394557,7.430431934,13.22461148,15.64768073,10.25865613,7.695998086,34.54410912,55.8837409,46.97838988,47.17739325,46.19969277,35.445174,53.35788523,55.14245593
ENST00000435762.2,7.962112475,0,0,3.30615287,4.889900229,1.709776022,3.847999043,0,1.949432822,0,0.813403332,0,0,0,0
ENST00000435765.5,21.89580931,19.82655976,26.00651177,20.66345544,16.62566078,29.06619237,8.978664434,25.40008024,18.84451728,12.64802805,18.70827663,15.06511721,17.722587,24.33868449,23.28237028
ENST00000435768.6,0.995264059,5.287082604,0,3.30615287,2.933940137,8.548880109,0,2.032006419,5.848298467,3.011435249,2.440209995,3.013023442,0,3.744412999,11.02849119
ENST00000435773.2,1.990528119,0,0,0,0,0,0,3.048009629,0,0,0,1.004341147,0,0.93610325,1.22538791
ENST00000435786.6,4.976320297,7.930623906,7.430431934,3.30615287,0.977980046,4.274440054,5.130665391,9.144028886,8.44754223,5.420583448,5.693823323,8.034729178,8.8612935,10.29713575,8.577715367
ENST00000435794.5,0,3.965311953,3.715215967,0,1.955960092,2.564664033,3.847999043,1.01600321,0,1.2045741,1.626806664,0,0,0,0
ENST00000435800.6,5.971584356,2.643541302,1.857607984,3.30615287,0,0,0,4.064012838,0,1.2045741,2.440209995,1.004341147,0,0,4.901551639
ENST00000435815.1,0.995264059,9.252394557,0,0,0.977980046,0,0,0,0.649810941,0,0.813403332,0,0,1.872206499,0
ENST00000435817.7,2.985792178,0,3.715215967,4.132691087,1.955960092,1.709776022,6.413331739,2.032006419,2.599243763,3.011435249,2.440209995,2.008682294,0,0,0
ENST00000435822.6,14.92896089,27.75718367,13.00325588,21.48999365,24.44950115,23.9368643,19.23999522,23.36807382,24.69281575,15.65946329,17.8948733,16.06945836,0,20.59427149,19.60620655
ENST00000435829.6,0,0,0,0.826538217,0,5.129328065,0,0,1.949432822,0,5.693823323,0,0,0,0
ENST00000435844.3,148.2943448,260.3888182,289.7868454,560.3929114,405.861719,791.626298,396.3439014,914.4028886,779.7731289,795.0189057,850.8198851,1195.165965,1245.011737,1102.729628,1028.100456
ENST00000435847.6,0,0,0,2.479614652,0,1.709776022,0,2.032006419,5.848298467,6.625157548,1.626806664,3.013023442,0,3.744412999,2.450775819
ENST00000435856.2,13.93369683,35.68780758,31.57933572,24.79614652,20.53758096,18.80753624,26.9359933,76.20024071,55.8837409,65.64928843,60.19184655,76.32992719,57.59840775,64.59112423,60.04400757
ENST00000435864.2,6.966848416,6.608853255,13.00325588,11.57153504,9.779800458,14.53309618,11.54399713,31.4960995,33.79016892,21.08004674,23.58869662,27.11721098,22.15323375,33.69971699,35.53624938
ENST00000435881.7,13.93369683,15.86124781,9.288039918,23.14307009,9.779800458,17.09776022,5.130665391,12.19203851,24.69281575,21.08004674,26.02890662,17.0737995,22.15323375,32.76361374,33.08547356
ENST00000435887.2,1.990528119,5.287082604,0,1.653076435,1.955960092,0,2.565332695,2.032006419,0,4.216009349,1.626806664,0,0,0,0
ENST00000435888.5,0,0,0,0.826538217,1.955960092,0.854888011,2.565332695,1.01600321,2.599243763,2.409148199,0,2.008682294,0,0,0
ENST00000435891.5,18.91001713,19.82655976,20.43368782,22.31653187,20.53758096,12.82332016,8.978664434,30.48009629,22.09357199,18.67089854,16.26806664,10.04341147,26.5838805,9.361032497,17.15543073
ENST00000435893.6,0,2.643541302,0,1.653076435,0,1.709776022,2.565332695,0,0,2.409148199,0,0,0,0,0
ENST00000435900.5,0,0,0,0.826538217,0,5.129328065,0,5.080016048,0,0,0.813403332,3.013023442,0,1.872206499,1.22538791
ENST00000435907.6,2.985792178,1.321770651,0,0,2.933940137,0,1.282666348,3.048009629,3.898865644,0,0,0,0,1.872206499,0
ENST00000435926.5,4.976320297,5.287082604,3.715215967,3.30615287,7.823840367,10.25865613,2.565332695,5.080016048,5.848298467,6.022870498,5.693823323,6.026046883,0,4.680516249,4.901551639
ENST00000435929.6,4.976320297,2.643541302,5.572823951,2.479614652,3.911920183,4.274440054,1.282666348,1.01600321,4.548676585,4.818296398,6.507226655,7.030388031,0,9.361032497,2.450775819
ENST00000435930.1,4.976320297,7.930623906,5.572823951,0.826538217,0.977980046,1.709776022,5.130665391,2.032006419,1.949432822,3.613722299,2.440209995,5.021705736,0,4.680516249,8.577715367
ENST00000435931.1,0,1.321770651,1.857607984,0.826538217,1.955960092,0.854888011,0,1.01600321,0,0,0,0,0,0,1.22538791
ENST00000435938.5,6.966848416,1.321770651,3.715215967,4.132691087,1.955960092,2.564664033,2.565332695,6.096019257,3.249054704,3.613722299,4.880419991,6.026046883,0,6.552722748,1.22538791
ENST00000435947.6,7.962112475,0,3.715215967,2.479614652,1.955960092,5.984216076,7.695998086,5.080016048,3.249054704,3.613722299,4.067016659,13.05643491,13.29194025,12.16934225,7.352327458
ENST00000435971.6,4.976320297,0,3.715215967,2.479614652,2.933940137,0,0,0,1.299621881,0,2.440209995,2.008682294,0,0,4.901551639
ENST00000435976.6,0,0,0,0,0,5.129328065,0,0,0,0,0,0,0,0.93610325,0
ENST00000435978.6,0.995264059,3.965311953,1.857607984,4.132691087,2.933940137,2.564664033,0,8.128025676,5.198487526,6.022870498,4.067016659,7.030388031,8.8612935,5.616619498,13.47926701
ENST00000435983.5,2666.312415,4533.673333,5182.726274,8719.151656,6612.12309,13359.33495,6058.03316,12779.28837,10588.01947,11103.76405,13586.27585,15977.05897,12800.13846,14810.08951,15362.68822
ENST00000435989.7,0,0,1.857607984,1.653076435,0,0,0,0,0.649810941,0,0.813403332,0,0,0.93610325,0
ENST00000436005.3,1.990528119,3.965311953,0,3.30615287,0,0.854888011,0,3.048009629,0.649810941,0,1.626806664,2.008682294,0,1.872206499,0
ENST00000436008.6,2.985792178,1.321770651,0,2.479614652,0,0,0,0,0,0,0,0,0,1.872206499,2.450775819
ENST00000436021.6,2.985792178,0,1.857607984,0.826538217,0.977980046,0.854888011,1.282666348,2.032006419,1.299621881,0,1.626806664,2.008682294,0,0,0
ENST00000436040.7,1.990528119,0,1.857607984,2.479614652,2.933940137,0,2.565332695,1.01600321,3.249054704,0.60228705,1.626806664,3.013023442,0,1.872206499,0
ENST00000436062.5,7.962112475,0,0,0,2.933940137,4.274440054,0,2.032006419,1.949432822,0,1.626806664,0,8.8612935,0,3.676163729
ENST00000436063.7,26.8721296,15.86124781,11.1456479,13.22461148,4.889900229,15.3879842,8.978664434,6.096019257,9.747164111,12.64802805,7.320629986,8.034729178,17.722587,15.91375525,2.450775819
ENST00000436066.4,1.990528119,0,0,2.479614652,0,0,1.282666348,0,1.949432822,0,0.813403332,2.008682294,0,0,2.450775819
ENST00000436069.5,0.995264059,1.321770651,0,0.826538217,0.977980046,0,1.282666348,0,0,1.806861149,1.626806664,1.004341147,0,0,0
ENST00000436088.6,13.93369683,18.50478911,35.29455169,9.091920392,12.7137406,18.80753624,6.413331739,6.096019257,21.44376104,9.034305747,19.52167996,8.034729178,0,4.680516249,6.126939548
ENST00000436096.3,0,0,1.857607984,0,1.955960092,0,0,0,0,3.613722299,0.813403332,0,0,0.93610325,0
ENST00000436104.6,0,0,0,2.479614652,2.933940137,1.709776022,0,3.048009629,7.797731289,3.011435249,1.626806664,0,0,4.680516249,3.676163729
ENST00000436106.3,3.981056238,2.643541302,0,4.959229305,0,0,0,6.096019257,2.599243763,3.613722299,5.693823323,4.017364589,0,3.744412999,1.22538791
ENST00000436108.6,8.957376534,11.89593586,3.715215967,13.22461148,10.7577805,22.22708828,10.26133078,15.24004814,12.34640787,20.47775969,23.58869662,16.06945836,22.15323375,20.59427149,25.7331461
ENST00000436109.6,2.985792178,1.321770651,7.430431934,0,0,3.419552043,1.282666348,4.064012838,1.949432822,4.818296398,7.320629986,0,4.43064675,1.872206499,0
ENST00000436112.1,0,2.643541302,1.857607984,0.826538217,0,0,1.282666348,0,0,0,0,0,4.43064675,0.93610325,0
ENST00000436117.3,4.976320297,3.965311953,9.288039918,0,5.867880275,2.564664033,2.565332695,7.112022467,4.548676585,11.44345395,8.134033318,8.034729178,0,4.680516249,3.676163729
ENST00000436120.7,0,0,0,0,0,0.854888011,0,0,0,1.806861149,0,3.013023442,0,0,0
ENST00000436128.2,0,0,7.430431934,4.132691087,3.911920183,0,3.847999043,4.064012838,3.898865644,5.420583448,0.813403332,3.013023442,0,0,2.450775819
ENST00000436133.6,4.976320297,2.643541302,3.715215967,9.918458609,9.779800458,4.274440054,10.26133078,11.1760353,9.747164111,11.44345395,10.57424331,4.017364589,8.8612935,11.233239,1.22538791
ENST00000436146.2,200.0480759,212.8050748,271.2107656,154.5626467,239.6051112,164.9933861,200.0959502,179.8325681,214.4376104,169.242661,187.0827663,218.9463701,150.6419895,224.6647799,223.0205996
ENST00000436149.5,1.990528119,1.321770651,0,0,0,2.564664033,1.282666348,0,0,1.806861149,0,0,4.43064675,0,1.22538791
ENST00000436154.2,0,0,3.715215967,0,2.933940137,0,0,2.032006419,0,0,0,2.008682294,0,0.93610325,0
ENST00000436160.1,6.966848416,5.287082604,9.288039918,17.35730257,10.7577805,30.77596839,8.978664434,45.72014443,34.43997986,31.92121364,34.97634327,46.19969277,48.73711425,49.61347223,39.21241311
ENST00000436169.5,9.952640594,3.965311953,9.288039918,14.0511497,8.801820412,7.693992098,5.130665391,0,0,1.806861149,0,2.008682294,4.43064675,0.93610325,0
ENST00000436170.6,2.985792178,0,0,1.653076435,0,0,0,0,0,0.60228705,0,0,0,0,0
ENST00000436171.2,1.990528119,3.965311953,1.857607984,0.826538217,3.911920183,2.564664033,0,0,1.299621881,5.420583448,0,3.013023442,0,0,0
ENST00000436179.1,0,0,3.715215967,0,0,0.854888011,0,0,0.649810941,0,0,0,4.43064675,0,2.450775819
ENST00000436190.6,21.89580931,15.86124781,16.71847185,27.27576118,14.66970069,17.09776022,24.37066061,17.27205456,15.59546258,17.46632444,26.84230995,11.04775262,8.8612935,7.488825998,18.38081864
ENST00000436191.5,0.995264059,5.287082604,1.857607984,0,0,5.129328065,1.282666348,12.19203851,7.797731289,7.829731647,14.64125997,12.05209377,13.29194025,12.16934225,6.126939548
ENST00000436193.6,2.985792178,7.930623906,3.715215967,1.653076435,4.889900229,3.419552043,0,3.048009629,4.548676585,1.806861149,2.440209995,2.008682294,0,4.680516249,6.126939548
ENST00000436198.6,0.995264059,2.643541302,5.572823951,7.438843957,6.845860321,4.274440054,3.847999043,2.032006419,1.299621881,0,0,0,0,1.872206499,0
ENST00000436205.2,5.971584356,1.321770651,3.715215967,17.35730257,5.867880275,22.22708828,7.695998086,16.25605135,16.24527352,20.47775969,18.70827663,12.05209377,22.15323375,22.46647799,18.38081864
ENST00000436219.5,0.995264059,0,0,0.826538217,0.977980046,0.854888011,0,0,1.299621881,0.60228705,0,0,0,0,0
ENST00000436220.5,33.83897802,26.43541302,55.72823951,20.66345544,49.87698234,21.37220027,44.89332217,24.38407703,25.99243763,25.89834314,7.320629986,19.0824818,8.8612935,16.84985849,24.50775819
ENST00000436221.2,0.995264059,3.965311953,13.00325588,3.30615287,1.955960092,1.709776022,6.413331739,7.112022467,3.249054704,0,4.067016659,0,0,0,0
ENST00000436227.5,8.957376534,13.21770651,11.1456479,7.438843957,2.933940137,5.129328065,16.67466252,5.080016048,5.198487526,4.818296398,4.880419991,9.039070325,0,7.488825998,7.352327458
ENST00000436233.9,37.82003426,47.58374343,26.00651177,53.72498413,41.07516192,32.48574441,37.19732408,41.65613159,55.8837409,66.85386253,42.29697325,62.26915113,39.87582075,68.33553723,51.4662922
ENST00000436234.1,0.995264059,0,1.857607984,0,0,0,1.282666348,3.048009629,1.299621881,0,0,1.004341147,4.43064675,0,0
ENST00000436239.5,0,1.321770651,0,0,0,0,0,0,0,1.2045741,3.253613327,2.008682294,0,0,0
ENST00000436261.7,0.995264059,2.643541302,5.572823951,4.132691087,0.977980046,2.564664033,0,0,1.299621881,2.409148199,1.626806664,0,0,0,1.22538791
ENST00000436282.1,3.981056238,0,5.572823951,0,0,0,0,0,0,2.409148199,1.626806664,1.004341147,0,0,0
ENST00000436285.6,1.990528119,14.53947716,7.430431934,24.79614652,16.62566078,47.87372861,8.978664434,55.88017652,50.03544244,48.18296398,72.39289653,56.24310424,79.7516415,82.37708597,68.62172294
ENST00000436286.2,0,1.321770651,3.715215967,1.653076435,0,0,0,1.01600321,0,0,0,0,0,0,0
ENST00000436311.6,16.91948901,13.21770651,16.71847185,23.96960831,19.55960092,28.21130436,14.10932982,19.30406098,24.04300481,23.48919494,22.77529329,34.14759901,8.8612935,25.27478774,31.86008565
ENST00000436324.5,1.990528119,7.930623906,9.288039918,6.61230574,4.889900229,9.403768119,10.26133078,6.096019257,16.89508446,10.23887985,4.067016659,12.05209377,4.43064675,6.552722748,12.2538791
ENST00000436333.5,13.93369683,14.53947716,11.1456479,4.959229305,12.7137406,5.984216076,15.39199617,0,0,0.60228705,0,0,0,0,0
ENST00000436335.5,47.77267485,66.08853255,42.72498362,56.20459879,40.09718188,41.03462452,35.91465774,32.5121027,39.63846739,46.37610283,43.92377992,36.1562813,31.01452725,44.93295599,30.63469774
ENST00000436336.6,13.93369683,11.89593586,9.288039918,3.30615287,3.911920183,5.129328065,5.130665391,10.1600321,8.44754223,6.625157548,16.26806664,6.026046883,8.8612935,0,3.676163729
ENST00000436339.6,0.995264059,0,0,0,0,0,1.282666348,0,1.299621881,0,0,0,8.8612935,0,0
ENST00000436342.6,3.981056238,3.965311953,3.715215967,11.57153504,5.867880275,2.564664033,7.695998086,5.080016048,11.69659693,2.409148199,4.067016659,6.026046883,0,0,0
ENST00000436346.7,1.990528119,1.321770651,3.715215967,2.479614652,0,1.709776022,2.565332695,0,0,1.806861149,2.440209995,3.013023442,0,0,0
ENST00000436347.5,13.93369683,11.89593586,5.572823951,7.438843957,11.73576055,5.129328065,2.565332695,7.112022467,16.24527352,1.2045741,7.320629986,10.04341147,8.8612935,11.233239,8.577715367
ENST00000436367.6,3.981056238,2.643541302,5.572823951,0,1.955960092,0,1.282666348,6.096019257,0,0,2.440209995,0,0,3.744412999,2.450775819
ENST00000436390.5,22.89107337,23.79187172,24.14890379,35.54114335,31.29536147,18.80753624,24.37066061,20.32006419,25.34262669,19.87547264,24.40209995,24.10418753,13.29194025,22.46647799,29.40930983
ENST00000436399.6,0,0,3.715215967,0,0,3.419552043,3.847999043,2.032006419,8.44754223,6.625157548,5.693823323,18.07814065,0,0,6.126939548
ENST00000436400.6,20.90054525,15.86124781,9.288039918,15.70422613,14.66970069,12.82332016,12.82666348,10.1600321,7.797731289,13.2503151,17.08146997,6.026046883,13.29194025,7.488825998,7.352327458
ENST00000436403.6,0,0,0,0,0,0.854888011,1.282666348,0,0.649810941,0.60228705,0.813403332,0,0,0.93610325,1.22538791
ENST00000436412.1,0,0,5.572823951,0,0.977980046,0,0,0,0,0,4.880419991,0,0,1.872206499,0
ENST00000436427.1,210.0007165,226.0227813,209.9097021,213.2468601,209.2877298,239.368643,227.0319435,203.2006419,183.8964962,215.0164768,216.3652863,174.7553596,172.7952232,225.6008832,207.0905567
ENST00000436428.3,25.87686554,23.79187172,35.29455169,108.2765065,69.43658325,182.9460343,60.28531834,36.57611554,23.39319387,27.70520429,40.67016659,67.29085686,79.7516415,67.39943398,66.17094712
ENST00000436437.2,5.971584356,5.287082604,3.715215967,2.479614652,6.845860321,5.129328065,3.847999043,2.032006419,3.249054704,3.011435249,5.693823323,4.017364589,0,3.744412999,1.22538791
ENST00000436439.6,3.981056238,6.608853255,11.1456479,0,3.911920183,9.403768119,3.847999043,3.048009629,7.147920348,11.44345395,9.760839982,12.05209377,22.15323375,4.680516249,3.676163729
ENST00000436441.5,4.976320297,2.643541302,3.715215967,4.132691087,2.933940137,6.839104087,3.847999043,5.080016048,2.599243763,4.818296398,3.253613327,4.017364589,0,4.680516249,3.676163729
ENST00000436442.2,0.995264059,1.321770651,1.857607984,3.30615287,8.801820412,8.548880109,1.282666348,4.064012838,7.147920348,4.818296398,11.38764665,12.05209377,4.43064675,7.488825998,7.352327458
ENST00000436445.5,45.78214673,29.07895432,26.00651177,21.48999365,30.31738142,17.95264823,17.95732887,34.54410912,40.28827833,49.38753808,33.3495366,31.13457556,31.01452725,26.21089099,24.50775819
ENST00000436457.5,1.990528119,3.965311953,1.857607984,4.959229305,3.911920183,2.564664033,6.413331739,1.01600321,1.949432822,1.2045741,0.813403332,1.004341147,4.43064675,2.808309749,1.22538791
ENST00000436459.2,18.91001713,22.47010107,35.29455169,16.53076435,21.51556101,9.403768119,28.21865965,7.112022467,17.5448954,16.86403739,13.82785664,11.04775262,0,13.1054455,17.15543073
ENST00000436461.6,3.981056238,3.965311953,5.572823951,3.30615287,0,2.564664033,1.282666348,6.096019257,9.09735317,1.2045741,0.813403332,0,4.43064675,0.93610325,0
ENST00000436473.5,775.3107023,2241.723024,2119.530709,5979.177465,3117.800386,12436.05589,2227.991446,10296.17653,7769.139608,7970.666817,10299.31299,11408.31109,12321.62861,12244.23051,13116.55218
ENST00000436495.5,0.995264059,3.965311953,5.572823951,5.785767522,5.867880275,5.129328065,0,9.144028886,3.898865644,8.432018697,12.20104998,5.021705736,0,5.616619498,2.450775819
ENST00000436512.5,0.995264059,0,0,0,0.977980046,0,0,1.01600321,0,0,0.813403332,1.004341147,0,0.93610325,1.22538791
ENST00000436520.1,1.990528119,0,0,3.30615287,0.977980046,2.564664033,3.847999043,1.01600321,1.949432822,0.60228705,0.813403332,1.004341147,4.43064675,3.744412999,0
ENST00000436531.6,1.990528119,5.287082604,3.715215967,2.479614652,3.911920183,5.984216076,1.282666348,2.032006419,3.249054704,5.420583448,3.253613327,6.026046883,0,4.680516249,2.450775819
ENST00000436536.5,0,0,1.857607984,0,0,1.709776022,0,1.01600321,0.649810941,1.806861149,0,3.013023442,0,2.808309749,1.22538791
ENST00000436545.5,2.985792178,3.965311953,7.430431934,0,0,0.854888011,6.413331739,0,0.649810941,1.2045741,0,0,0,0,0
ENST00000436547.7,18.91001713,17.18301846,18.57607984,4.132691087,25.42748119,23.08197629,10.26133078,16.25605135,15.59546258,26.50063019,18.70827663,16.06945836,8.8612935,14.977652,11.02849119
ENST00000436558.5,0.995264059,3.965311953,1.857607984,3.30615287,2.933940137,10.25865613,5.130665391,3.048009629,7.797731289,5.420583448,5.693823323,7.030388031,8.8612935,6.552722748,4.901551639
ENST00000436577.3,0,6.608853255,0,2.479614652,0.977980046,3.419552043,6.413331739,2.032006419,0.649810941,2.409148199,3.253613327,1.004341147,0,1.872206499,2.450775819
ENST00000436583.5,5.971584356,7.930623906,9.288039918,21.48999365,9.779800458,30.77596839,8.978664434,10.1600321,9.09735317,7.829731647,8.94743665,9.039070325,22.15323375,21.53037474,15.93004283
ENST00000436587.7,2.985792178,2.643541302,7.430431934,2.479614652,1.955960092,3.419552043,0,3.048009629,1.299621881,2.409148199,1.626806664,0,0,6.552722748,1.22538791
ENST00000436591.6,1.990528119,2.643541302,5.572823951,9.918458609,3.911920183,8.548880109,11.54399713,4.064012838,4.548676585,8.432018697,8.94743665,7.030388031,4.43064675,10.29713575,3.676163729
ENST00000436592.5,0,0,0,0,0,5.984216076,0,0,0,0,0,0,0,1.872206499,2.450775819
ENST00000436596.2,12.93843277,5.287082604,9.288039918,9.091920392,8.801820412,9.403768119,11.54399713,5.080016048,20.7939501,18.06861149,3.253613327,16.06945836,8.8612935,11.233239,15.93004283
ENST00000436603.1,0.995264059,0,1.857607984,0,0,1.709776022,1.282666348,0,0,0,3.253613327,1.004341147,0,0,1.22538791
ENST00000436604.2,0,2.643541302,0,1.653076435,0.977980046,1.709776022,0,0,1.299621881,0.60228705,2.440209995,0,0,1.872206499,3.676163729
ENST00000436612.6,0,1.321770651,0,3.30615287,3.911920183,5.984216076,0,8.128025676,7.147920348,8.432018697,15.4546633,13.05643491,13.29194025,17.78596174,11.02849119
ENST00000436614.1,0,1.321770651,7.430431934,0.826538217,0,0.854888011,8.978664434,0,3.898865644,0.60228705,4.880419991,0,0,0.93610325,0
ENST00000436624.7,0,0,0,0,2.933940137,0,0,0,0,0,0,1.004341147,0,1.872206499,0
ENST00000436627.2,2.985792178,1.321770651,3.715215967,3.30615287,1.955960092,4.274440054,1.282666348,11.1760353,2.599243763,7.829731647,3.253613327,9.039070325,13.29194025,9.361032497,9.803103277
ENST00000436628.6,99.52640594,128.2117531,96.59561514,145.4707263,119.3135656,180.3813703,118.005304,116.8403691,89.67390982,118.6505488,105.7424331,137.5947372,132.9194025,140.4154875,117.6372393
ENST00000436630.6,5.971584356,7.930623906,9.288039918,12.39807326,2.933940137,23.08197629,5.130665391,9.144028886,9.09735317,13.85260215,18.70827663,20.08682294,26.5838805,25.27478774,35.53624938
ENST00000436636.7,7.962112475,5.287082604,7.430431934,2.479614652,2.933940137,0,1.282666348,3.048009629,7.797731289,4.216009349,7.320629986,7.030388031,13.29194025,20.59427149,6.126939548
ENST00000436639.7,2.985792178,3.965311953,0,0,2.933940137,4.274440054,1.282666348,0,0.649810941,1.2045741,2.440209995,0,0,0,0
ENST00000436644.6,8.957376534,7.930623906,14.86086387,6.61230574,11.73576055,13.67820817,11.54399713,12.19203851,5.198487526,10.23887985,13.01445331,8.034729178,13.29194025,13.1054455,14.70465492
ENST00000436645.1,0.995264059,5.287082604,1.857607984,0.826538217,2.933940137,0.854888011,1.282666348,0,1.949432822,3.613722299,1.626806664,2.008682294,0,0,0
ENST00000436648.9,16.91948901,7.930623906,13.00325588,14.0511497,7.823840367,21.37220027,12.82666348,18.28805777,16.24527352,15.05717624,32.53613327,26.11286983,17.722587,27.14699424,28.18392192
ENST00000436654.2,4.976320297,0,5.572823951,0,0.977980046,2.564664033,1.282666348,4.064012838,1.949432822,3.011435249,0.813403332,1.004341147,0,0.93610325,3.676163729
ENST00000436655.2,3.981056238,2.643541302,0,4.132691087,4.889900229,7.693992098,0,0,3.249054704,4.216009349,6.507226655,4.017364589,0,4.680516249,7.352327458
ENST00000436656.6,12.93843277,22.47010107,22.2912958,39.67383444,27.38344128,80.35947302,20.52266156,102.6163242,84.4754223,83.71789992,122.0104998,110.4775262,124.058109,117.9490095,120.0880151
ENST00000436661.6,47.77267485,85.91509231,72.44671136,140.511497,95.84204449,174.3971542,109.0266396,135.1284269,117.6157803,159.6060682,165.1208764,198.8595472,115.1968155,198.4538889,169.1035315
ENST00000436663.1,0,2.643541302,0,1.653076435,1.955960092,6.839104087,0,3.048009629,0,2.409148199,3.253613327,0,0,0,0
ENST00000436665.2,2.985792178,0,0,0.826538217,0,0,0,0,0.649810941,0,0.813403332,0,0,0.93610325,1.22538791
ENST00000436673.5,0,0,0,0.826538217,0,5.984216076,0,0,0.649810941,0.60228705,0,0,0,0,0
ENST00000436674.5,11.94316871,11.89593586,20.43368782,11.57153504,16.62566078,10.25865613,10.26133078,13.20804172,21.44376104,24.09148199,17.08146997,11.04775262,8.8612935,7.488825998,8.577715367
ENST00000436683.6,16.91948901,7.930623906,5.572823951,7.438843957,10.7577805,5.129328065,6.413331739,4.064012838,0.649810941,5.420583448,4.067016659,4.017364589,0,0,0
ENST00000436685.6,16.91948901,30.40072497,26.00651177,38.84729622,21.51556101,54.71283269,41.04532313,36.57611554,26.64224857,36.73951004,34.97634327,59.25612769,70.890348,47.74126574,47.79012848
ENST00000436697.3,0,6.608853255,0,4.959229305,3.911920183,13.67820817,0,12.19203851,12.99621881,14.4548892,12.20104998,17.0737995,17.722587,16.84985849,12.2538791
ENST00000436715.6,0,0,3.715215967,0,0,0,0,48.76815406,37.68903456,48.18296398,46.36398991,35.15194015,13.29194025,24.33868449,22.05698237
ENST00000436716.1,0,2.643541302,0,0,0,0,0,0,0.649810941,1.2045741,1.626806664,0,0,0,1.22538791
ENST00000436729.5,4.976320297,1.321770651,0,6.61230574,4.889900229,5.984216076,3.847999043,1.01600321,1.949432822,0,2.440209995,4.017364589,0,1.872206499,2.450775819
ENST00000436733.5,1.990528119,0,0,0,0.977980046,0.854888011,0,0,1.299621881,0,0,3.013023442,0,0.93610325,0
ENST00000436747.5,0,0,0,2.479614652,2.933940137,0,0,2.032006419,1.299621881,2.409148199,0,0,0,0,2.450775819
ENST00000436748.6,3.981056238,6.608853255,5.572823951,4.132691087,5.867880275,2.564664033,14.10932982,2.032006419,3.249054704,8.432018697,4.880419991,8.034729178,0,5.616619498,2.450775819
ENST00000436750.7,0,1.321770651,3.715215967,1.653076435,4.889900229,0,3.847999043,0,0,1.806861149,0,2.008682294,0,2.808309749,8.577715367
ENST00000436753.6,13.93369683,10.57416521,13.00325588,4.959229305,5.867880275,5.129328065,10.26133078,2.032006419,7.147920348,2.409148199,6.507226655,2.008682294,0,5.616619498,9.803103277
ENST00000436757.6,0,0,0,0,0,2.564664033,2.565332695,0,0,0,0,3.013023442,0,3.744412999,2.450775819
ENST00000436759.6,17.91475307,29.07895432,14.86086387,14.0511497,13.69172064,11.11354414,11.54399713,26.41608345,14.2958407,21.68233379,9.760839982,4.017364589,0,13.1054455,7.352327458
ENST00000436760.1,1.990528119,1.321770651,0,0.826538217,3.911920183,0,3.847999043,2.032006419,0,1.2045741,0,0,0,0,1.22538791
ENST00000436764.8,0,0,0,0,1.955960092,0,0,0,0,0.60228705,0.813403332,1.004341147,0,1.872206499,0
ENST00000436774.6,0,0,0,2.479614652,0,0,0,1.01600321,0,0,0.813403332,2.008682294,0,0,0
ENST00000436782.5,5.971584356,7.930623906,9.288039918,13.22461148,8.801820412,5.129328065,7.695998086,14.22404493,8.44754223,6.625157548,9.760839982,5.021705736,4.43064675,13.1054455,8.577715367
ENST00000436784.7,0.995264059,1.321770651,3.715215967,1.653076435,3.911920183,4.274440054,5.130665391,5.080016048,3.898865644,4.818296398,4.067016659,3.013023442,0,2.808309749,6.126939548
ENST00000436790.6,2.985792178,1.321770651,3.715215967,4.959229305,0,0.854888011,0,0,1.949432822,4.216009349,2.440209995,4.017364589,0,3.744412999,3.676163729
ENST00000436792.6,0,6.608853255,9.288039918,3.30615287,1.955960092,2.564664033,2.565332695,4.064012838,2.599243763,1.806861149,4.067016659,0,0,7.488825998,6.126939548
ENST00000436795.5,3.981056238,1.321770651,3.715215967,8.265382175,0.977980046,0,0,5.080016048,1.949432822,1.806861149,8.134033318,5.021705736,0,5.616619498,1.22538791
ENST00000436812.1,57.72531544,63.44499124,78.01953531,69.42921027,58.67880275,49.58350463,64.13331739,31.4960995,14.2958407,19.87547264,15.4546633,29.12589327,22.15323375,33.69971699,9.803103277
ENST00000436817.6,23.88633743,14.53947716,11.1456479,16.53076435,10.7577805,10.25865613,23.08799426,7.112022467,9.09735317,16.26175034,7.320629986,9.039070325,13.29194025,8.424929247,8.577715367
ENST00000436822.6,7.962112475,10.57416521,11.1456479,9.091920392,6.845860321,11.11354414,6.413331739,5.080016048,5.198487526,5.420583448,4.880419991,4.017364589,13.29194025,0.93610325,2.450775819
ENST00000436833.5,0,1.321770651,0,1.653076435,0.977980046,0,2.565332695,0,0,0,0,1.004341147,0,1.872206499,0
ENST00000436842.5,8.957376534,5.287082604,13.00325588,9.918458609,4.889900229,18.80753624,1.282666348,8.128025676,6.498109407,11.44345395,12.20104998,15.06511721,8.8612935,17.78596174,26.95853401
