Ensayo de Compresion - Specimen_RawData_1
C10: 1.2462, C20: 0.0000, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.72074226 2.13696143
0.72064874 2.13860991
0.72055815 2.14149911
0.72046756 2.14211584
0.72033022 2.14529038
0.72023963 2.14586084
0.72010228 2.14910152
0.71996493 2.15148384
0.71982759 2.15419988
0.71969024 2.15667645
0.71955289 2.16021825
0.71941555 2.16385496
0.71928112 2.16635361
0.71914378 2.16915981
0.71905319 2.16969710
0.71891584 2.17225783
0.71882233 2.17603798
0.71868790 2.17567637
0.71859439 2.17899020
0.71845704 2.17971206
0.71831970 2.18034856
0.71822911 2.18310819
0.71809176 2.18645494
0.71795441 2.18944371
0.71781999 2.19078220
0.71772648 2.19338218
0.71758913 2.19661657
0.71745470 2.19818450
0.71731736 2.20091318
0.71722385 2.20137819
0.71708942 2.20384277
0.71699591 2.20616653
0.71685856 2.20966556
0.71672414 2.21140374
0.71658679 2.21213229
0.71644944 2.21495563
0.71631210 2.21796971
0.71617475 2.22043487
0.71603741 2.22456963
0.71590006 2.22673880
0.71576271 2.22806066
0.71562829 2.23165866
0.71553477 2.23299146
0.71540035 2.23495173
0.71526300 2.23596039
0.71516949 2.23912383
0.71503507 2.24082788
0.71494155 2.24280599
0.71480421 2.24627989
0.71466686 2.24719468
0.71453244 2.24856875
0.71439509 2.25158855
0.71430158 2.25435687
0.71416715 2.25587482
0.71407364 2.25865840
0.71393629 2.25953523
0.71384570 2.26175254
0.71370836 2.26257758
0.71357101 2.24166770
0.71348042 2.20773950
0.71334307 2.18763943
0.71325248 2.17564465
0.71311514 2.16803610
0.71302455 2.16414106
0.71288720 2.16483684
0.71279661 2.16637098
0.71265926 2.17206557
0.71256867 2.17580559
0.71243133 2.17908707
0.71234074 2.18413877
0.71220339 2.18615976
0.71211280 2.18889606
0.71197545 2.19249228
0.71188194 2.19541972
0.71174459 2.19929937
0.71165400 2.20319310
0.71151666 2.20729969
0.71137931 2.20963253
0.71124489 2.21233782
0.71110754 2.21748801
0.71097019 2.22159924
0.71083285 2.22259330
0.71074226 2.22684812
0.71060491 2.23007556
0.71051432 2.23221639
0.71037697 2.23608544
0.71028638 2.23643857
0.71019287 2.24098660
0.71005552 2.24491898
0.70996493 2.24579102
0.70982759 2.25052666
0.70969024 2.25274848
0.70955289 2.25570197
0.70946230 2.25966985
0.70932496 2.26196658
0.70918761 2.26588903
0.70905319 2.26987504
0.70891584 2.26987123
0.70882233 2.27351095
0.70868790 2.27783937
0.70859439 2.27796331
0.70845704 2.28079432
0.70832262 2.28553744
0.70822911 2.28783727
0.70809176 2.29063653
0.70795733 2.29313708
0.70781999 2.29826056
0.70768264 2.29957181
0.70759205 2.30226153
0.70745470 2.30706227
0.70731736 2.30716635
0.70722677 2.31106314
0.70708942 2.31332874
0.70695207 2.31464594
0.70686148 2.31952569
0.70672414 2.32169888
0.70658679 2.32325280
0.70644944 2.32736199
0.70626826 2.33114656
0.70613092 2.33117192
0.70603741 2.33710209
0.70590298 2.33787017
0.70580947 2.33954669
0.70567212 2.34008714
0.70558153 2.34248424
0.70544418 2.34354635
0.70535359 2.34722086
0.70521625 2.34828142
0.70507890 2.35109768
0.70498831 2.35322966
0.70485096 2.35469362
0.70476037 2.35685758
0.70462303 2.35930873
0.70448568 2.36081470
0.70439509 2.36431460
0.70425774 2.36694574
0.70412040 2.36861547
0.70402981 2.36900444
0.70393922 2.37106345
0.70384570 2.37214662
0.70375511 2.37328920
0.70361777 2.37400186
0.70352718 2.37596994
0.70338983 2.37675916
0.70325248 2.38034738
0.70311514 2.38197753
0.70297779 2.38531915
0.70284337 2.38722319
0.70270602 2.39107173
0.70256867 2.39255381
0.70243133 2.39483246
0.70234074 2.39591322
0.70220339 2.39724918
0.70211280 2.39581087
0.70197545 2.40091992
0.70183811 2.40235330
0.70174752 2.40334315
0.70161017 2.40508499
0.70151958 2.40585278
0.70138223 2.40920766
0.70124489 2.41028364
0.70115137 2.41203483
0.70101695 2.41438507
0.70087960 2.41677389
0.70074226 2.41849874
0.70065167 2.42065487
0.70051432 2.42202468
0.70037697 2.42554138
0.70023963 2.42846590
0.70010228 2.42919816
0.69996493 2.43135350
0.69982759 2.43384982
0.69969316 2.43604078
0.69955582 2.43858447
0.69946230 2.44080028
0.69932496 2.44215118
0.69919053 2.44443749
0.69909702 2.44425936
0.69895967 2.44624198
0.69882525 2.44879575
0.69868790 2.45285818
0.69859439 2.45318520
0.69845996 2.45519073
0.69836645 2.45531343
0.69822911 2.45748894
0.69813852 2.45787451
0.69800117 2.45877200
0.69791058 2.46160520
0.69777323 2.46052672
0.69768264 2.46291859
0.69754530 2.46480360
0.69745470 2.46562154
0.69731736 2.46801629
0.69722677 2.46873991
0.69708942 2.47107799
0.69695207 2.47314026
0.69686148 2.47475239
0.69672414 2.47781250
0.69663355 2.47828657
0.69649620 2.47978543
0.69640269 2.48174162
0.69626826 2.48228892
0.69617475 2.48449086
0.69603741 2.48661235
0.69590298 2.48642285
0.69580947 2.48858982
0.69567212 2.48982050
0.69558153 2.49319733
0.69544418 2.49298462
0.69530976 2.49356604
0.69521625 2.49721476
0.69507890 2.49848568
0.69494448 2.49995814
0.69485096 2.50102941
0.69471362 2.50296648
0.69457627 2.50390065
0.69444185 2.50686472
0.69434833 2.50950464
0.69421099 2.51016836
0.69407656 2.51089143
0.69398305 2.51579383
0.69384863 2.51577689
0.69371128 2.51692485
0.69357393 2.52104634
0.69348042 2.52126948
0.69334600 2.52322380
0.69320865 2.52559275
0.69311514 2.52820240
0.69298071 2.52896846
0.69284337 2.52969606
0.69274985 2.53221605
0.69261543 2.53416516
0.69247808 2.53570960
0.69234074 2.53713862
0.69225015 2.54066460
0.69211280 2.54280107
0.69197545 2.54327830
0.69183811 2.54557116
0.69170076 2.54844088
0.69156341 2.54917231
0.69142607 2.55192532
0.69129164 2.55426278
0.69115430 2.55625055
0.69101695 2.55858594
0.69087960 2.56119250
0.69074226 2.56213168
0.69065167 2.56365213
0.69051432 2.56327294
0.69042373 2.56535852
0.69033022 2.56773189
0.69019287 2.56741144
0.69010228 2.56961487
0.68996493 2.57120827
0.68982759 2.57320865
0.68969316 2.57492536
0.68955582 2.57710318
0.68941847 2.57995924
0.68928112 2.58215109
0.68919053 2.58351215
0.68905319 2.58493636
0.68896259 2.58504728
0.68886908 2.58610825
0.68873466 2.58581534
0.68864115 2.58701133
0.68855056 2.58826130
0.68841321 2.59093583
0.68832262 2.59122970
0.68818527 2.59235635
0.68804793 2.59483283
0.68791058 2.59577353
0.68781999 2.59729682
0.68768264 2.59888687
0.68754530 2.59885558
0.68745470 2.60098964
0.68736411 2.60317180
0.68727060 2.60060730
0.68713618 2.60171817
0.68704267 2.60344916
0.68690532 2.60265256
0.68677089 2.60446566
0.68663355 2.60690545
0.68649620 2.61008000
0.68635885 2.61022868
0.68622151 2.61206479
0.68613092 2.61389421
0.68599357 2.61516084
0.68585622 2.61684305
0.68576563 2.61578927
0.68562829 2.61675704
0.68553770 2.61803786
0.68544418 2.61791307
0.68530976 2.61953889
0.68521625 2.62009968
0.68508182 2.62024450
0.68498831 2.62068058
0.68485096 2.62202298
0.68471654 2.62252843
0.68462303 2.62412926
0.68448568 2.62540494
0.68434833 2.62681476
0.68421391 2.62926518
0.68407656 2.63163308
0.68393922 2.63312644
0.68380187 2.63413387
0.68371128 2.63519155
0.68357393 2.63552433
0.68343659 2.63745679
0.68329924 2.64039549
0.68316189 2.64127028
0.68302455 2.64207990
0.68288720 2.64378793
0.68275278 2.64587236
0.68265926 2.64623105
0.68252484 2.64805571
0.68238749 2.64847493
0.68229398 2.65130670
0.68215956 2.65060690
0.68202221 2.65149253
0.68192870 2.65372531
0.68179135 2.65363690
0.68170076 2.65627205
0.68156341 2.65792887
0.68142899 2.63990434
0.68129164 2.61062446
0.68119813 2.59052186
0.68106078 2.57739947
0.68092636 2.56597321
0.68083285 2.56076387
0.68069550 2.55657714
0.68056108 2.55586841
0.68046756 2.55670801
0.68033022 2.55913079
0.68023963 2.56408779
0.68010228 2.56759621
0.67996786 2.57077638
0.67987434 2.57622152
0.67973700 2.57843910
0.67959965 2.58129841
0.67950906 2.58624105
0.67937171 2.58993290
0.67928112 2.59304124
0.67914378 2.59579862
0.67900643 2.59967333
0.67891584 2.60304591
0.67877849 2.60750606
0.67868790 2.61034124
0.67855056 2.61381388
0.67845996 2.61750808
0.67832262 2.62028264
0.67818527 2.62236624
0.67809468 2.62793310
0.67795733 2.63022251
0.67781999 2.63382517
0.67772940 2.63579707
0.67759205 2.64003798
0.67745470 2.64222633
0.67731736 2.64537996
0.67722677 2.64700667
0.67708942 2.65300801
0.67695207 2.65384125
0.67681473 2.65706407
0.67667738 2.66048273
0.67658679 2.66461188
0.67644944 2.66561731
0.67631502 2.66981102
0.67617767 2.67101711
0.67608416 2.67222521
0.67594974 2.67467241
0.67581239 2.67990897
0.67571888 2.68221737
0.67558153 2.68334968
0.67544711 2.68517977
0.67535359 2.68740061
0.67521625 2.68933969
0.67508182 2.69520067
0.67498831 2.69536473
0.67485096 2.69785911
0.67471654 2.70298068
0.67457919 2.70452555
0.67444185 2.70727639
0.67435126 2.70881046
0.67421391 2.71166010
0.67407656 2.71478467
0.67398597 2.71573740
0.67384863 2.71739366
0.67375804 2.71891907
0.67366452 2.72167477
0.67352718 2.72430009
0.67338983 2.72512465
0.67329924 2.72694470
0.67316189 2.72922731
0.67302455 2.73168914
0.67289012 2.73502620
0.67279661 2.73601439
0.67266219 2.73792274
0.67256867 2.73966808
0.67243133 2.74117583
0.67234074 2.74355186
0.67220339 2.74407765
0.67206604 2.74643599
0.67197545 2.74789854
0.67183811 2.75161068
0.67174752 2.75062011
0.67161017 2.75365770
0.67151958 2.75534010
0.67138223 2.75651242
0.67124489 2.75765228
0.67115430 2.76151780
0.67101695 2.76262942
0.67092636 2.76496956
0.67083285 2.76511298
0.67074226 2.76582346
0.67060491 2.76484479
0.67051432 2.76544910
0.67042373 2.76809306
0.67028638 2.76933298
0.67014904 2.77170264
0.67001169 2.77402883
0.66987434 2.77626936
0.66973992 2.77837303
0.66960257 2.78044239
0.66946523 2.78377719
0.66932788 2.78462007
0.66923729 2.78671207
0.66909994 2.78723721
0.66900643 2.78744886
0.66887200 2.78910322
0.66877849 2.79108031
0.66864115 2.79072321
0.66850672 2.79374024
0.66841321 2.79445064
0.66827586 2.79552525
0.66814144 2.79652716
0.66800409 2.79831657
0.66791058 2.80185774
0.66777615 2.80348887
0.66763881 2.80472792
0.66754822 2.80707310
0.66741087 2.80740570
0.66727352 2.81028373
0.66718293 2.81040182
0.66704559 2.81218416
0.66690824 2.81441238
0.66681473 2.81561040
0.66668030 2.81818017
0.66654296 2.81999547
0.66640561 2.82116366
0.66626826 2.82252545
0.66613092 2.82617058
0.66599357 2.82637534
0.66585622 2.82962928
0.66571888 2.83146478
0.66558445 2.83103995
0.66544711 2.83258542
0.66535359 2.83560172
0.66521917 2.83424227
0.66512566 2.83568414
0.66498831 2.83601066
0.66489772 2.83754259
0.66476037 2.84051971
0.66462303 2.84057199
0.66453244 2.84327017
0.66439509 2.84545300
0.66425774 2.84540410
0.66416715 2.84719922
0.66402981 2.84978244
0.66389538 2.85171228
0.66380187 2.85141002
0.66366452 2.85465470
0.66357393 2.85378381
0.66343659 2.85606421
0.66334600 2.85648471
0.66320865 2.85789555
0.66311806 2.85967967
0.66298071 2.86144955
0.66289012 2.86241715
0.66275278 2.86303611
0.66266219 2.86415437
0.66252484 2.86550349
0.66243133 2.86552200
0.66229690 2.86782755
0.66220339 2.86762620
0.66206604 2.86823177
0.66197545 2.87071973
0.66183811 2.87353085
0.66170076 2.87305971
0.66161017 2.87573295
0.66147282 2.87587638
0.66133840 2.87864398
0.66124489 2.88141650
0.66110754 2.88175082
0.66097312 2.88130555
0.66087960 2.88212735
0.66074226 2.88462739
0.66065167 2.88712217
0.66051432 2.88774551
0.66037697 2.89013302
0.66023963 2.89098396
0.66014904 2.89413105
0.66001169 2.89537586
0.65987434 2.89490338
0.65978375 2.89429272
0.65964641 2.89644610
0.65950906 2.89672161
0.65937463 2.89928095
0.65923729 2.90035033
0.65909994 2.90333095
0.65900935 2.90466695
0.65887200 2.90611308
0.65878141 2.90738045
0.65864407 2.90862261
0.65850672 2.91093850
0.65836937 2.91265635
0.65827878 2.91355283
0.65814144 2.91628076
0.65800409 2.91877390
0.65786674 2.92146279
0.65772940 2.92345039
0.65759205 2.92489261
0.65745470 2.92789392
0.65732028 2.92775643
0.65722677 2.92982666
0.65708942 2.93194923
0.65695207 2.93365637
0.65686148 2.93398191
0.65672414 2.93681614
0.65658679 2.93804448
0.65645237 2.94023208
0.65635885 2.94241052
0.65622151 2.94414325
0.65608708 2.94657079
0.65599357 2.94717467
0.65585622 2.94738480
0.65576563 2.94901435
0.65562829 2.95087222
0.65553770 2.95206121
0.65540035 2.95466132
0.65526300 2.95784891
0.65517241 2.95967622
0.65503507 2.95971153
0.65489772 2.96191991
0.65480713 2.96347162
0.65466978 2.96530129
0.65453244 2.97039588
0.65444185 2.96887563
0.65430450 2.96920157
0.65416715 2.97101221
0.65407656 2.97353447
0.65398597 2.97397324
0.65389538 2.97478804
0.65380187 2.97581597
0.65366452 2.97637078
0.65357393 2.97874548
0.65343659 2.98025195
0.65329924 2.98071727
0.65316482 2.98402211
0.65302747 2.98724505
0.65289012 2.98873713
0.65279953 2.99113719
0.65266219 2.99407317
0.65252484 2.99616922
0.65243425 2.99556812
0.65229690 2.99839798
0.65220631 2.99927713
0.65206897 3.00109732
0.65197545 3.00208539
0.65183811 3.00257824
0.65170368 3.00428617
0.65161017 3.00701400
0.65147282 3.00934328
0.65133840 3.01048853
0.65120105 3.01413995
0.65106371 3.01651165
0.65092636 3.01618829
0.65083577 3.01765649
0.65069842 3.01754798
0.65056108 3.01928539
0.65047049 3.02077750
0.65033314 3.02373325
0.65019579 3.02550866
0.65001169 3.02780828
0.64987726 3.03056315
0.64973992 3.03161794
0.64964641 3.03320440
0.64951198 3.03404618
0.64941847 3.03612287
0.64928112 3.03870514
0.64919053 3.03804066
0.64905319 3.04007372
0.64896259 3.04344005
0.64882525 3.04363982
0.64868790 3.04594085
0.64855348 3.04604583
0.64841613 3.04862596
0.64832262 3.05215207
0.64818819 3.05365498
0.64805085 3.05429525
0.64795733 3.05693443
0.64781999 3.05812992
0.64772940 3.05840688
0.64759205 3.06109178
0.64750146 3.06397099
0.64736411 3.06455088
0.64722677 3.06463537
0.64713618 3.06752729
0.64699883 3.06852357
0.64686148 3.07100296
0.64677089 3.07222983
0.64663355 3.07355513
0.64649620 3.07602113
0.64640561 3.07791361
0.64626826 3.07932283
0.64617767 3.08090826
0.64604033 3.08406262
0.64590298 3.08657383
0.64581239 3.08730162
0.64572180 3.08838538
0.64558445 3.08945871
0.64549386 3.09183897
0.64535652 3.09103357
0.64526300 3.09484300
0.64512858 3.09746814
0.64499123 3.09970673
0.64485389 3.10168992
0.64471654 3.10349411
0.64462595 3.10594426
0.64448860 3.10916384
0.64435126 3.11187893
0.64421391 3.11423203
0.64407656 3.11479672
0.64393922 3.11695475
0.64384863 3.11880011
0.64371128 3.12206222
0.64357393 3.12318180
0.64348334 3.12562836
0.64334600 3.12763886
0.64320865 3.13032763
0.64311806 3.13133155
0.64298071 3.13306017
0.64284337 3.13334358
0.64275278 3.13670199
0.64261543 3.13794143
0.64247808 3.14040059
0.64234366 3.14280182
0.64225015 3.14332644
0.64211280 3.14659214
0.64197838 3.14874199
0.64184103 3.14998587
0.64170368 3.15204837
0.64161017 3.15303046
0.64147575 3.15616228
0.64138223 3.15642516
0.64124489 3.15833726
0.64111046 3.16146038
0.64101695 3.16090324
0.64087960 3.16308027
0.64074518 3.16475028
0.64060783 3.16707143
0.64051432 3.16869939
0.64037989 3.17137105
0.64028638 3.17224040
0.64014904 3.17536973
0.64001461 3.17632239
0.63987726 3.17723968
0.63978667 3.17962417
0.63964933 3.18126601
0.63951198 3.18318412
0.63942139 3.18424027
0.63928404 3.18607594
0.63919053 3.18720207
0.63905319 3.18855234
0.63896259 3.18988839
0.63882525 3.19021488
0.63873466 3.19398177
0.63859731 3.19454840
0.63845996 3.19622673
0.63836937 3.19778102
0.63823203 3.19897460
0.63809468 3.20063514
0.63795733 3.20377315
0.63786674 3.20520375
0.63772940 3.20714776
0.63763881 3.20861726
0.63754822 3.20786992
0.63745763 3.20803217
0.63736411 3.20943054
0.63727352 3.20963747
0.63713618 3.21255176
0.63704559 3.21258711
0.63690824 3.21505240
0.63677089 3.21617614
0.63668030 3.21968842
0.63654296 3.22095075
0.63640561 3.22309013
0.63626826 3.21212781
0.63613384 3.18952604
0.63604033 3.17566557
0.63590298 3.16726038
0.63576563 3.15811180
0.63563121 3.15346574
0.63553770 3.15323727
0.63540035 3.15600679
0.63526593 3.15895459
0.63517241 3.16254014
0.63503507 3.16798837
0.63494448 3.17210107
0.63480713 3.17428218
0.63466978 3.17771779
0.63453536 3.18308196
0.63444185 3.18443827
0.63430450 3.18887891
0.63421391 3.19217296
0.63407656 3.19447060
0.63393922 3.19844598
0.63380479 3.20059554
0.63366745 3.20499687
0.63353010 3.20823240
0.63343951 3.21134379
0.63330216 3.21670792
0.63316482 3.21833113
0.63302747 3.22150022
0.63289012 3.22498194
0.63275278 3.22956913
0.63261543 3.23168560
0.63252484 3.23503212
0.63238749 3.23708134
0.63225015 3.24095344
0.63211280 3.24245675
0.63197838 3.24737659
0.63184103 3.24886729
0.63174752 3.25082659
0.63161309 3.25563645
0.63147575 3.25714359
0.63138223 3.25897555
0.63124781 3.26133692
0.63115430 3.26317223
0.63101987 3.26612824
0.63088252 3.26567594
0.63078901 3.26812555
0.63065167 3.27071485
0.63056108 3.27268555
0.63042373 3.27497424
0.63028638 3.27660580
0.63019579 3.27968672
0.63005845 3.28120688
0.62996786 3.28364509
0.62983051 3.28561015
0.62973992 3.28832449
0.62960257 3.28963715
0.62951198 3.29158540
0.62937463 3.29259373
0.62928404 3.29409406
0.62919053 3.29411044
0.62905611 3.29658020
0.62896259 3.29881204
0.62882525 3.29993562
0.62869082 3.30226808
0.62855348 3.30608019
0.62841613 3.30811198
0.62827878 3.30936501
0.62818819 3.31426055
0.62805085 3.31454092
0.62791350 3.31801338
0.62777615 3.31998952
0.62768556 3.32108385
0.62754822 3.32330542
0.62741087 3.32489760
0.62732028 3.32600981
0.62718293 3.32733826
0.62709234 3.32924027
0.62695500 3.33039403
0.62686441 3.33166206
0.62677089 3.33471738
0.62663647 3.33398242
0.62649912 3.33757286
0.62640561 3.33862514
0.62626826 3.34025777
0.62613384 3.34255154
0.62599649 3.34642224
0.62585915 3.34739993
0.62572180 3.34867774
0.62563121 3.35053546
0.62549386 3.35367041
0.62535652 3.35576846
0.62521917 3.35788498
0.62512858 3.35800948
0.62499123 3.36216382
0.62485389 3.36183377
0.62471654 3.36356689
0.62457919 3.36577649
0.62448860 3.36875878
0.62435126 3.37035069
0.62421391 3.37206951
0.62412332 3.37346932
0.62398597 3.37498954
0.62384863 3.37655302
0.62371420 3.37881963
0.62362069 3.37961574
0.62348334 3.38383528
0.62334600 3.38436249
0.62325541 3.38591933
0.62311806 3.38780593
0.62298071 3.38797259
0.62289012 3.39042105
0.62275278 3.39174996
0.62266219 3.39285666
0.62252484 3.39422325
0.62238749 3.39771815
0.62225307 3.39890708
0.62215956 3.40133886
0.62202221 3.40233843
0.62188486 3.40471473
0.62179427 3.40705178
0.62165693 3.40763209
0.62156634 3.40950693
0.62142899 3.41127138
0.62133840 3.41235608
0.62120105 3.41596967
0.62106371 3.41656560
0.62092636 3.41911387
0.62083577 3.42207988
0.62074518 3.42178116
0.62065459 3.42295011
0.62056108 3.42286485
0.62042373 3.42466018
0.62033314 3.42665398
0.62019579 3.42754770
0.62005845 3.43005365
0.61996786 3.43209377
0.61983051 3.43367867
0.61969316 3.43601969
0.61955874 3.43871253
0.61942139 3.44128999
0.61928404 3.44356331
0.61914670 3.44716279
0.61905611 3.44938624
0.61891876 3.45176773
0.61878141 3.45133341
0.61869082 3.45525640
0.61855348 3.45586434
0.61841613 3.45862632
0.61832554 3.45898726
0.61818819 3.46108424
0.61809760 3.46329577
0.61796026 3.46657903
0.61782291 3.46735237
0.61773232 3.47034018
0.61759497 3.47148183
0.61745763 3.47374209
0.61732028 3.47651195
0.61718293 3.47878885
0.61704559 3.48256737
0.61690824 3.48499198
0.61677089 3.48652545
0.61663647 3.48973680
0.61649912 3.49274034
0.61636178 3.49349266
0.61627119 3.49578219
0.61613384 3.49695067
0.61599649 3.49845332
0.61590590 3.49983713
0.61581239 3.50054844
0.61567504 3.50253887
0.61558445 3.50271255
0.61544711 3.50544344
0.61530976 3.50794479
0.61517534 3.50966123
0.61503799 3.51091872
0.61490064 3.51337737
0.61476330 3.51582488
0.61467271 3.51732243
0.61453536 3.51788318
0.61444477 3.52050317
0.61430742 3.52127064
0.61421391 3.52186757
0.61407949 3.52390917
0.61398597 3.52502294
0.61384863 3.52654734
0.61375804 3.52791858
0.61362069 3.53097450
0.61353010 3.53290520
0.61339275 3.53429498
0.61325541 3.53658776
0.61316482 3.53791652
0.61302747 3.53876219
0.61293688 3.54108022
0.61284629 3.54281288
0.61275278 3.54343635
0.61261835 3.54336405
0.61252484 3.54338326
0.61243425 3.54663441
0.61229690 3.54815577
0.61215956 3.54964231
0.61202513 3.55244738
0.61188778 3.55412935
0.61175044 3.55651425
0.61161309 3.56044531
0.61147575 3.56264866
0.61138515 3.56480524
0.61124781 3.56524271
0.61111046 3.56896013
0.61101987 3.56977005
0.61088252 3.57166906
0.61074518 3.57348020
0.61065459 3.57488041
0.61051724 3.57753656
0.61042665 3.57909403
0.61028930 3.58031886
0.61015196 3.58296161
0.61006137 3.58471869
0.60992402 3.58611363
0.60978667 3.58716630
0.60969608 3.59001204
0.60955874 3.59359024
0.60942139 3.59431296
0.60928404 3.59803194
0.60914670 3.59940564
0.60900935 3.60153685
0.60887200 3.60309559
0.60873466 3.60521468
0.60860023 3.60686523
0.60846289 3.61076124
0.60837230 3.61170550
0.60823495 3.61253943
0.60814144 3.61437133
0.60800409 3.61465257
0.60791350 3.61592537
0.60777615 3.61979393
0.60763881 3.62192166
0.60754822 3.62236345
0.60741087 3.62487223
0.60727645 3.62711932
0.60713910 3.62828991
0.60700175 3.63013426
0.60690824 3.63195269
0.60677382 3.63416154
0.60668030 3.63494050
0.60654296 3.63537504
0.60645237 3.63841265
0.60631502 3.63973459
0.60622443 3.64176647
0.60608708 3.64344485
0.60594974 3.64465877
0.60581531 3.64558850
0.60572180 3.64912726
0.60558445 3.65194210
0.60545003 3.65300231
0.60531268 3.65532281
0.60521917 3.65603190
0.60508182 3.65751073
0.60499123 3.65910918
0.60485389 3.66133468
0.60476330 3.66201624
0.60462595 3.66307670
0.60453536 3.66498679
0.60439801 3.66672208
0.60426067 3.66862291
0.60417008 3.67144951
0.60403273 3.67252420
0.60394214 3.67278272
0.60385155 3.67426432
0.60375804 3.67304331
0.60366745 3.67436229
0.60353010 3.67735603
0.60339275 3.67919700
0.60325833 3.68140171
0.60312098 3.68380592
0.60298364 3.68798157
0.60289012 3.68938187
0.60275570 3.69210851
0.60261835 3.69167573
0.60252484 3.69301692
0.60239041 3.69541720
0.60225307 3.69827284
0.60215956 3.70045165
0.60202513 3.70072654
0.60193162 3.70230587
0.60179427 3.70406066
0.60165985 3.70454226
0.60156634 3.70625211
0.60142899 3.70819355
0.60133840 3.70947893
0.60120105 3.71181160
0.60106663 3.71220881
0.60092928 3.71474272
0.60079193 3.71761134
0.60065459 3.72020364
0.60056400 3.71955734
0.60042665 3.72352013
0.60028930 3.72627408
0.60019871 3.72572594
0.60006137 3.72943317
0.59992402 3.73144533
0.59983343 3.73210178
0.59969608 3.73399846
0.59955874 3.73570483
0.59946815 3.73753145
0.59933080 3.73828613
0.59923729 3.74078736
0.59910286 3.74284784
0.59896552 3.74503984
0.59882817 3.74517708
0.59869082 3.74769710
0.59855348 3.74999382
0.59841613 3.75084564
0.59827878 3.75522428
0.59814144 3.75805401
0.59800701 3.75971252
0.59786967 3.76098863
0.59777615 3.76309098
0.59764173 3.76376170
0.59754822 3.76631455
0.59745763 3.76668548
0.59732028 3.76799489
0.59722969 3.76913707
0.59709234 3.76947518
0.59700175 3.77261629
0.59686441 3.77328216
0.59677382 3.77347154
0.59668323 3.77522224
0.59654588 3.77659628
0.59645237 3.77682236
0.59631502 3.77888581
0.59622443 3.78045017
0.59613384 3.78310407
0.59599649 3.78219957
0.59585915 3.78546130
0.59572180 3.78694608
0.59558445 3.78996028
0.59545003 3.79226847
0.59531268 3.79412956
0.59521917 3.79649887
0.59508475 3.79826366
0.59494740 3.80038379
0.59485681 3.80145567
0.59471946 3.80262660
0.59458212 3.80511361
0.59449153 3.80800164
0.59435418 3.80911304
0.59426067 3.81019074
0.59412332 3.81305207
0.59398890 3.81338331
0.59389538 3.81429508
0.59375804 3.81941325
0.59362361 3.81881528
0.59353010 3.82217181
0.59339568 3.82234457
0.59325833 3.82550968
0.59312098 3.82635392
0.59302747 3.82938752
0.59289305 3.83125822
0.59275570 3.83183318
0.59261835 3.83435545
0.59248101 3.83626900
0.59234366 3.83885362
0.59225307 3.84155784
0.59206897 3.84258056
0.59193162 3.84601456
0.59179719 3.84723105
0.59165985 3.84967283
0.59156634 3.85135398
0.59143191 3.85342525
0.59133840 3.85455000
0.59120105 3.85519261
0.59111046 3.85590654
0.59097312 3.85914266
0.59083869 3.86018369
0.59074518 3.86171946
0.59060783 3.86298180
0.59047341 3.86495579
0.59033606 3.86699311
0.59024255 3.86875343
0.59010520 3.86756479
0.59001461 3.86909652
0.58987726 3.87166461
0.58973992 3.87279928
0.58964933 3.87343145
0.58951198 3.87578672
0.58937463 3.87731351
0.58928404 3.87901224
0.58914670 3.88124289
0.58900935 3.88255276
0.58887493 3.88512026
0.58878141 3.88537121
0.58864407 3.88634410
0.58855348 3.88566713
0.58846289 3.88819087
0.58837230 3.88969794
0.58828171 3.89078701
0.58814436 3.89161718
0.58805085 3.89351546
0.58791350 3.89324099
0.58777908 3.89511688
0.58768556 3.89711457
0.58754822 3.89831573
0.58745763 3.90104881
0.58736704 3.90224832
0.58722969 3.90129881
0.58713910 3.90461708
0.58700175 3.90575352
0.58686441 3.91005323
0.58672706 3.90997989
0.58658971 3.91319374
0.58645237 3.91613292
0.58631794 3.91711634
0.58618060 3.92030652
0.58609001 3.92182585
0.58595266 3.92251416
0.58581531 3.92476254
0.58572180 3.92641687
0.58558738 3.92672975
0.58549386 3.92920415
0.58535652 3.93130472
0.58522209 3.93201189
0.58508475 3.93409152
0.58499123 3.93578223
0.58485681 3.93808195
0.58471946 3.93906994
0.58458212 3.94085883
0.58449153 3.94319684
0.58435418 3.94414962
0.58421683 3.94743634
0.58407949 3.94829011
0.58398890 3.95185762
0.58385155 3.95185786
0.58371420 3.95512454
0.58357686 3.95620878
0.58343951 3.95912249
0.58330216 3.96083432
0.58316482 3.96181400
0.58303039 3.96475668
0.58293688 3.96681351
0.58279953 3.96639341
0.58266511 3.96848694
0.58257160 3.96979255
0.58243425 3.97123026
0.58234366 3.97300879
0.58220631 3.97493091
0.58207189 3.97574752
0.58193454 3.97667639
0.58184103 3.97951391
0.58170660 3.98117610
0.58156926 3.98315174
0.58143191 3.98500683
0.58133840 3.98703752
0.58120397 3.98640880
0.58111046 3.98958314
0.58101987 3.98923600
0.58088252 3.99174091
0.58079193 3.99260630
0.58065459 3.99376759
0.58051724 3.99462588
0.58042665 3.99696732
0.58028930 3.99807992
0.58019871 3.99991175
0.58010812 4.00233271
0.57997078 4.00258291
0.57987726 4.00334541
0.57974284 4.00450126
0.57964933 4.00584750
0.57951490 4.00837660
