--- DATOS FILTRADOS Y DESPLAZADOS ---
Origen: Specimen_RawData_1_procesado.txt
Eje X: Lambda (Stretch) | Eje Y: Stress (kPa)

Lambda Stress
0.91963764 1.06501470
0.91954705 1.06851460
0.91940970 1.07114574
0.91927236 1.07281547
0.91918177 1.07320444
0.91909118 1.07526345
0.91899766 1.07634662
0.91890707 1.07748920
0.91876973 1.07820186
0.91867914 1.08016994
0.91854179 1.08095916
0.91840444 1.08454738
0.91826710 1.08617753
0.91812975 1.08951915
0.91799533 1.09142319
0.91785798 1.09527173
0.91772063 1.09675381
0.91758329 1.09903246
0.91749270 1.10011322
0.91735535 1.10144918
0.91726476 1.10001087
0.91712741 1.10511992
0.91699007 1.10655330
0.91689948 1.10754315
0.91676213 1.10928499
0.91667154 1.11005278
0.91653419 1.11340766
0.91639685 1.11448364
0.91630333 1.11623483
0.91616891 1.11858507
0.91603156 1.12097389
0.91589422 1.12269874
0.91580363 1.12485487
0.91566628 1.12622468
0.91552893 1.12974138
0.91539159 1.13266590
0.91525424 1.13339816
0.91511689 1.13555350
0.91497955 1.13804982
0.91484512 1.14024078
0.91470778 1.14278447
0.91461426 1.14500028
0.91447692 1.14635118
0.91434249 1.14863749
0.91424898 1.14845936
0.91411163 1.15044198
0.91397721 1.15299575
0.91383986 1.15705818
0.91374635 1.15738520
0.91361192 1.15939073
0.91351841 1.15951343
0.91338107 1.16168894
0.91329048 1.16207451
0.91315313 1.16297200
0.91306254 1.16580520
0.91292519 1.16472672
0.91283460 1.16711859
0.91269726 1.16900360
0.91260666 1.16982154
0.91246932 1.17221629
0.91237873 1.17293991
0.91224138 1.17527799
0.91210403 1.17734026
0.91201344 1.17895239
0.91187610 1.18201250
0.91178551 1.18248657
0.91164816 1.18398543
0.91155465 1.18594162
0.91142022 1.18648892
0.91132671 1.18869086
0.91118937 1.19081235
0.91105494 1.19062285
0.91096143 1.19278982
0.91082408 1.19402050
0.91073349 1.19739733
0.91059614 1.19718462
0.91046172 1.19776604
0.91036821 1.20141476
0.91023086 1.20268568
0.91009644 1.20415814
0.91000292 1.20522941
0.90986558 1.20716648
0.90972823 1.20810065
0.90959381 1.21106472
0.90950029 1.21370464
0.90936295 1.21436836
0.90922852 1.21509143
0.90913501 1.21999383
0.90900059 1.21997689
0.90886324 1.22112485
0.90872589 1.22524634
0.90863238 1.22546948
0.90849796 1.22742380
0.90836061 1.22979275
0.90826710 1.23240240
0.90813267 1.23316846
0.90799533 1.23389606
0.90790181 1.23641605
0.90776739 1.23836516
0.90763004 1.23990960
0.90749270 1.24133862
0.90740211 1.24486460
0.90726476 1.24700107
0.90712741 1.24747830
0.90699007 1.24977116
0.90685272 1.25264088
0.90671537 1.25337231
0.90657803 1.25612532
0.90644360 1.25846278
0.90630626 1.26045055
0.90616891 1.26278594
0.90603156 1.26539250
0.90589422 1.26633168
0.90580363 1.26785213
0.90566628 1.26747294
0.90557569 1.26955852
0.90548218 1.27193189
0.90534483 1.27161144
0.90525424 1.27381487
0.90511689 1.27540827
0.90497955 1.27740865
0.90484512 1.27912536
0.90470778 1.28130318
0.90457043 1.28415924
0.90443308 1.28635109
0.90434249 1.28771215
0.90420515 1.28913636
0.90411455 1.28924728
0.90402104 1.29030825
0.90388662 1.29001534
0.90379311 1.29121133
0.90370252 1.29246130
0.90356517 1.29513583
0.90347458 1.29542970
0.90333723 1.29655635
0.90319989 1.29903283
0.90306254 1.29997353
0.90297195 1.30149682
0.90283460 1.30308687
0.90269726 1.30305558
0.90260666 1.30518964
0.90251607 1.30737180
0.90242256 1.30480730
0.90228814 1.30591817
