Ensayo de Compresion - Specimen_RawData_1
C10: 1.6284, C20: 3.0468, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.86818680 1.45206318
0.86805807 1.45451354
0.86797316 1.45495964
0.86784443 1.45906739
0.86771569 1.45999192
0.86758696 1.46209233
0.86750205 1.46497452
0.86737332 1.46653520
0.86724459 1.46892404
0.86715968 1.46995586
0.86703095 1.47412794
0.86690222 1.47720839
0.86681731 1.47964060
0.86668858 1.48051092
0.86655985 1.48290253
0.86643111 1.48550565
0.86630512 1.48845933
0.86617639 1.49173985
0.86604766 1.49441811
0.86591893 1.49853822
0.86583402 1.49930348
0.86570529 1.50043099
0.86561764 1.50336849
0.86553273 1.50520032
0.86540400 1.50710387
0.86531909 1.50686412
0.86519036 1.51038498
0.86510545 1.51347977
0.86497672 1.51426476
0.86489181 1.51622815
0.86476308 1.51808594
0.86467817 1.52309915
0.86454944 1.52251229
0.86446453 1.52756610
0.86433580 1.52710567
0.86424815 1.52912481
0.86416324 1.53188941
0.86403451 1.53547886
0.86390578 1.53781127
0.86377979 1.53872278
0.86365105 1.54350147
0.86352232 1.54665659
0.86339359 1.54894337
0.86326486 1.54876178
0.86317995 1.55200034
0.86305122 1.55562448
0.86292249 1.55621701
0.86279376 1.55950811
0.86270885 1.56042560
0.86258012 1.56253867
0.86249521 1.56578011
0.86236647 1.56911018
0.86228157 1.57114586
0.86215283 1.57155910
0.86202410 1.57346467
0.86193919 1.57757565
0.86181046 1.57917004
0.86172555 1.58185069
0.86159682 1.58303581
0.86146809 1.58491703
0.86138318 1.58927025
0.86125445 1.59190259
0.86112572 1.59506857
0.86099699 1.59817728
0.86091208 1.60103604
0.86078335 1.60284943
0.86065462 1.60544945
0.86052588 1.60996025
0.86035607 1.61090733
0.86022733 1.61421420
0.86013969 1.61775885
0.86001369 1.62098462
0.85988496 1.62298225
0.85979732 1.62275362
0.85967132 1.62722693
0.85958368 1.62719441
0.85949877 1.63086639
0.85937004 1.63206093
0.85924130 1.63428662
0.85911531 1.63627822
0.85902766 1.63982262
0.85889893 1.64499926
0.85877294 1.64594326
0.85864421 1.64818602
0.85855656 1.64986191
0.85842783 1.65222958
0.85834292 1.65299851
0.85821419 1.65877143
0.85808820 1.65944597
0.85800055 1.66100029
0.85787182 1.66332940
0.85778691 1.66522443
0.85765818 1.66646650
0.85752944 1.66791122
0.85740071 1.67541958
0.85731580 1.67519064
0.85718707 1.67442805
0.85710216 1.67732821
0.85697343 1.67835010
0.85688852 1.68110210
0.85680362 1.68389550
0.85671871 1.68464522
0.85663106 1.68645280
0.85650233 1.68895545
0.85641742 1.69113815
0.85628869 1.69377921
0.85615996 1.69595791
0.85607505 1.69757958
0.85599014 1.70006777
0.85586141 1.70245428
0.85573268 1.70511256
0.85564777 1.70744514
0.85551904 1.71166001
0.85539030 1.71425975
0.85526157 1.71647445
0.85513284 1.72151691
0.85500411 1.72419756
0.85487812 1.72487905
0.85474938 1.72961758
0.85462065 1.73069022
0.85453574 1.73388917
0.85440701 1.73518407
0.85431936 1.73857147
0.85419337 1.73932663
0.85410572 1.74332653
0.85397699 1.74446565
0.85385100 1.74819711
0.85376335 1.75135762
0.85363462 1.75349182
0.85350863 1.75551242
0.85342098 1.75840591
0.85329225 1.76006409
0.85316626 1.76321151
0.85303752 1.76712557
0.85294988 1.77090076
0.85282388 1.77279139
0.85269515 1.77652811
0.85256642 1.77905903
0.85243769 1.78086507
0.85235278 1.78405693
0.85222405 1.78666900
0.85209532 1.78966992
0.85196658 1.79441633
0.85183785 1.79431912
0.85170912 1.79877107
0.85158039 1.80115598
0.85145440 1.80520788
0.85136675 1.80682293
0.85123802 1.80911507
0.85111202 1.81212128
0.85098329 1.81431447
0.85085456 1.81862636
0.85076965 1.81994571
0.85064092 1.82324817
0.85051219 1.82584798
0.85042728 1.82796468
0.85029855 1.83095187
0.85021090 1.83436001
0.85008491 1.83517818
0.84999726 1.83640514
0.84986853 1.83899363
0.84978362 1.84286302
0.84965489 1.84515830
0.84952890 1.84752813
0.84944125 1.85066751
0.84931252 1.85344600
0.84918379 1.85576583
0.84909888 1.85745958
0.84897015 1.86187896
0.84888524 1.86322493
0.84880033 1.86614420
0.84867160 1.86646419
0.84858669 1.87125355
0.84845796 1.87228627
0.84837305 1.87360937
0.84824432 1.87482145
0.84815941 1.87946883
0.84803068 1.88218251
0.84790194 1.88456980
0.84777321 1.88744095
0.84768830 1.89176581
0.84755957 1.89330596
0.84743084 1.89635434
0.84730211 1.89937403
0.84721720 1.90247728
0.84708847 1.90326054
0.84700356 1.90797432
0.84687483 1.90731776
0.84678718 1.90614523
0.84666119 1.91091631
0.84653246 1.91330137
0.84640373 1.91661883
0.84631882 1.91793337
0.84619008 1.92122840
0.84606135 1.92448088
0.84593262 1.92532111
0.84580389 1.93036782
0.84567516 1.93315441
0.84559025 1.93489401
0.84546152 1.93690570
0.84533279 1.93791562
0.84524788 1.94153155
0.84511915 1.94605357
0.84499041 1.94990471
0.84486168 1.94978705
0.84473295 1.95334651
0.84460696 1.95487624
0.84447823 1.95805434
0.84439058 1.96111303
0.84426459 1.96219255
0.84417694 1.96518099
0.84405094 1.96769332
0.84396330 1.97191413
0.84383457 1.97253683
0.84370583 1.97377941
0.84362093 1.97674325
0.84349219 1.97981717
0.84336346 1.98258010
0.84323747 1.98736638
0.84310874 1.98849521
0.84302109 1.99107005
0.84289510 1.99177754
0.84280745 1.99590690
0.84267872 1.99675826
0.84259381 1.99977075
0.84246508 2.00139176
0.84233635 2.00409914
0.84225144 2.00757038
0.84212271 2.01137640
0.84199671 2.01244393
0.84186798 2.01520965
0.84173925 2.01579519
0.84165434 2.02199143
0.84152561 2.01960658
0.84143796 2.02385623
0.84130923 2.02562165
0.84122432 2.03055625
0.84109559 2.03302759
0.84096960 2.03479727
0.84088195 2.03773055
0.84075322 2.04008966
0.84062449 2.04373180
0.84053958 2.04465119
0.84045467 2.04381315
0.84036976 2.04731290
0.84024103 2.04709536
0.84015612 2.05017522
0.84002739 2.05377848
0.83993974 2.05698041
0.83981375 2.05896271
0.83968502 2.06186340
0.83955629 2.06297350
0.83942755 2.06709966
0.83929882 2.07151921
0.83921391 2.07057627
0.83908518 2.07768719
0.83895645 2.07468251
0.83882772 2.07856370
0.83874281 2.08075084
0.83861408 2.08489021
0.83852917 2.08746639
0.83840044 2.08769371
0.83827171 2.09016642
0.83818680 2.09211106
0.83805807 2.09445910
0.83792933 2.09970111
0.83780060 2.10106176
0.83767187 2.10366702
0.83758696 2.10574540
0.83745823 2.10954605
0.83732950 2.11208029
0.83720077 2.11158464
0.83707477 2.11684542
0.83698713 2.12045180
0.83685839 2.12202571
0.83673240 2.12761053
0.83660367 2.12771365
0.83651602 2.13073589
0.83639003 2.13153523
0.83630238 2.13173534
0.83617639 2.13562776
0.83604766 2.13966212
0.83591893 2.14156510
0.83583128 2.14443970
0.83570529 2.14848463
0.83557655 2.15022142
0.83549165 2.15116293
0.83536291 2.15426319
0.83523418 2.15620957
0.83510545 2.16061060
0.83502054 2.16150935
0.83489181 2.16443543
0.83476308 2.16741505
0.83467817 2.16953278
0.83454944 2.17294689
0.83446179 2.17498131
0.83433580 2.17544335
0.83424815 2.17716345
0.83416324 2.17820902
0.83403451 2.17986868
0.83394960 2.18330424
0.83386469 2.18562217
0.83373596 2.18711643
0.83365105 2.19020263
0.83352232 2.19210408
0.83343468 2.19408576
0.83330868 2.19860655
0.83322104 2.20114494
0.83309230 2.20432931
0.83300740 2.20515915
0.83287866 2.20819226
0.83279376 2.21025245
0.83266502 2.21339943
0.83253629 2.21782361
0.83240756 2.22168886
0.83228157 2.22384721
0.83215283 2.22801596
0.83202410 2.22883328
0.83193919 2.23217295
0.83181046 2.23381804
0.83172555 2.23526105
0.83159682 2.23865733
0.83146809 2.23975720
0.83138044 2.24200622
0.83125445 2.24635761
0.83116680 2.24679958
0.83104081 2.25125754
0.83091208 2.25517730
0.83078335 2.25688379
0.83065462 2.26068591
0.83056971 2.26358873
0.83044098 2.26633062
0.83031224 2.26900373
0.83018351 2.27147929
0.83005478 2.27472678
0.82992605 2.27585840
0.82984114 2.27832297
0.82971241 2.28252324
0.82958368 2.28565837
0.82945494 2.29066212
0.82932621 2.29389640
0.82920022 2.29758411
0.82907149 2.30099892
0.82894276 2.30436517
0.82881402 2.30532050
0.82872912 2.30928745
0.82860038 2.31112810
0.82851548 2.31419336
0.82838674 2.31528837
0.82829910 2.31721490
0.82817310 2.31836399
0.82808546 2.32322474
0.82795672 2.32534523
0.82778691 2.33119623
0.82765818 2.33350373
0.82757327 2.33800231
0.82744454 2.34258535
0.82731580 2.34304522
0.82723090 2.34346009
0.82714599 2.34736736
0.82705834 2.34526785
0.82692961 2.34898875
0.82684470 2.35115835
0.82671597 2.35257479
0.82663106 2.35801766
0.82650233 2.35928397
0.82637360 2.36376909
0.82624486 2.36597186
0.82615996 2.36921034
0.82603122 2.37185002
0.82594632 2.37373782
0.82581758 2.37600496
0.82568885 2.37980205
0.82560394 2.38249718
0.82547521 2.38118185
0.82539030 2.38733417
0.82526157 2.39013637
0.82517666 2.39145398
0.82509176 2.39252867
0.82500411 2.39381749
0.82491920 2.39524869
0.82479047 2.39715172
0.82470556 2.40217880
0.82457683 2.40504308
0.82444810 2.40977149
0.82431936 2.41315184
0.82414955 2.41843656
0.82402082 2.41992971
0.82393591 2.42412833
0.82380718 2.42686470
0.82367844 2.43046789
0.82354971 2.43384115
0.82342098 2.43693751
0.82333607 2.43800418
0.82320734 2.44065516
0.82307861 2.44433368
0.82299370 2.44694487
0.82286497 2.45093040
0.82273624 2.45317424
0.82265133 2.45275982
0.82256642 2.45587237
0.82243769 2.45859125
0.82235278 2.46072169
0.82226513 2.46020423
0.82213640 2.46475420
0.82205149 2.46554028
0.82192276 2.46765803
0.82179403 2.47194958
0.82170912 2.47349272
0.82158039 2.48004328
0.82145440 2.48225929
0.82132566 2.48667311
0.82119693 2.48785275
0.82106820 2.49200925
0.82093947 2.49455519
0.82085456 2.49701230
0.82072583 2.50160770
0.82064092 2.50321212
0.82051219 2.50433392
0.82038346 2.50644687
0.82029855 2.51269263
0.82016982 2.51537288
0.82004108 2.51644479
0.81991235 2.52162108
0.81978362 2.52493434
0.81965489 2.52856106
0.81952616 2.53296962
0.81939743 2.53913000
0.81927143 2.54076697
0.81914270 2.54309058
0.81905779 2.54876040
0.81892906 2.55119564
0.81884141 2.55254099
0.81875651 2.55544588
0.81862777 2.55509758
0.81854286 2.56024751
0.81841413 2.55980476
0.81832922 2.56415071
0.81820049 2.56591242
0.81811558 2.56861279
0.81798685 2.57033971
0.81790194 2.57114169
0.81777321 2.57556581
0.81768557 2.57920314
0.81755957 2.58201741
0.81747193 2.58540593
0.81734319 2.58660087
0.81725829 2.58978962
0.81712955 2.59486737
0.81700356 2.59646903
0.81687483 2.60174403
0.81674610 2.60566314
0.81665845 2.60847161
0.81653246 2.61105009
0.81640373 2.61469904
0.81631608 2.61815848
0.81619008 2.62016744
0.81606135 2.62231348
0.81597371 2.62685001
0.81584771 2.62996919
0.81571898 2.63505041
0.81559025 2.63586019
0.81550534 2.63836313
0.81537661 2.64122300
0.81524788 2.64448800
0.81516297 2.64788752
0.81503424 2.65292766
0.81490551 2.65408598
0.81477677 2.65726006
0.81469187 2.66281842
0.81456313 2.66386789
0.81443440 2.66697222
0.81434949 2.67018589
0.81422076 2.66957759
0.81413585 2.67647361
0.81400712 2.67926808
0.81387839 2.68117747
0.81374966 2.68641575
0.81362093 2.68943284
0.81349219 2.68994410
0.81336346 2.69684546
0.81323473 2.69958675
0.81310874 2.70557683
0.81298001 2.70508872
0.81289236 2.71012154
0.81276637 2.71268193
0.81263763 2.71659280
0.81255273 2.71695267
0.81242399 2.72092133
0.81233635 2.72409759
0.81220761 2.72710863
0.81208162 2.73179250
0.81195289 2.73442974
0.81182416 2.73635658
0.81173925 2.73740292
0.81161052 2.73958707
0.81152287 2.74173024
0.81143796 2.74264288
0.81130923 2.74583884
0.81122432 2.74817511
0.81109559 2.75148836
0.81101068 2.75438628
0.81088195 2.75720737
0.81075322 2.76059688
0.81066831 2.76132737
0.81053958 2.76485412
0.81045467 2.76703339
0.81032594 2.77161695
0.81019721 2.77236769
0.81011230 2.77660268
0.81002739 2.77868665
0.80989866 2.78180367
0.80976993 2.78393415
0.80968502 2.78659815
0.80959737 2.78980751
0.80951246 2.78928352
0.80942755 2.79153607
0.80929882 2.79498517
0.80921391 2.79744786
0.80908518 2.80011514
0.80891263 2.80687096
0.80878389 2.81275886
0.80865790 2.81648806
0.80852917 2.81898479
0.80844426 2.82221456
0.80831553 2.82630046
0.80818680 2.82912422
0.80809915 2.82974797
0.80797316 2.83494875
0.80784443 2.83598156
0.80775678 2.83885364
0.80763079 2.84238163
0.80754314 2.84586545
0.80741715 2.84848777
0.80728841 2.85185768
0.80715968 2.85485720
0.80707204 2.86066405
0.80694604 2.86295908
0.80681731 2.86590905
0.80668858 2.86738216
0.80660367 2.87430696
0.80647494 2.87647627
0.80634621 2.88001452
0.80626130 2.88150891
0.80613257 2.88682938
0.80600383 2.88923186
0.80587510 2.89496374
0.80574637 2.89719935
0.80566146 2.90310549
0.80548891 2.90853593
0.80536018 2.91437230
0.80523418 2.92088080
0.80510545 2.92516127
0.80497672 2.93000560
0.80484799 2.93570277
0.80476308 2.93999387
0.80463435 2.94475452
0.80454944 2.94630989
0.80442071 2.94995115
0.80433306 2.95208657
0.80420707 2.95640568
0.80407833 2.95989233
0.80399343 2.96606727
0.80386469 2.97031277
0.80373596 2.97366402
0.80360723 2.97744722
0.80352232 2.98261227
0.80339359 2.98667491
0.80330594 2.98865843
0.80317995 2.99249937
0.80305122 2.99678128
0.80296357 3.00090045
0.80283758 3.00332771
0.80274993 3.00632379
0.80262394 3.01025698
0.80253629 3.01333654
0.80240756 3.01728980
0.80232265 3.02178016
0.80219392 3.02422388
0.80210901 3.02861388
0.80198028 3.03083946
0.80189537 3.03542389
0.80176664 3.03868212
0.80168173 3.04205961
0.80159408 3.04540627
0.80146809 3.04787315
0.80138044 3.04918262
0.80125171 3.05178153
0.80112572 3.05794267
0.80103807 3.06360727
0.80090934 3.06838706
0.80078335 3.07305141
0.80065462 3.08137200
0.80052588 3.08161536
0.80039715 3.08789859
0.80026842 3.09076139
0.80018351 3.09441338
0.80005478 3.09784910
0.79992605 3.10131623
0.79984114 3.10529841
0.79971241 3.10897867
0.79962750 3.11329186
0.79949877 3.11591180
0.79941386 3.11815979
0.79928513 3.12451190
0.79915640 3.12462219
0.79907149 3.13340064
0.79894276 3.13418780
0.79881402 3.13702308
0.79872912 3.14290634
0.79860038 3.14733062
0.79847165 3.14995997
0.79838674 3.15390246
0.79825801 3.15954829
0.79812928 3.16353646
0.79804437 3.16619154
0.79791564 3.17309676
0.79778691 3.17507378
0.79765818 3.17989687
0.79752944 3.18634661
0.79740071 3.19183677
0.79727198 3.19443393
0.79714325 3.20095583
0.79701726 3.20559226
0.79692961 3.20976322
0.79680088 3.21361781
0.79667488 3.21969426
0.79654615 3.22322041
0.79646124 3.22566738
0.79633251 3.23169526
0.79620378 3.23367637
0.79607505 3.23771768
0.79599014 3.24120790
0.79586141 3.24647511
0.79577376 3.24748240
0.79568885 3.24886449
0.79556012 3.25178900
0.79547521 3.25554787
0.79534648 3.25729451
0.79526157 3.26270782
0.79513284 3.26668646
0.79500411 3.27057924
0.79491920 3.27396943
0.79479047 3.27665234
0.79470556 3.28109873
0.79457683 3.28338363
0.79449192 3.28898290
0.79436319 3.29121372
0.79427828 3.29369673
0.79414955 3.29809219
0.79406464 3.30082652
0.79397699 3.30322458
0.79389208 3.30429128
0.79376335 3.30423520
0.79367844 3.30810805
0.79354971 3.31576995
0.79342098 3.31744172
0.79329225 3.32453560
0.79312243 3.33124716
0.79299370 3.33756504
0.79286497 3.34007314
0.79273624 3.34527359
0.79265133 3.34958927
0.79252260 3.35424926
0.79239386 3.35669427
0.79230896 3.36118127
0.79218022 3.36489876
0.79205149 3.36624730
0.79196658 3.37189528
0.79183785 3.37509159
0.79175294 3.38084036
0.79162421 3.38294143
0.79153930 3.38773085
0.79141057 3.39088995
0.79132293 3.39441795
0.79119693 3.39931832
0.79106820 3.40167257
0.79093947 3.40563432
0.79085456 3.41103660
0.79072583 3.41526024
0.79059710 3.41886246
0.79046836 3.42549112
0.79033963 3.42946451
0.79025472 3.43535009
0.79012599 3.44023684
0.78999726 3.44385722
0.78986853 3.44885674
0.78973980 3.45227423
0.78961380 3.45972004
0.78952616 3.46143811
0.78939743 3.46495473
0.78926869 3.47182196
0.78914270 3.47081015
0.78905505 3.47630829
0.78892906 3.47941298
0.78880033 3.48414073
0.78867160 3.48607129
0.78858395 3.48960611
0.78849904 3.49397003
0.78837031 3.49609741
0.78828540 3.49836690
0.78820049 3.49969597
0.78807176 3.50171176
0.78798685 3.50493196
0.78790194 3.50811278
0.78777321 3.51417931
0.78764448 3.51908577
0.78751575 3.52333440
0.78738702 3.52907338
0.78725829 3.53419304
0.78712955 3.53699656
0.78704465 3.54223298
0.78691591 3.54466778
0.78683101 3.54824380
0.78670227 3.54967433
0.78661737 3.55279250
0.78652972 3.55400898
0.78640373 3.55706846
0.78631608 3.56270862
0.78618735 3.56398740
0.78610244 3.56870011
0.78597371 3.57244219
0.78588880 3.57550296
0.78576007 3.57872920
0.78563133 3.58554734
0.78554643 3.58734114
0.78541769 3.59143591
0.78528896 3.59660662
0.78516023 3.60241027
0.78503424 3.60732682
0.78490551 3.61157513
0.78481786 3.61503047
0.78469187 3.61881442
0.78456313 3.62451941
0.78447549 3.62670289
0.78434949 3.63140524
0.78422076 3.63746383
0.78413311 3.64040023
0.78400712 3.64266467
0.78391947 3.64767382
0.78379074 3.65080037
0.78366475 3.65626817
0.78357710 3.65905262
0.78345111 3.66506115
0.78332238 3.66523302
0.78323473 3.67055441
0.78310600 3.67421066
0.78298001 3.67795511
0.78285127 3.68401895
0.78272254 3.68954363
0.78259381 3.69689427
0.78246508 3.70013322
0.78233635 3.70859744
0.78220761 3.71390922
0.78207888 3.71930208
0.78195289 3.72790554
0.78182416 3.73134644
0.78173651 3.73736373
0.78161052 3.73010978
0.78152287 3.72939789
0.78139688 3.73316177
0.78130923 3.73879863
0.78118050 3.74285275
0.78105451 3.74656126
0.78092577 3.75235992
0.78083813 3.75929167
0.78070939 3.76243381
0.78058340 3.76649957
0.78045467 3.77450250
0.78036976 3.77832377
0.78024103 3.78456983
0.78011230 3.78772994
0.78002465 3.79239444
0.77989866 3.79496663
0.77981101 3.79948870
0.77968502 3.80153018
0.77959737 3.80726614
0.77946864 3.80878280
0.77938373 3.81314188
0.77929882 3.81676163
0.77917009 3.82134290
0.77904136 3.82477083
0.77895645 3.82985057
0.77882772 3.83513316
0.77869899 3.83946618
0.77861408 3.84145760
0.77852917 3.84625887
0.77844152 3.84826718
0.77831279 3.84981745
0.77822788 3.85323004
0.77809915 3.85791799
0.77797042 3.86405283
0.77784443 3.87278462
0.77771569 3.87814602
0.77758696 3.88282591
0.77745823 3.88525630
0.77737332 3.89299664
0.77724459 3.89524023
0.77711586 3.90021833
0.77703095 3.90367600
0.77690222 3.90631600
0.77681731 3.91071712
0.77672966 3.91217262
0.77660093 3.91631288
0.77647494 3.92135954
0.77634621 3.92604812
0.77625856 3.93043579
0.77613257 3.93490688
0.77604492 3.93870900
0.77591619 3.94104036
0.77579019 3.94692012
0.77570255 3.95199853
0.77557655 3.95871698
0.77544782 3.96187880
0.77531909 3.96653373
0.77519036 3.97225684
0.77510545 3.97584787
0.77497672 3.97910539
0.77484799 3.98450689
0.77476308 3.98824646
0.77463435 3.99471377
0.77450561 3.99845876
0.77437688 4.00589574
0.77424815 4.00944749
0.77411942 4.01677857
0.77399069 4.02331684
0.77386196 4.02935341
0.77373596 4.03312713
0.77360723 4.03675876
0.77352232 4.04125593
0.77339359 4.04457533
0.77330594 4.04964949
0.77317995 4.05384565
0.77305122 4.05911809
0.77292249 4.06257686
0.77283484 4.06906549
0.77270885 4.07271870
0.77262120 4.07591027
0.77249521 4.07918245
0.77236647 4.08288042
0.77227883 4.08856670
0.77215010 4.09072297
0.77202410 4.09590040
0.77193646 4.10223163
0.77180772 4.10354571
0.77172282 4.11198113
0.77159408 4.11312269
0.77146809 4.11688673
0.77138044 4.12294574
0.77125171 4.12564019
0.77112572 4.13049574
0.77103807 4.13614079
0.77090934 4.13992045
0.77082443 4.14296472
0.77069570 4.14759784
0.77056697 4.15141105
0.77048206 4.15670505
0.77039715 4.15824780
0.77026842 4.16243467
0.77018351 4.16544801
0.77005478 4.17114152
0.76996987 4.17381323
0.76984114 4.17797555
0.76971241 4.18370153
0.76962750 4.18775309
0.76949877 4.19539854
0.76937004 4.20019476
0.76924130 4.20308555
0.76915640 4.21163597
0.76902766 4.21604359
0.76889893 4.22264110
0.76877020 4.22610942
0.76868529 4.23219681
0.76855656 4.23668530
0.76842783 4.24296693
0.76829910 4.24778420
0.76817036 4.25543534
0.76804163 4.26293313
0.76791564 4.26846157
0.76778691 4.27491957
0.76769926 4.28045691
0.76757327 4.28335273
0.76744454 4.28817509
0.76735689 4.29036139
0.76723090 4.29421864
0.76714325 4.29829551
0.76701726 4.30264486
0.76692961 4.30904941
0.76680088 4.31152628
0.76667214 4.31736449
0.76654615 4.32387956
0.76641742 4.32940656
0.76628869 4.33468114
0.76615996 4.33870849
0.76607505 4.34476582
0.76594632 4.34716975
0.76586141 4.35018432
0.76577376 4.35317004
0.76564503 4.35459556
0.76556012 4.35961476
0.76543139 4.36085085
0.76530266 4.36638024
0.76517666 4.37147322
0.76504793 4.38133476
0.76491920 4.38480187
0.76483429 4.39182966
0.76470556 4.39533734
0.76461791 4.39608251
0.76449192 4.39850495
0.76440427 4.39956141
0.76427554 4.40599869
0.76419063 4.40860484
0.76406190 4.41330986
0.76397699 4.41482229
0.76384826 4.41906912
0.76376335 4.42588229
0.76363462 4.43045620
0.76350589 4.43399320
0.76337716 4.44018468
0.76329225 4.44517663
0.76316352 4.45115840
0.76307861 4.45468290
0.76299370 4.45666734
0.76286497 4.45675651
0.76278006 4.45822905
0.76269241 4.45876948
0.76256642 4.46288449
0.76247877 4.46943946
0.76235004 4.47870280
0.76222131 4.48497470
0.76209532 4.49091804
0.76196658 4.49519389
0.76183785 4.50053201
0.76170912 4.50751040
0.76162421 4.51236359
0.76149548 4.51574289
0.76136675 4.51780876
0.76128184 4.52273899
0.76115311 4.52594649
0.76106820 4.52946940
0.76093947 4.53354448
0.76085456 4.53715226
0.76072583 4.54244221
0.76063818 4.54586981
0.76051219 4.55053919
0.76038346 4.55782345
0.76025472 4.56289456
0.76016708 4.56703100
0.76004108 4.56989912
0.75991235 4.57541206
0.75978362 4.58104697
0.75969871 4.58704978
0.75956998 4.59223405
0.75944125 4.59399875
0.75931252 4.59971908
0.75918379 4.60487917
0.75905505 4.61117171
0.75892632 4.61770979
0.75879759 4.62270228
0.75867160 4.63099968
0.75854286 4.63730727
0.75841413 4.64019954
0.75832922 4.64609636
0.75820049 4.64706626
0.75811285 4.65166189
0.75798685 4.65458457
0.75789921 4.65779740
0.75777047 4.66015016
0.75764448 4.66528464
0.75755683 4.67019572
0.75742810 4.67644177
0.75730211 4.68136023
0.75717338 4.68428717
0.75704465 4.68874619
0.75695974 4.69362353
0.75683101 4.69749205
0.75674336 4.69957471
0.75661737 4.70211058
0.75652972 4.70479114
0.75640373 4.70951187
0.75631608 4.71408682
0.75618735 4.71887976
0.75606135 4.72232946
0.75597371 4.72536917
0.75584497 4.73038570
0.75571624 4.73462875
0.75563133 4.74208865
0.75550260 4.74434739
0.75541769 4.74831181
0.75528896 4.74966779
0.75516023 4.75347152
0.75507532 4.75490426
0.75499041 4.76115842
0.75486168 4.76228243
0.75477677 4.76535906
0.75464804 4.76944611
0.75456313 4.77184288
0.75443440 4.77583478
0.75434949 4.77896298
0.75422076 4.78488626
0.75413311 4.78657827
0.75400712 4.78909161
0.75387839 4.79252846
0.75379074 4.79904484
0.75366201 4.80526685
0.75353602 4.80982384
0.75344837 4.81512866
0.75332238 4.81877170
0.75319365 4.82505311
0.75306491 4.82934554
0.75297727 4.83411520
0.75285127 4.83786860
0.75276363 4.83988134
0.75263763 4.84506446
0.75250890 4.85035699
0.75242125 4.85339308
0.75229252 4.85927201
0.75216653 4.86457664
0.75203780 4.87034055
0.75190907 4.87769884
0.75178033 4.88218086
0.75165160 4.88640324
0.75156669 4.88884666
0.75143796 4.89258753
0.75130923 4.89849285
0.75122432 4.90277389
0.75109559 4.90607437
0.75096686 4.91149552
0.75083813 4.91570649
0.75075322 4.92163157
0.75062449 4.92658704
0.75049575 4.93265607
0.75036702 4.93849597
0.75023829 4.94382502
0.75011230 4.94679916
0.75002465 4.94994547
0.74989866 4.95475462
0.74981101 4.95622085
0.74968228 4.96165186
0.74955355 4.96709908
0.74942755 4.97337635
0.74933991 4.97447156
0.74921118 4.98102695
0.74908518 4.98420261
0.74899753 4.98919215
0.74886880 4.99310519
0.74878389 4.99756591
0.74865516 5.00076053
0.74852917 5.00331795
0.74840044 5.01116134
0.74831279 5.01359968
0.74818406 5.01795555
0.74809915 5.02159574
0.74797042 5.02381655
0.74788551 5.02714930
0.74775678 5.03107799
0.74767187 5.03461625
0.74754314 5.03879846
0.74745823 5.04102203
0.74732950 5.04794802
0.74724459 5.04652010
0.74715694 5.04631260
0.74707204 5.04924744
0.74694330 5.05046980
0.74685839 5.06024073
0.74672966 5.06558911
0.74660093 5.07273413
0.74647220 5.07986419
0.74634621 5.08705283
0.74621747 5.09380563
0.74608874 5.09919088
0.74596001 5.10414750
0.74587510 5.11056582
0.74574637 5.11424562
0.74561764 5.11786296
0.74553273 5.12219385
0.74540400 5.12350709
0.74531909 5.12837751
0.74519036 5.12946361
0.74510271 5.13470830
0.74497672 5.13965055
0.74484799 5.14401227
0.74471925 5.15133419
0.74463435 5.15760072
0.74450561 5.16399346
0.74437688 5.16753244
0.74429197 5.17093671
0.74416324 5.17549401
0.74403451 5.17828113
0.74394960 5.18443445
0.74382087 5.18939351
0.74369214 5.19480000
0.74356341 5.20245730
0.74343468 5.20935875
0.74330594 5.21580220
0.74317721 5.22301394
0.74304848 5.22831128
0.74292249 5.23201787
0.74283484 5.23632079
0.74270611 5.23478858
0.74262120 5.23785948
0.74249247 5.24310648
0.74236374 5.24580490
0.74227883 5.25227957
0.74215010 5.25970891
0.74202410 5.26312478
0.74189537 5.26647732
0.74180772 5.26897522
0.74167899 5.27576583
0.74159408 5.27714844
0.74146535 5.28214268
0.74133936 5.28439955
0.74125171 5.29073069
0.74112298 5.29308644
0.74099425 5.29714160
0.74090934 5.30051017
0.74082443 5.30327885
0.74069570 5.30663419
0.74056697 5.31045981
0.74048206 5.31417497
0.74035333 5.31833625
0.74026842 5.32064041
0.74018351 5.32413479
0.74005478 5.32562647
0.73996987 5.33038803
0.73984114 5.33457254
0.73971241 5.34167323
0.73962476 5.34519018
0.73949877 5.34574726
0.73941112 5.34964280
0.73928513 5.35651399
0.73919748 5.36105273
0.73906875 5.36642073
0.73894276 5.37338159
0.73881402 5.38156281
0.73868529 5.38614524
0.73855656 5.39324707
0.73847165 5.39815158
0.73834292 5.40377737
0.73821419 5.40684454
0.73812928 5.40953223
0.73800055 5.41341065
0.73787182 5.41731149
0.73778691 5.42349702
0.73765818 5.42752094
0.73757327 5.43295618
0.73744454 5.43788618
0.73731580 5.43988154
0.73722816 5.44507527
0.73710216 5.44864163
0.73697343 5.45343813
0.73684470 5.45900893
0.73675979 5.46658131
0.73663106 5.46546973
0.73650233 5.47419889
0.73641742 5.47957016
0.73628869 5.48326060
0.73615996 5.48807371
0.73603122 5.49521716
0.73590249 5.49922648
0.73577376 5.50390107
