gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC
ENSG00000050820	ENST00000562556.5	0.071413483	1	0.78928976	1	0.170235932	0.179568846	0.077001486
ENSG00000050820	ENST00000563038.5	0.015506883	1	0.900898312	1	0.16704614	0.169199802	0.018481233
ENSG00000050820	ENST00000566982.1	0.034753399	1	0.852113342	1	0.16704614	0.170604296	0.030407331
ENSG00000051128	ENST00000221222.15	-2.79E-09	1	1	1	0.199906171	0.201023963	0.00804448
ENSG00000051128	ENST00000392351.8	0.002743529	1	0.958226939	1	0.209524347	0.210947042	0.009762958
ENSG00000051128	ENST00000433218.6	0.007294945	1	0.931935084	1	0.199906171	0.197937543	-0.01427773
ENSG00000051128	ENST00000539827.5	-2.79E-09	1	1	1	0.199906171	0.201023963	0.00804448
ENSG00000051128	ENST00000594794.5	0.001051433	1	0.974132477	1	0.190757141	0.18906749	-0.012835751
ENSG00000051523	ENST00000261623.8	0.23521763	1	0.627681735	1	0.65967366	0.46857329	-0.49347778
ENSG00000051523	ENST00000696160.1	0.23521763	1	0.627681735	1	0.34032634	0.53142671	0.642951924
ENSG00000052723	ENST00000060969.6	0.054839889	1	0.814845877	1	0.29265873	0.253608072	-0.20661865
ENSG00000052723	ENST00000369528.9	0.320831586	1	0.57110832	1	0.29265873	0.237873767	-0.299023139
ENSG00000052723	ENST00000462123.5	0.275683981	1	0.599544145	1	0.20734127	0.263397736	0.345235642
ENSG00000052723	ENST00000475335.5	0.088899415	1	0.765581012	1	0.20734127	0.245120425	0.241483402
ENSG00000054118	ENST00000354618.10	0.019738241	1	0.888270602	1	0.517564103	0.510346216	-0.020261263
ENSG00000054118	ENST00000648638.1	0.019738241	1	0.888270602	1	0.482435897	0.489653784	0.021424774
ENSG00000055070	ENST00000401088.9	0.040424082	1	0.840653685	1	0.336917563	0.344924935	0.033886792
ENSG00000055211	ENST00000367419.10	0	1	1	1	0.5	0.5	0
ENSG00000055211	ENST00000650599.1	0	1	1	1	0.5	0.5	0
ENSG00000057608	ENST00000380191.9	0.08647033	1	0.768713294	1	0.560185862	0.551955569	-0.021353435
ENSG00000057608	ENST00000479928.1	0.08647033	1	0.768713294	1	0.439814138	0.448044431	0.026747826
ENSG00000058262	ENST00000699268.1	0.23160372	1	0.630337236	1	0.184732665	0.146003587	-0.339435181
ENSG00000058262	ENST00000699269.1	0.270614803	1	0.602919655	1	0.148287385	0.171935988	0.213475671
ENSG00000058673	ENST00000639812.1	0.00502747	1	0.943473638	1	0.320846233	0.294240575	-0.124885842
ENSG00000059573	ENST00000371221.3	0.023281473	1	0.878727387	1	0.333333333	0.5	0.584962501
ENSG00000059573	ENST00000371224.7	0.023281473	1	0.878727387	1	0.666666667	0.5	-0.415037499
ENSG00000060069	ENST00000075430.11	0.0161822	1	0.898774763	1	NA	0.323529412	NA
ENSG00000060069	ENST00000591598.5	0.003993887	1	0.949609466	1	NA	0.338235294	NA
ENSG00000060069	ENST00000613122.5	0.003993867	1	0.949609595	1	NA	0.338235294	NA
ENSG00000060138	ENST00000228251.9	0.002611063	1	0.959246982	1	0.502645503	0.503650724	0.002882308
ENSG00000060138	ENST00000279550.11	0.002611063	1	0.959246982	1	0.497354497	0.496349276	-0.002918833
ENSG00000060339	ENST00000265872.11	0.167038544	1	0.682757272	1	0.5	0.463361529	-0.109789827
ENSG00000060339	ENST00000630771.2	0.167038544	1	0.682757272	1	0.5	0.536638471	0.102022389
ENSG00000060688	ENST00000489853.1	-6.15E-06	1	1	1	0.333333333	0.333580928	0.001071214
ENSG00000060762	ENST00000360961.11	0.000834779	1	0.976950293	1	0.5	0.502232143	0.006426269
ENSG00000060762	ENST00000621630.1	0.000834779	1	0.976950293	1	0.5	0.497767857	-0.006455022
ENSG00000061273	ENST00000080059.12	0.026711744	1	0.870174153	1	0.242906067	0.238838034	-0.024365924
ENSG00000061273	ENST00000354334.7	0.001430443	1	0.969830238	1	0.240622962	0.238838034	-0.010741721
ENSG00000061273	ENST00000459625.5	0.042325065	1	0.837001382	1	0.185270209	0.179242169	-0.04772083
ENSG00000061273	ENST00000548938.5	0.090011321	1	0.764162764	1	0.170624467	0.165186998	-0.046724401
ENSG00000061676	ENST00000360982.2	0.136325939	1	0.711961196	1	0.233055556	0.241666667	0.05234459
ENSG00000061676	ENST00000703824.1	0.015235336	1	0.90176541	1	0.246388889	0.252777778	0.036932441
ENSG00000061676	ENST00000703825.1	0.015235317	1	0.901765473	1	0.246388889	0.252777778	0.036932441
ENSG00000062194	ENST00000264779.6	0.052082846	1	0.819477807	1	0.188129745	0.147169811	-0.354246203
ENSG00000062194	ENST00000424459.7	0.008430364	1	0.926843428	1	0.210559006	0.241172507	0.195840867
ENSG00000062194	ENST00000506184.7	0.012487735	1	0.911022796	1	0.206590752	0.223315364	0.112306835
ENSG00000062194	ENST00000511209.5	0.052082846	1	0.819477807	1	0.188129745	0.147169811	-0.354246203
ENSG00000062194	ENST00000514387.6	0.054646742	1	0.815166316	1	0.206590752	0.241172507	0.223289776
ENSG00000062485	ENST00000548567.5	0.112725315	1	0.737062484	1	0.305196765	0.313622614	0.039289917
ENSG00000062716	ENST00000586245.6	0.256688267	1	0.612404543	1	0.08087051	0.077734634	-0.057056174
ENSG00000062716	ENST00000587470.2	0.034685596	1	0.852256013	1	0.095990214	0.09060285	-0.083330907
ENSG00000062716	ENST00000589823.7	0.01525594	1	0.901699345	1	0.116273414	0.116992265	0.008891897
ENSG00000062716	ENST00000591315.6	0.256692358	1	0.612401711	1	0.083188976	0.079504809	-0.065350223
ENSG00000062716	ENST00000710770.1	0.283493371	1	0.594420626	1	0.107629239	0.1153865	0.100404373
ENSG00000063177	ENST00000550973.5	0.018709031	1	0.891203933	1	0.00146713	0.001516975	0.048201517
ENSG00000063244	ENST00000308924.9	0.007423103	1	0.931341271	1	0.315547346	0.323538494	0.036080882
ENSG00000063244	ENST00000450554.6	0.216882674	1	0.641425499	1	0.383357523	0.361499163	-0.084698184
ENSG00000063244	ENST00000592874.2	0.159284523	1	0.689816095	1	0.301095131	0.314962343	0.064959971
ENSG00000063245	ENST00000085079.11	0.016126298	1	0.898948817	1	0.325396825	0.332236842	0.030011888
ENSG00000063245	ENST00000270460.11	0.155803959	1	0.693049466	1	0.355742297	0.335526316	-0.084406594
ENSG00000063245	ENST00000411543.6	0.073869486	1	0.785783945	1	0.318860878	0.332236842	0.059284966
ENSG00000063322	ENST00000315588.11	0.01298166	1	0.909287667	1	0.488888889	0.5	0.032421478
ENSG00000063322	ENST00000615911.4	0.01298166	1	0.909287667	1	0.511111111	0.5	-0.03170886
ENSG00000063854	ENST00000397356.8	0.149671723	1	0.698849269	1	0.21812596	0.236944347	0.119386759
ENSG00000063854	ENST00000566709.5	0.00653762	1	0.935556828	1	0.170165557	0.158765182	-0.100044495
ENSG00000063978	ENST00000314289.13	0.002597023	1	0.959356603	1	0.357624831	0.34674663	-0.044565049
ENSG00000063978	ENST00000511600.5	0.004278237	1	0.947848969	1	0.310391363	0.315633027	0.024159761
ENSG00000063978	ENST00000541204.5	0.000164881	1	0.989754954	1	0.331983806	0.337620342	0.024288964
ENSG00000064012	ENST00000323492.11	0.148705468	1	0.699775542	1	0.117213805	0.100091361	-0.227825032
ENSG00000064012	ENST00000358485.8	0.062708744	1	0.802264776	1	0.109006734	0.105467705	-0.047615957
ENSG00000064012	ENST00000444430.3	0.170630993	1	0.679551632	1	0.128787879	0.100007356	-0.3648907
ENSG00000064012	ENST00000696067.1	0.000623846	1	0.980073375	1	0.087121212	0.100481714	0.205837053
ENSG00000064012	ENST00000696068.1	0.27493923	1	0.600037575	1	0.117213805	0.094947808	-0.303935892
ENSG00000064012	ENST00000696087.1	0.000623582	1	0.980077599	1	0.097222222	0.101024197	0.055342867
ENSG00000064102	ENST00000261191.12	0.000896806	1	0.97610954	1	0.666666667	0.541666667	-0.299560282
ENSG00000064102	ENST00000538155.5	0.000896806	1	0.97610954	1	0.333333333	0.458333333	0.459431619
ENSG00000064199	ENST00000227135.7	0.050499214	1	0.822196871	1	0.390849673	0.397966775	0.026034157
ENSG00000064199	ENST00000529498.1	0.2867747	1	0.59229483	1	0.218300654	0.204066451	-0.097277433
ENSG00000064199	ENST00000532692.1	0.050499204	1	0.822196887	1	0.390849673	0.397966775	0.026034157
ENSG00000064419	ENST00000265388.10	0	1	1	1	0.5	0.5	0
ENSG00000064419	ENST00000627585.2	0	1	1	1	0.5	0.5	0
ENSG00000064666	ENST00000263097.9	0.028834816	1	0.865160998	1	0.212646274	0.213424926	0.005273103
ENSG00000064666	ENST00000348419.7	0.001696543	1	0.967145135	1	0.199855286	0.199426242	-0.00310047
ENSG00000064666	ENST00000562958.6	0.035279143	1	0.851011934	1	0.201802962	0.196563148	-0.037954484
ENSG00000064666	ENST00000565096.6	0.313716725	1	0.57540836	1	0.200604014	0.195302934	-0.038636851
ENSG00000064961	ENST00000333651.11	0.013085194	1	0.908928217	1	0.5	0.4921875	-0.022720077
ENSG00000064961	ENST00000488973.6	0.013085194	1	0.908928217	1	0.5	0.5078125	0.022367813
ENSG00000064995	ENST00000361288.9	0.068359092	1	0.793741095	1	0.242592593	0.215842212	-0.168558461
ENSG00000064995	ENST00000420584.3	0.11816013	1	0.731038608	1	0.224074074	0.191451644	-0.22699569
ENSG00000064995	ENST00000650109.1	0.002137314	1	0.963126063	1	0.205555556	0.211494386	0.041091003
ENSG00000064995	ENST00000693593.1	0.03578937	1	0.849951127	1	0.205555556	0.191934028	-0.098917853
ENSG00000065000	ENST00000345016.9	0.175526087	1	0.675246583	1	0.181156619	0.169553292	-0.095498721
ENSG00000065000	ENST00000585652.5	0.001682696	1	0.967279412	1	0.170378696	0.169876376	-0.004259718
ENSG00000065000	ENST00000589223.5	0.074956025	1	0.784252941	1	0.164680274	0.171184234	0.055882082
ENSG00000065000	ENST00000643116.3	0.007510162	1	0.930940824	1	0.167505133	0.169230208	0.014781814
ENSG00000065000	ENST00000699941.1	0.353732822	1	0.552007638	1	0.076975528	0.066703313	-0.206641429
ENSG00000065000	ENST00000700387.1	0.011911552	1	0.913091402	1	0.175458197	0.170361697	-0.042526339
ENSG00000065150	ENST00000261574.10	0.050969879	1	0.821384124	1	0.366453775	0.367956897	0.005905549
ENSG00000065150	ENST00000357602.7	0.001860854	1	0.965591832	1	0.316773112	0.318021552	0.005674652
ENSG00000065150	ENST00000491555.5	0.036745724	1	0.847983674	1	0.316773112	0.314021552	-0.012586309
ENSG00000065154	ENST00000368845.6	0.00824547	1	0.927647877	1	0.68785822	0.687324561	-0.001119716
ENSG00000065154	ENST00000539214.5	0.00824547	1	0.927647877	1	0.31214178	0.312675439	0.002464423
ENSG00000065427	ENST00000302445.8	0.29670903	1	0.585952957	1	0.461104269	0.498872826	0.113579063
ENSG00000065427	ENST00000319410.9	0.29670903	1	0.585952957	1	0.538895731	0.501127174	-0.104829386
ENSG00000065485	ENST00000316218.12	0.126495017	1	0.722094171	1	0.327913279	0.351400373	0.099801398
ENSG00000065485	ENST00000467157.1	0.219847597	1	0.639156066	1	0.344173442	0.317426646	-0.116712536
ENSG00000065485	ENST00000489923.5	0.012706371	1	0.910250531	1	0.327913279	0.33117298	0.014270646
ENSG00000065518	ENST00000491335.1	0.236815841	1	0.626515401	1	0.24504358	0.239506113	-0.032975869
ENSG00000065809	ENST00000181796.7	0.009695111	1	0.921564052	1	0.325396825	0.333333333	0.034765418
ENSG00000065809	ENST00000378470.5	0.0024115	1	0.960834007	1	0.337301587	0.333333333	-0.017073513
ENSG00000065809	ENST00000622567.4	0.002411494	1	0.960834053	1	0.337301587	0.333333333	-0.017073513
ENSG00000065882	ENST00000508802.5	0.071712116	1	0.788860061	1	0.301587302	0.327777778	0.120142363
ENSG00000065882	ENST00000510573.6	0.020167461	1	0.887070381	1	0.373015873	0.352777778	-0.080477338
ENSG00000065882	ENST00000698857.1	0.014521992	1	0.904081355	1	0.325396825	0.319444444	-0.026635127
ENSG00000065978	ENST00000321358.12	0.26156642	1	0.60904604	1	0.502430981	0.512548552	0.028763248
ENSG00000065978	ENST00000436427.1	0.26156642	1	0.60904604	1	0.497569019	0.487451448	-0.029638133
ENSG00000066056	ENST00000372476.8	0.208934926	1	0.647603482	1	0.741866819	0.755927417	0.027087499
ENSG00000066056	ENST00000714825.1	0.208934926	1	0.647603482	1	0.258133181	0.244072583	-0.080805353
ENSG00000066117	ENST00000381513.8	0.007358143	1	0.931641608	1	0.253333333	0.25	-0.019108823
ENSG00000066117	ENST00000394963.9	0.007358143	1	0.931641608	1	0.253333333	0.25	-0.019108823
ENSG00000066117	ENST00000548573.5	0.007358143	1	0.931641608	1	0.253333333	0.25	-0.019108823
ENSG00000066117	ENST00000549526.1	0.06747009	1	0.795056581	1	0.24	0.25	0.058893689
ENSG00000066379	ENST00000332435.10	0.294994618	1	0.587037496	1	0.575	0.608141152	0.080844263
ENSG00000066379	ENST00000359374.8	0.294994618	1	0.587037496	1	0.425	0.391858848	-0.11712877
ENSG00000066427	ENST00000393287.9	0.160231699	1	0.688943287	1	0.272727273	0.245280552	-0.15302613
ENSG00000066427	ENST00000429774.6	0.006388824	1	0.936292832	1	0.242424242	0.238663646	-0.022555146
ENSG00000066427	ENST00000545170.5	0.001648676	1	0.967611685	1	0.257575758	0.25281459	-0.026917094
ENSG00000066427	ENST00000644486.2	0.27291696	1	0.601381729	1	0.227272727	0.263241212	0.2119608
ENSG00000066697	ENST00000374885.5	0.024734197	1	0.8750312	1	0.131168831	0.144633699	0.140978792
ENSG00000066697	ENST00000374886.7	0.032004055	1	0.858018758	1	0.131168831	0.131781865	0.006726906
ENSG00000066697	ENST00000395067.7	0.046311896	1	0.829609841	1	0.202164502	0.206844261	0.033015233
ENSG00000066697	ENST00000489377.1	0.124470914	1	0.724235118	1	0.131168831	0.122153487	-0.1027299
ENSG00000066697	ENST00000613183.1	0.005736667	1	0.939625325	1	0.202164502	0.197906089	-0.030713696
ENSG00000066697	ENST00000622639.4	4.71E-05	1	0.994525075	1	0.202164502	0.196680599	-0.039675044
ENSG00000067057	ENST00000381072.5	0.00242931	1	0.960689756	1	0.111729915	0.113835233	0.026931647
ENSG00000067057	ENST00000381125.9	0.281490117	1	0.5957262	1	0.115666923	0.128318467	0.149752454
ENSG00000067057	ENST00000678206.1	0.132188263	1	0.716173875	1	0.112643304	0.119695303	0.087604978
ENSG00000067057	ENST00000699222.1	0.070100335	1	0.791190748	1	0.136048915	0.128659645	-0.080565838
ENSG00000067064	ENST00000429642.2	2.93E-06	1	0.998634954	1	0.5	0.499566119	-0.001252458
ENSG00000067064	ENST00000695775.1	2.93E-06	1	0.998634954	1	0.5	0.500433881	0.001251372
ENSG00000067082	ENST00000497571.6	0.002269946	1	0.962000007	1	0.5	0.503571429	0.010268335
ENSG00000067082	ENST00000542957.1	0.002269946	1	0.962000007	1	0.5	0.496428571	-0.010341944
ENSG00000067167	ENST00000262213.7	0.265918913	1	0.606082633	1	0.5	0.523580435	0.066483094
ENSG00000067167	ENST00000521425.5	0.265918913	1	0.606082633	1	0.5	0.476419565	-0.069695435
ENSG00000067182	ENST00000162749.7	0.05154509	1	0.820396187	1	0.2872151	0.319335637	0.152941967
ENSG00000067182	ENST00000440083.7	0.013184249	1	0.90858567	1	0.157763533	0.167073093	0.082715641
ENSG00000067182	ENST00000534885.5	0.014458449	1	0.904290425	1	0.361823362	0.321487242	-0.170524076
ENSG00000067182	ENST00000535958.2	0.060840697	1	0.805172085	1	0.193198006	0.192104028	-0.008192433
ENSG00000067225	ENST00000565143.1	0.014181709	1	0.905206446	1	0.089652126	0.088286049	-0.02215232
ENSG00000067225	ENST00000565184.6	0.006111769	1	0.937686618	1	0.107559243	0.105378324	-0.029553355
ENSG00000067560	ENST00000422781.6	0.01428075	1	0.904877582	1	0.139659674	0.141806174	0.022004839
ENSG00000067829	ENST00000217901.10	0.013935516	1	0.906029003	1	0.501851852	0.512522361	0.030353412
ENSG00000067829	ENST00000370092.7	0.013935516	1	0.906029003	1	0.498148148	0.487477639	-0.031238819
ENSG00000068001	ENST00000357750.9	0.002232347	1	0.962315796	1	0.250565652	0.250770106	0.001176711
ENSG00000068001	ENST00000395139.7	0.052249698	1	0.819193871	1	0.251863914	0.246764051	-0.029512195
ENSG00000068001	ENST00000442581.1	5.29E-05	1	0.994197959	1	0.242150413	0.243053318	0.005369367
ENSG00000068001	ENST00000447092.5	0.029533872	1	0.86355214	1	0.255420021	0.259412525	0.022376524
ENSG00000068308	ENST00000376488.8	0.103647136	1	0.747496064	1	0.358787879	0.368886838	0.040047161
ENSG00000068308	ENST00000396743.7	0.049315491	1	0.824258679	1	0.328888889	0.31757271	-0.050513326
ENSG00000068308	ENST00000455452.5	0.011736536	1	0.913729726	1	0.312323232	0.313540452	0.005611699
ENSG00000069020	ENST00000450827.5	0.139426093	1	0.708852221	1	0.453030303	0.426217203	-0.088018732
ENSG00000069020	ENST00000490016.6	0.144455295	1	0.703891414	1	0.21969697	0.195839877	-0.16584041
ENSG00000069329	ENST00000299138.12	0.04863347	1	0.825458429	1	0.372247824	0.402513785	0.112774777
ENSG00000069329	ENST00000568784.6	0.023025767	1	0.879390084	1	0.313876088	0.297053918	-0.079470306
ENSG00000069329	ENST00000647959.1	0.006858714	1	0.933996769	1	0.313876088	0.300432297	-0.063155213
ENSG00000069849	ENST00000286371.8	0.146829411	1	0.701583888	1	0.254796058	0.264416253	0.053467899
ENSG00000069849	ENST00000462082.1	0.255225475	1	0.613419458	1	0.242084317	0.230693652	-0.069531315
ENSG00000069849	ENST00000465172.5	0.099751731	1	0.75212777	1	0.254796058	0.262695767	0.044049997
ENSG00000069849	ENST00000466678.5	0.045321305	1	0.831414314	1	0.248323566	0.242194328	-0.036056106
ENSG00000070081	ENST00000531242.1	0.082399506	1	0.77407163	1	0.245094869	0.228962408	-0.098229534
ENSG00000070081	ENST00000533773.5	0.19911838	1	0.655433407	1	0.251267709	0.274316222	0.126614662
ENSG00000070214	ENST00000374720.8	0.001312954	1	0.971095208	1	0.333333333	0.33125	-0.00904514
ENSG00000070214	ENST00000374723.5	0.000326787	1	0.985577223	1	0.333333333	0.334375	0.004501392
ENSG00000070214	ENST00000470972.5	0.000326799	1	0.985576958	1	0.333333333	0.334375	0.004501392
ENSG00000070413	ENST00000263196.12	0.03467869	1	0.852270553	1	0.222222222	0.340603617	0.616090661
ENSG00000070413	ENST00000389262.8	0.03467817	1	0.852271647	1	0.222222222	0.338220919	0.605962799
ENSG00000070413	ENST00000537045.5	0.139904186	1	0.708376283	1	0.555555556	0.321175464	-0.790569504
ENSG00000070756	ENST00000523555.6	0.218898663	1	0.639880366	1	0.015913591	0.013783016	-0.207367885
ENSG00000070756	ENST00000676662.1	0.202523385	1	0.652691706	1	0.045731573	0.047497531	0.054662004
ENSG00000070756	ENST00000676976.1	0.002687557	1	0.95865487	1	0.04559112	0.043170217	-0.078716506
ENSG00000070756	ENST00000677478.1	0.000967516	1	0.975185866	1	0.061809927	0.062742027	0.021593579
ENSG00000070756	ENST00000677765.1	0.253537541	1	0.614595127	1	0.049928257	0.044794552	-0.156533244
ENSG00000070756	ENST00000677775.1	0.043458887	1	0.834863604	1	0.059463576	0.059293878	-0.004123073
ENSG00000070756	ENST00000678709.1	0.010820039	1	0.91715394	1	0.047999609	0.04778785	-0.006378768
ENSG00000070756	ENST00000678954.1	0.192081736	1	0.661189625	1	0.044323252	0.043609431	-0.02342357
ENSG00000070785	ENST00000360403.7	0.272996049	1	0.601329041	1	0.678058783	0.606739631	-0.160332802
ENSG00000070785	ENST00000620860.4	0.272996049	1	0.601329041	1	0.321941217	0.393260369	0.288687514
ENSG00000070831	ENST00000695800.1	0.187960085	1	0.664619872	1	0.055238196	0.054119227	-0.029524954
ENSG00000071054	ENST00000324219.9	0.281694069	1	0.595593008	1	0.148346572	0.140129896	-0.082206808
ENSG00000071054	ENST00000350878.9	0.090908659	1	0.763025147	1	0.135614332	0.132257786	-0.036156993
ENSG00000071054	ENST00000413150.6	0.019928421	1	0.887737177	1	0.133191933	0.141633398	0.088654797
ENSG00000071054	ENST00000421882.5	0.001993558	1	0.964386863	1	0.061153174	0.051484803	-0.248280742
ENSG00000071054	ENST00000425019.6	0.155406754	1	0.693421106	1	0.064941693	0.06341981	-0.034211441
ENSG00000071054	ENST00000456652.5	0.132152948	1	0.71621015	1	0.087442961	0.080876821	-0.112615962
ENSG00000071054	ENST00000625522.3	0.022703949	1	0.880229494	1	0.1301076	0.133764925	0.039994637
ENSG00000071054	ENST00000627726.3	0.151180191	1	0.697410068	1	0.060509267	0.058025094	-0.060479157
ENSG00000071082	ENST00000409028.8	0.155719591	1	0.693128358	1	0.009595683	0.009035403	-0.086796482
ENSG00000071082	ENST00000441435.1	0.175713869	1	0.675082847	1	0.000374378	0.000251499	-0.573940981
ENSG00000071127	ENST00000699791.1	0.010892749	1	0.916877053	1	0.107320847	0.108254744	0.012499898
ENSG00000071127	ENST00000699792.1	0.064497842	1	0.799523175	1	0.105007168	0.098435028	-0.093244116
ENSG00000071127	ENST00000699794.1	0.285578821	1	0.593067757	1	0.09125047	0.08782717	-0.055164669
ENSG00000071242	ENST00000265678.9	0.003484697	1	0.952927159	1	0.333333333	0.336363636	0.013056153
ENSG00000071242	ENST00000510118.5	0.0008747	1	0.976405738	1	0.333333333	0.331818182	-0.006572654
ENSG00000071242	ENST00000714395.1	0.000874956	1	0.976402294	1	0.333333333	0.331818182	-0.006572654
ENSG00000071553	ENST00000369762.7	0.098540323	1	0.753588385	1	0.11265582	0.115359031	0.034209099
ENSG00000071553	ENST00000439372.6	0.00082334	1	0.977108715	1	0.105087421	0.102722935	-0.032831654
ENSG00000071553	ENST00000455205.5	0.019034602	1	0.890267331	1	0.096369597	0.09559629	-0.011623447
ENSG00000071553	ENST00000491569.5	0.020911335	1	0.885020758	1	0.08458394	0.092453156	0.128338801
ENSG00000071553	ENST00000677332.1	0.012865452	1	0.909692846	1	0.0858305	0.094886736	0.144716028
ENSG00000071553	ENST00000677342.1	0.099898463	1	0.751951517	1	0.106524203	0.10953319	0.04018684
ENSG00000071553	ENST00000678317.1	0.001087596	1	0.973691558	1	0.097806379	0.094071407	-0.056172277
ENSG00000071553	ENST00000679241.1	0.081254934	1	0.775603911	1	0.109685122	0.100509664	-0.126033621
ENSG00000071564	ENST00000262965.12	0.303600524	1	0.581633971	1	0.185688285	0.20518783	0.144062369
ENSG00000071564	ENST00000453954.6	0.000723087	1	0.978547245	1	0.098590251	0.081881447	-0.267908391
ENSG00000071564	ENST00000592395.5	0.203487235	1	0.651920653	1	0.069446387	0.071994699	0.051991045
ENSG00000071564	ENST00000593064.5	0.000835681	1	0.976937843	1	0.180843405	0.174975882	-0.047584902
ENSG00000071564	ENST00000705032.1	0.049678895	1	0.823622964	1	0.084624317	0.107428678	0.344234984
ENSG00000071626	ENST00000233078.9	0.257900072	1	0.611566517	1	0.144789834	0.154085534	0.089771112
ENSG00000071626	ENST00000336761.10	0.003041822	1	0.956016799	1	0.148735745	0.146885649	-0.018057955
ENSG00000071626	ENST00000585485.2	0.081071119	1	0.775851078	1	0.135900945	0.131984752	-0.042184222
ENSG00000071626	ENST00000589484.5	0.099484417	1	0.752449233	1	0.13971652	0.133024048	-0.070815533
ENSG00000071626	ENST00000589874.2	0.047125611	1	0.828142618	1	0.136725318	0.142134817	0.055979583
ENSG00000071655	ENST00000156825.5	0.018426565	1	0.892023279	1	0.255629746	0.267277132	0.064280683
ENSG00000071655	ENST00000434436.8	0.048083607	1	0.826432138	1	0.255629746	0.270184109	0.079887099
ENSG00000071655	ENST00000590550.6	0.041523543	1	0.838530687	1	0.246857816	0.232722868	-0.085067343
ENSG00000071655	ENST00000592012.5	0.025944349	1	0.872036301	1	0.241882692	0.229815891	-0.073828977
ENSG00000071859	ENST00000393600.8	0.000136062	1	0.990693229	1	0.505747126	0.50589793	0.000430118
ENSG00000071859	ENST00000464419.5	0.000136062	1	0.990693229	1	0.494252874	0.49410207	-0.000440253
ENSG00000071894	ENST00000531480.2	0.001286014	1	0.971393164	1	0.325867369	0.319863946	-0.026826511
ENSG00000071894	ENST00000531727.5	0.017580348	1	0.894516926	1	0.325867369	0.314863946	-0.049556328
ENSG00000071894	ENST00000616140.2	0.027056754	1	0.869345912	1	0.348265261	0.365272109	0.068785023
ENSG00000072062	ENST00000308677.9	0.000410463	1	0.98383606	1	0.248283809	0.250039872	0.010167988
ENSG00000072062	ENST00000350356.7	0.004518494	1	0.946406767	1	0.245047563	0.247767145	0.015923094
ENSG00000072062	ENST00000677951.1	0.010215797	1	0.919492334	1	0.248283809	0.254425837	0.035255002
ENSG00000072062	ENST00000677971.1	0.035444932	1	0.850666377	1	0.258384819	0.247767145	-0.060536416
ENSG00000072110	ENST00000556083.1	7.19E-05	1	0.993235984	1	0.027829483	0.027382304	-0.023370272
ENSG00000072110	ENST00000682291.1	0.227378125	1	0.633474761	1	0.046904162	0.043892072	-0.095755584
ENSG00000072110	ENST00000682298.1	0.067363043	1	0.795215604	1	0.047035936	0.044537049	-0.078757456
ENSG00000072110	ENST00000682381.1	0.111052606	1	0.738948927	1	0.043644345	0.043566509	-0.002575219
ENSG00000072110	ENST00000683198.1	0.191749334	1	0.661464633	1	0.049132372	0.050285684	0.033473841
ENSG00000072110	ENST00000683267.1	0.002335714	1	0.961453864	1	0.043536142	0.049588854	0.187802319
ENSG00000072110	ENST00000684146.1	0.00411269	1	0.948866508	1	0.042603087	0.045925517	0.108337998
ENSG00000072110	ENST00000684182.1	0.174093996	1	0.676498682	1	0.04381361	0.048624718	0.150310816
ENSG00000072110	ENST00000684598.1	0.000915376	1	0.975863545	1	0.042795922	0.041086758	-0.058799847
ENSG00000072110	ENST00000684639.1	0.062296469	1	0.802902417	1	0.052317209	0.048958426	-0.095728393
ENSG00000072501	ENST00000322213.9	0	1	1	1	0.5	0.5	0
ENSG00000072501	ENST00000375340.10	0	1	1	1	0.5	0.5	0
ENSG00000072778	ENST00000356839.10	0.091184129	1	0.762677144	1	0.284126984	0.343815007	0.275096662
ENSG00000072958	ENST00000291439.8	0.211570012	1	0.645539618	1	0.363315697	0.392655988	0.1120422
ENSG00000072958	ENST00000444449.6	0.080837297	1	0.776165922	1	0.365079365	0.380673417	0.0603437
ENSG00000073008	ENST00000425690.8	0.000827526	1	0.977050615	1	0.132622739	0.129548349	-0.033837522
ENSG00000073008	ENST00000706603.1	0.005653509	1	0.940063684	1	0.110518949	0.107708084	-0.037167208
ENSG00000073060	ENST00000679605.1	0.024320931	1	0.876071098	1	0.180681818	0.18468665	0.03162825
ENSG00000073060	ENST00000680596.1	0.170130312	1	0.679996021	1	0.174621212	0.149380618	-0.22523585
ENSG00000073146	ENST00000262794.10	0.001961247	1	0.964676456	1	0.256019952	0.258922743	0.01626545
ENSG00000073146	ENST00000395858.7	0.013760993	1	0.906616572	1	0.256019952	0.250302054	-0.032586117
ENSG00000073146	ENST00000434497.1	0.038066041	1	0.845310588	1	0.231940144	0.240473149	0.05212327
ENSG00000073146	ENST00000540615.5	0.013760994	1	0.906616569	1	0.256019952	0.250302054	-0.032586117
ENSG00000073578	ENST00000504309.5	0.120141834	1	0.72888071	1	0.105826042	0.09236685	-0.196247623
ENSG00000073578	ENST00000511810.5	0.024264533	1	0.876213711	1	0.126572275	0.120876248	-0.066430638
ENSG00000073584	ENST00000643318.1	0.292372033	1	0.588704471	1	0.140304527	0.150066672	0.097042046
ENSG00000073584	ENST00000644701.1	0.031803902	1	0.858458726	1	0.153818041	0.160861252	0.064592129
ENSG00000073584	ENST00000646242.1	0.022934275	1	0.879628114	1	0.109881142	0.113234118	0.043364904
