transcript_id,q_value
ENST00000418740.5,0.992435741
ENST00000678973.1,0.992435741
ENST00000682396.1,0.992435741
ENST00000493884.5,0.992435741
ENST00000574576.2,0.992435741
ENST00000435172.6,0.992600791
ENST00000714243.1,0.992600791
ENST00000313288.9,0.99278919
ENST00000591899.8,0.99278919
ENST00000678576.1,0.99278919
ENST00000398905.5,0.99278919
ENST00000541388.1,0.99278919
ENST00000528433.2,0.992893363
ENST00000401695.8,0.993159482
ENST00000394800.6,0.993637037
ENST00000394935.7,0.993637037
ENST00000586686.6,0.993711801
ENST00000382393.2,0.993711801
ENST00000417294.5,0.993834197
ENST00000703997.1,0.993834197
ENST00000424734.5,0.993834197
ENST00000250896.9,0.99392537
ENST00000620230.4,0.99392537
ENST00000478186.1,0.99392537
ENST00000649578.2,0.994082804
ENST00000358888.7,0.994082804
ENST00000355007.7,0.994453546
ENST00000449187.7,0.994453546
ENST00000504594.5,0.994453546
ENST00000467324.5,0.994453546
ENST00000655884.1,0.994453546
ENST00000668073.1,0.994453546
ENST00000589871.1,0.994531639
ENST00000397100.6,0.994679746
ENST00000680653.1,0.994877004
ENST00000677257.1,0.995414018
ENST00000565677.5,0.995531476
ENST00000714398.1,0.995531476
ENST00000258648.7,0.995531476
ENST00000417167.2,0.995531476
ENST00000643754.2,0.995531476
ENST00000487416.7,0.99553902
ENST00000597731.1,0.995541245
ENST00000396680.3,0.995541245
ENST00000519321.5,0.995705173
ENST00000687337.1,0.995705173
ENST00000505811.6,0.995705173
ENST00000343985.8,0.995771333
ENST00000678646.1,0.995826653
ENST00000509887.5,0.995826653
ENST00000571617.2,0.995826653
ENST00000469269.1,0.995826653
ENST00000391975.5,0.995835277
ENST00000369632.6,0.995881296
ENST00000371698.3,0.995959065
ENST00000261660.4,0.996046353
ENST00000357067.7,0.996046353
ENST00000271688.10,0.996046353
ENST00000295598.10,0.996352197
ENST00000371953.8,0.996352197
ENST00000617763.1,0.996352197
ENST00000590665.5,0.99675148
ENST00000680437.1,0.996805506
ENST00000566848.5,0.996805506
ENST00000285298.9,0.996805506
ENST00000443449.1,0.996805506
ENST00000599579.5,0.996805506
ENST00000350303.9,0.996964998
ENST00000367210.3,0.997225933
ENST00000361354.9,0.997225933
ENST00000403666.5,0.997225933
ENST00000684018.1,0.997225933
ENST00000593035.5,0.997225933
ENST00000267023.9,0.997225933
ENST00000337451.8,0.997225933
ENST00000693064.1,0.997225933
ENST00000681407.1,0.997225933
ENST00000308696.11,0.997225933
ENST00000657372.1,0.997225933
ENST00000588582.3,0.997225933
ENST00000335515.10,0.997272072
ENST00000624579.3,0.997272072
ENST00000696428.1,0.997272072
ENST00000535501.5,0.997284742
ENST00000616836.4,0.997284742
ENST00000448685.1,0.997284742
ENST00000454321.1,0.997284742
ENST00000644527.1,0.997557569
ENST00000618072.4,0.997635607
ENST00000685771.1,0.997860793
ENST00000677258.1,0.998262926
ENST00000596853.6,0.999259492
ENST00000563861.5,0.999259492
ENST00000400000.7,0.999544499
ENST00000576008.5,0.999616938
ENST00000394546.6,0.999616938
ENST00000466152.5,1
ENST00000309032.8,1
ENST00000394532.7,1
ENST00000226299.9,1
ENST00000508497.5,1
ENST00000509583.1,1
ENST00000512397.1,1
ENST00000606142.5,1
ENST00000618908.4,1
ENST00000482405.7,1
ENST00000647297.1,1
ENST00000318008.11,1
ENST00000433206.6,1
ENST00000000412.8,1
ENST00000536844.5,1
ENST00000541507.5,1
ENST00000341222.10,1
ENST00000440180.5,1
ENST00000000233.10,1
ENST00000463733.5,1
ENST00000324093.9,1
ENST00000501038.6,1
ENST00000512744.5,1
ENST00000672715.1,1
ENST00000695600.1,1
ENST00000262803.10,1
ENST00000599848.5,1
ENST00000704676.1,1
ENST00000704679.1,1
ENST00000394391.9,1
ENST00000565961.5,1
ENST00000567518.5,1
ENST00000569370.5,1
ENST00000320031.13,1
ENST00000505306.5,1
ENST00000506437.1,1
ENST00000358607.11,1
ENST00000450195.6,1
ENST00000598375.5,1
ENST00000601736.1,1
ENST00000394642.7,1
ENST00000579849.6,1
ENST00000610402.5,1
ENST00000616681.4,1
ENST00000621914.4,1
ENST00000571351.1,1
ENST00000434466.1,1
ENST00000395962.6,1
ENST00000465825.5,1
ENST00000480891.5,1
ENST00000484122.5,1
ENST00000487229.6,1
ENST00000445755.7,1
ENST00000597436.5,1
ENST00000341426.9,1
ENST00000341991.7,1
ENST00000378625.5,1
ENST00000396890.6,1
ENST00000337002.9,1
ENST00000460513.5,1
ENST00000469515.6,1
ENST00000481435.5,1
ENST00000487736.5,1
ENST00000348165.10,1
ENST00000470408.5,1
ENST00000367630.9,1
ENST00000620996.4,1
ENST00000010132.6,1
ENST00000543431.6,1
ENST00000321233.10,1
ENST00000342555.10,1
ENST00000394670.9,1
ENST00000394673.6,1
ENST00000714195.1,1
ENST00000714196.1,1
ENST00000009041.12,1
ENST00000471550.1,1
ENST00000315579.10,1
ENST00000539084.5,1
ENST00000345716.9,1
ENST00000479054.5,1
ENST00000489895.5,1
ENST00000321725.10,1
ENST00000462741.5,1
ENST00000469989.1,1
ENST00000229471.8,1
ENST00000354650.7,1
ENST00000368667.6,1
ENST00000368678.8,1
ENST00000368682.8,1
ENST00000349038.8,1
ENST00000350092.8,1
ENST00000635647.1,1
ENST00000676227.1,1
ENST00000265748.7,1
ENST00000396068.6,1
ENST00000157812.7,1
ENST00000601697.5,1
ENST00000064724.8,1
ENST00000468358.5,1
ENST00000489485.5,1
ENST00000225308.12,1
ENST00000377095.10,1
ENST00000590194.5,1
ENST00000591006.5,1
ENST00000357402.10,1
ENST00000395353.5,1
ENST00000413040.7,1
ENST00000470229.6,1
ENST00000568733.6,1
ENST00000612220.5,1
ENST00000651251.1,1
ENST00000651472.1,1
ENST00000651817.1,1
ENST00000652770.1,1
ENST00000279247.11,1
ENST00000524773.5,1
ENST00000533820.5,1
ENST00000399765.5,1
ENST00000399767.6,1
ENST00000614949.4,1
ENST00000394805.8,1
ENST00000502499.5,1
ENST00000502929.5,1
ENST00000505625.5,1
ENST00000618441.5,1
ENST00000355451.8,1
ENST00000460110.5,1
ENST00000019317.8,1
ENST00000383432.8,1
ENST00000320339.8,1
ENST00000644802.2,1
ENST00000023939.8,1
ENST00000395881.7,1
ENST00000413266.6,1
ENST00000535470.5,1
ENST00000542701.1,1
ENST00000397604.7,1
ENST00000367439.8,1
ENST00000608166.2,1
ENST00000419869.7,1
ENST00000541731.1,1
ENST00000369124.5,1
ENST00000369126.5,1
ENST00000607609.2,1
ENST00000369002.9,1
ENST00000459782.1,1
ENST00000224237.9,1
ENST00000487938.5,1
ENST00000279452.10,1
ENST00000415148.6,1
ENST00000428726.8,1
ENST00000433892.6,1
ENST00000434472.6,1
ENST00000332981.11,1
ENST00000556245.1,1
ENST00000376259.7,1
ENST00000492361.1,1
ENST00000436874.6,1
ENST00000380285.7,1
ENST00000559844.6,1
ENST00000560829.5,1
ENST00000353331.8,1
ENST00000527613.5,1
ENST00000531224.6,1
ENST00000640069.1,1
ENST00000448905.6,1
ENST00000455596.5,1
ENST00000586443.1,1
ENST00000234677.7,1
ENST00000340578.10,1
ENST00000439268.6,1
ENST00000035307.7,1
ENST00000482173.6,1
ENST00000495645.5,1
ENST00000692651.1,1
ENST00000342679.9,1
ENST00000361818.9,1
ENST00000395491.6,1
ENST00000477540.1,1
ENST00000496046.5,1
ENST00000037869.8,1
ENST00000430566.6,1
ENST00000460307.1,1
ENST00000711613.1,1
ENST00000211998.10,1
ENST00000372755.7,1
ENST00000623461.3,1
ENST00000262768.11,1
ENST00000536189.6,1
ENST00000585421.5,1
ENST00000586057.5,1
ENST00000349703.7,1
ENST00000381897.5,1
ENST00000264414.9,1
ENST00000344951.8,1
ENST00000519156.1,1
ENST00000519239.5,1
ENST00000519974.5,1
ENST00000521476.5,1
ENST00000264670.11,1
ENST00000504374.5,1
ENST00000505892.5,1
ENST00000230640.10,1
ENST00000506750.5,1
ENST00000042381.9,1
ENST00000379312.7,1
ENST00000422602.8,1
ENST00000428437.6,1
ENST00000540839.7,1
ENST00000569733.6,1
ENST00000265109.8,1
ENST00000428746.6,1
ENST00000507232.5,1
ENST00000508247.5,1
ENST00000510751.5,1
ENST00000629457.2,1
ENST00000320316.8,1
ENST00000571362.5,1
ENST00000576955.5,1
ENST00000559365.5,1
ENST00000352203.8,1
ENST00000601498.5,1
ENST00000302763.12,1
ENST00000518825.5,1
ENST00000522792.1,1
ENST00000540387.5,1
ENST00000627109.2,1
ENST00000324460.7,1
ENST00000679355.1,1
ENST00000679475.1,1
ENST00000680032.1,1
ENST00000680257.1,1
ENST00000680640.1,1
ENST00000681045.1,1
ENST00000681540.1,1
ENST00000681774.1,1
ENST00000355221.7,1
ENST00000359530.7,1
ENST00000314595.6,1
ENST00000381227.5,1
ENST00000431623.6,1
ENST00000441246.6,1
ENST00000478188.5,1
ENST00000360240.10,1
ENST00000395734.8,1
ENST00000429422.5,1
ENST00000298564.14,1
ENST00000310032.12,1
ENST00000508164.6,1
ENST00000514705.5,1
ENST00000515708.5,1
ENST00000618911.4,1
ENST00000277165.11,1
ENST00000698944.1,1
ENST00000320895.10,1
ENST00000507807.3,1
ENST00000630539.1,1
ENST00000509579.1,1
ENST00000513336.5,1
ENST00000513539.1,1
ENST00000326932.8,1
ENST00000396505.7,1
ENST00000527132.1,1
ENST00000683431.1,1
ENST00000341247.9,1
ENST00000547825.5,1
ENST00000552491.5,1
ENST00000552823.5,1
ENST00000162330.10,1
ENST00000393422.6,1
ENST00000535626.6,1
ENST00000562556.5,1
ENST00000563038.5,1
ENST00000566982.1,1
ENST00000221222.15,1
ENST00000392351.8,1
ENST00000433218.6,1
ENST00000539827.5,1
ENST00000594794.5,1
ENST00000261623.8,1
ENST00000696160.1,1
ENST00000060969.6,1
ENST00000369528.9,1
ENST00000462123.5,1
ENST00000475335.5,1
ENST00000354618.10,1
ENST00000648638.1,1
ENST00000401088.9,1
ENST00000367419.10,1
ENST00000650599.1,1
ENST00000380191.9,1
ENST00000479928.1,1
ENST00000699268.1,1
ENST00000699269.1,1
ENST00000639812.1,1
ENST00000371221.3,1
ENST00000371224.7,1
ENST00000075430.11,1
ENST00000591598.5,1
ENST00000613122.5,1
ENST00000228251.9,1
ENST00000279550.11,1
ENST00000265872.11,1
ENST00000630771.2,1
ENST00000489853.1,1
ENST00000360961.11,1
ENST00000621630.1,1
ENST00000080059.12,1
ENST00000354334.7,1
ENST00000459625.5,1
ENST00000548938.5,1
ENST00000360982.2,1
ENST00000703824.1,1
ENST00000703825.1,1
ENST00000264779.6,1
ENST00000424459.7,1
ENST00000506184.7,1
ENST00000511209.5,1
ENST00000514387.6,1
ENST00000548567.5,1
ENST00000586245.6,1
ENST00000587470.2,1
ENST00000589823.7,1
ENST00000591315.6,1
ENST00000710770.1,1
ENST00000550973.5,1
ENST00000308924.9,1
ENST00000450554.6,1
ENST00000592874.2,1
ENST00000085079.11,1
ENST00000270460.11,1
ENST00000411543.6,1
ENST00000315588.11,1
ENST00000615911.4,1
ENST00000397356.8,1
ENST00000566709.5,1
ENST00000314289.13,1
ENST00000511600.5,1
ENST00000541204.5,1
ENST00000323492.11,1
ENST00000358485.8,1
ENST00000444430.3,1
ENST00000696067.1,1
ENST00000696068.1,1
ENST00000696087.1,1
ENST00000261191.12,1
ENST00000538155.5,1
ENST00000227135.7,1
ENST00000529498.1,1
ENST00000532692.1,1
ENST00000265388.10,1
ENST00000627585.2,1
ENST00000263097.9,1
ENST00000348419.7,1
ENST00000562958.6,1
ENST00000565096.6,1
ENST00000333651.11,1
ENST00000488973.6,1
ENST00000361288.9,1
ENST00000420584.3,1
ENST00000650109.1,1
ENST00000693593.1,1
ENST00000345016.9,1
ENST00000585652.5,1
ENST00000589223.5,1
ENST00000643116.3,1
ENST00000699941.1,1
ENST00000700387.1,1
ENST00000261574.10,1
ENST00000357602.7,1
ENST00000491555.5,1
ENST00000368845.6,1
ENST00000539214.5,1
ENST00000302445.8,1
ENST00000319410.9,1
ENST00000316218.12,1
ENST00000467157.1,1
ENST00000489923.5,1
ENST00000491335.1,1
ENST00000181796.7,1
ENST00000378470.5,1
ENST00000622567.4,1
ENST00000508802.5,1
ENST00000510573.6,1
ENST00000698857.1,1
ENST00000321358.12,1
ENST00000436427.1,1
ENST00000372476.8,1
ENST00000714825.1,1
ENST00000381513.8,1
ENST00000394963.9,1
ENST00000548573.5,1
ENST00000549526.1,1
ENST00000332435.10,1
ENST00000359374.8,1
ENST00000393287.9,1
ENST00000429774.6,1
ENST00000545170.5,1
ENST00000644486.2,1
ENST00000374885.5,1
ENST00000374886.7,1
ENST00000395067.7,1
ENST00000489377.1,1
ENST00000613183.1,1
ENST00000622639.4,1
ENST00000381072.5,1
ENST00000381125.9,1
ENST00000678206.1,1
ENST00000699222.1,1
ENST00000429642.2,1
ENST00000695775.1,1
ENST00000497571.6,1
ENST00000542957.1,1
ENST00000262213.7,1
ENST00000521425.5,1
ENST00000162749.7,1
ENST00000440083.7,1
ENST00000534885.5,1
ENST00000535958.2,1
ENST00000565143.1,1
ENST00000565184.6,1
ENST00000422781.6,1
ENST00000217901.10,1
ENST00000370092.7,1
ENST00000357750.9,1
ENST00000395139.7,1
ENST00000442581.1,1
ENST00000447092.5,1
ENST00000376488.8,1
ENST00000396743.7,1
ENST00000455452.5,1
ENST00000450827.5,1
ENST00000490016.6,1
ENST00000299138.12,1
ENST00000568784.6,1
ENST00000647959.1,1
ENST00000286371.8,1
ENST00000462082.1,1
ENST00000465172.5,1
ENST00000466678.5,1
ENST00000531242.1,1
ENST00000533773.5,1
ENST00000374720.8,1
ENST00000374723.5,1
ENST00000470972.5,1
ENST00000263196.12,1
ENST00000389262.8,1
ENST00000537045.5,1
ENST00000523555.6,1
ENST00000676662.1,1
ENST00000676976.1,1
ENST00000677478.1,1
ENST00000677765.1,1
ENST00000677775.1,1
ENST00000678709.1,1
ENST00000678954.1,1
ENST00000360403.7,1
ENST00000620860.4,1
ENST00000695800.1,1
ENST00000324219.9,1
ENST00000350878.9,1
ENST00000413150.6,1
ENST00000421882.5,1
ENST00000425019.6,1
ENST00000456652.5,1
ENST00000625522.3,1
ENST00000627726.3,1
ENST00000409028.8,1
ENST00000441435.1,1
ENST00000699791.1,1
ENST00000699792.1,1
ENST00000699794.1,1
ENST00000265678.9,1
ENST00000510118.5,1
ENST00000714395.1,1
ENST00000369762.7,1
ENST00000439372.6,1
ENST00000455205.5,1
ENST00000491569.5,1
ENST00000677332.1,1
ENST00000677342.1,1
ENST00000678317.1,1
ENST00000679241.1,1
ENST00000262965.12,1
ENST00000453954.6,1
ENST00000592395.5,1
ENST00000593064.5,1
ENST00000705032.1,1
ENST00000233078.9,1
ENST00000336761.10,1
ENST00000585485.2,1
ENST00000589484.5,1
ENST00000589874.2,1
ENST00000156825.5,1
ENST00000434436.8,1
ENST00000590550.6,1
ENST00000592012.5,1
ENST00000393600.8,1
ENST00000464419.5,1
ENST00000531480.2,1
ENST00000531727.5,1
ENST00000616140.2,1
ENST00000308677.9,1
ENST00000350356.7,1
ENST00000677951.1,1
ENST00000677971.1,1
ENST00000556083.1,1
ENST00000682291.1,1
ENST00000682298.1,1
ENST00000682381.1,1
ENST00000683198.1,1
ENST00000683267.1,1
ENST00000684146.1,1
ENST00000684182.1,1
ENST00000684598.1,1
ENST00000684639.1,1
ENST00000322213.9,1
ENST00000375340.10,1
ENST00000356839.10,1
ENST00000291439.8,1
ENST00000444449.6,1
ENST00000425690.8,1
ENST00000706603.1,1
ENST00000679605.1,1
ENST00000680596.1,1
ENST00000262794.10,1
ENST00000395858.7,1
ENST00000434497.1,1
ENST00000540615.5,1
ENST00000504309.5,1
ENST00000511810.5,1
ENST00000643318.1,1
ENST00000644701.1,1
ENST00000646242.1,1
ENST00000416235.6,1
ENST00000448044.5,1
ENST00000457772.6,1
ENST00000470633.1,1
ENST00000676633.1,1
ENST00000677292.1,1
ENST00000542859.6,1
ENST00000642040.1,1
ENST00000645780.1,1
ENST00000647500.1,1
ENST00000393346.8,1
ENST00000526033.5,1
ENST00000532317.5,1
ENST00000177742.7,1
ENST00000397375.7,1
ENST00000569585.1,1
ENST00000265052.10,1
ENST00000398104.6,1
ENST00000453507.7,1
ENST00000343702.9,1
ENST00000344911.8,1
ENST00000263071.9,1
ENST00000434376.6,1
ENST00000492343.2,1
ENST00000646370.2,1
ENST00000673531.1,1
ENST00000551123.5,1
ENST00000551917.5,1
ENST00000469491.5,1
ENST00000382361.8,1
ENST00000473330.1,1
ENST00000477812.2,1
ENST00000675515.1,1
ENST00000676189.1,1
ENST00000351298.9,1
ENST00000356327.9,1
ENST00000265062.8,1
ENST00000482525.5,1
ENST00000674589.1,1
ENST00000674593.1,1
ENST00000675342.1,1
ENST00000675712.1,1
ENST00000676147.1,1
ENST00000676214.1,1
ENST00000676425.1,1
ENST00000539119.5,1
ENST00000543131.5,1
ENST00000546316.5,1
ENST00000262031.10,1
ENST00000552247.6,1
ENST00000160262.10,1
ENST00000587992.1,1
ENST00000706691.1,1
ENST00000706693.1,1
ENST00000264036.6,1
ENST00000528533.5,1
ENST00000371142.9,1
ENST00000649367.1,1
ENST00000487227.6,1
ENST00000646595.1,1
ENST00000646651.1,1
ENST00000699423.1,1
ENST00000699425.1,1
ENST00000221233.9,1
ENST00000593771.2,1
ENST00000264202.8,1
ENST00000375142.6,1
ENST00000630695.2,1
ENST00000696533.1,1
ENST00000447712.7,1
ENST00000649678.1,1
ENST00000703405.1,1
ENST00000510934.5,1
ENST00000355585.9,1
ENST00000638626.1,1
ENST00000439272.7,1
ENST00000610897.4,1
ENST00000703692.1,1
ENST00000703693.1,1
ENST00000354831.11,1
ENST00000263741.12,1
ENST00000360001.12,1
ENST00000465727.5,1
ENST00000233092.10,1
ENST00000424785.7,1
ENST00000470945.2,1
ENST00000691082.1,1
ENST00000692292.1,1
ENST00000465783.6,1
ENST00000474868.2,1
ENST00000160740.7,1
ENST00000572681.6,1
ENST00000575354.6,1
ENST00000681038.1,1
ENST00000684265.1,1
ENST00000443614.6,1
ENST00000685526.1,1
ENST00000688492.1,1
ENST00000689415.1,1
ENST00000691169.1,1
ENST00000691895.1,1
ENST00000171111.10,1
ENST00000393623.6,1
ENST00000216281.13,1
ENST00000334701.11,1
ENST00000339266.10,1
ENST00000373913.7,1
ENST00000475894.5,1
ENST00000409226.5,1
ENST00000409600.6,1
ENST00000452790.6,1
ENST00000357480.9,1
ENST00000361665.7,1
ENST00000362042.8,1
ENST00000585291.5,1
ENST00000296181.9,1
ENST00000460797.5,1
ENST00000506351.6,1
ENST00000679378.1,1
ENST00000680025.1,1
ENST00000680533.1,1
ENST00000681711.1,1
ENST00000481933.1,1
ENST00000326291.11,1
ENST00000617689.4,1
ENST00000263093.7,1
ENST00000594786.1,1
ENST00000372759.4,1
ENST00000674703.1,1
ENST00000675754.1,1
ENST00000675937.1,1
ENST00000337288.10,1
ENST00000479456.1,1
ENST00000278756.7,1
ENST00000338167.10,1
ENST00000533616.5,1
ENST00000650012.1,1
ENST00000676998.1,1
ENST00000677540.1,1
ENST00000677676.1,1
ENST00000678889.1,1
ENST00000679290.1,1
ENST00000373609.1,1
ENST00000373610.8,1
ENST00000380649.8,1
ENST00000643057.1,1
ENST00000644428.1,1
ENST00000645274.1,1
ENST00000264705.9,1
ENST00000403525.5,1
ENST00000426650.7,1
ENST00000533403.6,1
ENST00000464456.5,1
ENST00000651503.2,1
ENST00000285930.9,1
ENST00000434222.5,1
ENST00000465351.5,1
ENST00000327347.10,1
ENST00000545675.5,1
ENST00000199706.13,1
ENST00000461550.5,1
ENST00000481453.5,1
ENST00000483764.5,1
ENST00000648346.1,1
ENST00000262225.8,1
ENST00000509052.2,1
ENST00000543425.1,1
ENST00000261749.11,1
ENST00000559835.5,1
ENST00000262854.11,1
ENST00000342160.7,1
ENST00000426907.5,1
ENST00000612484.4,1
ENST00000704099.1,1
ENST00000200453.6,1
ENST00000704026.1,1
ENST00000200457.9,1
ENST00000476870.5,1
ENST00000619988.4,1
ENST00000618262.4,1
ENST00000618411.4,1
ENST00000268758.13,1
ENST00000308360.8,1
ENST00000395346.6,1
ENST00000578570.5,1
ENST00000703608.1,1
ENST00000703609.1,1
ENST00000377227.8,1
ENST00000511320.6,1
ENST00000512031.5,1
ENST00000355842.7,1
ENST00000398125.5,1
ENST00000513762.2,1
ENST00000322535.11,1
ENST00000528302.5,1
ENST00000530981.1,1
ENST00000395911.5,1
ENST00000395914.5,1
ENST00000393427.7,1
ENST00000398148.7,1
ENST00000600480.2,1
ENST00000374491.3,1
ENST00000374492.8,1
ENST00000300403.11,1
ENST00000340513.4,1
ENST00000425853.5,1
ENST00000432493.5,1
ENST00000378863.9,1
ENST00000378868.4,1
ENST00000216879.9,1
ENST00000416600.6,1
ENST00000428216.4,1
ENST00000377759.9,1
ENST00000377768.7,1
ENST00000261819.8,1
ENST00000422342.2,1
ENST00000441917.6,1
ENST00000202834.12,1
ENST00000379277.7,1
ENST00000379279.6,1
ENST00000379283.6,1
ENST00000228307.11,1
ENST00000267257.11,1
ENST00000323871.9,1
ENST00000458477.6,1
ENST00000637617.2,1
ENST00000637624.1,1
ENST00000254108.12,1
ENST00000568685.1,1
ENST00000569760.5,1
ENST00000715541.1,1
ENST00000342206.10,1
ENST00000356413.5,1
ENST00000317991.10,1
ENST00000411896.6,1
ENST00000598118.1,1
ENST00000599564.5,1
ENST00000600231.5,1
ENST00000680623.1,1
ENST00000346178.8,1
ENST00000356638.8,1
ENST00000532402.5,1
ENST00000540933.5,1
ENST00000301633.8,1
ENST00000350051.8,1
ENST00000555762.1,1
ENST00000621632.5,1
ENST00000389879.9,1
ENST00000553865.1,1
ENST00000393008.7,1
ENST00000467334.1,1
ENST00000469351.1,1
ENST00000263280.11,1
ENST00000391910.7,1
ENST00000204566.7,1
ENST00000433215.6,1
ENST00000559199.5,1
ENST00000439351.5,1
ENST00000464877.2,1
ENST00000495390.2,1
ENST00000680338.1,1
ENST00000681475.1,1
ENST00000681543.1,1
ENST00000204726.9,1
ENST00000450791.8,1
ENST00000690057.1,1
ENST00000693666.1,1
ENST00000372856.7,1
ENST00000372857.7,1
ENST00000372862.7,1
ENST00000492468.5,1
ENST00000527718.2,1
ENST00000677006.1,1
ENST00000678028.1,1
ENST00000678469.1,1
ENST00000308271.14,1
ENST00000400301.5,1
ENST00000379028.8,1
ENST00000413765.6,1
ENST00000522550.2,1
ENST00000222399.11,1
ENST00000393561.6,1
ENST00000472714.2,1
ENST00000474380.2,1
ENST00000676574.1,1
ENST00000676744.1,1
ENST00000677101.1,1
ENST00000677144.1,1
ENST00000677485.1,1
ENST00000678310.1,1
ENST00000679200.1,1
ENST00000264107.12,1
ENST00000409080.6,1
ENST00000442250.6,1
ENST00000684293.1,1
ENST00000715295.1,1
ENST00000684161.1,1
ENST00000264868.9,1
ENST00000399878.8,1
ENST00000513416.5,1
ENST00000264993.8,1
ENST00000420115.6,1
ENST00000515421.1,1
ENST00000688838.1,1
ENST00000399138.5,1
ENST00000490106.1,1
ENST00000541285.1,1
ENST00000206020.8,1
ENST00000575142.5,1
ENST00000325203.9,1
ENST00000629816.3,1
ENST00000206380.8,1
ENST00000589334.5,1
ENST00000439685.6,1
ENST00000206474.11,1
ENST00000490506.5,1
ENST00000541587.6,1
ENST00000399332.6,1
ENST00000553700.5,1
ENST00000555843.5,1
ENST00000693685.1,1
ENST00000553444.1,1
ENST00000556513.5,1
ENST00000557442.5,1
ENST00000216297.7,1
ENST00000557394.5,1
ENST00000249647.8,1
ENST00000349777.5,1
ENST00000337147.11,1
ENST00000367075.4,1
ENST00000428707.2,1
ENST00000678769.1,1
ENST00000336686.9,1
ENST00000354379.8,1
ENST00000421276.6,1
ENST00000209875.9,1
ENST00000264028.5,1
ENST00000359415.8,1
ENST00000318080.7,1
ENST00000680523.1,1
ENST00000262302.14,1
ENST00000567700.5,1
ENST00000346162.10,1
ENST00000361690.7,1
ENST00000373825.7,1
ENST00000423325.6,1
ENST00000477055.5,1
ENST00000371554.2,1
ENST00000371646.10,1
ENST00000620073.4,1
ENST00000491200.5,1
ENST00000361521.9,1
ENST00000377842.7,1
ENST00000377860.8,1
ENST00000418124.5,1
ENST00000370558.8,1
ENST00000482504.1,1
ENST00000616170.4,1
ENST00000705519.1,1
ENST00000533213.7,1
ENST00000707119.1,1
ENST00000683755.1,1
ENST00000265371.8,1
ENST00000374867.7,1
ENST00000374875.5,1
ENST00000395995.5,1
ENST00000263174.9,1
ENST00000496843.1,1
ENST00000397274.6,1
ENST00000594824.5,1
ENST00000595618.5,1
ENST00000597073.5,1
ENST00000682292.1,1
ENST00000592001.6,1
ENST00000700295.1,1
ENST00000215375.7,1
ENST00000325495.9,1
ENST00000348943.7,1
ENST00000596295.1,1
ENST00000600806.5,1
ENST00000215565.3,1
ENST00000593353.5,1
ENST00000215574.9,1
ENST00000586283.6,1
ENST00000606065.3,1
ENST00000606400.3,1
ENST00000215631.9,1
ENST00000592937.1,1
ENST00000309340.11,1
ENST00000587416.5,1
ENST00000589441.5,1
ENST00000591142.5,1
ENST00000215730.12,1
ENST00000439214.1,1
ENST00000314328.14,1
ENST00000437398.5,1
ENST00000651059.1,1
ENST00000263212.10,1
ENST00000407142.5,1
ENST00000406934.5,1
ENST00000624234.3,1
ENST00000215956.10,1
ENST00000463675.6,1
ENST00000396821.8,1
ENST00000403230.3,1
ENST00000495977.1,1
ENST00000216029.8,1
ENST00000396811.6,1
ENST00000411557.6,1
ENST00000416285.6,1
ENST00000216037.10,1
ENST00000344347.6,1
ENST00000403532.7,1
ENST00000405219.7,1
ENST00000484256.1,1
ENST00000216039.9,1
ENST00000683374.1,1
ENST00000266087.12,1
ENST00000397426.5,1
ENST00000420700.5,1
ENST00000425028.5,1
ENST00000452138.3,1
ENST00000492535.1,1
ENST00000252115.10,1
ENST00000348657.6,1
ENST00000445215.5,1
ENST00000451060.6,1
ENST00000405018.5,1
ENST00000405510.5,1
ENST00000689035.1,1
ENST00000690927.1,1
ENST00000352397.10,1
ENST00000361740.9,1
ENST00000684963.1,1
ENST00000687198.1,1
ENST00000689001.1,1
ENST00000689795.1,1
ENST00000692152.1,1
ENST00000216080.5,1
ENST00000474879.7,1
ENST00000357586.7,1
ENST00000432560.6,1
ENST00000216117.9,1
ENST00000481190.2,1
ENST00000677931.1,1
ENST00000678411.1,1
ENST00000679074.1,1
ENST00000216122.9,1
ENST00000382011.9,1
ENST00000329563.8,1
ENST00000396265.4,1
ENST00000420536.1,1
ENST00000465618.5,1
ENST00000484615.5,1
ENST00000414461.6,1
ENST00000449924.6,1
ENST00000307790.8,1
ENST00000458594.5,1
ENST00000487486.5,1
ENST00000542393.5,1
ENST00000685187.1,1
ENST00000685191.1,1
ENST00000691109.1,1
ENST00000691296.1,1
ENST00000691687.1,1
ENST00000350028.5,1
ENST00000474323.5,1
ENST00000494795.1,1
ENST00000251993.11,1
ENST00000336156.10,1
ENST00000391627.6,1
ENST00000423262.5,1
ENST00000402077.8,1
ENST00000403888.8,1
ENST00000456470.1,1
ENST00000356244.8,1
ENST00000405486.5,1
ENST00000455915.6,1
ENST00000705116.1,1
ENST00000396062.4,1
ENST00000557324.5,1
ENST00000399395.8,1
ENST00000544691.6,1
ENST00000412908.6,1
ENST00000555473.1,1
ENST00000556369.1,1
ENST00000216484.7,1
ENST00000686627.1,1
ENST00000687688.1,1
ENST00000692906.1,1
ENST00000334869.9,1
ENST00000393218.6,1
ENST00000555169.1,1
ENST00000555699.5,1
ENST00000557434.5,1
ENST00000267615.11,1
ENST00000556603.6,1
ENST00000323441.10,1
ENST00000337138.9,1
ENST00000394997.5,1
ENST00000556827.1,1
ENST00000557538.5,1
