Gene name	fold change	p-value
BIRC5	-0.529904592453986	0.0405991707428253
HSPA8	-0.484076280144704	0.0405991707428253
MAP2K2	-1.52429181915494	0.0405991707428253
0	-2.36858127917045	0.0405991707428253
ENTPD1-AS1	-3.81602325555018	0.0407208766763036
RAI14	-1.34962127851133	0.0407513258976562
RNF145	-1.66614061413312	0.0407513258976562
AGRN	5.07474460087514	0.0407513258976562
GOSR2	0.866862516076554	0.0409264784359438
COX14	0.811905996243096	0.0411648582912344
FAU	0.622893689674957	0.0411692332148496
RPP21	0.824402196428542	0.0411692332148496
NBAS	-1.98121852885492	0.0412645386526746
EIF3CL	-1.01856966039554	0.0413121718710282
RNY3P1	-1.41128648588564	0.0414763666940833
LAMTOR2	0.793421949051785	0.0416898008865362
ADAMTSL3	-2.36301460047285	0.0416898008865362
RPS3	0.811053744390014	0.0419241447675254
RNY3	-1.4166510479354	0.0419241447675254
CAPN2	-0.769864415745388	0.0420825903318046
LINC02334	-2.78350306152347	0.0420825903318046
COX7C	0.560838531460718	0.0423547600358442
MCM3	-0.844985796923167	0.0423825239131185
TGFBI	-2.610564434012	0.0423825239131185
NDUFA1	0.564236184587724	0.0424922677778192
CC2D2A	-2.23786211853978	0.0425770778386758
MTND4P12	-0.984873545430967	0.0425770778386758
AURKA	-1.35551364406161	0.0426674148680439
LONP2	-2.6128115868289	0.0428265479846678
NMNAT3	-1.72919597056154	0.0428265479846678
RHOB	-1.0403093059422	0.0430912010635031
CD9	-0.698026881783973	0.0430978937563168
RPL23A	0.895842060181756	0.043386095529863
SYTL2	-1.26921547125934	0.0434209241142305
OAZ3	2.31637960443983	0.0436009009444803
SPDL1	-1.7649934003985	0.044393148262124
FAM110A	-4.42792118696659	0.044393148262124
UGGT1	1.50820372111161	0.044393148262124
RPL32	0.668276853709047	0.044393148262124
SPOCK1	-2.37762880473374	0.0444183679221658
LAMTOR5	0.958483855907952	0.0446499678191152
MRPL36	0.986055925653142	0.0446499678191152
WDR46	-1.73710843847534	0.0453976323499146
Y_RNA	-1.39126082303648	0.0457524234142946
FAM174B	-2.96739384956376	0.0457898887627774
TRBC2	-1.07610098626497	0.046245977878052
TMBIM1	-0.999769000923066	0.0465137208203904
TOMM6	0.862825524979085	0.0465137208203904
PLAT	-1.86278299010476	0.0465479431785505
MYL12A	1.12504536783141	0.0466760421947246
PTPRN2	1.00548820120622	0.0468093380813867
REEP5	1.07656970780976	0.0471060352816634
PLAAT4	2.87328491234505	0.0471060352816634
RPS6	1.09716198109268	0.0472539373850599
GAS2L3	-4.31164858888007	0.0472539373850599
SERF2	0.752242006275265	0.0472539373850599
ANPEP	-1.90563310236405	0.0472539373850599
PBX3	-2.74039320190414	0.0472539373850599
VSTM1	3.6924749489084	0.0472539373850599
RPL29	0.984483369818893	0.0474488202236822
PIGP	0.979265551370951	0.0477519937712114
ANLN	-2.06501830796148	0.0478257854529737
GDF15	-1.52132022810983	0.0478912609008178
P2RX4	-2.09461160535382	0.0478912609008178
DPP4	3.07889919522539	0.0478912609008178
0	0.709856145323938	0.0480054896767708
SDHAF2	0.944392826253454	0.0481068074625068
SLC1A4	3.93606636716677	0.0489626446908495
Y_RNA	-1.39490777192782	0.0489626446908495
RPL21P16	0.941461145998058	0.0491443983673181
ADNP	-2.42717095314063	0.0496753441253756
RNU1-28P	-1.50849546914426	0.050138814228217
SSR4	0.954268187433593	0.0503875401337682
RPL10A	1.07662931436215	0.0504852196172965
TUT7	3.12347823602826	0.0505507762000783
TMEM50B	1.26155980555059	0.0505507762000783
AKR1B1	1.17329782846924	0.0505849203057337
CD320	-0.888021092169772	0.0507335079663483
XRCC5	-0.583217922872166	0.051191250053137
ANGPT2	1.3054005086503	0.051191250053137
KIAA1549	-5.27023259917983	0.051191250053137
NDUFV3	1.07330299125669	0.051191250053137
PEAK1	-2.08872526225771	0.051191250053137
NDUFA6	0.690096995886723	0.051191250053137
NOP16	1.13414988247153	0.0512400262498004
PPP1R11	-1.94732277483204	0.0515222555382682
MCL1	-0.766859295728396	0.051558868020697
RPL9	1.0733884228015	0.0517606930857425
RPS13	0.707391616171448	0.0517972094819637
0	-3.14472630593885	0.0517972094819637
YIPF4	1.02681419929706	0.0518501127279306
MAP2K6	-2.41271262674846	0.0520495593463081
TGFB1I1	-1.1272069971624	0.0520495593463081
CDC42EP3	1.52390858427755	0.0520495593463081
SNRPD2	0.642061381902561	0.052408845371109
CEP170	-3.02156904278309	0.052408845371109
ZNF438	3.49347981875498	0.0528332176183998
RPL39	0.487651667121035	0.0528332176183998
CTBP2	-1.17594209008404	0.0528672014473767
TRAF7	-2.10777414340882	0.0531962112192764
MARCKS	-0.982086765878336	0.0531962112192764
SYNE2	-6.00267804385206	0.0539396252854083
EFNB2	1.8643434870663	0.0539396252854083
PON2	-0.981877415212536	0.0540299277061237
FST	4.44276013609588	0.0540998751057651
PSMB10	0.921742583445432	0.0540998751057651
LAP3	0.756806993229188	0.0542196361850713
LINC02574	1.2743485199164	0.0542196361850713
FAM72B	-5.07171457301918	0.0543876848019111
RBMX	-0.580786775146576	0.05458958707692
PABIR2	-2.64827962453237	0.05458958707692
DLL3	1.89606700343603	0.0547669049826106
RPL21	0.946032908399038	0.0547783907632797
RPS15A	0.657755816234893	0.0547783907632797
HAUS6	-3.01275525844274	0.0547783907632797
0	-1.78327025250385	0.0547783907632797
PAXBP1	-5.16913413343354	0.0549742406255168
Y_RNA	-1.3886168826837	0.0550713480161747
TPX2	-1.03110686902098	0.055794363292657
PLXNA1	3.46411738221863	0.0558590659217248
C2orf74	1.43255704386428	0.0559176055939853
XRCC3	-2.15639183156535	0.0560334766452931
HECW2	-1.92132611607954	0.0560334766452931
FANCM	-5.30850946248848	0.0560334766452931
RPS5	0.947203455648667	0.0568744953750989
CAVIN2	-1.59314981235835	0.0576012875418688
TBCA	0.762724897050582	0.0576012875418688
OTOA	4.82414742411189	0.0581720907380085
CDC42EP4	-2.06769124255564	0.0581972023396752
0	-5.30925497377319	0.0588220945740046
ZSCAN26	-3.24656283594488	0.0588497197967397
RPS3A	1.24810737175886	0.0589204634514092
CCDC117	-2.17332920496308	0.059101963428523
HINT1	0.907880448541871	0.059274690410838
SELE	-5.6104079086656	0.0593060190067848
USP25	-1.80075557929778	0.059384214160229
MRPS18A	1.02137998332254	0.0596700537979436
DTNA	-5.37371907085991	0.0596700537979436
RAD21	-1.79035513053742	0.0596700537979436
FRMD5	-3.63244039799665	0.0596700537979436
NDUFA13	0.619577644009677	0.0596700537979436
MRPS17	0.898091619296533	0.0596700537979436
HOXA-AS2	-5.15004525897832	0.0596700537979436
MYZAP	3.13182542441454	0.0596700537979436
RPS3A	1.24640517713787	0.0596700537979436
MRPL9	-1.56822295214149	0.0596940100482151
RPS12	0.666253351990045	0.0598953158336392
PRPF4	-1.08550696270611	0.0601823881735127
DOK5	-5.06432501159862	0.0602297374059943
MFAP2	-1.05265513607559	0.0602297374059943
COL8A1	0.806621100190313	0.0603989307520614
NDUFC1	0.544466541896673	0.0606184994794701
ZNG1B	0.815512737105368	0.0606184994794701
ATP5PF	0.718975253071113	0.0609007532957622
NDUFA4	0.848514832416068	0.0611558856103539
HHIP	-0.594710194710414	0.0611612303970562
RALY-AS1	1.25633186828268	0.0612098801429147
FAM136A	0.593022075214957	0.0615555738680946
FAM107B	-0.979663988991724	0.0617668843940158
CDK7	1.2097418361897	0.0617668843940158
CPA3	3.55590995034595	0.0622639556988473
RPL24	0.837672670679916	0.0626357814482935
IFI35	1.62529035843299	0.0627124799955203
RPL10P6	1.14971825221516	0.0627124799955203
ATRAID	0.782972378138528	0.0628187098776396
WDR25	0.977154642069103	0.0629940542604326
UCP2	-4.79607678918876	0.0630551628057879
NHSL1	-2.25538707165019	0.0631135703441035
PJA1	-3.02293769073423	0.063223319676097
RPL35A	0.604340642123159	0.0633467271928058
COTL1	-1.00221263668003	0.063578101166803
TP53TG1	1.79194183228719	0.0637910083652942
HBS1L	-1.26361621920934	0.0638078493890141
RPS24	0.635818957500367	0.0640942957806768
LINC03011	1.70470412819862	0.0640942957806768
MOCS2	1.00879645136073	0.0641994152833144
HSPE1	0.624480644909486	0.0644530099404278
LINC01934	-5.77045371755234	0.0647904873659059
WDFY4	-1.94456987850438	0.0652032823517716
KRTCAP2	0.596347779388109	0.0652032823517716
CCDC91	-4.63094991250986	0.0653797867441424
DBN1	-0.870794523487047	0.0655304902275406
TUBA1B	-0.435824800906319	0.0655304902275406
CDK7	1.11809810136081	0.0655304902275406
PRXL2A	-0.827894891190206	0.0657617315891022
CCDC28B	0.898873210141548	0.0659542418369155
LMBR1	-2.87731361113745	0.0662673570359799
COX7A2	0.57741137043145	0.0662958885932359
PGGHG	-5.0045454844993	0.066383519885865
RPL12	0.871889501037478	0.066383519885865
ZSCAN16-AS1	0.539557783685307	0.066594557841653
C19orf53	0.758955633674772	0.0665978736177553
GAL3ST4	-4.31007808435861	0.0667847279292434
RPP21	0.754452704453866	0.0676669358341522
COX7B	0.661127698262407	0.0679609299644183
GATAD2A	-1.43284206975579	0.0680622454187135
ATP6V1F	0.727184569887614	0.0689918589663783
KLF11	-5.50659774098255	0.0691364859328124
RPS4X	1.15226763927659	0.0691364859328124
PIK3R3	-2.4859245299067	0.0699430035480401
MTRR	-4.66181908882342	0.0703536838897045
YIPF5	-1.21192966972198	0.0703536838897045
WDR46	-1.80079050829545	0.0703536838897045
RNA5-8SN4	-0.808020824929978	0.0703536838897045
CNDP2	0.614938033179202	0.0707305447224154
JDP2	-4.89993871254249	0.0707305447224154
UBE2V1	0.617854343407108	0.0711404532946826
ST7L	2.77350890722928	0.071534683825377
CTSF	-5.66858600819095	0.0716995091399867
IGFBP4	0.617035632280207	0.0717057285734533
UQCRH	0.679158462161418	0.0718377504272576
CENPF	-1.56103985054065	0.0720452318885995
WDFY3	-2.90053886840653	0.0720452318885995
PACS1	-2.25560826389332	0.0720540617015259
RPS17	0.629788047422373	0.0725992313605398
MRPL22	0.937232712712094	0.0726106097509455
KCTD15	-3.65310492915775	0.0726106097509455
CASP9	1.67024674278802	0.0731271287961055
TAPBP	-1.7132617300461	0.0731271287961055
MXI1	-5.67084133733842	0.0734972791514654
SIRT1	-5.2231128221185	0.0735791619667843
COL3A1	-4.26188399055931	0.0735791619667843
ZNF618	-1.90645655782554	0.0735951200389157
LIX1L	-1.97661247645437	0.0737319280043549
TMEM14C	1.09841634631354	0.0741958776205042
SNRPB2	0.955950183102678	0.0741958776205042
TACC1	-1.21039646583243	0.0741958776205042
U2AF1	-0.950264810687479	0.0747253585044362
GPALPP1	-2.02078473110689	0.0747397738434276
MYO10	-1.05048902230743	0.0747397738434276
TMEM14C	1.0974705088595	0.0747397738434276
AHNAK2	-1.9720399002252	0.0747879819533656
RWDD3-DT	-2.12103944147006	0.0757673350858413
STIM2-AS1	2.93877716605012	0.0758673915387954
0	5.67295472425232	0.0765773495549571
ENTPD3-AS1	-2.31615485844313	0.0766859806053348
SERPINB6	0.634026736566141	0.0768245337985157
RPS17	0.616888719684921	0.0768245337985157
S100A10	0.89089798228212	0.0768245337985157
0	3.18574736536166	0.0768245337985157
5_8S_rRNA	-0.776713257495249	0.0768245337985157
STEAP1B-AS1	1.85541443198259	0.0769184244621201
RBM33-DT	1.23730735134017	0.0777043405001815
PIP5K1A	-1.7797460908727	0.0778710190586513
PTBP2	-4.78302542297294	0.0779098009764694
ADAM15	-1.64332084542083	0.0779098009764694
PERP	-1.89477857910995	0.0780764103438789
PDIA4	-0.793904994542785	0.0780764103438789
RPL17	0.875999669362869	0.0782772191522803
FH	-0.862309924649287	0.0784975957323764
SAP18	0.922617255113579	0.0784975957323764
ZDHHC20	-2.57249630370482	0.078534844728166
SRA1	1.22452536626521	0.0786029615982863
STMP1	0.721095280806898	0.0787524716532364
LINC03108	3.40020111187945	0.0787524716532364
CSKMT	-0.803995490875282	0.0790474451832505
SF3B6	1.08168001973729	0.0792367050691677
TEDC1	-3.11304774841292	0.0792367050691677
OST4	0.584362020686124	0.0792367050691677
MEX3B	-4.73655195201804	0.0793161694724797
C1orf54	0.660741960990624	0.0793285545674757
OAS1	1.84223668361587	0.0797712097842194
RGS10	0.938222068700236	0.0797712097842194
TMEM123	-1.22073327796918	0.0799330895981141
TNFSF13	-5.23086277804438	0.0799330895981141
LNCRNA-IUR	-4.20462619085404	0.0799330895981141
RPL28	0.584331323242273	0.0799660398317385
ZNF702P	1.64398737071057	0.0801576020915971
RPL41P2	0.616648476096019	0.0802248820458407
EEF1B2	0.984864605550179	0.080618733166006
TRAK1	-1.66814136195573	0.080618733166006
C2CD2L	-4.16652022155738	0.0810135852320393
VOPP1	-0.857130244747339	0.0810619196411387
MRPL14	0.929324745949948	0.0810619196411387
PODXL	-1.08759481002533	0.0810960927713652
RIDA	1.44321890500127	0.0810960927713652
GGH	-0.767359917506124	0.0814131883302059
ANKRD36	1.79906706018551	0.0817268436733487
UBA52	0.717969840836592	0.0817268436733487
ATG4A	-0.839240824107645	0.0817725436275229
EEF1B2	0.987536793439929	0.0817725436275229
CCNH	1.37122991129642	0.081978531608562
RPL35	0.495538564606713	0.0821131653140551
RPS8	0.852424732843664	0.0823024060307213
TPM4	-0.571088779914614	0.0825490300045424
UQCR10	0.587428818915962	0.0825490300045424
0	5.2516579984513	0.0825490300045424
HACD3	-1.38380360118563	0.0826540905476237
EIF4G3	-1.42005259859545	0.0826540905476237
EIF3H	0.664167960060047	0.0826540905476237
PLEKHH3	-5.36370324009532	0.0826583485665442
0	4.73278959915203	0.0834622637507933
ATP5MG	0.572128593064203	0.0835714001373308
RNA5-8SN5	-0.781468616470981	0.083648773836095
TMEM230	0.715083645015326	0.0837115010121351
DUSP4	-4.84454386545768	0.0837115010121351
MEG8	1.75589418317165	0.0839126987959982
COQ6	1.47408094555273	0.083984290353614
MAP3K7CL	-2.61448750206169	0.0841955059843972
TMEM179B	0.851705607922685	0.0841955059843972
KPNA4	-1.70585294194938	0.0841955059843972
RAF1	-1.60585228488773	0.0843841781848149
VPS45	-2.26401716201883	0.0843841781848149
POLG	-1.56349883961115	0.0843841781848149
TAF9	0.949815849743031	0.0843841781848149
EIF4A1	-0.966242173683568	0.0844792819784912
MAFIP	4.23516059129257	0.0844792819784912
PSMG1	-2.18405909336318	0.0845698622148778
PITPNB	-1.68747304698095	0.0848430699446622
ARPC3	1.0128076986092	0.0851469600579182
ABI3	-1.21152603923381	0.085353397581602
BTF3L4	0.970073029301112	0.085353397581602
DNAJC9	-1.26235573615286	0.085353397581602
PELP1	-2.82776278869851	0.085485562907283
UBL5	0.532916635810018	0.0856554090228811
NAV1	-1.71451577535137	0.0859146873471946
RPL27A	0.610770546295793	0.0865936423705265
PSMA5	0.819525477425552	0.086663989068271
RPL13AP20	-1.16317017091925	0.0867956542619032
MED16	-1.77534693703563	0.0870236342981923
TSNAX-DT	0.513788744349505	0.087146047972024
SLC2A4RG	-1.54667533361583	0.0873265272319052
UQCC5	0.431552281129935	0.0873265272319052
ZNF24TR	0.869175113892348	0.0873265272319052
UPP1	-0.804893338999148	0.0875924190371105
HMOX2	0.818735044377729	0.0877614937245176
TRAPPC10	-2.78575654871738	0.0877614937245176
ATP5ME	0.421566919660719	0.0877614937245176
SLC22A25	-2.46994901424012	0.0877614937245176
RNA5-8SN1	-0.773804849768695	0.0877614937245176
RPL26L1	0.931446742135119	0.0879746913799717
SNORA67	-1.07538320093807	0.0880969936244188
HSCB	0.922908103328552	0.0881404437280635
CEP57	-1.85749990072525	0.0881404437280635
FAM24B	-1.10536008234705	0.0881404437280635
SESTD1	-3.39802205044171	0.0883723832545208
NFATC4	-2.59479978040996	0.0890284317723553
LPP	-1.76662337134556	0.0890284317723553
NASP	-0.803242035341063	0.089177918150383
TRIT1	2.71562321465503	0.089210721846592
RNA5-8SN2	-0.771022343838897	0.0892196918116199
BTBD19	-4.16417753856012	0.0893881999543473
HLA-DPB1	-4.56229743708018	0.0895057128914749
CTSK	-5.58457485809217	0.0903533023542567
LRP6	-2.50209900959549	0.0905515520422079
COX6B1	0.55307433793585	0.0905515520422079
RPL11	0.776628885215642	0.0905515520422079
THUMPD3-AS1	0.783139002065142	0.0905515520422079
LRP6	-2.50209900959549	0.0905515520422079
ALDH4A1	-5.24207764742984	0.0905756843479142
POLR1D	0.767669112654866	0.0905756843479142
MTND6P4	-3.6572291066931	0.0905756843479142
MT1A	-1.01450978392392	0.0907854444102557
LINC01226	2.31488034159677	0.0907854444102557
CLCC1	-1.75789837988546	0.0908462459807626
STAU1	-0.784495086932822	0.0908462459807626
PGAP2	-1.66264883288047	0.0908462459807626
TRAPPC8	-2.35823694306242	0.0908462459807626
TUBB4B	-0.634909229136503	0.0908462459807626
FNTB	-3.23561801552069	0.0908462459807626
GABARAPL2	0.958423919440317	0.0909933831762003
DPYSL2	-1.00766379105183	0.091238483162072
SLC25A3	-0.527737179615793	0.0918860778372545
CENPK	-1.26413354318305	0.0918860778372545
PRPF18	-2.72158706717525	0.0918860778372545
SLC50A1	0.794295528831136	0.0918860778372545
PSME1	1.00661362474158	0.0918860778372545
TUG1	-1.49323510228181	0.0921554569795543
ZSWIM4	-2.41906505633248	0.0922739673164498
CES2	-3.76355590960291	0.0922739673164498
LAGE3	0.804994994807959	0.0922739673164498
GOLGA1	-4.48513314911272	0.0925827575323642
POP5	1.07141496923313	0.0929974673027368
GAK	-1.62181329909205	0.0929974673027368
5_8S_rRNA	-0.764195457623147	0.0932638613628556
PRDX1	0.724105449823034	0.0933165248952374
ABCC4	-5.14537601976278	0.0933165248952374
METTL5	0.764144761280269	0.0933165248952374
RPL36AP37	0.480720398467508	0.0933165248952374
GTF2H5	0.75237727910841	0.0933165248952374
0	1.22257683564998	0.0933165248952374
APLP2	-0.649714095399012	0.0939517742774739
MED22	-2.04949502358701	0.0941986316206055
TXLNG	-2.18194973458343	0.0945418868553259
RPS14	0.662865074042241	0.0949425922367294
TPT1-AS1	1.90243569225265	0.0949425922367294
VSTM1	3.75453115541659	0.0949425922367294
0	-0.943932951322408	0.0949702888588249
HNRNPL	-0.616141508405873	0.0951755571427624
SAMSN1	-5.42676520381679	0.095541658328907
SNRPE	0.577382847556077	0.0961870257355729
RPL30	0.352394814855293	0.0962591636726668
0	0.910816020470489	0.0962688669094502
PSME2	0.991371720352747	0.0962852030099039
DLAT	-1.01637714852613	0.0966789249107338
0	-1.50019052466735	0.0967150721864052
PSME1	0.99357997555302	0.0969260287094002
RPL22	0.601125255452194	0.0969260287094002
ZSCAN31	0.910424291393648	0.0969922512183937
CBX3	-0.50146103779241	0.0970492973779466
GPR161	-1.50826846517807	0.0972852377339665
RPL18A	0.729867697372569	0.0974825982283459
TFPI	0.805085686144236	0.0975714009594801
RNF181	0.659215847405513	0.0975714009594801
RPS27	0.382871709169931	0.0975714009594801
C8orf33	1.40811490272717	0.0975714009594801
DGCR6	-1.50321425148831	0.0975714009594801
BEX5	1.49502137486069	0.0975714009594801
H2AX	-0.895609297766105	0.0975714009594801
CLIC1	0.863163646108824	0.0975714009594801
PCAT19	-0.664437907409301	0.0975714009594801
BEX5	1.49502137486069	0.0975714009594801
GARS1	-1.21725753582887	0.0978256147190755
RPS16	0.659600292353062	0.0981944499855992
ANXA3	0.870732381579646	0.0981944499855992
GOPC	-1.80107289017765	0.0982079652178533
KIF26A	-5.29558711952983	0.0982079652178533
DAAM1	-2.48934918684383	0.0982079652178533
GALE	1.20124935430289	0.0982079652178533
FLOT1	-1.45291572289229	0.0982079652178533
RPL7A	0.738467701397937	0.0982079652178533
ST3GAL2	-1.48931450608803	0.0982079652178533
OR1A1	-4.32474680269092	0.0982079652178533
H2BC12	-1.27971822558571	0.0982079652178533
SNHG25	0.578573908236411	0.0982079652178533
VSTM1	3.26575171840204	0.0983833520520879
COX6A1	0.68208888961129	0.0984088751391307
SEC61G	0.522732922377841	0.0984088751391307
LIG4	3.19411298622578	0.0984088751391307
RPL7A	0.738133475493147	0.0984088751391307
KIFC1	-2.08889452248591	0.0991923946704518
PSME2	0.990627818331093	0.0995268828910196
LINC00882	2.89180104569728	0.0996437966199
AHSA1	-0.727977893908453	0.099702368950359
NFATC4	-2.49585886461314	0.0997964933917497
PSMD2	-0.721186259213674	0.0998847603050134
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
