gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC
ENSG00000117143	ENST00000367925.6	0.018082581	1	0.893029756	1	0.338888889	0.348291816	0.039484238
ENSG00000117143	ENST00000367926.9	0.001409494	1	0.970051875	1	0.338888889	0.345393265	0.027427616
ENSG00000117143	ENST00000486089.1	0.030993391	1	0.860255133	1	0.322222222	0.306314919	-0.073040361
ENSG00000117226	ENST00000235878.5	0.14818008	1	0.700280641	1	0.167002248	0.148562316	-0.168799318
ENSG00000117226	ENST00000370481.9	0.246909273	1	0.619259811	1	0.184025073	0.180784911	-0.025628076
ENSG00000117226	ENST00000370482.6	0.004616156	1	0.945831567	1	0.184070995	0.200459723	0.123050085
ENSG00000117226	ENST00000475853.2	1.665034789	1	0.196924906	1	0.12253237	0.153948296	0.329282972
ENSG00000117226	ENST00000493594.6	0.005032501	1	0.94344541	1	0.176273135	0.172559774	-0.03071643
ENSG00000117226	ENST00000568006.1	0.221363876	1	0.638002673	1	0.166096178	0.14368498	-0.209109611
ENSG00000117298	ENST00000374893.11	0.01497558	1	0.902602234	1	0.404688414	0.398814187	-0.021094815
ENSG00000117298	ENST00000415912.6	0.026382587	1	0.870969474	1	0.413802949	0.404783642	-0.03179294
ENSG00000117298	ENST00000649812.1	0.119470808	1	0.729609152	1	0.181508636	0.196402171	0.113772686
ENSG00000117318	ENST00000374561.6	0.318985479	1	0.572217974	1	0.683680204	0.716964813	0.068580663
ENSG00000117318	ENST00000463312.1	0.318985479	1	0.572217974	1	0.316319796	0.283035187	-0.160402424
ENSG00000117362	ENST00000360244.8	0.000129056	1	0.990935998	1	0.342789598	0.338826828	-0.016775223
ENSG00000117362	ENST00000369109.8	0.015385295	1	0.901285602	1	0.328605201	0.335378552	0.029435114
ENSG00000117362	ENST00000414276.6	0.01849958	1	0.891810876	1	0.328605201	0.325794621	-0.012392532
ENSG00000117385	ENST00000236040.8	0.089657169	1	0.764613448	1	0.193574297	0.163363472	-0.244801971
ENSG00000117385	ENST00000296388.10	0.000480244	1	0.982516179	1	0.201606426	0.359792043	0.835621661
ENSG00000117385	ENST00000397054.7	0.029404519	1	0.863848354	1	0.201606426	0.157260398	-0.358386213
ENSG00000117385	ENST00000460031.5	0.00554142	1	0.940659711	1	0.201606426	0.159792043	-0.335346049
ENSG00000117385	ENST00000495874.5	0.005541434	1	0.940659639	1	0.201606426	0.159792043	-0.335346049
ENSG00000117395	ENST00000236051.3	0.370466817	1	0.542749923	1	0.588064301	0.619821039	0.075877813
ENSG00000117395	ENST00000431635.6	0.370466817	1	0.542749923	1	0.411935699	0.380178961	-0.115740462
ENSG00000117399	ENST00000310955.11	0.267993046	1	0.604681242	1	0.509643349	0.539415671	0.08190944
ENSG00000117399	ENST00000372462.1	0.267993046	1	0.604681242	1	0.490356651	0.460584329	-0.090366121
ENSG00000117410	ENST00000236067.8	0.854337176	1	0.35532826	1	0.11594214	0.09810059	-0.241071299
ENSG00000117410	ENST00000468183.5	0.799300146	1	0.371302697	1	0.123163004	0.145384706	0.239306547
ENSG00000117410	ENST00000471859.6	0.17627547	1	0.674593776	1	0.107787831	0.10152928	-0.086298472
ENSG00000117410	ENST00000472174.7	0.439260555	1	0.50747957	1	0.20724778	0.220365171	0.088539576
ENSG00000117410	ENST00000473485.5	0.102044105	1	0.749390282	1	0.154533119	0.163448949	0.080924034
ENSG00000117410	ENST00000498664.1	1.003092339	1	0.316563407	1	0.090217583	0.071512836	-0.335206406
ENSG00000117410	ENST00000532642.5	0.006295112	1	0.936760806	1	0.201108543	0.199658468	-0.010440108
ENSG00000117411	ENST00000309519.8	0.243932948	1	0.621379852	1	0.160680189	0.140985136	-0.188648988
ENSG00000117411	ENST00000356836.10	0.017831091	1	0.893771782	1	0.173612735	0.136314659	-0.348932061
ENSG00000117411	ENST00000372324.6	0.039490106	1	0.842480859	1	0.165478139	0.128417517	-0.365798626
ENSG00000117411	ENST00000434555.7	0.002557534	1	0.959666517	1	0.164455226	0.133849919	-0.297078589
ENSG00000117411	ENST00000485678.6	0.039502383	1	0.842456696	1	0.164455226	0.125545907	-0.389479856
ENSG00000117411	ENST00000497866.6	0.00033779	1	0.985336454	1	0.171318486	0.334886862	0.966992941
ENSG00000117419	ENST00000372257.7	0.081316317	1	0.775521441	1	0.406861505	0.408110368	0.004421576
ENSG00000117419	ENST00000372259.9	0.002035045	1	0.964018456	1	0.32597419	0.325217391	-0.003353332
ENSG00000117419	ENST00000456170.6	0.070933701	1	0.789982133	1	0.267164305	0.266672241	-0.002659611
ENSG00000117448	ENST00000351829.9	0.003766467	1	0.951063308	1	0.333033246	0.321283255	-0.051820415
ENSG00000117448	ENST00000372070.7	0.033023543	1	0.85579948	1	0.361749782	0.356181534	-0.022379425
ENSG00000117448	ENST00000621846.4	0.061613068	1	0.803964349	1	0.305216972	0.322535211	0.07962148
ENSG00000117450	ENST00000262746.5	0.219312567	1	0.639564207	1	0.331146429	0.350476107	0.081846791
ENSG00000117450	ENST00000319248.13	0.193487965	1	0.660029332	1	0.325542609	0.344315117	0.080883141
ENSG00000117450	ENST00000372079.1	0.618923294	1	0.431447678	1	0.061999512	0.05183953	-0.258204213
ENSG00000117450	ENST00000424390.2	0.325331365	1	0.568421168	1	0.093106949	0.081902626	-0.184979139
ENSG00000117450	ENST00000447184.6	0.142080169	1	0.706221739	1	0.095408347	0.088625531	-0.106393124
ENSG00000117450	ENST00000676549.1	0.238487615	1	0.625300579	1	0.092796155	0.082841089	-0.163718495
ENSG00000117500	ENST00000370282.8	0.144431284	1	0.703914862	1	0.398600295	0.40065258	0.007408988
ENSG00000117500	ENST00000370290.7	0.028157954	1	0.866738011	1	0.367086578	0.361120654	-0.023639431
ENSG00000117500	ENST00000479918.5	0.060231734	1	0.806130049	1	0.234313127	0.238226767	0.023897741
ENSG00000117505	ENST00000370267.1	0.057521954	1	0.810456352	1	0.457797083	0.35507023	-0.366603862
ENSG00000117505	ENST00000370272.9	0.057521954	1	0.810456352	1	0.542202917	0.64492977	0.25030919
ENSG00000117519	ENST00000370206.9	0.35761175	1	0.549835609	1	0.38725538	0.406846952	0.071200901
ENSG00000117519	ENST00000394202.8	0.418197295	1	0.517837932	1	0.377666646	0.394359427	0.062397755
ENSG00000117519	ENST00000545882.5	2.205059368	1	0.137558598	1	0.235077974	0.198793621	-0.241867911
ENSG00000117592	ENST00000340385.6	1.47012919	1	0.225325312	1	0.815549196	0.856385177	0.070487919
ENSG00000117592	ENST00000470017.1	1.47012919	1	0.225325312	1	0.184450804	0.143614823	-0.361031421
ENSG00000117632	ENST00000357865.6	0.183608632	1	0.668290206	1	0.087402346	0.080976275	-0.110172713
ENSG00000117632	ENST00000399728.5	0.0026179	1	0.959193711	1	0.291314619	0.291221127	-0.00046308
ENSG00000117632	ENST00000455785.7	0.004273219	1	0.947879517	1	0.324799174	0.323295858	-0.006692936
ENSG00000117632	ENST00000465604.1	0.093318254	1	0.760000322	1	0.296483862	0.304506739	0.03852058
ENSG00000117859	ENST00000371714.5	0.031510146	1	0.859107045	1	0.322732978	0.321525193	-0.005409219
ENSG00000117859	ENST00000428468.6	0.001262818	1	0.971652221	1	0.338430353	0.363606641	0.103519585
ENSG00000117859	ENST00000447887.5	0.01985424	1	0.887944934	1	0.33883667	0.314868166	-0.105842111
ENSG00000117899	ENST00000261758.6	0.734917087	1	0.391293997	1	0.462153449	0.41344041	-0.160692546
ENSG00000117899	ENST00000561312.5	0.197621602	1	0.656647509	1	0.268923275	0.292453349	0.121011883
ENSG00000117899	ENST00000619987.4	0.248869125	1	0.617872489	1	0.268923275	0.294106241	0.129142775
ENSG00000117906	ENST00000320963.9	0.001018989	1	0.974534569	1	0.333333333	0.266666667	-0.321928095
ENSG00000117906	ENST00000394883.3	0.004060031	1	0.949194476	1	0.333333333	0.466666667	0.485426827
ENSG00000117906	ENST00000394885.8	0.001018994	1	0.974534511	1	0.333333333	0.266666667	-0.321928095
ENSG00000117984	ENST00000236671.7	0.13667734	1	0.711606788	1	0.187619071	0.189020805	0.010738554
ENSG00000117984	ENST00000367196.4	0.005183149	1	0.942606612	1	0.18468199	0.187540514	0.022159109
ENSG00000117984	ENST00000429746.2	0.212424749	1	0.644873513	1	0.18492691	0.181819248	-0.024450236
ENSG00000117984	ENST00000637381.2	0.596789124	1	0.43980575	1	0.078569896	0.064636518	-0.281627188
ENSG00000117984	ENST00000637815.2	0.116860521	1	0.732464771	1	0.181116793	0.194638272	0.103875104
ENSG00000117984	ENST00000678991.1	0.117486342	1	0.731776909	1	0.183085341	0.182344644	-0.005848461
ENSG00000118181	ENST00000524864.1	0.174363257	1	0.676262803	1	0.001101781	0.00083173	-0.40564961
ENSG00000118181	ENST00000527673.2	0.02656829	1	0.870520149	1	0.391850254	0.39347977	0.005987031
ENSG00000118181	ENST00000527791.5	2.433269878	1	0.118784888	1	0.01406276	0.010247401	-0.456621719
ENSG00000118181	ENST00000527853.1	0.455122453	1	0.499912368	1	0.198156898	0.203744151	0.040115449
ENSG00000118181	ENST00000532567.5	0.096477924	1	0.756097917	1	0.394828307	0.391696949	-0.011487538
ENSG00000118292	ENST00000369099.8	2.258591529	1	0.132874862	1	0.409231772	0.453703277	0.148830923
ENSG00000118292	ENST00000369102.5	2.050121074	1	0.152194086	1	0.411780945	0.454049597	0.140972824
ENSG00000118363	ENST00000263672.11	0.152139533	1	0.696499072	1	0.366044115	0.384247911	0.070019887
ENSG00000118363	ENST00000526361.1	0.235853614	1	0.627217025	1	0.144743539	0.128405422	-0.172792831
ENSG00000118363	ENST00000528265.1	0.989365695	1	0.319897454	1	0.053646224	0.042984665	-0.31965459
ENSG00000118363	ENST00000530257.5	0.254739231	1	0.613757633	1	0.167673997	0.149427181	-0.166216369
ENSG00000118363	ENST00000532972.5	0.379726496	1	0.537749647	1	0.267892125	0.294934821	0.138743993
ENSG00000118418	ENST00000275036.11	0.101089097	1	0.750526568	1	0.121735523	0.118544331	-0.038323545
ENSG00000118418	ENST00000344726.10	0.017962722	1	0.893382743	1	0.162809375	0.164805128	0.017577359
ENSG00000118418	ENST00000620514.2	0.046834157	1	0.828666607	1	0.16348497	0.166839275	0.029300941
ENSG00000118418	ENST00000703810.2	0.078732155	1	0.779022964	1	0.162837511	0.166549307	0.032516271
ENSG00000118418	ENST00000706657.1	0.018081654	1	0.89303248	1	0.164288318	0.16616495	0.016386199
ENSG00000118418	ENST00000706659.1	0.001643746	1	0.967660118	1	0.162478734	0.162538686	0.000532238
ENSG00000118418	ENST00000706660.1	0.657513151	1	0.41743927	1	0.062365569	0.054558323	-0.192950458
ENSG00000118564	ENST00000341285.8	2.79E-05	1	0.995781933	1	0.519636015	NA	NA
ENSG00000118564	ENST00000511441.5	2.79E-05	1	0.995781933	1	0.480363985	NA	NA
ENSG00000118640	ENST00000263864.10	0.001425577	1	0.969881579	1	0.464845581	0.461191153	-0.011386701
ENSG00000118640	ENST00000409760.1	0.036403996	1	0.848683611	1	0.443906615	0.434517682	-0.030841322
ENSG00000118640	ENST00000432071.1	0.108258378	1	0.742135727	1	0.091247804	0.104291165	0.1927552
ENSG00000118680	ENST00000237500.10	2.380327642	1	0.122871774	1	0.471251972	0.526149276	0.158973515
ENSG00000118680	ENST00000400175.9	0.360887921	1	0.54801352	1	0.13199187	0.118274197	-0.158313704
ENSG00000118680	ENST00000581193.5	0.365990799	1	0.545197778	1	0.13199187	0.118185505	-0.159395962
ENSG00000118680	ENST00000584539.1	0.396609052	1	0.5288457	1	0.132684976	0.118254733	-0.1661071
ENSG00000118680	ENST00000648965.1	0.324124829	1	0.569139255	1	0.132079313	0.11913629	-0.148791583
ENSG00000118705	ENST00000237530.11	0.03800737	1	0.845428341	1	0.368393845	0.36718126	-0.004756529
ENSG00000118705	ENST00000373622.9	0.064001171	1	0.800280169	1	0.358277091	0.364855991	0.026251343
ENSG00000118705	ENST00000705448.1	0.233613866	1	0.628857053	1	0.273329064	0.26796275	-0.028606413
ENSG00000119013	ENST00000237889.9	0.087907451	1	0.766854446	1	0.219038064	0.215847302	-0.021170543
ENSG00000119013	ENST00000433898.5	0.074296094	1	0.785181393	1	0.21929258	0.216463116	-0.018735776
ENSG00000119013	ENST00000450023.6	0.11452099	1	0.735054616	1	0.033300097	0.031622905	-0.074556488
ENSG00000119013	ENST00000454214.1	0.276025047	1	0.599318457	1	0.124678754	0.129348941	0.053052602
ENSG00000119013	ENST00000682325.1	0.133382785	1	0.714950116	1	0.157146233	0.160612912	0.031480182
ENSG00000119013	ENST00000684175.1	0.052500114	1	0.818768629	1	0.210783077	0.208337873	-0.01683392
ENSG00000119013	ENST00000684420.1	0.151262565	1	0.697331714	1	0.035761194	0.037766951	0.078729424
ENSG00000119048	ENST00000265339.7	0.165940429	1	0.68374517	1	0.392336215	0.449787897	0.197154329
ENSG00000119048	ENST00000499038.2	0.021181116	1	0.88428664	1	0.165271585	0.14968041	-0.142953296
ENSG00000119048	ENST00000503080.1	0.021181117	1	0.884286638	1	0.165271585	0.14968041	-0.142953296
ENSG00000119048	ENST00000507277.2	0.224183577	1	0.635870565	1	0.277120614	0.250851284	-0.143681709
ENSG00000119185	ENST00000355346.9	0.124106831	1	0.724622291	1	0.510965225	0.499484022	-0.032786581
ENSG00000119185	ENST00000360635.7	0.187630907	1	0.664895751	1	0.248717949	0.263062082	0.080892687
ENSG00000119185	ENST00000490426.5	0.002378996	1	0.961098643	1	0.240316826	0.237453897	-0.017290232
ENSG00000119318	ENST00000358015.8	0.285859058	1	0.592886446	1	0.564150122	0.597001934	0.081656487
ENSG00000119318	ENST00000416373.6	0.285859058	1	0.592886446	1	0.435849878	0.402998066	-0.113058392
ENSG00000119326	ENST00000325551.9	0.000491287	1	0.982316347	1	0.342394534	0.338715963	-0.01558369
ENSG00000119326	ENST00000374594.1	0.026587593	1	0.870473536	1	0.307635175	0.322568074	0.068383185
ENSG00000119326	ENST00000374595.8	0.018956367	1	0.890491647	1	0.349970291	0.338715963	-0.047156478
ENSG00000119335	ENST00000322030.13	0.026146892	1	0.871542101	1	0.164314831	0.166504307	0.019096793
ENSG00000119335	ENST00000372692.8	0.098867544	1	0.753192881	1	0.172152018	0.167959935	-0.035565951
ENSG00000119335	ENST00000480536.2	0.006183375	1	0.937323393	1	0.156631092	0.157685175	0.009676401
ENSG00000119335	ENST00000685073.1	0.050802229	1	0.82167317	1	0.155001418	0.159612955	0.042296343
ENSG00000119335	ENST00000686568.1	0.167180604	1	0.682629747	1	0.017859995	0.013612263	-0.391824797
ENSG00000119335	ENST00000686840.1	0.01773625	1	0.894052994	1	0.170708692	0.169040056	-0.014171372
ENSG00000119335	ENST00000691158.1	0.01698039	1	0.896322099	1	0.163331954	0.165585309	0.019767619
ENSG00000119383	ENST00000337738.6	0.332806107	1	0.564011404	1	0.120148197	0.135272294	0.171051392
ENSG00000119383	ENST00000347048.8	0.000821313	1	0.977136914	1	0.118382914	0.115365982	-0.037242998
ENSG00000119383	ENST00000348141.9	-0.000258196	1	1	1	0.133442301	0.132520508	-0.010000434
ENSG00000119383	ENST00000355007.7	0.012017775	1	0.912706296	1	0.126933275	0.127590935	0.007455519
ENSG00000119383	ENST00000357197.8	0.030170172	1	0.862104671	1	0.124383422	0.126302783	0.022092209
ENSG00000119383	ENST00000358994.9	0.057839486	1	0.809943894	1	0.12135411	0.118180148	-0.038235257
ENSG00000119383	ENST00000393370.7	0.936996208	1	0.333051539	1	0.123192038	0.142213135	0.207145705
ENSG00000119383	ENST00000452489.6	2.799977693	1	0.094265618	1	0.132163743	0.102554214	-0.365939669
ENSG00000119396	ENST00000373840.9	0.345504554	1	0.556668991	1	0.193348462	0.179271408	-0.109057873
ENSG00000119396	ENST00000703996.1	0.009058637	1	0.924174341	1	0.164425009	0.158582442	-0.052196701
ENSG00000119396	ENST00000703997.1	0.021706915	1	0.882869449	1	0.165214559	0.171063182	0.05018846
ENSG00000119396	ENST00000703998.1	0.228123947	1	0.632918396	1	0.150933656	0.166244786	0.139394557
ENSG00000119396	ENST00000703999.1	0.004492691	1	0.946559779	1	0.151841913	0.147453565	-0.042309375
ENSG00000119396	ENST00000704000.1	0.000761127	1	0.977990325	1	0.174236401	0.177384616	0.025834834
ENSG00000119403	ENST00000312189.10	2.14383585	1	0.143143581	1	0.548403189	0.690950376	0.33334514
ENSG00000119403	ENST00000373896.8	0.822894169	1	0.364335336	1	0.158895472	0.097147595	-0.709827824
ENSG00000119403	ENST00000419155.5	0.311830705	1	0.576558958	1	0.151727013	0.114754433	-0.402928079
ENSG00000119403	ENST00000616568.5	0.367659092	1	0.544283036	1	0.140974325	0.097147595	-0.537182246
ENSG00000119408	ENST00000394199.6	0.025674471	1	0.872697888	1	0.505747126	0.48661949	-0.055622114
ENSG00000119408	ENST00000540326.5	0.025674471	1	0.872697888	1	0.494252874	0.51338051	0.054779173
ENSG00000119414	ENST00000373547.9	0.000666383	1	0.979405377	1	0.35530818	0.35851643	0.012968333
ENSG00000119414	ENST00000415905.5	0.030749049	1	0.86080143	1	0.289383639	0.287512594	-0.009358208
ENSG00000119414	ENST00000451402.5	0.019778198	1	0.888158313	1	0.35530818	0.353970976	-0.005439835
ENSG00000119630	ENST00000238607.10	0.195270269	1	0.658565944	1	0.300853008	0.295414164	-0.026319782
ENSG00000119630	ENST00000553716.5	0.044910259	1	0.832169129	1	0.348672595	0.351366992	0.011105693
ENSG00000119630	ENST00000555567.6	0.04426154	1	0.833367771	1	0.350474397	0.353218844	0.011253256
ENSG00000119632	ENST00000238609.4	0.184518329	1	0.667518673	1	0.64576124	0.663219808	0.038486245
ENSG00000119632	ENST00000554909.1	0.415002311	1	0.519441387	1	0.044978633	0.038188418	-0.236104662
ENSG00000119632	ENST00000555558.1	0.006815919	1	0.934202539	1	0.216345818	0.21656243	0.00144375
ENSG00000119632	ENST00000556727.1	0.167744343	1	0.682124311	1	0.092914309	0.082029344	-0.179760699
ENSG00000119640	ENST00000238618.8	0.040590131	1	0.840331144	1	0.302994799	0.296001021	-0.033690874
ENSG00000119640	ENST00000357971.7	0.190180501	1	0.66276643	1	0.313304231	0.325677443	0.055879547
ENSG00000119640	ENST00000555135.1	0.136707304	1	0.711576592	1	0.060764503	0.054854574	-0.147616857
ENSG00000119640	ENST00000555463.1	0.00780619	1	0.929596397	1	0.061105937	0.066855979	0.129744032
ENSG00000119640	ENST00000555694.5	0.023672102	1	0.877722168	1	0.26183053	0.256610982	-0.029050414
ENSG00000119650	ENST00000314067.11	0.034914353	1	0.851775241	1	0.391460014	0.376081808	-0.05781843
ENSG00000119650	ENST00000554026.5	0.020480621	1	0.886202897	1	0.230794285	0.246066473	0.092440598
ENSG00000119650	ENST00000679083.1	0.004403079	1	0.947094639	1	0.3777457	0.377851719	0.000404853
ENSG00000119655	ENST00000238633.6	1.322501942	1	0.250143523	1	0.326820391	0.363234213	0.152402098
ENSG00000119655	ENST00000434013.6	0.711433175	1	0.398968443	1	0.052337363	0.040885569	-0.356249497
ENSG00000119655	ENST00000541064.5	0.486921401	1	0.48530382	1	0.079867403	0.070474528	-0.180504898
ENSG00000119655	ENST00000553490.5	0.632513712	1	0.426434764	1	0.063708158	0.051477059	-0.307548483
ENSG00000119655	ENST00000554482.1	-0.000450229	1	1	1	0.034240175	0.033986546	-0.010726311
ENSG00000119655	ENST00000555592.1	0.677006715	1	0.410619361	1	0.054042527	0.042056097	-0.361780151
ENSG00000119655	ENST00000555619.6	0.857692664	1	0.35438519	1	0.331276585	0.360662503	0.122613202
ENSG00000119655	ENST00000557510.5	1.778470407	1	0.182337264	1	0.057707398	0.037223484	-0.632543207
ENSG00000119685	ENST00000298832.14	0.010937454	1	0.916707272	1	0.526455026	0.528138528	0.0046061
ENSG00000119685	ENST00000554972.1	0.010937454	1	0.916707272	1	0.473544974	0.471861472	-0.00513807
ENSG00000119705	ENST00000238688.9	0.018930412	1	0.890566172	1	0.245540453	0.246576129	0.006072411
ENSG00000119705	ENST00000553981.1	0.660723394	1	0.416304674	1	0.01083375	0.009654332	-0.166284298
ENSG00000119705	ENST00000555890.5	0.003337781	1	0.953929019	1	0.239066621	0.239484851	0.002521689
ENSG00000119705	ENST00000556956.1	0.804445877	1	0.369767441	1	0.010601046	0.009284943	-0.191241574
ENSG00000119705	ENST00000557342.6	0.016512291	1	0.897753171	1	0.245112153	0.246078865	0.005678741
ENSG00000119705	ENST00000557431.5	0.66770481	1	0.413852961	1	0.00163079	0.001142629	-0.513213911
ENSG00000119705	ENST00000557623.5	0.434037976	1	0.510014198	1	0.001258633	0.000938941	-0.422750699
ENSG00000119705	ENST00000613856.4	0.013671014	1	0.906920982	1	0.245956556	0.246839309	0.005168651
ENSG00000119718	ENST00000266126.10	0.129487143	1	0.71896438	1	0.571195598	0.605958647	0.085234481
ENSG00000119718	ENST00000556668.1	0.129487143	1	0.71896438	1	0.428804402	0.394041353	-0.121972674
ENSG00000119777	ENST00000238788.14	0.00322018	1	0.954747028	1	0.231186617	0.240292528	0.055733902
ENSG00000119777	ENST00000321326.11	0.009414385	1	0.922704352	1	0.167303842	0.158346636	-0.079384354
ENSG00000119777	ENST00000404032.7	-1.64E-05	1	1	1	0.229260762	0.228137948	-0.007083017
ENSG00000119777	ENST00000435172.6	0.002174472	1	0.962807134	1	0.14873119	0.136643788	-0.122287353
ENSG00000119777	ENST00000460665.1	0.007712904	1	0.930017247	1	0.223517589	0.2365791	0.081934265
ENSG00000119801	ENST00000261353.9	0.047255502	1	0.82790964	1	0.323374942	0.340156076	0.072988968
ENSG00000119801	ENST00000379519.7	0.009254871	1	0.923359952	1	0.376020878	0.361753319	-0.055806512
ENSG00000119801	ENST00000402003.7	0.015008754	1	0.902494954	1	0.30060418	0.298090605	-0.012114166
ENSG00000119820	ENST00000238831.9	0.122124213	1	0.726741932	1	0.513856095	0.504311302	-0.027049834
ENSG00000119820	ENST00000441084.1	0.122124213	1	0.726741932	1	0.486143905	0.495688698	0.028050932
ENSG00000119878	ENST00000238892.4	0.111471174	1	0.738475402	1	0.913559264	0.915582784	0.003192014
ENSG00000119878	ENST00000486447.1	0.111471174	1	0.738475402	1	0.086440736	0.084417216	-0.034174109
ENSG00000119979	ENST00000472379.2	0.017045992	1	0.896123151	1	0.248878188	0.251416601	0.014640114
ENSG00000119979	ENST00000493766.5	0.01847918	1	0.891870178	1	0.24481839	0.247520054	0.015833481
ENSG00000119979	ENST00000497903.5	0.01847918	1	0.891870178	1	0.24481839	0.247520054	0.015833481
ENSG00000119979	ENST00000648560.1	0.158209171	1	0.690810669	1	0.261485032	0.253543292	-0.044496257
ENSG00000120265	ENST00000367378.6	0.894076434	1	0.344375018	1	0.349999591	0.348723414	-0.00527
ENSG00000120265	ENST00000367380.9	0.253722145	1	0.614466309	1	0.108966579	0.109215931	0.003297597
ENSG00000120265	ENST00000367384.8	-0.000328577	1	1	1	0.201527733	0.198451473	-0.022192122
ENSG00000120265	ENST00000464889.7	0.113884056	1	0.735764796	1	0.219422811	0.221823572	0.015699167
ENSG00000120265	ENST00000544496.5	0.296420883	1	0.586134955	1	0.120083286	0.12178561	0.020308314
ENSG00000120279	ENST00000367245.6	0.008698612	1	0.925691965	1	0.736056645	0.757162162	0.04078552
ENSG00000120279	ENST00000532295.1	0.008698612	1	0.925691965	1	0.263943355	0.242837838	-0.120235113
ENSG00000120306	ENST00000261811.6	0.014230345	1	0.905044807	1	0.566090396	0.576414228	0.0260735
ENSG00000120306	ENST00000504227.5	0.006633273	1	0.935088136	1	0.170065899	0.166149115	-0.033615276
ENSG00000120306	ENST00000509589.5	0.034047649	1	0.8536055	1	0.263843705	0.257436656	-0.03546607
ENSG00000120318	ENST00000239440.9	0.006340935	1	0.936531542	1	0.254385965	0.201282051	-0.337800546
ENSG00000120318	ENST00000508305.5	0.019587461	1	0.888695379	1	0.245614035	0.397710623	0.695326094
ENSG00000120318	ENST00000512390.1	0.055136018	1	0.81435574	1	0.230029124	0.19514652	-0.237258797
ENSG00000120318	ENST00000626478.2	0.081376846	1	0.77544015	1	0.269970876	0.205860806	-0.3911346
ENSG00000120333	ENST00000367677.3	0.00165354	1	0.967563962	1	0.506294197	0.505123258	-0.003340476
ENSG00000120333	ENST00000476371.1	0.00165354	1	0.967563962	1	0.493705803	0.494876742	0.003417637
ENSG00000120437	ENST00000367048.5	0.172521162	1	0.677880823	1	0.622366664	0.656658725	0.07737899
ENSG00000120437	ENST00000472052.1	0.172521162	1	0.677880823	1	0.377633336	0.343341275	-0.137342826
ENSG00000120438	ENST00000321394.12	0.003043394	1	0.956005447	1	0.381237184	0.391982342	0.040099827
ENSG00000120438	ENST00000392168.6	0.112682589	1	0.737110475	1	0.206579921	0.186666121	-0.146239923
ENSG00000120438	ENST00000420894.6	0.555176884	1	0.456210103	1	0.12970212	0.104048469	-0.317946323
ENSG00000120438	ENST00000544255.5	0.539128239	1	0.462794237	1	0.282480775	0.317303068	0.167708783
ENSG00000120509	ENST00000239666.9	0.013215451	1	0.908478036	1	0.40139913	0.405278696	0.013876849
ENSG00000120509	ENST00000473667.6	0.057883311	1	0.809873283	1	0.397939692	0.409389285	0.040923537
ENSG00000120509	ENST00000695561.1	0.223575973	1	0.636328611	1	0.200661178	0.185332019	-0.11464937
ENSG00000120533	ENST00000339942.11	0.003527319	1	0.952640495	1	0.051454938	0.05092803	-0.014849609
ENSG00000120533	ENST00000517311.5	0.013793183	1	0.906507916	1	0.210711709	0.213298749	0.017605016
ENSG00000120533	ENST00000517350.5	0.007056656	1	0.933053327	1	0.149842672	0.150570397	0.006989621
ENSG00000120533	ENST00000518118.1	1.211577891	1	0.27101985	1	0.003925479	0.002747754	-0.514615594
ENSG00000120533	ENST00000520147.5	0.160635417	1	0.688572176	1	0.012492229	0.011057786	-0.175968414
ENSG00000120533	ENST00000521619.1	0.48857684	1	0.484562831	1	0.004770853	0.004150341	-0.201017239
ENSG00000120533	ENST00000521662.5	0.077561545	1	0.780629537	1	0.05856568	0.059540382	0.023813
ENSG00000120533	ENST00000521688.6	-0.001382724	1	1	1	0.225678441	0.226993283	0.008381001
ENSG00000120533	ENST00000522407.5	0.28779228	1	0.591638775	1	0.006144616	0.005877683	-0.064075234
ENSG00000120533	ENST00000522766.5	0.007257674	1	0.932108766	1	0.052999774	0.052395285	-0.016549219
ENSG00000120533	ENST00000523335.1	0.020320086	1	0.886646741	1	0.219563188	0.218633068	-0.006124568
ENSG00000120533	ENST00000523707.1	0.280080283	1	0.596648602	1	0.003850421	0.003807242	-0.016270085
ENSG00000120656	ENST00000373824.9	0.44450524	1	0.504955945	1	0.290302026	0.263246497	-0.141140306
ENSG00000120656	ENST00000495422.2	0.234721246	1	0.62804498	1	0.20062338	0.152151058	-0.398985385
ENSG00000120656	ENST00000689843.1	0.576524865	1	0.447677696	1	0.174589015	0.21472678	0.298539345
ENSG00000120656	ENST00000690860.1	0.212885644	1	0.644515007	1	0.19370991	0.217258973	0.165518
ENSG00000120656	ENST00000692098.1	0.002923248	1	0.956881726	1	0.140775668	0.152616691	0.116514759
ENSG00000120686	ENST00000239878.9	0.375215665	1	0.54017492	1	0.504711062	0.520174364	0.043537592
ENSG00000120686	ENST00000379649.5	0.375215665	1	0.54017492	1	0.495288938	0.479825636	-0.045760159
ENSG00000120694	ENST00000320027.10	0.003881012	1	0.950325708	1	0.212183908	NA	NA
ENSG00000120694	ENST00000380405.7	0.00185098	1	0.965683189	1	0.192413793	NA	NA
ENSG00000120694	ENST00000445273.6	0.001194972	1	0.972423922	1	0.20835249	NA	NA
ENSG00000120694	ENST00000602786.5	0.00185098	1	0.965683189	1	0.192413793	NA	NA
ENSG00000120694	ENST00000630972.2	0.003249182	1	0.954543922	1	0.194636015	NA	NA
