gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC	neg_log10_pval	neg_log10_fdr	significance	transcript_label
ENSG00000229684	ENST00000412136.5	0.702053903520209	1	0.402094412354936	1	0.182574913480206	0.159623600210817	-0.193814578358748	0.395671961963687	0	Not significant	ENSG00000229684:ENST00000412136.5
ENSG00000229684	ENST00000422650.6	-9.32708790060133e-05	1	1	1	0.497118860712175	0.498891130405376	0.00513418021658825	0	0	Not significant	ENSG00000229684:ENST00000422650.6
ENSG00000229684	ENST00000446385.1	0.547816405656704	1	0.459211284707318	1	0.15419686318015	0.176593446502499	0.195658387758607	0.337987448079813	0	Not significant	ENSG00000229684:ENST00000446385.1
ENSG00000229684	ENST00000454454.5	0.00519740399977309	1	0.942527878428183	1	0.166109362627468	0.164891822881308	-0.0106135358602795	0.0257057952139861	0	Not significant	ENSG00000229684:ENST00000454454.5
ENSG00000229833	ENST00000456958.7	0.760902317182627	1	0.383046292247709	1	0.01193145275317	0.0138055107895637	0.210474553336532	0.416748737120555	0	Not significant	ENSG00000229833:ENST00000456958.7
ENSG00000229833	ENST00000594797.6	-0.000618425430729985	1	1	1	0.316923372257621	0.3164137277696	-0.00232186535150517	0	0	Not significant	ENSG00000229833:ENST00000594797.6
ENSG00000229833	ENST00000598540.6	0.171045202412643	1	0.679184568966633	1	0.137611907851242	0.134247172911182	-0.0357136078573553	0.168012189797041	0	Not significant	ENSG00000229833:ENST00000598540.6
ENSG00000229833	ENST00000600836.1	0.0351344521623105	1	0.851314201957134	1	0.0293444109515016	0.0287219571409054	-0.0309316892026383	0.0699101214764553	0	Not significant	ENSG00000229833:ENST00000600836.1
ENSG00000229833	ENST00000623154.1	0.203916548518464	1	0.651577921650816	1	0.00687448654769372	0.00805229635935112	0.228148307351712	0.186033639936992	0	Not significant	ENSG00000229833:ENST00000623154.1
ENSG00000229833	ENST00000698396.1	0.53274936391972	1	0.465453257893519	1	0.0178767576772807	0.0199225719846034	0.15631881252866	0.332123925548731	0	Not significant	ENSG00000229833:ENST00000698396.1
ENSG00000229833	ENST00000698397.1	-0.000184860778972507	1	1	1	0.31733395675567	0.316636597596649	-0.00317389190809043	0	0	Not significant	ENSG00000229833:ENST00000698397.1
ENSG00000229833	ENST00000698398.1	-0.000655304407700896	1	1	1	0.162103655205821	0.162200165448146	0.000858669206092158	0	0	Not significant	ENSG00000229833:ENST00000698398.1
ENSG00000230128	ENST00000436988.1	0.194618372499463	1	0.659100264612264	1	0.531759167310309	0.505620847832964	-0.0727170497171621	0.181048514001425	0	Not significant	ENSG00000230128:ENST00000436988.1
ENSG00000230128	ENST00000450236.2	0.194618372499463	1	0.659100264612264	1	0.468240832689691	0.494379152167036	0.0783671570916318	0.181048514001425	0	Not significant	ENSG00000230128:ENST00000450236.2
ENSG00000230685	ENST00000423804.5	1.15232256504351	1	0.283063482736859	1	0.141574125014433	0.172244383019095	0.282899323232358	0.548116154191279	0	Not significant	ENSG00000230685:ENST00000423804.5
ENSG00000230685	ENST00000447338.5	0.444632446811738	1	0.504895003379933	1	0.152037274758713	0.166141292445452	0.127985612097247	0.296798927215508	0	Not significant	ENSG00000230685:ENST00000447338.5
ENSG00000230685	ENST00000447369.5	0.00420347168073931	1	0.948306022168363	1	0.17730301363164	0.173329867653325	-0.032696781477265	0.0230514914673477	0	Not significant	ENSG00000230685:ENST00000447369.5
ENSG00000230685	ENST00000457485.6	2.10784021716063	1	0.146546019249019	1	0.365618653680271	0.313974456241504	-0.219692486099336	0.834025974166285	0	Not significant	ENSG00000230685:ENST00000457485.6
ENSG00000230685	ENST00000614673.1	0.0584974864486867	1	0.808886680103396	1	0.163466932914943	0.174310000640623	0.0926565150789948	0.0921123160304016	0	Not significant	ENSG00000230685:ENST00000614673.1
ENSG00000230700	ENST00000443673.6	25.7467131592671	1	3.89289430102494e-07	0.00113390278753104	0.948250377073906	0.784164685260561	-0.274111368448735	6.40972738798613	2.9454241770556	Significant	ENSG00000230700:ENST00000443673.6
ENSG00000230700	ENST00000485003.1	25.7467131592671	1	3.89289430102494e-07	0.00113390278753104	0.0517496229260935	0.215835314739439	2.06031068077504	6.40972738798613	2.9454241770556	Significant	ENSG00000230700:ENST00000485003.1
ENSG00000230989	ENST00000433866.7	0.11741015012376	1	0.731860544054311	1	0.216706248210833	0.212249681890096	-0.029978359185956	0.135571665823626	0	Not significant	ENSG00000230989:ENST00000433866.7
