"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000244038",7.33870042704333,-0.28558658902024,0.18632414567599,0.702063704342119,3473,0
"ENSG00000244045",3.7353406583585,0.901479708112539,0.149290275628066,0.652826972074885,2993,0
"ENSG00000244115",3.68365673280941,-0.678999799325368,0.264917143938369,0.783220323476035,4426,0
"ENSG00000244187",6.17550900950071,0.595716894664593,0.103858538871761,0.569459805929452,2387,0
"ENSG00000244198",1.78335449885711,-0.16181103887853,0.917521569094835,0.994781761699087,12060,0
"ENSG00000244274",3.89510114348925,0.45002286771248,0.611012728433224,0.94789481160296,8436,0
"ENSG00000244313",1.77911132155276,0.696163145658307,0.522001963148196,0.91642678654374,7455,0
"ENSG00000244332",1.17086454925418,-1.401633353762,0.255693098120472,0.776085067151329,4311,0
"ENSG00000244363",2.43276596627535,-0.265664329770762,0.770198285186168,0.977385080136286,10312,0
"ENSG00000244398",7.74687071506896,0.535501329405856,0.05791952730117,0.445388233441664,1702,0
"ENSG00000244405",4.08902118523219,1.01854726309536,0.0836007240432642,0.52506533500994,2083,0
"ENSG00000244462",4.98928303772604,-0.771814844506571,0.129119196697918,0.615408611209888,2746,0
"ENSG00000244509",3.54285091272484,-0.338395074406777,0.64055657594383,0.956704834640288,8763,0
"ENSG00000244625",1.03822168742716,0.101477384216968,0.920579154215149,0.994781761699087,12099,0
"ENSG00000244687",9.43473978786235,0.535125574525718,0.0699366182923732,0.486619064439436,1881,0
"ENSG00000244701",1.9807236774063,-0.0600016995294506,0.927814670982837,0.994781761699087,12186,0
"ENSG00000244752",0.379017740221652,4.0281487043843,0.0311208373460477,0.326893675108405,1246,0
"ENSG00000244754",5.28263688521375,1.25919432659194,0.0300239504765536,0.318955733634037,1232,0
"ENSG00000244879",3.19819805560534,0.25916522920513,0.73605767420453,0.968949434453719,9941,0
"ENSG00000245060",4.16553712671193,0.955523712354407,0.318321387124652,0.82222031077313,5067,0
"ENSG00000245213",2.56010805311306,-1.77999055339062,0.11416808619868,0.58828187828395,2538,0
"ENSG00000245248",0.147395419987003,2.83574860796917,0.301763271801754,0.816304757677682,4836,0
"ENSG00000245498",-1.35378005894853,2.86252578791252,0.194374223920534,0.711274634220067,3576,0
"ENSG00000245532",5.19790769235826,-0.660361130810313,0.250275108846197,0.768764831012966,4259,0
"ENSG00000245552",3.74306319944353,-1.74182364641616,0.0457580835165518,0.397136470202009,1508,0
"ENSG00000245556",0.450337153087435,0.925708315537527,0.643148419420521,0.957564343329216,8789,0
"ENSG00000245573",1.2489984509727,-3.62907656325219,0.0228498230553385,0.276102493191002,1083,0
"ENSG00000245648",2.0475297377309,0.907540374254922,0.378827926960682,0.856998447065868,5782,0
"ENSG00000245694",2.64210188669661,-1.15333624257136,0.431015469126008,0.878883485338235,6417,0
