Gene name	fold change	p-value
SDHAF4	1.58085253364596	0.000445076643125025
UBE2N	1.05550181074267	0.000448225112183867
0	3.6890972634805	0.000457900786324445
0	3.6890972634805	0.000457900786324445
TAS2R14	5.25531611430007	0.000465711196521018
SIL1	1.06110534301789	0.000472137089912469
RABEPK	1.94286481450555	0.00047687529778528
LTO1	2.91938032918118	0.000478004192927828
RND3	-2.5026353946408	0.000482703303752078
ANKRD1	0.881122278464298	0.000482703303752078
HM13	0.719603011177005	0.000489122129698538
INAFM2	3.22544723821796	0.000494434657454087
MRPL30	1.27717176271153	0.000504994390503548
SLC26A4-AS1	-2.6550705875606	0.000510899637403209
RNU1-3	-1.15167927250288	0.000511660903242926
SPTLC2	-1.43834387899573	0.000515418514831547
LINC01116	1.83311403462491	0.000520682146049034
ERG28	1.31050206626912	0.000527529022198215
MDP1	1.73531935669501	0.000530401978579892
SMIM11	2.04381557669501	0.000538789200655558
MBNL2	-1.45134036889765	0.000545141117741499
MINK1	2.83693438265349	0.000545141117741499
TAF6L	4.24877645987122	0.000550005893155073
HMOX2	1.03023511187313	0.000553459035370974
CINP	1.81331410826056	0.000562103931289302
CCDC12	0.828666673327134	0.000567125142554813
BCL2L2-PABPN1	1.35585505270105	0.000575176738111265
NDUFB5	1.08353887980402	0.000586035930440635
EIF4E2	0.735197042132036	0.000588614390630189
IER3	1.26320816588268	0.000590551754781481
SAR1A	1.08896512913292	0.000592386375986807
PRKCD	4.94206446219849	0.000598485550962959
EIF4E3	-5.77400899415129	0.000602436818254952
LSM2	1.75427829746732	0.000612741901735201
IL6	4.52828730861293	0.000622566237601343
SULT1A1	3.11204962089677	0.000635346407531799
RPS29	0.74627567741328	0.000638355443221916
DSTN	0.957111171019513	0.00064260791498284
MT-TS1	-1.06166813889753	0.000647091633337755
RAB1A	-0.941188030356255	0.000649928409402775
PBDC1	1.72879837891163	0.000657561303011278
SRPRB	1.67301454602922	0.00066090491246003
IER3	1.36154734726069	0.00066090491246003
PRR4	5.10891492076644	0.00066090491246003
ZSCAN31	1.29612418320523	0.000664897972585793
GSTO1	0.810232092352786	0.000676569567390381
PRH1	5.14561442477312	0.000690607685127421
RALY-AS1	1.95074695141969	0.000701517831569107
PSMC1	-0.893335485945508	0.000710990647863803
EDDM13	4.67051436264427	0.000713357038502625
ADAMTSL3	-2.94227087196053	0.000718607640533397
ANGPT2	1.35991953078731	0.000724569467285684
GAPDH	0.570272289235003	0.000724593570361898
CPT1A	1.0204867834647	0.000745239982883359
BCAP31	0.998842328633994	0.000749883809068082
RBM33-DT	2.33968834772589	0.00075590253704576
LINC02289	5.20791870505161	0.00075590253704576
NLRX1	5.2144870254063	0.000760841633819701
NFIB	0.682777148394065	0.000787698431581975
POLR1H	1.88445273728896	0.000795532398680524
LINC02949	-2.66139446048511	0.000795532398680524
0	1.8034659380604	0.000815518783798468
CENPN	1.42333460478696	0.000824315395072262
ZCRB1	1.02088303937561	0.000833159539282265
OTOA	5.65248953868568	0.000834091058773307
FABP3	4.40009602775631	0.00085218517863143
MAL2	5.52502629687417	0.000854106317927247
PSMG4	1.153546093861	0.000861946029872158
MDP1	1.68773137488281	0.000863586484655201
NCK1-DT	5.85123249593277	0.000872937186544836
KRT18	-0.772406241603713	0.000878486278117667
SNAPIN	1.56342652119958	0.000881964036558119
TEDC2	-3.76097604325386	0.000881964036558119
ATP8A1	5.29045792049466	0.00090644309193995
PET100	0.753786991998581	0.00092570113414041
OLMALINC	-1.87822936240967	0.000932955827013317
TULP3	-1.74290208782128	0.00093767412735512
CFLAR	1.13095158795504	0.000952658954372304
ADGRG6	1.43804956268269	0.000952658954372304
RPL30	0.692499367871353	0.000953725369746121
PSME3IP1	1.10015456747604	0.000961112310558225
H2AJ	2.09942426047059	0.00101511153559918
TMEM214	1.08745882178648	0.00102549150448682
CCL15-CCL14	1.15101987762607	0.00102999833326692
CDKN2AIPNL	1.60425737850577	0.00103250824102026
0	-4.00920564224565	0.00103709436911587
MPPE1	1.17022997044439	0.00104239122766975
PCCB	-1.58276283501368	0.00106253329632605
LINC01684	-4.48453858755776	0.00106253329632605
0	2.01802583250518	0.00107316034282222
PSMB8	2.08351342119067	0.00109359449731757
0	1.77890427406377	0.00110818537083179
PMP22	1.13578874806426	0.00111336329954992
PSORS1C1	2.53034798235931	0.00111720877695709
SLC4A7	-3.99292299331813	0.00112351965630422
CCL15-CCL14	1.15047295972194	0.00112602953520498
SYMPK	4.55684498705849	0.00113480195610551
CAPG	-2.59419450109948	0.00114348384412101
HELLPAR	-2.38807431583807	0.00117033819737413
ALG11	1.25644214696081	0.00117866399728488
MICA	3.57474126563696	0.00119956137635255
TACC3	-1.06433989441462	0.00119997359610105
NTHL1	1.65847380407125	0.00119997359610105
PLPP2	6.19310587961383	0.00119997359610105
TCF7L2	-2.57247406100415	0.00121278991381816
NGDN	1.78869285609468	0.00125214279142994
LAMTOR1	1.04736496585713	0.00126945773274691
ACKR3	-6.03095066856208	0.00128495266165031
CAPZB	0.581294301563687	0.00131629269536593
FGFR1OP2	1.59461023982368	0.00133627311426761
PDE1C	5.46537695247696	0.00134833907279679
UCHL3	1.14748685984923	0.0013582044117959
FXYD2	5.48397668500339	0.00136704714073635
HMOX2	0.930976013843069	0.00136808804931305
SCNM1	1.4104279321193	0.00136808804931305
0	3.27635817202932	0.00139893766060244
XACT	-1.95825393447841	0.00139893766060244
CCNC	1.32833111487635	0.00141263002846845
EPS8L1	0.945002392970457	0.00141263002846845
ABLIM1	-1.3642983903761	0.00141722024717419
SNORD13P3	-0.749610995483444	0.00143731202987013
KCNMB2-AS1	-4.78851303818096	0.00146241397655439
C9orf85	3.12582429175513	0.00146763174135982
ZNF329	5.64545257926559	0.00150351513969599
BBS7	1.36636250571968	0.00151216523264078
0	-4.39436692695702	0.00154330146457602
CENPN	1.37889359199539	0.00154417721788912
MRPS12	0.947243533349639	0.00155388256348497
RPS28P4	0.644849164455904	0.00158078540075949
MRPL24	1.09492967619375	0.00161354754570467
PAFAH1B3	1.31613870062743	0.00163378938731948
MRPL28	1.57882710789748	0.00165007804231198
ALDOA	0.497276155053585	0.00165007804231198
ARMCX6	1.37570212571322	0.00165907243472501
EFNB2	2.37870591734119	0.00168498182563112
OR6C75	-4.34656217674216	0.00169293417755407
ARPC4	1.04257322958828	0.00169293417755407
ETV2	1.57574225471736	0.00171115090626166
COL4A2	0.801803142123643	0.00171148153739295
PMCH	3.61367622532972	0.00176348863929781
ZNF695	2.08969811351691	0.00180398818682443
TRMT10C	2.10546192225281	0.00180829515787079
STING1	1.39190042589824	0.00182247783848256
SNURF	1.23907924586307	0.00185413284969213
TMOD2	-6.05384536706678	0.00185723908789225
ITGA3	1.3678774421791	0.00187689838246429
ANKRD37	2.69405561577236	0.00189770430805323
TAF1D	-1.16092826522896	0.00191645601814271
HDDC2	1.38471820557797	0.00193281744609613
XXYLT1-AS2	2.77598449887024	0.00198440488469509
SPC25	1.9786366430852	0.00198966974146356
STEAP1B	1.61360275353639	0.00206559311962899
SRP14-DT	4.96063253409357	0.00206802698521843
HEATR5A	1.85673089948842	0.00207618590294108
PRICKLE1	-1.73240243802366	0.00208598928369302
SPC25	1.97257593074515	0.0021073803458087
SRI-AS1	-3.29939315966369	0.00211125688950888
MALT1	4.86560253536279	0.00212211036018314
TIMM9	0.968818035635894	0.00213983467201871
SHROOM1	2.42613165796797	0.00214496626403947
CCNH	2.1499969158526	0.0022009023261357
PBRM1	-1.85421319054981	0.002212935739069
ITM2C	5.2075090053064	0.00221414958585489
PECAM1	0.867152853908218	0.00226657927008213
0	-3.04088082120192	0.00227170945187283
0	-0.909386706740391	0.0022940189074361
ATG12	0.952116588237143	0.00236062051477299
PTP4A2	-0.761305516301344	0.00243713824770499
SRGAP1	-4.10390567617061	0.00244373156737893
TMEM234	3.74361232609008	0.0024992952689191
LXN	1.12893606049365	0.00256776786817228
FBXO38-DT	-2.76368674804579	0.00257716538108604
ENG	-0.673313870374173	0.0025809008281996
LINC00839	5.47878053877659	0.00258903307573898
OAZ2	1.04893189975595	0.00259253109825049
MT-CYB	-0.503944190121478	0.00260602929322144
ATP5F1EP2	-1.16674307220745	0.00263482767766016
C15orf40	1.41355305325268	0.00264705048029196
NUP210	4.80982634422356	0.00265290168338906
TMEM18	1.82877807547517	0.00266843229317079
OTUD6B-AS1	1.29197865646369	0.00266843229317079
MACF1	-1.05224913973261	0.0026706471017869
FAM228B	-2.36992834106671	0.00269570729657283
IFT22	1.11893779057911	0.00270853732483919
CETN2	1.43311021555519	0.0027488794282006
CETN2	1.43311021555519	0.0027488794282006
PRDX3	1.55782311633834	0.00277766271524327
RTRAF	0.528369854280355	0.00278815915795059
HES6	-6.24854266968471	0.00283299901278866
MKI67	-1.50301527600644	0.00283299901278866
TATDN3	2.99853569864889	0.00285295960662182
UACA	0.92371112619164	0.00287786460281153
GLIPR1	1.70039724672385	0.00289305322995329
SELENBP1	3.54861765094829	0.00291136304434068
UTP11	1.31055183187432	0.0029256069514376
RPL13AP20	-1.55702954744409	0.00293586376231639
0	-2.20110087415551	0.00295228456780981
BSG	0.810546856886797	0.00296326178980563
LRRK1	-1.77349809538181	0.00300666681092917
EHD1	-0.875726981044492	0.00301613198703115
TMEM171	4.83144017064466	0.00303030453573449
EXOSC5	1.92441585520402	0.00304653154117438
TXN2	1.13557729113251	0.0030818595153283
MT-ATP6	-0.512873956673234	0.00315160923125676
CUL3	-1.22546056060146	0.00321372268312519
VRK1	-1.98776831769645	0.00322696181068045
RGS10	1.54771944221031	0.00324920212760329
HEBP2	-1.14104019365887	0.00325076903898877
RAMACL	1.75716536552398	0.00325496070216115
0	-1.52207100255715	0.00325838968893104
SNAP25	-3.92955046314877	0.00326076111615198
CXCL1	3.06254060521403	0.00333868662145653
DAD1	0.94804949119856	0.00336932225722961
PSMG1	-1.51036926771989	0.00338471586718568
0	-1.54656925502284	0.00340851469786611
APOBEC3F	1.89268624408602	0.00344939395346387
IL1RL1	1.09865006133085	0.00346461729648891
ZNG1B	1.57374029928172	0.00347206062045101
TMEM9	1.46563914226429	0.00350106078487746
TSPAN17	-1.03445768352541	0.00359479890717779
RPS15	1.68837283943454	0.00364654886143193
LINC02503	-4.7998160902615	0.00364999919049105
ZNF749	3.11892805468741	0.00367901004353741
ESAM-AS1	4.79028816994824	0.00380729170586137
SLC12A5	3.99785291108982	0.0038376018833284
C18orf32	1.56557608624027	0.00383764082087639
MRPL2	1.24530616836436	0.0038449367396388
LYPD1	-4.62444206014785	0.00389988304180766
THUMPD3-AS1	1.34285397356473	0.00391144638585728
ATP6V0B	0.854454948748105	0.00395015236712959
MRPS12	0.894631060217151	0.0039623386241369
S100A2	2.4342433654871	0.00397266706973309
ILK	-0.564354899420612	0.00397381170332768
MAP3K13	1.24711181331384	0.00398272058684348
ANKRD13D	4.5710597520431	0.00398675808575142
TSPAN14	-0.986098310169344	0.00398872315115135
SKP1	0.982927542347639	0.0039931798067569
DCTD	1.14857713216532	0.0039931798067569
GSTT1	1.46839166402099	0.0040728710268674
COASY	0.938849635093876	0.00408356961097896
MAP1S	-1.64351572034611	0.0041012441331779
FLRT2	-1.63442290616669	0.00417387778249944
MZT2B	-0.786575606641011	0.00418456290719344
AP2S1	0.702081289414854	0.00420704527375818
ANXA2	0.465823039006157	0.00420704527375818
TSFM	1.36143403053156	0.00423715117125817
MIRLET7BHG	0.988591326335657	0.00424487493679078
POLR1H	1.8035595647514	0.0042627002851705
TOMM22	0.815884574522205	0.00428218945679518
SMG7	-1.42942355877294	0.00428730183865763
SPSB3	1.81804620780097	0.0043560646655588
C11orf58	0.684324033455288	0.0043562818045329
MCTP1	1.3192352415836	0.00450836201962705
PLP2	0.821620580712976	0.00451381431974739
SEM1P1	-1.09671171503103	0.00457595398410837
RNU1-4	-1.21989322474644	0.00459779094604143
LINC03011	2.78469804813717	0.00466222851061745
NDRG1	-1.43480089341001	0.00467058942538209
SPCS2P4	1.84921279164598	0.0047530887858235
ING3	3.18634809398788	0.00486107841805761
TPT1-AS1	5.25765294701819	0.00486107841805761
SNORA67	-0.669307202472513	0.00489099054678388
NME6	1.89915641722519	0.00501415155850124
APOA1	4.96803305021266	0.00512263583939587
PANK2	1.95677937381157	0.00512767363965003
SDHAF2	0.900382718813745	0.00514742155916395
CABLES1	-1.5340787855367	0.00514851106323767
MYSM1	2.02887643570157	0.00522100704404119
MYRIP	-4.83114521631181	0.00523686773551103
PEDS1-UBE2V1	1.01268752383506	0.00527821696099218
CFAP68	2.6628678078553	0.00528264622126518
TBC1D22A	2.95346536378692	0.00531076412890617
HDDC3	2.4585370851234	0.00536527429169437
ZNF480	1.17654628366703	0.00536527429169437
NIFK	1.56775843913803	0.0053928669781609
USE1	1.4953486275538	0.00542872292287653
VPS33A	1.95283917373273	0.00550497671089565
SNCG	1.72652092607716	0.00552436886977696
RPL10P3	-1.44012600718083	0.00555361320135996
PIR	0.731839376014786	0.00559172672041631
AKR1C3	2.26669243391398	0.00559172672041631
ARL17A	2.11686126850786	0.00561416931000622
POLR1H	1.71185330280667	0.0056656217269252
BORCS8-MEF2B	5.34295256294517	0.00566750509872689
KMT2A	-1.6432586728315	0.0056729361977244
MTM1	-5.58437829962986	0.00572269629249419
RPSAP26	-1.2689894881744	0.00574206049442383
NARF	-1.14848998808531	0.00577038263824303
CLPP	1.06677227656366	0.00577207774278019
FAM136A	0.829589099730692	0.00588132832132128
MZT2B	-0.76248354113791	0.00589473382146298
ACYP2	2.49920112142598	0.00589473382146298
ZNF684	4.28288325078315	0.00597098636601401
MFSD3	2.3454828882782	0.00608649556514702
NRP2	-1.8037918876199	0.00610827892805642
TMX2	0.733387943584299	0.0061160655286107
FBXL12	4.87576597637448	0.00615158359128551
LNCRNA-IUR	-3.34926165028901	0.00619774083724529
TEPSIN	5.22814561428583	0.00621959838135675
SMYD3	3.37961335192858	0.00628229101759813
COX7A2L	0.876205056127474	0.00629260687490165
IER3	1.11730674555707	0.00635048081701714
CCN2	-0.609990575644168	0.00635819804702415
RNVU1-18	-1.15258223441765	0.0063641445506443
FKBP5	-2.29982521182811	0.00640244165115275
COL13A1	-1.47635000578873	0.00645269285494177
0	2.26247073081672	0.00650627571316656
SH3GL1	-0.962064766819327	0.00656949683664324
0	4.59199447806867	0.00656949683664324
0	-5.32630981269634	0.00656949683664324
CLEC11A	1.82595079658086	0.0065700528370839
NOVA1	3.52110225172235	0.0065700528370839
SERPIND1	4.67696993366447	0.00659206682034508
UBE2B	-0.856598128554576	0.00659206682034508
EMC9	1.13638594675663	0.00659206682034508
DAB2	1.32452863158854	0.00669820520493315
NFAT5	-1.65256242170813	0.00678479758488558
CD58	3.63611232058909	0.00678479758488558
POLR1H	1.61971560274735	0.0068141382130297
COG3	2.98599004356444	0.00688457067773704
MTA2	1.18780999316658	0.00697557341586122
SZRD1	0.763501196468026	0.00700067253233036
TMEM242	1.55657023089195	0.00717799575630997
POLR2J3	0.83942532715888	0.00720737432569018
NMRAL1	1.03322846600784	0.00725591316273529
GRB2	0.745547639616883	0.00729111343732654
PHF20	1.45345716677212	0.00729266530758263
CARD19	1.20467015461372	0.00729266530758263
SRPK1	1.46925941227313	0.00742276343163053
PSMB7	0.967017388037684	0.00745348116977484
TNPO1	0.573641827976823	0.0074865435406082
DOK5	-5.64532366598918	0.00756574193360412
SZRD1	0.762433329301174	0.00763240707974122
MAP2K2	-0.891017855167087	0.00768702569214929
ANAPC13	0.823924656741055	0.00770465479962796
FGFR1	-0.865439416037803	0.00772198340883649
MT1X	0.789097073801473	0.00775595263137115
FLOT2	0.938208956077006	0.00796708469959371
TAGLN2	0.463680684613195	0.00800736327326294
AKT1	0.77854315900117	0.00803029709201547
IFI6	2.58560911799974	0.00808898025702121
Y_RNA	-1.41739567286067	0.00808898025702121
SUMF2	1.00342154017195	0.00809553660325865
ITGB1	0.614326442382323	0.00810058235384937
BOLA3-DT	4.91961204949127	0.00810058235384937
CCDC59	1.46840777130486	0.00813512093301813
PSMB8	1.92874131752141	0.00816421328928772
RHOB	-0.799354880321992	0.00819548302296121
SRI	0.837301003112763	0.00822892830973287
MTHFS	2.04914375861628	0.00823168533308614
PKM	0.384844688243467	0.00831425274531886
SLC12A9	3.00025037480773	0.00832654897374688
0	-4.0977037513282	0.00832992225260783
LINC02334	-2.93224645943209	0.00840188853238026
TMED4	2.35337308368441	0.00849546389201678
STEAP1B-AS1	2.71083691030602	0.00852889334950016
CUEDC2	1.08587736413009	0.00857388712302592
ESD	1.20010667066537	0.00858269119780713
TMEM230	0.74602377241122	0.00862888201334108
FHL2	-0.670720427495611	0.00865515766783502
HLA-DPB1	-5.56208599508576	0.00865515766783502
ABHD18	3.25391019277294	0.00870993181282411
0	2.73148113058634	0.00872229438393157
FYN	0.880138225023141	0.00879539477367002
GPRC5B	3.12186802275546	0.00881323958591468
MYO1D	-1.5353173829626	0.00883409625145197
NPM1	0.519985262564864	0.00883409625145197
TSEN15	1.13436519904524	0.00888935890948251
CSKMT	-0.583896185148168	0.00888935890948251
CFAP298-TCP10L	4.85508410459813	0.00891060193577687
PARP9	3.12498509258271	0.00901374323586109
NOTCH4	4.84127032002812	0.00901577830944478
ZNF433	3.62731950497077	0.00919548793064821
RNU1-28P	-0.970770511423741	0.00926710579490658
WDPCP	-3.15856954558663	0.00928791852481746
CYKILR	4.56336875786287	0.00929868930359582
SELENOF	0.908729323595712	0.00934155550859121
PKD2L2-DT	-4.2482474409241	0.00935326972397032
0	4.46648812404648	0.00935326972397032
RNVU1-7	-1.27440087164935	0.00935593147332353
ZSCAN16-AS1	0.847362594804907	0.00936491604640207
IQCK	4.12228290077217	0.00939172367148994
KPNB1	0.939760058642456	0.00949358392369029
P2RX4	-1.73844503921155	0.00949358392369029
PRRC2C	-0.836309876405195	0.00951118369867744
NAA20	1.38395287001228	0.00955574542062449
G2E3	-2.1357416827898	0.00962319898794207
PLPP5	1.37590874141571	0.00964850734281018
CD9	-0.507119927948489	0.00972155170325266
PATZ1	-2.94205786386265	0.00972155170325266
ISCA1	1.03021031095196	0.00979184577119527
0	-2.57820240823022	0.00986554634528507
FANCA	3.62465008553235	0.00989570088829346
TTC3	-1.33663043506234	0.00989956626586209
IER3	1.05476023506253	0.0100333106818833
TTTY10	-3.56628160154245	0.010081256903552
MEG8	3.31127319688742	0.0101464364541305
HSD17B7	2.22214226565803	0.0101503920257588
RMDN1	2.23028543245647	0.0101534304534355
STX12	1.7007086488476	0.0101873490508827
BMP4	1.00238721140961	0.0101873490508827
CCDC191	-5.27790663911674	0.0102045375860341
TXNRD2	0.837042188385356	0.0102186875667289
PSMB8	1.44786334993778	0.0102756705008392
SRPX	-1.28043504037483	0.0102814928438449
SVBP	1.31371847089305	0.0103726831341078
CARD8-AS1	1.62932613486403	0.0103726831341078
TRMT2A	-2.06414692866148	0.0104010958122344
NCOR1	-1.04833765389312	0.0104010958122344
ZFAND1	2.01526725318908	0.0105617621863525
NHSL2	-2.1614475210808	0.0106055993054176
PLCB2	4.41551563710224	0.0106110127617233
NOPCHAP1	1.00447880848618	0.0106464260720386
0	-1.5065458865203	0.0106464260720386
0	4.30372499931033	0.0107253733017611
RPP21	1.04353250407213	0.0107683236774257
PTPRJ	-3.07410541961595	0.0108734388714783
PSMG3	1.36437359546445	0.0110552250604159
EMSY-DT	2.11914393867108	0.011077623845126
TRNT1	-1.94690706446331	0.0111627882736113
RBM19	2.15028367107154	0.0111897048564237
MYL6B	0.80136634090085	0.0112223374852076
TRIB2	-3.71485664437411	0.0112595375218458
ZNF438	4.3339886200861	0.0112872063738151
CALHM4	4.62109324049601	0.0113154622873839
NUP85	-1.43214739581077	0.0113156000886534
PRELID2	4.00712361600569	0.0113213924117535
UFC1	0.806259599744495	0.0113287349152174
SPEN-AS1	2.89066921923727	0.0113287349152174
HECW2	-1.68709997992341	0.011351022881275
GALNT14	4.50135231303166	0.011351022881275
SMIM20	1.27021461814404	0.011460568152935
BMPR2	-1.2393897112842	0.0115198424682373
SLC50A1	1.04745181104083	0.0115280169737604
ATP6V1G3	5.2925282192069	0.0116263604750283
CCDC112	-5.657121750206	0.0116405976972182
EPB41L4A-AS1	1.07286102872182	0.0116405976972182
MTND2P28	-0.550810492355261	0.0116405976972182
CD99P1	1.90386695927875	0.0116656387658296
NUP43	2.06227779458012	0.0116967907656143
ANKRD39	1.61882355929035	0.0117203119591281
TMEM45A	-1.93052268629326	0.0117316570817533
PTDSS1	-0.871561512358681	0.0119673233724313
0	-1.52285011488975	0.0120921334313076
0	4.0830327401999	0.0121016751328342
LINC00323	4.51701003163382	0.0121361632292594
0	5.43098932642762	0.0121846971143733
CCNB2	-1.09105502330532	0.0121852147220563
ATP6V1G3	5.29461506600822	0.0122838719150167
TAS2R20	3.65082183411214	0.0122882637439211
IKBKE	2.71910437349464	0.0122882637439211
SNORA80E	-0.797873360673629	0.0125037084239476
MCPH1	2.36273328852024	0.0125220814086766
XGY2	-4.60224657714818	0.0126064530499628
NOTCH4	4.57032783297544	0.0126707489779502
PBXIP1	1.1504575470138	0.0127661181171762
MITD1	1.3107863461646	0.0127737535350705
SPATC1L	-5.47618303077444	0.0128854071225984
EIF1AY	-6.18166538012888	0.0130514541748565
PLGRKT	1.65143622509159	0.0130989483889199
FAM204A	1.02048971165502	0.013225980781855
ANLN	-1.43338827738275	0.0133428252449734
ZFYVE27	5.46108532297611	0.013387166260025
PVT1	1.04979380341109	0.0134937723260996
TRPM4	4.05219004998822	0.0135920645534476
C2CD4A	4.51713852922744	0.0136230226156584
FAM221A	-3.94018694865564	0.0136233032648764
HNRNPAB	-0.527441188840268	0.0136980041769935
PAICS	0.668841981232245	0.013785939171271
0	3.03459715769751	0.0138625475801725
MCEE	2.3378576608743	0.0139015021696753
IER3	1.064306202339	0.01397542378349
MIR503HG	4.47821008024789	0.0139978361619592
CYYR1	-2.70157954150998	0.0140246548219756
HDX	4.08117404693304	0.0140598904459657
Y_RNA	-2.05271578939045	0.0140845094129469
RPP25L	1.74072668077297	0.0140916188983529
PPA1	0.915748965748495	0.0140916188983529
CTNNAL1	-1.10739068672512	0.0141944758745182
SLX9	-1.47083916335791	0.0142441161508027
JAM3	0.863281115524693	0.0142504462089067
SRSF10	0.780772237928349	0.0142504462089067
JMJD6	-1.55420324570192	0.0142591786065306
LINC01186	1.85087007199231	0.0143045556164437
CCDC88A	-1.86767309901025	0.0143166588875447
RPL10P16	3.34659292309563	0.0143285092557178
HOXA-AS2	-6.40099818633656	0.0143285092557178
GATD3	1.15781715222925	0.0143795260014839
TSHZ1	3.22504563927747	0.0144281384624787
EIF3CL	-0.718156086462202	0.0144745983419566
TUBB3	-0.883459420504014	0.0145911455458929
TOM1L1	5.65223754875684	0.0146414046308552
RNU1-3	-0.902611043570105	0.0148129560343563
RSU1	1.01822901603932	0.0148343279094733
RASAL2	3.13345126141886	0.0148704197517259
MICOS13	1.24498327605168	0.014876088095938
NQO1	0.485710180720881	0.0148773926640162
MICA	-3.98781320950131	0.0150135191170153
TMEM50A	0.696460985719653	0.015034916409099
OAT	-0.930072423759948	0.0151189105676785
POLR2J3	0.664508587827583	0.0153416030005628
ZSCAN5A-AS1	-3.53509077144817	0.0153588389583995
0	3.09013026558417	0.0153953513230523
SPOCK1	-3.15573353681949	0.0154258804725243
PSMB8	1.87493557694134	0.0154738161623267
EPHB4	-1.54650163699919	0.0156324610129884
SMIM12	1.07748373283553	0.0156438650535757
NMRAL1	0.876522959516786	0.0157227096104005
IDH3A	1.70481578374047	0.0157235517863065
LHFPL2	-2.4266163598727	0.0157558852680322
VPS26B	2.66209151648185	0.0157935986460844
VAT1	-0.721177413057155	0.0158427317181144
DNAJC24	2.4583052537567	0.0158588845396811
EMG1	1.03239754568641	0.0158671595017904
ZNF91	4.09333801374153	0.0159648414717179
EIF4A1	-0.462857508123586	0.0160765918567646
0	-3.81567178658031	0.0160765918567646
L3MBTL3	-2.1882538812305	0.0160944883547352
PSMB8	1.60851354106732	0.0160944883547352
LY6G5C	3.92386291505292	0.0161010656114704
DCTN3	0.767164060779107	0.0162917723743865
SLC44A1	1.16004679785264	0.0163274883882542
OIP5-AS1	0.835680333984184	0.0163426800414965
DHX35-DT	4.02931826235408	0.0163984416771917
LRR1	1.00034245061265	0.0164528824360896
TFAP4	3.37181128716059	0.0166322893862015
CRIP2	0.622283938803014	0.0166680300716822
ETFRF1	2.86299727788722	0.0167152609193649
SSNA1	0.778852151260549	0.0167472462111495
UBE2C	0.891675301474452	0.016778710922129
RPL12P16	-1.01353705397693	0.0168187097067856
FDPS	0.571040353184168	0.0169460974136968
ZDHHC12	1.41030067450028	0.0169635242336423
GEMIN7	0.968673060073456	0.0170117413872581
STK32B	3.85809355844156	0.0171681973209256
GALNT7-DT	-5.13733185212724	0.017171430100847
LIG1	-2.31714811918688	0.0171854402455392
0	4.88283886840668	0.0172220949792623
RBM4	0.793802625780367	0.0173157945915288
AEBP1	-2.66346488768718	0.0173456165446922
TECPR2	4.94175495432877	0.0175814690699454
LINC02049	-3.08528547956215	0.0176178575620464
SNHG7	1.06193816751977	0.0176570097498798
VEZF1	-2.02438098788136	0.0176804801464624
METTL23	1.734316307518	0.0178063363083816
RABIF	1.51457921163481	0.0179149066439587
PSMB8	1.83193717876875	0.0179149066439587
SPDL1	-1.10623612889836	0.017958563777651
ZNF521	-1.09817260524859	0.0181074126534645
RNU1-4	-0.956484484488087	0.0181295168139482
A4GALT	1.96825935281663	0.0181917398444287
0	1.28689226509352	0.0181953128191965
APH1B	0.724406896107496	0.0182725132371041
PROS1	4.82406488849076	0.0182873166964779
PDE4A	4.38959190016981	0.0183996382656387
LY6G5C	3.76530648077155	0.0183996382656387
RAB1B	1.02037346055997	0.0185086255283523
JPT1	0.527943747638082	0.0185867732718765
TIMM17A	0.694130334168475	0.0186729459104967
TMEM200A	4.8611266367889	0.0186882386930355
MT-ND3	-0.397507152062257	0.0186882386930355
Y_RNA	-2.69762402443263	0.0188288593645792
ITGB3BP	1.40830674865611	0.0188420943826575
FAM174B	-3.06172715064674	0.0189299414523264
NOTCH4	4.53492806011837	0.0191205608847604
0	-2.56198405646407	0.0191205608847604
STEAP1	1.15536778470258	0.0192965226750078
SMIM30	1.6653653835245	0.0192965226750078
SNHG8	0.74743680490801	0.0192965226750078
SLC2A4RG	-0.796408113966604	0.019401307813625
PIM3	-0.913210371404721	0.0194037828663553
MAFIP	4.43083461007419	0.0194665687215148
HOXB3	4.25125031906801	0.0194879216507385
TPM4	-0.390783495801257	0.0195654918967683
PIGK	2.61446690207122	0.0196259304899286
TIMM50	0.982085380838632	0.0197159279772696
PDK2	4.23710505834055	0.0198327344730032
EMC9	1.14204843678827	0.0198771210653307
VAMP4	3.28521738147663	0.0199443700199682
NOTCH4	4.41771938954865	0.0199620263069332
IFI35	2.93656985507812	0.0199786158210477
RBPJ	-2.3003470972082	0.0200895390719067
CD74	5.32294562363165	0.020137881122303
TTC9C	1.14873158543663	0.0205495672412376
MRPL16	1.27464508360265	0.0206093955735481
DCXR	-1.07438839416378	0.0206093955735481
SNORD35A	-3.02252275354766	0.0206093955735481
AFMID	1.58936259846718	0.0206685138445312
NUBPL	-2.75942697424868	0.0207179136856495
0	1.15257566267749	0.0207612493751685
SKIC8	0.877644292598791	0.0209148288015411
0	-2.65083839583554	0.0209727114157891
LTBR	0.817013249874365	0.0209947239635251
NME3	1.20244622990205	0.0212200597791001
GNG11	0.58855322781662	0.0212530495761121
FRG1	1.31829165691218	0.0213039130291164
DUSP4	-5.39071758241322	0.0213347573048595
SERBP1	-0.484039955266074	0.0213612458913244
LINC00504	-2.73475806228182	0.0213917525590933
SEPTIN1	4.97217313950988	0.0214632092053491
POLR1H	1.54145629126291	0.0215258762570383
