1.171654	0.193096
1.17328	0.194362
1.174968	0.195716
1.176654	0.197064
1.17828	0.198268
1.18003	0.19925
1.181748	0.200574
1.1835	0.20194
1.185216	0.203396
1.186874	0.204484
1.188528	0.20547
1.190216	0.206808
1.191624	0.207688
1.193154	0.208596
1.194938	0.210042
1.19678	0.211764
1.198468	0.21305
1.200062	0.213902
1.201718	0.214438
1.203406	0.215092
1.205126	0.215956
1.206842	0.216718
1.208594	0.217968
1.210372	0.219172
1.212032	0.220124
1.213652	0.221068
1.215248	0.222732
1.216844	0.223946
1.218342	0.223898
1.22009	0.22419
1.221936	0.225478
1.223592	0.227048
1.225156	0.228518
1.226684	0.229928
1.228248	0.231216
1.229904	0.23254
1.231622	0.233976
1.233278	0.235334
1.234966	0.236828
1.236748	0.238516
1.23853	0.240286
1.24028	0.242034
1.242062	0.243742
1.243718	0.245064
1.245404	0.24624
1.247064	0.247744
1.24853	0.248766
1.250126	0.249892
1.251778	0.251424
1.25353	0.252922
1.255278	0.254276
1.256874	0.255498
1.258406	0.256612
1.260028	0.25771
1.261622	0.258844
1.263218	0.260076
1.264938	0.261386
1.266654	0.262972
1.268438	0.2648
1.270124	0.265898
1.27178	0.267306
1.273312	0.268648
1.274906	0.269708
1.276656	0.271254
1.278498	0.273224
1.280218	0.274844
1.28178	0.276076
1.283406	0.27725
1.284968	0.278386
1.28656	0.279778
1.288216	0.28143
1.289936	0.283206
1.291686	0.284902
1.293404	0.286672
1.295156	0.288452
1.29697	0.290278
1.298654	0.292158
1.300282	0.293658
1.302028	0.295288
1.303778	0.296692
1.305152	0.297
1.306686	0.297868
1.308438	0.299258
1.310154	0.299328
1.311748	0.299956
1.31331	0.301194
1.314874	0.302346
1.316498	0.303508
1.31828	0.30473
1.319998	0.30585
1.321748	0.306268
1.323466	0.307816
1.32525	0.30973
1.326904	0.31165
1.32853	0.313282
1.330124	0.314994
1.331686	0.31655
1.333344	0.317906
1.335216	0.319604
1.336904	0.31907
1.33853	0.318292
1.34009	0.319882
1.341686	0.32155
1.34331	0.323432
1.344998	0.3252
1.346654	0.326994
1.348282	0.32872
1.35	0.330654
1.351718	0.33266
1.353404	0.334508
1.355124	0.336494
1.356872	0.338282
1.358626	0.34022
1.360342	0.342234
1.361844	0.343388
1.363312	0.344312
1.365124	0.34647
1.366904	0.34895
1.36853	0.350588
1.370154	0.350968
1.371686	0.349666
1.373342	0.351826
1.37506	0.354256
1.376748	0.356488
1.3785	0.358744
1.38028	0.36042
1.382	0.36226
1.383688	0.364306
1.385342	0.366102
1.386842	0.367838
1.388374	0.369296
1.390062	0.370562
1.391906	0.371932
1.393532	0.373722
1.395124	0.37528
1.396654	0.3764
1.398248	0.377758
1.399906	0.379082
1.40156	0.381162
1.403278	0.383422
1.404876	0.385362
1.406592	0.38714
1.408344	0.388942
1.410092	0.39085
1.411842	0.392724
1.413624	0.393954
1.415466	0.395292
1.417154	0.396778
1.418498	0.3975
1.419998	0.398826
1.42175	0.400942
1.423562	0.40291
1.425216	0.404298
1.42678	0.405764
1.428282	0.407056
1.429906	0.408478
1.431498	0.410114
1.433186	0.41187
1.434876	0.413642
1.436562	0.41536
1.438314	0.417094
1.440062	0.418866
1.441812	0.420544
1.44347	0.422686
1.445	0.424044
1.446622	0.425584
1.448374	0.426988
1.450156	0.42699
1.45181	0.42937
1.453406	0.431122
1.455032	0.432946
1.456654	0.434656
1.458312	0.436466
