"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000143543",6.67510402281068,-0.322832825836565,0.177741169808933,0.529617903661394,4480,0
"ENSG00000143545",7.73407925556017,-0.409102258723277,0.101401265033453,0.408511855600975,3314,0
"ENSG00000143549",9.22688819943405,-0.464174472456905,0.0209274973531356,0.178077130122188,1569,0
"ENSG00000143553",6.4700007795378,0.730663291334361,0.0533801109497631,0.295314275095599,2413,0
"ENSG00000143554",3.1923514340897,-0.0715979261693036,0.9481303118066,0.987786796170887,12815,0
"ENSG00000143569",6.3707868393218,-0.18601937670349,0.525851735803629,0.824123997913817,8514,0
"ENSG00000143570",5.33363505013531,-0.819884272161939,0.195737979721235,0.552912691147276,4725,0
"ENSG00000143575",8.3126886608582,0.638307664274516,0.0858881858284319,0.379026418627529,3025,0
"ENSG00000143578",2.30165068502175,-0.956887352107918,0.493142013535609,0.80590620050675,8168,0
"ENSG00000143590",0.52577017085158,0.472048140449553,0.629022042257089,0.874597156970725,9600,0
"ENSG00000143612",7.67094748432483,-0.632395458090132,0.0149734161203116,0.146590179683551,1363,0
"ENSG00000143614",0.467172146699561,1.14482774897188,0.541038067859782,0.83285417863566,8673,0
"ENSG00000143621",7.5091448167365,-0.181917712065855,0.444753621136701,0.778639600812496,7626,0
"ENSG00000143622",5.34980878230505,0.413460013322406,0.431395833038239,0.768967392108616,7490,0
"ENSG00000143624",3.77963908691611,-0.99074775565632,0.201468965353194,0.560022858827375,4803,0
"ENSG00000143633",4.684656396607,0.72848606588331,0.364239964113393,0.717887180525231,6774,0
"ENSG00000143641",3.78045406990965,0.145160426521914,0.815709781933336,0.945883060982731,11513,0
"ENSG00000143643",1.71642470601031,-0.10958708604217,0.999585554624909,1,13325,0
"ENSG00000143653",3.58186082054842,-0.695458624863144,0.166119704612004,0.512808432662355,4324,0
"ENSG00000143669",1.80473216314126,-0.625806068034949,0.730346274856942,0.914665004814736,10660,0
"ENSG00000143702",5.31138719780454,-3.02156904278309,0.00271029709835909,0.052408845371109,690,0
"ENSG00000143727",8.63620136663046,0.488653484493838,0.121078939998346,0.444591254236085,3635,0
"ENSG00000143740",4.77903554849606,-0.656356288391077,0.331983700331217,0.696029268706357,6368,0
"ENSG00000143742",7.87050113285345,-0.365729631896479,0.162882604661213,0.509068058089589,4271,0
"ENSG00000143748",4.61363029394536,-0.513963663271027,0.613482537429633,0.868628312092386,9427,0
"ENSG00000143751",1.14584471671309,0.982711444593263,0.694145188486007,0.900856017285205,10287,0
"ENSG00000143753",4.7353812269821,-0.00518417300357488,0.904471705791621,0.974641350421118,12388,0
"ENSG00000143756",2.07312032792694,-1.83868477308333,0.160186498127884,0.50535206439163,4232,0
"ENSG00000143761",6.45869795536148,-0.381684651539252,0.115127208329279,0.433681532796317,3544,0
"ENSG00000143771",9.64818864868688,0.420540039160905,0.132601388337747,0.462476785709838,3828,0
"ENSG00000143772",3.37883695551933,-0.372598573691431,0.772658178104059,0.931656207231238,11072,0
"ENSG00000143774",8.52600663111316,0.418842202887747,0.102458224234728,0.41098559528867,3327,0
"ENSG00000143776",5.98078124537062,-0.480634787694798,0.320714009693426,0.685974486289159,6242,0
"ENSG00000143786",2.6342361356378,0.0291890012760763,0.889002700571645,0.971451078636051,12216,0
"ENSG00000143793",4.57915466259143,-0.657807552595028,0.35203666732872,0.709868833334201,6621,0
"ENSG00000143799",7.50493479782156,-0.317412244709645,0.250328411736521,0.617085418222727,5416,0
"ENSG00000143801",2.89677166258888,1.59726241939598,0.265274830863329,0.634483028816966,5582,0
"ENSG00000143811",5.37935388871263,-0.36898985588171,0.213428770092283,0.575276037877345,4953,0
"ENSG00000143815",5.26375976445979,-1.11330341086266,0.0713221733855186,0.340209519935218,2798,0
"ENSG00000143819",2.11889942909444,-0.455826620973696,0.740771799277362,0.919823522949939,10748,0
"ENSG00000143842",2.7458093370839,0.25612844071516,0.570010183205863,0.847852467110819,8972,0
"ENSG00000143845",2.89785506677557,0.214054414633455,0.999256235355921,1,13318,0
"ENSG00000143862",6.14048879406965,0.328024929551394,0.290356968471494,0.660425885406906,5869,0
"ENSG00000143870",7.90564741610383,0.0542113871895102,0.744920346363166,0.921379172549171,10793,0
"ENSG00000143878",5.72289307911142,-1.0403093059422,0.00202045478733825,0.0430912010635031,626,1
"ENSG00000143889",5.00499234589966,-1.83628234909982,0.0276042403494592,0.207920357874286,1772,0
"ENSG00000143891",1.90922462423021,1.28032804579117,0.202421277936636,0.561222013912655,4815,0
"ENSG00000143924",3.21944769132736,-0.505051630088385,0.648030782748926,0.882498458512942,9803,0
"ENSG00000143933",10.3636381967284,0.53510321843395,0.0778456091685054,0.358508702314148,2899,0
"ENSG00000143942",2.64519430265107,1.08775977298675,0.319401874805276,0.685213638213112,6222,0
"ENSG00000143947",15.4088356541592,0.881668350408438,0.0629356820265396,0.321320952480432,2615,0
"ENSG00000143951",1.49804857220533,-2.18246567259021,0.0956457765242329,0.399460078739987,3196,0
"ENSG00000143952",2.79254295875758,-0.30295862258494,0.867791409101313,0.965103128992466,12004,0
"ENSG00000143970",2.73431818058588,-1.52277813236721,0.146793485727221,0.484389477989158,4046,0
"ENSG00000143971",1.70074262647555,-0.918416616703899,0.57012455114972,0.847852467110819,8973,0
"ENSG00000143977",13.2391870174518,0.475138259148654,0.0201584528907753,0.173635809383704,1550,0
"ENSG00000143995",1.79085099404033,2.9412868535426,0.0223709008841835,0.184139271087998,1622,0
"ENSG00000144021",4.57554528170755,-1.34832614020477,0.0435645361915871,0.267908854303952,2171,0
"ENSG00000144026",4.89463037147812,0.00263331489390861,0.991015338270152,0.999854345418029,13232,0
"ENSG00000144028",5.04966591528776,-0.280344881553345,0.609593595665799,0.867550667981923,9380,0
"ENSG00000144029",7.1639208990808,-0.110929623242456,0.677029960685169,0.895485140192955,10094,0
"ENSG00000144034",9.51428322169667,0.778029058695042,0.0412177540078356,0.260179766218805,2115,0
"ENSG00000144036",2.15604662536532,0.123195900399229,0.867248486884462,0.96497785196021,11998,0
"ENSG00000144040",3.70478997768919,1.82981236426177,0.000253199529689156,0.0104014366796305,325,1
"ENSG00000144043",5.05423555371597,-0.118556642069014,0.622504402775752,0.871618749995993,9533,0
"ENSG00000144048",3.78563496683923,-0.542692194053815,0.621603430934293,0.871379389355256,9524,0
"ENSG00000144061",6.03103207694163,0.258522397733322,0.622122552079283,0.871618749995993,9529,0
"ENSG00000144063",5.62137627254061,0.03787495538083,0.928890596096034,0.982117794959684,12626,0
"ENSG00000144118",6.09628204590901,0.742047183362532,0.0194925196585965,0.170428703314945,1527,0
"ENSG00000144120",4.295310107564,-0.333313163327415,0.681378939014661,0.89768010803086,10134,0
"ENSG00000144134",0.382582909991226,1.8013253374003,0.341945632012808,0.70295253598831,6494,0
"ENSG00000144136",4.84937454262233,-1.24536918088468,0.0145724079086173,0.144730711541651,1342,0
"ENSG00000144161",2.74799674559722,0.955102805675557,0.339853914474045,0.700755152454514,6475,0
"ENSG00000144182",1.74470175527067,-0.366899576993075,0.648022261748999,0.882498458512942,9802,0
"ENSG00000144199",1.55689146252696,-0.662015489451846,0.727180684706353,0.913062101148737,10632.5,0
"ENSG00000144224",4.55928483059781,-0.340811346943798,0.665793734691114,0.889008716971597,9998,0
"ENSG00000144228",-0.40555513960674,-3.63767586076176,0.164336598213803,0.510561135436093,4297,0
"ENSG00000144231",3.62628176066606,0.126536401475044,0.89928085257644,0.974403997422851,12321,0
"ENSG00000144233",3.50387941982547,-1.19449549928739,0.259643453000656,0.628094592463269,5518,0
"ENSG00000144283",3.7778747938648,-0.637694493413761,0.580137553813982,0.852485686288934,9083,0
"ENSG00000144354",4.3025895915826,0.179362002937464,0.799858358253651,0.941330428004412,11344,0
"ENSG00000144357",4.71896064343702,1.67825179353362,0.035832027071881,0.242265591528546,1973,0
"ENSG00000144362",0.368986560721098,2.67834998770711,0.132866345757613,0.462787934358432,3832,0
"ENSG00000144366",1.82531059345354,-2.52811725335882,0.0367502009994442,0.245817601975741,1996,0
"ENSG00000144381",8.95362413396184,-0.134542429052889,0.54604533933956,0.834599647404063,8735,0
"ENSG00000144395",-1.72234079334204,-4.01762429061681,0.271607200564715,0.641229333947379,5655,0
"ENSG00000144401",2.28630015399355,0.27353965258231,0.883816693434116,0.970731352289422,12155,0
"ENSG00000144426",7.65480717845276,-0.0444000510253924,0.940552941688242,0.984830691120775,12748,0
"ENSG00000144451",0.821158557933131,0.842486785713092,0.527025016934912,0.824123997913817,8534,0
"ENSG00000144455",3.39403039515458,-0.106476752754086,0.737131953441227,0.918902774079721,10710,0
"ENSG00000144468",1.576092911318,-0.210904213997979,0.938784800255222,0.9844999893954,12729,0
"ENSG00000144476",1.66871263434299,-0.727182605819328,0.582338089425458,0.853640976476104,9107,0
"ENSG00000144485",2.20393176822777,-0.328691494084542,0.881418929844171,0.96994823510711,12132,0
"ENSG00000144524",5.3468632237774,-0.780984922119943,0.277751000628972,0.648138357414189,5720,0
"ENSG00000144535",3.75943645958747,-0.210302430666685,0.915816409458781,0.977658556682457,12503,0
"ENSG00000144554",3.03056793343013,-0.81203882304695,0.567935841061287,0.846742394089264,8952,0
"ENSG00000144559",3.48436665056672,1.38126312688679,0.0610789492857226,0.315925639591626,2581,0
"ENSG00000144560",2.63404940546337,-1.06024619524719,0.349902464219008,0.70909954459441,6588,0
"ENSG00000144566",4.49186504452999,-0.713283067065958,0.174641788112879,0.525618240102582,4436,0
"ENSG00000144567",4.32724135057384,-0.829668498470411,0.246325921939479,0.612420369425322,5370,0
"ENSG00000144579",6.66459677393928,-0.779009294647363,0.0121201790866706,0.130497186279145,1240,0
"ENSG00000144580",3.53980929459298,-0.51747829775193,0.49719335946134,0.808015445073578,8214,0
"ENSG00000144583",2.61170479970777,0.505397365389292,0.650687556364156,0.883755631550868,9829,0
"ENSG00000144591",4.79076929902027,-0.219371654279118,0.849214732619654,0.956378396896246,11855,0
"ENSG00000144597",1.06808461499623,-1.03098275315566,0.541278081524388,0.83285417863566,8676,0
"ENSG00000144635",5.03613018021886,-0.69606498370321,0.100345866812073,0.406863222152882,3291,0
"ENSG00000144642",2.86612172241397,-0.713261557607892,0.489501231130766,0.803658871922204,8129,0
"ENSG00000144645",1.80865526179641,0.899661287872143,0.432019484848787,0.769462665717202,7496,0
"ENSG00000144647",1.71467523520713,-2.22349535207251,0.0820928792546631,0.370372774137799,2958,0
"ENSG00000144649",5.52878687011118,-2.3641667472083,2.27885369387129e-06,0.000255672064427526,119,1
"ENSG00000144655",0.399589053817658,0.41816716948093,0.75657262962151,0.92613780946833,10906,0
"ENSG00000144659",4.19204926150801,-0.660483370884049,0.478073384654428,0.797264568529385,8005,0
"ENSG00000144674",4.2539461034507,-2.73218647729377,0.0172132760998057,0.157948075057393,1455,0
"ENSG00000144677",3.69471084221387,0.290412717418497,0.646313850987781,0.88247513405232,9774,0
"ENSG00000144711",2.02134937198302,0.229369938927675,0.863734094846418,0.963457388593508,11969,0
"ENSG00000144712",1.00250085539412,-4.17603303654289,0.00884862089023821,0.110100594133803,1073,0
"ENSG00000144713",15.5474411941977,0.668276853709047,0.00210810096608394,0.044393148262124,634,1
"ENSG00000144724",1.73508139639426,-2.62430612446608,0.0110728117456646,0.123244695677593,1198,0
"ENSG00000144736",1.14096045887299,0.328321745120672,0.892851999478679,0.972579578099649,12251,0
"ENSG00000144741",4.34350767503291,-0.896281470743272,0.119442678050899,0.441861788489209,3609,0
"ENSG00000144744",4.92470500648323,0.251647833330622,0.732032179284207,0.916052265969018,10669,0
"ENSG00000144746",5.31983403985914,-0.392207264332011,0.315733813252814,0.682637146401113,6175,0
"ENSG00000144747",2.86401781619412,-2.14840051874299,0.0402469229026082,0.257715428140394,2085,0
"ENSG00000144749",2.62030704366681,-0.334835587435699,0.590923046972129,0.857822001180867,9197,0
"ENSG00000144785",3.93863252229723,-0.594823717448166,0.4448472114211,0.778701339934851,7627,0
"ENSG00000144791",2.60273536980979,-0.391065423496295,0.769351938656137,0.930965204214116,11031,0
"ENSG00000144810",6.82909150461158,0.806621100190313,0.0033748485013136,0.0603989307520614,746,0
"ENSG00000144815",4.34374335694328,1.12408479378827,0.14221078688965,0.477289144234217,3978,0
"ENSG00000144824",5.67646407145734,0.347547417660428,0.546106098398764,0.834599647404063,8736,0
"ENSG00000144827",3.26356949979748,0.0111394079482423,0.921104959095162,0.979191998477547,12559,0
"ENSG00000144840",4.29922185101689,-0.579402936396885,0.483845755189238,0.801168879763304,8063,0
"ENSG00000144843",0.401517098021784,0.445013350133604,0.781206590396427,0.934564470532415,11159,0
"ENSG00000144848",5.45002048271904,0.947996250578768,0.0087979621134602,0.109879880427322,1069,0
"ENSG00000144867",5.7457856385863,0.420408377240374,0.203155546063312,0.561442702440754,4831,0
"ENSG00000144895",6.1605541059923,0.165052503159018,0.581748015576809,0.853226162360318,9103,0
"ENSG00000144909",0.338808718325309,-1.59177864823501,0.451817150604532,0.78207581531906,7708,0
"ENSG00000144935",1.06825189652924,-1.43222985049369,0.269626851428923,0.638940023682561,5634,0
"ENSG00000144959",1.87983946319688,-1.51064012417226,0.268295916777225,0.637483321746348,5619,0
"ENSG00000145002",0.0968391950487713,5.07001624493163,0.050167652951984,0.287876693321261,2325,0
"ENSG00000145012",4.7645216984898,-1.76662337134556,0.00621615429048114,0.0890284317723553,932,0
"ENSG00000145014",4.26449512886334,-1.26364384917888,0.0356135401112199,0.241481144756169,1969,0
"ENSG00000145016",2.50138141934632,1.29811490786167,0.430178681634725,0.768572663129758,7472,0
"ENSG00000145022",2.38282495877162,1.45632958251785,0.117166874116841,0.437075981093585,3579,0
"ENSG00000145029",2.99475232759497,1.31187177610189,0.0707412632491979,0.339193765168568,2781,0
"ENSG00000145041",1.13373568761633,-1.81469226124463,0.207987781917212,0.568210533328566,4887,0
"ENSG00000145050",7.80211978587718,-0.0470562997760604,0.90467589221284,0.974641350421118,12391,0
"ENSG00000145088",1.74510143178267,0.978083688487101,0.441577492448993,0.776597268343889,7591,0
"ENSG00000145147",1.98180042181656,2.52680829113096,0.026214087347598,0.202069445830128,1732,0
"ENSG00000145191",4.93482717753446,0.732341377433058,0.446611067555507,0.780118711783402,7643,0
"ENSG00000145214",1.05745872609958,-1.33074589103258,0.3890170418915,0.738413876204829,7032,0
"ENSG00000145216",5.22963042365791,-0.530688246999265,0.209610961249843,0.570261322237512,4907,0
"ENSG00000145220",3.90076118308597,1.23821874326074,0.050769976393584,0.288976727819771,2345,0
"ENSG00000145241",2.54015445451127,-1.13098754633404,0.415382688258374,0.758181032596922,7314,0
"ENSG00000145244",1.08273869202447,-1.99065709820316,0.24688926215121,0.613249960740615,5375,0
"ENSG00000145246",1.80076452349108,0.742856945596533,0.801952856505973,0.941835112105658,11367,0
"ENSG00000145247",10.156591792813,0.896540507711782,0.0142291868819896,0.143052616010123,1328,0
"ENSG00000145284",2.986253441868,-0.0953512479061387,0.994134088870799,1,13267,0
"ENSG00000145287",-1.72234079334204,-8.24113892337327,2.18780119362668e-12,7.68666677266047e-10,38,1
"ENSG00000145293",3.78801181772514,0.693748237322164,0.333156518367299,0.697065142880709,6381,0
"ENSG00000145331",4.4350225912926,-0.392778468567291,0.497392354698579,0.808015445073578,8218,0
"ENSG00000145332",1.26071438702525,0.588757568004954,0.519160934224575,0.820217365946008,8450,0
"ENSG00000145335",6.84303271262566,0.778775584452236,0.0729212935226656,0.345037345668631,2820,0
"ENSG00000145348",2.80342279416659,0.914072310919887,0.581550681753572,0.853124178891544,9101,0
"ENSG00000145349",2.00042043064748,-0.748525869137206,0.498610437064644,0.80907563457554,8227,0
"ENSG00000145354",6.91368377109184,-0.289964612401176,0.477781649338319,0.797264568529385,7997,0
"ENSG00000145358",0.336429254076164,-0.758353609488766,0.77160352659322,0.931275584638084,11061,0
"ENSG00000145362",-1.72234079334204,-4.36876512529284,0.128732205502561,0.455044658635077,3777,0
