Ensayo de Compresion - Specimen_RawData_1
C10: 3.7811, C20: 0.0000, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.79160118 2.52010447
0.79148576 2.52561257
0.79137033 2.53392985
0.79129420 2.53677127
0.79117878 2.54240455
0.79106336 2.54524794
0.79098723 2.54958203
0.79087181 2.55507376
0.79075639 2.56046270
0.79064342 2.56611781
0.79056483 2.56911834
0.79044941 2.57504416
0.79033644 2.58126482
0.79025786 2.58456554
0.79014244 2.58829323
0.79002947 2.59151561
0.78995088 2.59585250
0.78983546 2.60114179
0.78975933 2.60656632
0.78964391 2.60657472
0.78956778 2.61254521
0.78945236 2.61666856
0.78933694 2.62122305
0.78922151 2.62723176
0.78910855 2.63201470
0.78902996 2.63848886
0.78891454 2.64008386
0.78883841 2.64394191
0.78872299 2.64673824
0.78864686 2.65124268
0.78853143 2.65197786
0.78845530 2.65940351
0.78833988 2.66066260
0.78826375 2.66717139
0.78814833 2.67024237
0.78803291 2.67422617
0.78795678 2.67919842
0.78784136 2.68207911
0.78776523 2.68772542
0.78764980 2.68750422
0.78753438 2.66828456
0.78745825 2.67162893
0.78737967 2.67509366
0.78730354 2.67649563
0.78722741 2.67745880
0.78711198 2.68265058
0.78703585 2.68548844
0.78692043 2.68962135
0.78680501 2.69633208
0.78668959 2.70118746
0.78657417 2.70915117
0.78645874 2.71555413
0.78634578 2.72171947
0.78623035 2.72594325
0.78615177 2.73144932
0.78603880 2.73674839
0.78592338 2.74079578
0.78584725 2.74556032
0.78573183 2.74941152
0.78565324 2.75313231
0.78553782 2.75917609
0.78542485 2.76136826
0.78534627 2.76905172
0.78523084 2.77439500
0.78511788 2.77709281
0.78503929 2.78217661
0.78492633 2.78747411
0.78481090 2.79392929
0.78469548 2.79560340
0.78461690 2.80415699
0.78450393 2.80610996
0.78438851 2.80861212
0.78431238 2.81406873
0.78419695 2.81919678
0.78411837 2.82439146
0.78400295 2.82807047
0.78388998 2.83289521
0.78377456 2.83863276
0.78365914 2.84159930
0.78354371 2.84980192
0.78342829 2.85413915
0.78335216 2.85862552
0.78323674 2.86373971
0.78312132 2.86862346
0.78300589 2.87191129
0.78289047 2.88032351
0.78277505 2.88182153
0.78269892 2.88850935
0.78258350 2.88956970
0.78246807 2.89548798
0.78239194 2.90122148
0.78227652 2.90185777
0.78220039 2.90621781
0.78208497 2.90918102
0.78196955 2.91425670
0.78189342 2.92058407
0.78177800 2.92292262
0.78166257 2.92665213
0.78158644 2.93099875
0.78147102 2.93350576
0.78135560 2.93652558
0.78127947 2.94036281
0.78116405 2.94414387
0.78108792 2.94892784
0.78097250 2.95003237
0.78089637 2.95403724
0.78078094 2.95798511
0.78070481 2.96017743
0.78058939 2.96338194
0.78051326 2.96870885
0.78043468 2.97180197
0.78031925 2.97460435
0.78024312 2.97670792
0.78012770 2.97990757
0.78005157 2.98238746
0.77993615 2.98763628
0.77982073 2.98989281
0.77974460 2.99509028
0.77962917 2.99749442
0.77951375 3.00268786
0.77943762 3.00537662
0.77932220 3.00890938
0.77920678 3.01174371
0.77913065 3.01563971
0.77901523 3.01880644
0.77893910 3.02149865
0.77882367 3.02600756
0.77870825 3.02948400
0.77863212 3.03134205
0.77851670 3.03657955
0.77840128 3.04062131
0.77832515 3.04522054
0.77820972 3.05009117
0.77809430 3.05499575
0.77797888 3.05728459
0.77790275 3.06104121
0.77778733 3.06695035
0.77767191 3.06797220
0.77755648 3.07236602
0.77744352 3.07640609
0.77732809 3.08093905
0.77724951 3.08646132
0.77713654 3.08695650
0.77702112 3.09118776
0.77694499 3.09430431
0.77682957 3.09849775
0.77671415 3.10286001
0.77659872 3.10865324
0.77648330 3.11199855
0.77640717 3.11474185
0.77629175 3.11864517
0.77617633 3.12545296
0.77606090 3.12855252
0.77594548 3.13205487
0.77583006 3.13855260
0.77571464 3.13980683
0.77563851 3.14264323
0.77552308 3.14534089
0.77544695 3.15003100
0.77533153 3.15245764
0.77521611 3.15809704
0.77510069 3.16064179
0.77502456 3.16514351
0.77490914 3.16820288
0.77479371 3.17201110
0.77471758 3.17265440
0.77460216 3.17666590
0.77452603 3.18054747
0.77441061 3.18347468
0.77433448 3.18637876
0.77421906 3.18975658
0.77410363 3.19364218
0.77402750 3.19860759
0.77391208 3.20085123
0.77379666 3.20440824
0.77372053 3.20771015
0.77360511 3.21221862
0.77348969 3.21712818
0.77341356 3.22073801
0.77329813 3.22471986
0.77322200 3.22743123
0.77314587 3.22709935
0.77306729 3.22773133
0.77299116 3.22975677
0.77287574 3.23388278
0.77279961 3.23762165
0.77268418 3.24132895
0.77256876 3.24844927
0.77245334 3.25287299
0.77233792 3.25728114
0.77222495 3.26291804
0.77210953 3.26992457
0.77199411 3.27100064
0.77191798 3.27666915
0.77180255 3.28236670
0.77168713 3.28403902
0.77161100 3.28840736
0.77149558 3.29095162
0.77141945 3.29104951
0.77130403 3.29649410
0.77118861 3.30035255
0.77111002 3.30417040
0.77099705 3.30605175
0.77088163 3.31022359
0.77080305 3.31389788
0.77069008 3.31785966
0.77057466 3.32360375
0.77049853 3.32696192
0.77038310 3.32941795
0.77026768 3.33448946
0.77015226 3.33832867
0.77007613 3.34204883
0.76992141 3.34738108
0.76980599 3.35367635
0.76969057 3.35935814
0.76957760 3.36327099
0.76946218 3.36767064
0.76938360 3.37149966
0.76926817 3.37405640
0.76919204 3.37719206
0.76907662 3.38211360
0.76900049 3.38240374
0.76888507 3.38363718
0.76880894 3.39009745
0.76869352 3.39298563
0.76857809 3.39860975
0.76846267 3.40339703
0.76834725 3.40971915
0.76823428 3.41200267
0.76815570 3.41603037
0.76804273 3.42033888
0.76792731 3.42096780
0.76784872 3.42380780
0.76777259 3.42799010
0.76765717 3.43039068
0.76754175 3.43337207
0.76746562 3.43642324
0.76735020 3.43984414
0.76727407 3.44624257
0.76715864 3.44942272
0.76704322 3.45182433
0.76696709 3.45533345
0.76685167 3.45844052
0.76673625 3.46440992
0.76662083 3.46943236
0.76654470 3.47127160
0.76642927 3.47599057
0.76635314 3.48001875
0.76623772 3.48493087
0.76616159 3.48566197
0.76608546 3.48687552
0.76597004 3.49031578
0.76589145 3.49213260
0.76577849 3.49660301
0.76569990 3.50122217
0.76558448 3.50627980
0.76547151 3.51101850
0.76535609 3.51563256
0.76527996 3.52069136
0.76516454 3.52306680
0.76504912 3.52762787
0.76497053 3.53276262
0.76485756 3.53613094
0.76474214 3.53844629
0.76466356 3.54238365
0.76455059 3.54857609
0.76443517 3.55420372
0.76435904 3.55604824
0.76424361 3.55967029
0.76412819 3.56619361
0.76401277 3.56878722
0.76393664 3.57457001
0.76382122 3.57852144
0.76370580 3.58431248
0.76359037 3.58869321
0.76347495 3.59197098
0.76335953 3.59947154
0.76328340 3.60226974
0.76316798 3.60756456
0.76305255 3.61262072
0.76293713 3.61781451
0.76282171 3.62180158
0.76270874 3.62601483
0.76263016 3.63025804
0.76251719 3.63421807
0.76243861 3.63806932
0.76232318 3.63957198
0.76220776 3.64328023
0.76213163 3.64622185
0.76201621 3.65209876
0.76190079 3.65415440
0.76182466 3.65982722
0.76170923 3.66489942
0.76159627 3.66792333
0.76148084 3.67133763
0.76140226 3.67623554
0.76128684 3.68246268
0.76117387 3.68430712
0.76109528 3.68854122
0.76097986 3.69027483
0.76090373 3.69326836
0.76078831 3.69723738
0.76071218 3.70304241
0.76059676 3.70642528
0.76052063 3.70776259
0.76040521 3.71415696
0.76028978 3.71652278
0.76017436 3.72054662
0.76009823 3.72638568
0.75998281 3.72779060
0.75986739 3.73283752
0.75979126 3.73779855
0.75967583 3.74003309
0.75956041 3.74413937
0.75948428 3.74679460
0.75936886 3.74902642
0.75933202 3.75079977
0.75925344 3.75152082
0.75917731 3.75133182
0.75910118 3.75376282
0.75898576 3.75597108
0.75890963 3.75996689
0.75879420 3.76633739
0.75867878 3.76924898
0.75856336 3.77393960
0.75848723 3.77930225
0.75837181 3.78202326
0.75825639 3.78826045
0.75814096 3.79183040
0.75802554 3.79683182
0.75794941 3.79899735
0.75783399 3.80473654
0.75771857 3.80819065
0.75764244 3.81131544
0.75752701 3.81506481
0.75741159 3.81868837
0.75733546 3.82129881
0.75722004 3.82683542
0.75710462 3.82904498
0.75698919 3.83350700
0.75691306 3.83914814
0.75679764 3.84357265
0.75668222 3.84654469
0.75660609 3.85078640
0.75649067 3.85377702
0.75637770 3.85639921
0.75626228 3.86151457
0.75618369 3.86601562
0.75607073 3.86885537
0.75595530 3.87555386
0.75583988 3.87872346
0.75572446 3.88296837
0.75564833 3.88795213
0.75553291 3.89160787
0.75541749 3.89424836
0.75530206 3.90021892
0.75518664 3.90361543
0.75511051 3.90698650
0.75499509 3.91305561
0.75487967 3.91524895
0.75476424 3.92049447
0.75464882 3.92584155
0.75453340 3.93058742
0.75442043 3.93289214
0.75430501 3.93857183
0.75422642 3.94205943
0.75411346 3.94526993
0.75403487 3.94822558
0.75391945 3.95233674
0.75384332 3.95341755
0.75372790 3.95759539
0.75365177 3.95996891
0.75353635 3.96163300
0.75342092 3.96782306
0.75334479 3.97183828
0.75322937 3.97145671
0.75315324 3.97529841
0.75303782 3.98052686
0.75292240 3.98406229
0.75284627 3.98974998
0.75273084 3.99287728
0.75261542 3.99450532
0.75250000 3.99898414
0.75242387 4.00351933
0.75234774 4.00430958
0.75223232 4.00441645
0.75215619 4.01035711
0.75207760 4.01179911
0.75196464 4.01442360
0.75184921 4.01800884
0.75177063 4.02215366
0.75165766 4.02796648
0.75154224 4.03047716
0.75146365 4.03026842
0.75135069 4.03673576
0.75127210 4.03926327
0.75115914 4.04492482
0.75104371 4.04749898
0.75092829 4.04998302
0.75084971 4.05471487
0.75073674 4.05925288
0.75062132 4.06115786
0.75054273 4.06489255
0.75042976 4.06868664
0.75035118 4.07186440
0.75023576 4.07448512
0.75012279 4.07776886
0.75004420 4.08329994
0.74993124 4.08695783
0.74981582 4.09272345
0.74970039 4.09573522
0.74958497 4.09936872
0.74950884 4.10490640
0.74939342 4.10798982
0.74927800 4.11158522
0.74916257 4.11649269
0.74904715 4.12169256
0.74893173 4.12405952
0.74881631 4.12851095
0.74870088 4.13284460
0.74862475 4.13604725
0.74850933 4.14112327
0.74839637 4.14553461
0.74831778 4.14788028
0.74820236 4.15039678
0.74812623 4.15248149
0.74801081 4.15407425
0.74793468 4.15814517
0.74781925 4.16205795
0.74770383 4.16360709
0.74758841 4.17188617
0.74751228 4.17316088
0.74739686 4.17794193
0.74728143 4.17994419
0.74720530 4.18598625
0.74708988 4.18699047
0.74701375 4.19296184
0.74689833 4.19488507
0.74678291 4.19835538
0.74670678 4.20369552
0.74659136 4.20677467
0.74647593 4.21056154
0.74636051 4.21438792
0.74628438 4.21985920
0.74616896 4.22433009
0.74605354 4.22507994
0.74597741 4.23124911
0.74586198 4.23120737
0.74578585 4.23454126
0.74567043 4.23950305
0.74559430 4.24481614
0.74547888 4.24610579
0.74536346 4.24900103
0.74528733 4.25376619
0.74517191 4.25774782
0.74509578 4.25913614
0.74501719 4.25923115
0.74494106 4.26115621
0.74486493 4.26542725
0.74474951 4.26954687
0.74463409 4.27521522
0.74451866 4.27772048
0.74440324 4.28352814
0.74429028 4.28956542
0.74417485 4.29422069
0.74409627 4.29898524
0.74398330 4.30195338
0.74386788 4.30724274
0.74379175 4.30909066
0.74367633 4.31430250
0.74356090 4.31653198
0.74348477 4.32048232
0.74336935 4.32509917
0.74325393 4.33024373
0.74313851 4.33356117
0.74302308 4.33941477
0.74294695 4.34434293
0.74283153 4.34518734
0.74271611 4.35125317
0.74263998 4.35390607
0.74252456 4.35708717
0.74244843 4.36087747
0.74233301 4.36348694
0.74221758 4.36881980
0.74210216 4.37430664
0.74198674 4.38006934
0.74187132 4.38377074
0.74175589 4.39038314
0.74164047 4.39606552
0.74152750 4.39864591
0.74144892 4.40303393
0.74133350 4.40605795
0.74125737 4.40926039
0.74114194 4.41153790
0.74106582 4.41490789
0.74095039 4.41884115
0.74083497 4.42116300
0.74075884 4.42779039
0.74064342 4.43009637
0.74052800 4.43692500
0.74041257 4.44112816
0.74029961 4.44777123
0.74018418 4.45051112
0.74006876 4.45454738
0.73999263 4.45660944
0.73987721 4.45925841
0.73979862 4.46329715
0.73968566 4.46265613
0.73960707 4.46833427
0.73949411 4.47017713
0.73941552 4.47214615
0.73930010 4.47731423
0.73922397 4.47999859
0.73910855 4.48230902
0.73899312 4.48552945
0.73891699 4.49176039
0.73880157 4.49275198
0.73872544 4.49515576
0.73861002 4.49965319
0.73853389 4.50399752
0.73845776 4.50448397
0.73834234 4.50629458
0.73826621 4.50777137
0.73818762 4.51054712
0.73807220 4.51433696
0.73799607 4.52014495
0.73788065 4.52225429
0.73776523 4.52783877
0.73764980 4.53245812
0.73753684 4.53847146
0.73742141 4.54224561
0.73730599 4.54970091
0.73719057 4.55192349
0.73711444 4.55695900
0.73699902 4.55965729
0.73688360 4.56326958
0.73680747 4.56728553
0.73669204 4.57053880
0.73661591 4.57560869
0.73650049 4.57838197
0.73638507 4.58113398
0.73630894 4.58638180
0.73619352 4.58821726
0.73611493 4.59069835
0.73600196 4.59572633
0.73588654 4.59814354
0.73577112 4.60323364
0.73569499 4.60669384
0.73557957 4.61301002
0.73546415 4.61846441
0.73534872 4.62214426
0.73523330 4.62744064
0.73511788 4.63299691
0.73500246 4.63877268
0.73488703 4.64219784
0.73477407 4.64444298
0.73469548 4.64961489
0.73458251 4.65122745
0.73450393 4.65512275
0.73438851 4.65583294
0.73431238 4.65986273
0.73419695 4.66723529
0.73408153 4.66966530
0.73396611 4.67563957
0.73385314 4.68036765
0.73373772 4.68280047
0.73366159 4.68611964
0.73354617 4.69059341
0.73343075 4.69566157
0.73335216 4.69777665
0.73327603 4.70098488
0.73316061 4.70238044
0.73308448 4.70525242
0.73296906 4.71030076
0.73289293 4.71319768
0.73277750 4.71843041
0.73266208 4.72226976
0.73254666 4.72491706
0.73243124 4.72964988
0.73235511 4.73692198
0.73223969 4.73987279
0.73212672 4.74341994
0.73204813 4.74820474
0.73193271 4.74956131
0.73185658 4.75358469
0.73178045 4.75460698
0.73166503 4.75765841
0.73158890 4.76064370
0.73147348 4.76162249
0.73139735 4.76815920
0.73128193 4.77029132
0.73120334 4.77274976
0.73112721 4.77609147
0.73105108 4.77678901
0.73093566 4.77431290
0.73085953 4.77953477
0.73074411 4.78509869
0.73062868 4.78757179
0.73051326 4.79476642
0.73039784 4.79878399
0.73028242 4.80577405
0.73016945 4.81056437
0.73009086 4.81583973
0.72997544 4.82045066
0.72986248 4.82410313
0.72974705 4.82517929
0.72966847 4.83068262
0.72955550 4.83426473
0.72947692 4.83742076
0.72936395 4.84055428
0.72924853 4.84404984
0.72913310 4.84976105
0.72905452 4.85284641
0.72894155 4.85557551
0.72886297 4.85722163
0.72874754 4.86127670
0.72863458 4.86361017
0.72855599 4.86862041
0.72844303 4.87464989
0.72832760 4.87687014
0.72821218 4.88115070
0.72813360 4.88685363
0.72802063 4.88737842
0.72790521 4.89257208
0.72782662 4.89518730
0.72771365 4.89738441
0.72759823 4.90297890
0.72751965 4.90758433
0.72740668 4.90779201
0.72732809 4.91028353
0.72721267 4.91340870
0.72709971 4.91746542
0.72702112 4.92166047
0.72690815 4.92672995
0.72679273 4.93065943
0.72667731 4.93669741
0.72656189 4.94145947
0.72644646 4.94649172
0.72633104 4.95256999
0.72621562 4.95875217
0.72610020 4.96277077
0.72598477 4.96451412
0.72587181 4.96873905
0.72579322 4.97059352
0.72571709 4.97287515
0.72560167 4.97342919
0.72552554 4.97793554
0.72544941 4.97859228
0.72533399 4.98194615
0.72525786 4.98665485
0.72514244 4.98944995
0.72506385 4.98998175
0.72495088 4.99185209
0.72487230 4.99730094
0.72475933 4.99894423
0.72468075 5.00323923
0.72456532 5.00625976
0.72448919 5.01061581
0.72437377 5.01454670
0.72425835 5.01643262
0.72414538 5.02228874
0.72406680 5.02730391
0.72395138 5.03068686
0.72383595 5.03462366
0.72372299 5.03787558
0.72364440 5.04079750
0.72352898 5.04414897
0.72341601 5.04701423
0.72333743 5.05322262
0.72322446 5.05487681
0.72310904 5.06020395
0.72303045 5.06486295
0.72291749 5.06722025
0.72280206 5.07053612
0.72272348 5.07292805
0.72260806 5.07661117
0.72249509 5.08267847
0.72241650 5.08467841
0.72230108 5.08839697
0.72218811 5.09274467
0.72210953 5.09807852
0.72199656 5.10161885
0.72188114 5.10581936
0.72176572 5.10917470
0.72165029 5.11376092
0.72157417 5.11866367
0.72145874 5.12207412
0.72134332 5.12663587
0.72122790 5.13147248
0.72107564 5.13715103
0.72096022 5.14214155
0.72084479 5.14613633
0.72076621 5.15189990
0.72065324 5.15363240
0.72053782 5.15747820
0.72046169 5.16032120
0.72038310 5.16319850
0.72026768 5.16361423
0.72019155 5.16844106
0.72007613 5.16911183
0.71996071 5.17450875
0.71988458 5.17721533
0.71976916 5.17838318
0.71965373 5.18499127
0.71953831 5.18741185
0.71946218 5.19196082
0.71934676 5.19427410
0.71923379 5.19676173
0.71915521 5.20014698
0.71903978 5.20342238
0.71892436 5.20512098
0.71884823 5.21029995
0.71873281 5.21439850
0.71865668 5.21695657
0.71854126 5.21932699
0.71842583 5.22283124
0.71834971 5.22459318
0.71823428 5.22753776
0.71815815 5.23195421
0.71804273 5.23263442
0.71796660 5.23457736
0.71789047 5.23768656
0.71777505 5.24002311
0.71769892 5.24235732
0.71762033 5.24357215
0.71750491 5.24701999
0.71738949 5.25084638
0.71727652 5.25476785
0.71719794 5.25833745
0.71712181 5.26229740
0.71704568 5.26369639
0.71693026 5.26757548
0.71681483 5.27019637
0.71669941 5.27775697
0.71658399 5.28365946
0.71646857 5.28823174
0.71635560 5.29124404
0.71627701 5.29414955
0.71616159 5.30048958
0.71604862 5.30585169
0.71597004 5.30611925
0.71585462 5.31132310
0.71574165 5.31327555
0.71566306 5.31878902
0.71554764 5.31993049
0.71547151 5.32598233
0.71535609 5.32787958
0.71524312 5.33465317
0.71512770 5.33848720
0.71504912 5.34303892
0.71493369 5.34801903
0.71482073 5.35072466
0.71470530 5.35493785
0.71462672 5.35592814
0.71451375 5.36138384
0.71439833 5.36655165
0.71431974 5.37136839
0.71420678 5.37323834
0.71409136 5.37791877
0.71397593 5.38454014
0.71386051 5.38950347
0.71374509 5.39593127
0.71362967 5.39997833
0.71351424 5.40525514
0.71339882 5.40863439
0.71328585 5.41247378
0.71320727 5.41556991
0.71309430 5.41663944
0.71301572 5.41875088
0.71290029 5.42236521
0.71282417 5.42455238
0.71270874 5.43157436
0.71259332 5.43210666
0.71247790 5.43745915
0.71240177 5.44234225
0.71228635 5.44885535
0.71217092 5.45118477
0.71205796 5.45448121
0.71197937 5.45725977
0.71186395 5.45988505
0.71178782 5.46182937
0.71167240 5.46683758
0.71159627 5.46699350
0.71152014 5.46892289
0.71140472 5.47442109
0.71132859 5.47754395
0.71121316 5.47998659
0.71113703 5.48249732
0.71102161 5.48447707
0.71090619 5.48855255
0.71083006 5.49306635
0.71075147 5.49526916
0.71063605 5.49747190
0.71055992 5.49929004
0.71044450 5.50302847
0.71036837 5.50740730
0.71025295 5.51157095
0.71013752 5.51815158
0.71002456 5.52247328
0.70990914 5.52754558
0.70983055 5.53157438
0.70971513 5.53457609
0.70960216 5.53870367
0.70948674 5.54406724
0.70941061 5.54829815
0.70929519 5.55232406
0.70917976 5.55455467
0.70910118 5.55806358
0.70898821 5.56000067
0.70890963 5.56014173
0.70879666 5.56150795
0.70868124 5.56698910
0.70860265 5.57082974
0.70848723 5.57507823
0.70837426 5.57852941
0.70825884 5.58267122
0.70818026 5.58606739
0.70806729 5.58893913
0.70795187 5.59295384
0.70787574 5.59529978
0.70776031 5.59650715
0.70768173 5.60044131
0.70756876 5.60366282
0.70745334 5.60635969
0.70737475 5.61266096
0.70725933 5.61740875
0.70714637 5.62305236
0.70703094 5.62641478
0.70691552 5.63151859
0.70680010 5.63738844
0.70668468 5.64190100
0.70656925 5.64601178
0.70645383 5.64918559
0.70634086 5.65048155
0.70626228 5.65375443
0.70614686 5.65653793
0.70607073 5.66018317
0.70595530 5.66388614
0.70583988 5.66927618
0.70572446 5.67041761
0.70564833 5.67536642
0.70553291 5.67931483
0.70541749 5.68218597
0.70534136 5.68499905
0.70522593 5.68777139
0.70514980 5.69178679
0.70503438 5.69550309
0.70495825 5.70011488
0.70484283 5.70351294
0.70472741 5.70595723
0.70465128 5.71086774
0.70453585 5.71513022
0.70442043 5.71876065
0.70434430 5.72363495
0.70422888 5.72316641
0.70415275 5.72813501
0.70403733 5.73263460
0.70396120 5.73411661
0.70384578 5.73745666
0.70376965 5.74229182
0.70365422 5.74433768
0.70357564 5.74723593
0.70346267 5.75363568
0.70338409 5.75412329
0.70330796 5.75538211
0.70319253 5.75645370
0.70311640 5.76174983
0.70300098 5.76638215
0.70288556 5.77210369
0.70277014 5.77657174
0.70265717 5.78323322
0.70254175 5.78939731
0.70242633 5.79453285
0.70235020 5.79834271
0.70223477 5.79937115
0.70211935 5.80348904
0.70204077 5.80848694
0.70192780 5.81182726
0.70184921 5.81375282
0.70173379 5.81861471
0.70162083 5.82330929
0.70154224 5.82728839
0.70142927 5.83146100
0.70131385 5.83609179
0.70119843 5.84090003
0.70108301 5.84843981
0.70096758 5.85197650
0.70089145 5.85677436
0.70077603 5.86243256
0.70066061 5.86469141
0.70054519 5.87019869
0.70042976 5.87423924
0.70031434 5.87899434
0.70019892 5.88259032
0.70008595 5.89018794
0.70000737 5.89559250
0.69989440 5.89991978
0.69977898 5.90313840
0.69970039 5.85969530
0.69958497 5.58437646
0.69950884 5.54390007
0.69939342 5.56805718
0.69927800 5.58371388
0.69920187 5.59622585
0.69908644 5.60775588
0.69901031 5.61938067
0.69889489 5.62980558
0.69877947 5.64054576
0.69866650 5.65121902
0.69855108 5.66083532
0.69843566 5.67347101
0.69835707 5.68227009
0.69824411 5.69264852
0.69812868 5.70089325
0.69805010 5.70937250
0.69793713 5.71765089
0.69785855 5.72509329
0.69778242 5.73131162
0.69766699 5.73942859
0.69759086 5.74589810
0.69747544 5.75376790
0.69739931 5.75929763
0.69732318 5.77012354
0.69720776 5.77520358
0.69712917 5.78127453
0.69705305 5.78905101
0.69693762 5.79450702
0.69686149 5.80208868
0.69674607 5.80981172
0.69663065 5.81753188
0.69655452 5.82553326
0.69643910 5.83416388
0.69636297 5.84004353
0.69624754 5.84787417
0.69613212 5.85647100
0.69601670 5.86711742
0.69590373 5.87411432
0.69578831 5.88291761
0.69570972 5.89013659
0.69559430 5.89700339
0.69551817 5.90404237
0.69540275 5.90950750
0.69528733 5.91429119
0.69521120 5.92321628
0.69509578 5.92888440
0.69498281 5.93485050
0.69490422 5.94206005
0.69478880 5.94742984
0.69467583 5.95414426
0.69459725 5.96185524
0.69448183 5.96799847
0.69436640 5.97441196
0.69425344 5.98052718
0.69413802 5.98616891
0.69405943 5.99314045
0.69394646 5.99827959
0.69383104 6.00459288
0.69375246 6.00723211
0.69363949 6.01237216
0.69356090 6.01905610
0.69344794 6.02593352
0.69333251 6.02930508
0.69321709 6.03666924
0.69310167 6.04301802
0.69298625 6.04984526
0.69287083 6.05570192
0.69275540 6.06356780
0.69263998 6.06997610
0.69252701 6.07615055
0.69241159 6.08022102
0.69233301 6.08408253
0.69221758 6.08791611
0.69210462 6.09251540
0.69198919 6.09666157
0.69191061 6.10247021
0.69179764 6.10917400
0.69168222 6.11408516
0.69160363 6.11784257
0.69149067 6.11869327
0.69141208 6.12278965
0.69133595 6.12385143
0.69122053 6.12602895
0.69114440 6.13076889
0.69102898 6.13544274
0.69091356 6.14086541
0.69083743 6.14348784
0.69072200 6.14849715
0.69060658 6.09303105
0.69049116 5.94664234
0.69037574 5.88357506
0.69029961 5.86930531
0.69018418 5.86751727
0.69010806 5.87206866
0.68999263 5.88405250
0.68991650 5.89888136
0.68980108 5.90807919
0.68968566 5.91895505
0.68960953 5.93002629
0.68949411 5.93949096
0.68945481 5.94495680
0.68937868 5.95228829
0.68926326 5.95731469
0.68918713 5.96758750
0.68907171 5.97393068
0.68895629 5.98481965
0.68884332 5.99594616
0.68872790 6.00619201
0.68861248 6.01594994
0.68849705 6.02704331
0.68838163 6.03656123
0.68826621 6.04643384
0.68819008 6.05390258
0.68807466 6.06262551
0.68795923 6.07052226
0.68784381 6.07538875
0.68776768 6.08416767
0.68765226 6.09026062
0.68753684 6.09715474
0.68746071 6.10348491
0.68738458 6.11157095
0.68726916 6.11400875
0.68719303 6.12133802
0.68711444 6.12587679
0.68700147 6.13131825
0.68692289 6.13807460
0.68680747 6.14516442
0.68673134 6.14947457
0.68661591 6.15793920
0.68650049 6.16578633
0.68638507 6.17133664
0.68627210 6.17943841
0.68615668 6.18799747
0.68604126 6.19528166
0.68596513 6.14443608
0.68584971 6.01505339
0.68573428 5.95199698
0.68561886 5.93141281
0.68550344 5.93116539
0.68538802 5.93484787
0.68531189 5.94182911
0.68519646 5.94832989
0.68508104 5.96100224
0.68500491 5.97468818
0.68488949 5.98599495
0.68477407 5.99684737
0.68465864 6.00838347
0.68454568 6.02084951
0.68443026 6.03235829
0.68431483 6.04255068
0.68423625 6.05049110
0.68412328 6.05873101
0.68404470 6.07033335
0.68396857 6.07638391
0.68385314 6.08799055
0.68377701 6.09546060
0.68366159 6.10346452
0.68354617 6.11295086
0.68347004 6.12148133
0.68335462 6.13047469
0.68323919 6.13884080
0.68316306 6.14743256
0.68304764 6.15631677
0.68297151 6.16372516
0.68285609 6.17226685
0.68277996 6.17958371
0.68266454 6.18508410
0.68258841 6.19319487
0.68250982 6.19951773
0.68239440 6.20535444
0.68231827 6.21347788
0.68220285 6.22128464
0.68208988 6.22719880
0.68197446 6.23625156
0.68185904 6.24411174
0.68178045 6.25411204
0.68166749 6.26177728
0.68155206 6.26797950
0.68147348 6.27639139
0.68136051 6.28391168
0.68124509 6.28869436
0.68116650 6.29577463
0.68105354 6.30399009
0.68093811 6.31030200
0.68086198 6.31655322
0.68074656 6.32473781
0.68063114 6.33204919
0.68051572 6.33909675
0.68043959 6.34524058
0.68032417 6.35173666
0.68020874 6.35892580
0.68009332 6.36615560
0.68001719 6.37175772
0.67990177 6.37990150
0.67978635 6.38600622
0.67967092 6.39324421
0.67955550 6.39231363
0.67947937 6.29616330
0.67936395 6.23569171
0.67924853 6.20672872
0.67913310 6.19850554
0.67901768 6.20142011
0.67890472 6.20680439
0.67882613 6.21858173
0.67871071 6.22864845
0.67863458 6.24009506
0.67851916 6.24894656
0.67840373 6.25906455
0.67832760 6.26741744
0.67821218 6.27745452
0.67813605 6.28518959
0.67802063 6.29658221
0.67790521 6.30571128
0.67775295 6.31933928
0.67763752 6.32745765
0.67756139 6.33608262
0.67744597 6.34346532
0.67736984 6.34974771
0.67729126 6.35550455
0.67721513 6.36031831
0.67713900 6.36422195
0.67702358 6.37218736
0.67694745 6.38171919
0.67683202 6.38787416
0.67671660 6.39440976
0.67660118 6.40406266
0.67652505 6.41221887
0.67640963 6.42164920
0.67629420 6.42815508
0.67621807 6.43446422
0.67610265 6.44106422
0.67598723 6.44785911
0.67591110 6.45574247
0.67579568 6.46069962
0.67568026 6.46917137
0.67560413 6.47311850
0.67552800 6.47596047
0.67548870 6.47859370
0.67537328 6.48337596
0.67529715 6.48555554
0.67518173 6.49187589
0.67506631 6.50036959
0.67495088 6.50809580
0.67483546 6.51618254
0.67472004 6.52174635
0.67460707 6.53193917
0.67449165 6.53763314
0.67441552 6.54363214
0.67430010 6.55110738
0.67418468 6.55596342
0.67410609 6.56017264
0.67399312 6.56328891
0.67391454 6.56771102
0.67379912 6.57296006
0.67372299 6.57628369
0.67360756 6.58041586
0.67349460 6.58849370
0.67337917 6.59243715
0.67330059 6.59748366
0.67318517 6.60248104
0.67307220 6.60822562
0.67295678 6.61122780
