gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC
ENSG00000125656	ENST00000596605.2	0.086784039	1	0.768306102	1	0.083975057	0.088181192	0.070510103
ENSG00000125656	ENST00000646643.1	0.365505571	1	0.545464368	1	0.072081371	0.067576962	-0.093094966
ENSG00000125691	ENST00000245857.9	0.746385326	1	0.387623077	1	0.133982845	0.132307944	-0.018148609
ENSG00000125691	ENST00000394332.5	0.001000219	1	0.974770124	1	0.184194806	0.184056352	-0.001084839
ENSG00000125691	ENST00000394333.5	0.003110652	1	0.955522467	1	0.000348955	0.000321727	-0.117202762
ENSG00000125691	ENST00000479035.7	0.365105062	1	0.545684594	1	0.309106062	0.311256635	0.010002646
ENSG00000125691	ENST00000577407.5	0.173248621	1	0.677240648	1	0.123280178	0.124052712	0.00901243
ENSG00000125691	ENST00000584056.1	0.736517737	1	0.39077866	1	0.000300222	0.000226494	-0.406555673
ENSG00000125691	ENST00000584912.5	0.091618556	1	0.762129494	1	0.242858251	0.243618057	0.004506571
ENSG00000125733	ENST00000313244.14	0.000291101	1	0.986387415	1	0.174378167	0.178973249	0.037524552
ENSG00000125733	ENST00000313285.12	0.080744052	1	0.776291616	1	0.171462655	0.187037766	0.125435215
ENSG00000125733	ENST00000595305.5	0.010240016	1	0.919397283	1	0.1702596	0.168512795	-0.014878013
ENSG00000125733	ENST00000596758.5	0.028310863	1	0.866380061	1	0.152611235	0.141861489	-0.105378181
ENSG00000125733	ENST00000600428.5	0.022756084	1	0.880093097	1	0.156459792	0.143719793	-0.12253319
ENSG00000125733	ENST00000600677.5	0.018019974	1	0.893213985	1	0.174828551	0.179894908	0.041213543
ENSG00000125743	ENST00000342669.8	0.027365724	1	0.868608779	1	0.241325186	0.241781667	0.002726366
ENSG00000125743	ENST00000391932.7	-6.69E-05	1	1	1	0.240464715	0.240286601	-0.001069006
ENSG00000125743	ENST00000585392.2	2.147518367	1	0.142800541	1	0.005179794	0.004779266	-0.116105762
ENSG00000125743	ENST00000587367.5	0.02671766	1	0.870159905	1	0.241373521	0.241821047	0.002672396
ENSG00000125743	ENST00000588301.5	0.032429238	1	0.857088824	1	0.241359598	0.241805205	0.002661099
ENSG00000125743	ENST00000588599.5	0.679217571	1	0.409856281	1	0.022977525	0.022335997	-0.040852758
ENSG00000125743	ENST00000590212.1	0.032864511	1	0.856143316	1	0.007319662	0.007190217	-0.025741545
ENSG00000125753	ENST00000245932.11	0.001150195	1	0.972945305	1	0.252984783	0.254559349	0.008951439
ENSG00000125753	ENST00000586014.5	0.00118567	1	0.972531417	1	0.25829786	0.261805365	0.019458968
ENSG00000125753	ENST00000705986.1	0.000806252	1	0.977347443	1	0.243265292	0.246853724	0.021125912
ENSG00000125753	ENST00000705987.1	0.000762335	1	0.977972875	1	0.245452064	0.236781562	-0.051884555
ENSG00000125818	ENST00000333082.7	0.202276085	1	0.652889894	1	0.224950542	0.205605226	-0.129730909
ENSG00000125818	ENST00000335877.11	0.014373845	1	0.904569516	1	0.393473404	0.513602513	0.384386137
ENSG00000125818	ENST00000435720.5	0.540909562	1	0.462056019	1	0.163191336	0.106541429	-0.615149934
ENSG00000125818	ENST00000484891.1	0.101640188	1	0.749870152	1	0.218384718	0.174250832	-0.325706354
ENSG00000125821	ENST00000377452.4	0.031968828	1	0.858096089	1	0.486777626	0.48003239	-0.020131106
ENSG00000125821	ENST00000647441.1	0.031968841	1	0.85809606	1	0.513222374	0.51996761	0.018837693
ENSG00000125826	ENST00000400245.3	0.041048514	1	0.839444307	1	0.491186839	0.511363636	0.058077667
ENSG00000125826	ENST00000475269.5	0.041048503	1	0.839444328	1	0.508813161	0.488636364	-0.058374757
ENSG00000125835	ENST00000381342.7	0.028534257	1	0.86585889	1	0.304733851	0.310649626	0.027738548
ENSG00000125835	ENST00000438552.6	1.183852517	1	0.276573093	1	0.133344737	0.151085784	0.180207031
ENSG00000125835	ENST00000474384.2	0.179152044	1	0.672102976	1	0.054803018	0.046076603	-0.250221005
ENSG00000125835	ENST00000688775.1	0.537205012	1	0.463593374	1	0.221880393	0.207486022	-0.096768037
ENSG00000125835	ENST00000689440.1	0.589182462	1	0.44273543	1	0.225360127	0.219188922	-0.040057393
ENSG00000125835	ENST00000689611.1	1.109982449	1	0.292085764	1	0.059877873	0.065513043	0.129759175
ENSG00000125844	ENST00000246043.8	0.0409184	1	0.839695513	1	0.208922863	0.204786839	-0.028847378
ENSG00000125844	ENST00000360807.8	0.001495074	1	0.969156537	1	0.204762424	0.204480466	-0.001987956
ENSG00000125844	ENST00000377807.6	0.660659523	1	0.416327203	1	0.200192012	0.229909388	0.199680966
ENSG00000125844	ENST00000377813.6	0.003440289	1	0.953227719	1	0.232354071	0.227068479	-0.033197471
ENSG00000125844	ENST00000468428.1	0.664767895	1	0.414881726	1	0.15376863	0.133754828	-0.201170251
ENSG00000125863	ENST00000347364.7	0.121472657	1	0.727442731	1	0.477166602	0.483871833	0.020131891
ENSG00000125863	ENST00000651692.1	0.109672407	1	0.740517404	1	0.479081314	0.485145098	0.018145753
ENSG00000125868	ENST00000246069.12	0.000262447	1	0.987074657	1	0.333682663	0.333900682	0.000942306
ENSG00000125868	ENST00000449141.2	0.0037621	1	0.951091652	1	0.329958222	0.329656964	-0.001317807
ENSG00000125868	ENST00000474024.5	0.002010138	1	0.964239172	1	0.336359115	0.336442354	0.000356982
ENSG00000125870	ENST00000246071.8	0.114946709	1	0.734581167	1	0.53818867	0.554587455	0.043302963
ENSG00000125870	ENST00000377943.9	0.617229449	1	0.432078707	1	0.397666815	0.410933252	0.047343903
ENSG00000125877	ENST00000380113.8	0.024412062	1	0.875841013	1	0.69486532	0.680194805	-0.030785391
ENSG00000125877	ENST00000399838.3	0.024412062	1	0.875841013	1	0.30513468	0.319805195	0.067747215
ENSG00000125912	ENST00000246117.9	1.49E-08	1	0.999902602	1	0.5	0.5	0
ENSG00000125912	ENST00000592737.5	1.49E-08	1	0.999902602	1	0.5	0.5	0
ENSG00000125944	ENST00000302271.11	0.000572694	1	0.980907634	1	0.244042669	0.233802342	-0.061844031
ENSG00000125944	ENST00000463552.6	0.000217594	1	0.988230772	1	0.262296637	0.260557045	-0.009600048
ENSG00000125944	ENST00000470941.6	0.135843284	1	0.712448827	1	0.228718279	0.234823214	0.038003366
ENSG00000125944	ENST00000478691.5	0.102069161	1	0.749360549	1	0.264942415	0.270817399	0.031641604
ENSG00000125952	ENST00000358664.9	0.648753431	1	0.420558713	1	0.270406138	0.297068985	0.135670091
ENSG00000125952	ENST00000394606.6	0.470245178	1	0.492874397	1	0.252662473	0.267825455	0.084081685
ENSG00000125952	ENST00000556979.6	0.000475799	1	0.982597275	1	0.257985139	0.268813456	0.059317397
ENSG00000125968	ENST00000376105.4	5.86E-07	1	0.999389318	1	0.503676471	NA	NA
ENSG00000125968	ENST00000376112.4	5.86E-07	1	0.999389318	1	0.496323529	NA	NA
ENSG00000125970	ENST00000246194.8	0.001261949	1	0.971661967	1	0.501213592	0.49969069	-0.004390201
ENSG00000125970	ENST00000375114.7	0.001261949	1	0.971661967	1	0.498786408	0.50030931	0.004398148
ENSG00000125971	ENST00000357156.7	0.000405129	1	0.983941409	1	0.306825628	0.306876426	0.000238832
ENSG00000125971	ENST00000374846.3	1.519355053	1	0.217717119	1	0.087759999	0.079480056	-0.14297062
ENSG00000125971	ENST00000480759.1	0.202634971	1	0.652602327	1	0.289838688	0.294640815	0.02370711
ENSG00000125971	ENST00000696986.1	0.097638932	1	0.754681618	1	0.315575684	0.319002703	0.015582601
ENSG00000125991	ENST00000279052.10	0.326213198	1	0.567897449	1	0.042654079	0.040083391	-0.089679142
ENSG00000125991	ENST00000348547.7	0.174894185	1	0.675798321	1	0.278193489	0.29696111	0.094185356
ENSG00000125991	ENST00000357394.8	1.668112449	1	0.196511547	1	0.28224227	0.324922311	0.203160742
ENSG00000125991	ENST00000416206.5	0.003861656	1	0.95044957	1	0.213856345	0.221412315	0.050093456
ENSG00000125991	ENST00000488384.1	1.162115718	1	0.281027191	1	0.077870511	0.055797927	-0.48086555
ENSG00000125995	ENST00000336695.4	8.52E-05	1	0.992635617	1	0.099615311	0.099381392	-0.003391759
ENSG00000125995	ENST00000374072.5	3.24E-05	1	0.995457308	1	0.159619056	0.158995669	-0.005645433
ENSG00000125995	ENST00000374077.8	0.010425774	1	0.918671998	1	0.320490428	0.320762382	0.001223684
ENSG00000125995	ENST00000374078.5	0.003049198	1	0.95596356	1	0.325452713	0.325775974	0.00143227
ENSG00000125995	ENST00000397416.1	0.04787826	1	0.826797267	1	0.094822491	0.095084584	0.003982151
ENSG00000126005	ENST00000435366.2	0.025891371	1	0.872165895	1	0.417709307	0.408522727	-0.032082948
ENSG00000126005	ENST00000456790.2	0.025891371	1	0.872165895	1	0.582290693	0.591477273	0.022583175
ENSG00000126067	ENST00000621781.4	2.545113106	1	0.110635988	1	0.087299533	0.065642818	-0.411336769
ENSG00000126067	ENST00000630477.1	0.596686749	1	0.439844981	1	0.040477234	0.029613559	-0.450852827
ENSG00000126088	ENST00000246337.9	2.233058346	1	0.135086224	1	0.226902056	0.258346358	0.18723686
ENSG00000126088	ENST00000472254.1	1.677343895	1	0.195277761	1	0.074123374	0.055947766	-0.405848029
ENSG00000126088	ENST00000491773.6	0.279669904	1	0.596917655	1	0.066338885	0.056403449	-0.234071394
ENSG00000126088	ENST00000494399.5	1.079592997	1	0.298788623	1	0.078180303	0.061948406	-0.335738018
ENSG00000126088	ENST00000636293.1	0.83824617	1	0.359898849	1	0.055716809	0.049171828	-0.180280648
ENSG00000126088	ENST00000636836.1	0.169135294	1	0.680881445	1	0.034756222	0.025815609	-0.429027656
ENSG00000126088	ENST00000652165.1	0.568408273	1	0.450892121	1	0.060648934	0.049671814	-0.288054829
ENSG00000126088	ENST00000652287.1	0.513195407	1	0.473758851	1	0.088829406	0.082332584	-0.109573847
ENSG00000126247	ENST00000246533.8	0.002717683	1	0.958423993	1	0.208787254	0.203578195	-0.036450597
ENSG00000126247	ENST00000587718.5	0.447798295	1	0.503382368	1	0.162189857	0.143941171	-0.172204305
ENSG00000126247	ENST00000588815.5	0.898088964	1	0.343294648	1	0.160570291	0.182000052	0.180733879
ENSG00000126247	ENST00000590211.5	0.229448295	1	0.631933212	1	0.055509236	0.061371506	0.144841151
ENSG00000126247	ENST00000628018.2	0.149781329	1	0.698744416	1	0.193623473	0.206817406	0.095103746
ENSG00000126247	ENST00000628306.2	0.944100367	1	0.331225558	1	0.219319888	0.20229167	-0.116599733
ENSG00000126254	ENST00000262633.9	0.121646834	1	0.727255184	1	0.21906116	0.231441345	0.0793129
ENSG00000126254	ENST00000586618.5	0.055205287	1	0.81424129	1	0.128066379	0.12052162	-0.087599808
ENSG00000126254	ENST00000588161.5	0.422723057	1	0.51558141	1	0.219270787	0.239162894	0.125279956
ENSG00000126254	ENST00000589871.1	0.296872753	1	0.585849599	1	0.20531744	0.189384727	-0.116536188
ENSG00000126254	ENST00000592202.5	0.086209025	1	0.769053079	1	0.228284234	0.219489414	-0.056679868
ENSG00000126267	ENST00000392201.1	0.327888072	1	0.566905322	1	0.059432056	0.054636688	-0.121371236
ENSG00000126267	ENST00000592141.6	0.325506269	1	0.568317218	1	0.059216848	0.054195098	-0.12784533
ENSG00000126267	ENST00000649813.2	1.685350289	1	0.194215039	1	0.874312107	0.886895276	0.020615386
ENSG00000126432	ENST00000347941.4	2.70571036	1	0.099989535	1	0.162846326	0.151840973	-0.100950025
ENSG00000126432	ENST00000352435.8	1.024895284	1	0.311360642	1	0.187852377	0.182971524	-0.037980227
ENSG00000126457	ENST00000391851.8	0.996593182	1	0.318136265	1	0.243880265	0.284606393	0.22279505
ENSG00000126457	ENST00000454376.7	0.025426692	1	0.873308445	1	0.122554893	0.13988555	0.190818863
ENSG00000126457	ENST00000530361.5	0.521314138	1	0.470281646	1	0.092124756	0.061681238	-0.578757161
ENSG00000126457	ENST00000532489.5	0.043316121	1	0.83513117	1	0.100330905	0.097106924	-0.047119996
ENSG00000126457	ENST00000534676.5	0.681682019	1	0.409008128	1	0.069442892	0.087110955	0.327027139
ENSG00000126457	ENST00000610806.4	1.044711439	1	0.306728242	1	0.207213144	0.214696156	0.051180841
ENSG00000126524	ENST00000246868.7	0.071434353	1	0.7892597	1	0.236307387	0.253881001	0.103487708
ENSG00000126524	ENST00000414306.6	0.304207197	1	0.581256829	1	0.208835636	0.258782961	0.309374712
ENSG00000126524	ENST00000697860.1	0.401991972	1	0.526062309	1	0.161953713	0.102515213	-0.659743529
ENSG00000126524	ENST00000697863.1	0.173266575	1	0.677224867	1	0.17483533	0.121135903	-0.52937023
ENSG00000126524	ENST00000697864.1	0.397456297	1	0.528405864	1	0.218067934	0.263684922	0.274037438
ENSG00000126602	ENST00000246957.10	0.003288309	1	0.954271346	1	0.340619132	0.257568027	-0.403205953
ENSG00000126602	ENST00000538171.5	0.07390827	1	0.785729088	1	0.32930683	0.48555839	0.560212362
ENSG00000126602	ENST00000575671.5	0.107888179	1	0.742561343	1	0.330074038	0.256873583	-0.36173114
ENSG00000126698	ENST00000263697.6	0.001525902	1	0.96884032	1	0.527108045	0.535428266	0.022594591
ENSG00000126698	ENST00000489277.6	0.001525902	1	0.96884032	1	0.472891955	0.464571734	-0.025609219
ENSG00000126709	ENST00000339145.8	0.049860334	1	0.823306481	1	0.245350893	0.263972304	0.105540045
ENSG00000126709	ENST00000361157.11	0.10059185	1	0.751120543	1	0.250099366	0.253002185	0.016648441
ENSG00000126709	ENST00000362020.4	0.006318288	1	0.936644747	1	0.254423265	0.252860425	-0.00888934
ENSG00000126709	ENST00000679644.1	0.393278096	1	0.530581309	1	0.250126475	0.230165086	-0.119988764
ENSG00000126756	ENST00000333119.8	0.18603501	1	0.666237339	1	0.473297349	0.479096479	0.017569368
ENSG00000126756	ENST00000335890.3	0.040448443	1	0.84060632	1	0.496319518	0.498316501	0.005793158
ENSG00000126768	ENST00000376582.7	0.057154073	1	0.811051939	1	0.32250604	0.326476816	0.017654366
ENSG00000126768	ENST00000396779.7	0.52579176	1	0.468381484	1	0.062681311	0.051748813	-0.276509573
ENSG00000126768	ENST00000696123.1	0.094008915	1	0.759141206	1	0.297782163	0.293839905	-0.019227004
ENSG00000126768	ENST00000696124.1	0.179217852	1	0.672046269	1	0.317030486	0.327934465	0.048785957
ENSG00000126777	ENST00000334975.13	1.034807385	1	0.309032219	1	0.113239378	0.13984738	0.304477497
ENSG00000126777	ENST00000395311.5	0.025868668	1	0.87222147	1	0.113455368	0.113137271	-0.004050592
ENSG00000126777	ENST00000413890.6	0.228130475	1	0.632913531	1	0.116149087	0.112306513	-0.048536211
ENSG00000126777	ENST00000438792.6	0.398958079	1	0.52762784	1	0.120151074	0.134391758	0.161595112
ENSG00000126777	ENST00000459737.5	1.197484761	1	0.273824974	1	0.137085115	0.111366368	-0.299758323
ENSG00000126777	ENST00000554507.5	0.623999773	1	0.429564817	1	0.114132687	0.134428459	0.236126557
ENSG00000126777	ENST00000555573.5	0.229374047	1	0.631988352	1	0.11986327	0.133518267	0.155647496
ENSG00000126878	ENST00000247291.8	0.104550752	1	0.746435426	1	0.264188991	0.237711832	-0.152356631
ENSG00000126878	ENST00000372302.5	0.415111545	1	0.519386422	1	0.214991334	0.231813997	0.108689173
ENSG00000126878	ENST00000372309.7	0.010279925	1	0.919240904	1	0.254975055	0.265237085	0.056926395
ENSG00000126878	ENST00000372314.3	0.038621244	1	0.844200923	1	0.26584462	0.265237085	-0.003300766
ENSG00000126953	ENST00000372902.4	2.50E-05	1	0.996012724	1	0.326464667	0.326498986	0.000151653
ENSG00000126953	ENST00000644112.2	8.54E-05	1	0.992626778	1	0.347733687	0.347618926	-0.000476204
ENSG00000126953	ENST00000645279.1	2.18E-05	1	0.996270757	1	0.325801646	0.325882088	0.000356163
ENSG00000127022	ENST00000247461.9	0.120530108	1	0.728460255	1	0.03231247	0.0304329	-0.086459179
ENSG00000127022	ENST00000452673.6	0.912044137	1	0.33957263	1	0.032873555	0.025617785	-0.359781743
ENSG00000127022	ENST00000502296.6	0.762541926	1	0.382534202	1	0.031850787	0.023034812	-0.467513179
ENSG00000127022	ENST00000513246.6	1.026145532	1	0.311065694	1	0.031468508	0.02642767	-0.251859545
ENSG00000127022	ENST00000679395.1	0.2472754	1	0.61900012	1	0.027585115	0.034527417	0.323852434
ENSG00000127022	ENST00000679523.1	0.026360824	1	0.871022236	1	0.033483783	0.033736472	0.010846586
ENSG00000127022	ENST00000679527.1	0.785064775	1	0.375596613	1	0.021756339	0.025968615	0.255333224
ENSG00000127022	ENST00000679642.1	1.006431361	1	0.315759295	1	0.038996777	0.028053752	-0.475161171
ENSG00000127022	ENST00000679719.1	1.82144385	1	0.177141507	1	0.031136124	0.038296356	0.29861776
ENSG00000127022	ENST00000680006.1	2.562653492	1	0.109414798	1	0.02223407	0.027447691	0.303912749
ENSG00000127022	ENST00000680013.1	1.709452064	1	0.191056478	1	0.034324075	0.030503247	-0.170258028
ENSG00000127022	ENST00000680042.1	0.657444126	1	0.417463716	1	0.024698567	0.025598846	0.051651408
ENSG00000127022	ENST00000680406.1	1.875592637	1	0.17083592	1	0.030452306	0.02396645	-0.345535238
ENSG00000127022	ENST00000680504.1	0.13908049	1	0.709196846	1	0.030025416	0.02836039	-0.08230688
ENSG00000127022	ENST00000680618.1	0.875300651	1	0.349492032	1	0.03826554	0.033723846	-0.182276715
ENSG00000127022	ENST00000680812.1	0.058144921	1	0.809452363	1	0.034713028	0.035528499	0.033499515
ENSG00000127022	ENST00000680827.1	0.296174595	1	0.586290604	1	0.027386591	0.023819444	-0.201329923
ENSG00000127022	ENST00000680837.1	0.08441187	1	0.771405289	1	0.033135298	0.034973846	0.077907558
ENSG00000127022	ENST00000680894.1	0.469119402	1	0.493392564	1	0.038647874	0.033028499	-0.226677629
ENSG00000127022	ENST00000680984.1	9.66E-06	1	0.997520297	1	0.034888884	0.040987554	0.23241845
ENSG00000127022	ENST00000680985.1	2.089859498	1	0.148279707	1	0.03316219	0.025854076	-0.359147503
ENSG00000127022	ENST00000681072.1	0.026737333	1	0.870112536	1	0.032213349	0.027754329	-0.214945835
ENSG00000127022	ENST00000681265.1	0.380163111	1	0.537515955	1	0.030112495	0.033117785	0.137243958
ENSG00000127022	ENST00000681398.1	0.324446959	1	0.568947362	1	0.023588721	0.032741703	0.47303218
ENSG00000127022	ENST00000681431.1	0.134877839	1	0.713427189	1	0.025725867	0.022123016	-0.217671614
ENSG00000127022	ENST00000681476.1	1.022747193	1	0.311868252	1	0.027058296	0.030891955	0.19116021
ENSG00000127022	ENST00000681504.1	0.269134543	1	0.60391292	1	0.030185975	0.033723846	0.159890659
ENSG00000127022	ENST00000681576.1	0.38960888	1	0.532505063	1	0.032945004	0.028271104	-0.220731475
ENSG00000127022	ENST00000681674.1	0.009109806	1	0.923961132	1	0.027341562	0.032040043	0.228780417
ENSG00000127022	ENST00000681733.1	0.804553643	1	0.369735383	1	0.023826987	0.029112554	0.289044899
ENSG00000127022	ENST00000681762.1	0.724927455	1	0.394532356	1	0.028202853	0.034648268	0.296942159
ENSG00000127022	ENST00000681894.1	0.327190899	1	0.567317889	1	0.030541108	0.024897186	-0.294769722
ENSG00000127125	ENST00000372556.3	0.523906894	1	0.469179854	1	0.337245122	0.263286565	-0.357163672
ENSG00000127125	ENST00000372561.4	0.355558785	1	0.550983179	1	0.333237558	0.381271259	0.194266769
ENSG00000127125	ENST00000472013.1	0.012393147	1	0.911359019	1	0.32951732	0.355442177	0.109260584
ENSG00000127184	ENST00000247655.4	0.013639028	1	0.90702944	1	0.532795911	0.533471785	0.001828958
ENSG00000127184	ENST00000505430.5	0.032102502	1	0.857802876	1	0.066040846	0.06575862	-0.006178591
ENSG00000127184	ENST00000509578.1	0.008644419	1	0.92592313	1	0.296356389	0.295603001	-0.003672243
ENSG00000127184	ENST00000510447.1	1.070369359	1	0.300862031	1	0.007193325	0.006607802	-0.122488447
ENSG00000127184	ENST00000511472.5	0.010473351	1	0.918487289	1	0.072385344	0.073331354	0.018732565
ENSG00000127184	ENST00000513124.1	0.018909028	1	0.890627609	1	0.020345708	0.020364441	0.001327712
ENSG00000127184	ENST00000515763.1	0.003454976	1	0.953128098	1	0.004882476	0.004862997	-0.00576726
ENSG00000127314	ENST00000250559.14	0.301962907	1	0.582654463	1	0.149766608	0.192466362	0.361890333
ENSG00000127314	ENST00000393436.9	0.096665572	1	0.755868377	1	0.150611119	0.178734105	0.246986659
ENSG00000127314	ENST00000450214.6	0.161132962	1	0.688115561	1	0.144350115	0.118874055	-0.280138391
ENSG00000127314	ENST00000539091.5	0.095395444	1	0.757426862	1	0.134310303	0.1097826	-0.290920566
ENSG00000127314	ENST00000540209.5	0.11380186	1	0.735856605	1	0.139861683	0.129710435	-0.108706223
ENSG00000127314	ENST00000542145.5	0.055886383	1	0.813119961	1	0.144294394	0.131947947	-0.129046347
ENSG00000127314	ENST00000543393.5	0.170550067	1	0.679623407	1	0.136805778	0.138484497	0.017595311
ENSG00000127445	ENST00000247970.9	0.18697249	1	0.665448424	1	0.552462132	0.573448129	0.053787416
ENSG00000127445	ENST00000586025.5	0.18697249	1	0.665448424	1	0.447537868	0.426551871	-0.06928857
ENSG00000127540	ENST00000589880.1	0.010727872	1	0.917506278	1	0.328822792	0.328599879	-0.000978353
ENSG00000127540	ENST00000591899.8	0.01903222	1	0.890274155	1	0.332172537	0.332192538	8.69E-05
ENSG00000127540	ENST00000593029.1	0.019577528	1	0.888723419	1	0.328067634	0.327853245	-0.000943096
ENSG00000127540	ENST00000593264.5	2.732600114	1	0.098319099	1	0.010937037	0.011354339	0.05402177
ENSG00000127774	ENST00000248378.6	0.011090746	1	0.916127756	1	0.490194857	0.489180672	-0.002987943
ENSG00000127774	ENST00000397133.2	0.011090746	1	0.916127756	1	0.509805143	0.510819328	0.002867184
ENSG00000127837	ENST00000248450.9	0.08302458	1	0.773239681	1	0.346752918	0.3634067	0.067676993
ENSG00000127837	ENST00000444053.5	0.507889523	1	0.476053895	1	0.308676502	0.260745432	-0.243453685
ENSG00000127837	ENST00000475678.5	0.152259311	1	0.696385563	1	0.344570579	0.375847868	0.125349296
ENSG00000127838	ENST00000248451.7	0.003147645	1	0.955259053	1	0.335942652	0.335692604	-0.001074226
ENSG00000127838	ENST00000469689.1	0.001059978	1	0.974027613	1	0.331306986	0.33125484	-0.000227087
ENSG00000127838	ENST00000692260.1	0.00056237	1	0.981080461	1	0.332750362	0.333052556	0.001309619
ENSG00000128050	ENST00000264221.6	0.188383232	1	0.66426566	1	0.223099735	0.223778405	0.004382019
ENSG00000128050	ENST00000399688.7	0.073607143	1	0.786155412	1	0.231831851	0.231384725	-0.002785158
ENSG00000128050	ENST00000505164.5	0.069855883	1	0.79154673	1	0.0963466	0.098199881	0.027487515
ENSG00000128050	ENST00000512576.3	0.175747229	1	0.67505377	1	0.206906766	0.217855423	0.0743902
ENSG00000128050	ENST00000514888.5	0.88063313	1	0.348028329	1	0.241815048	0.228781567	-0.079933211
ENSG00000128245	ENST00000248975.6	0.001294469	1	0.971299314	1	0.25	0.251329787	0.007653573
ENSG00000128245	ENST00000397492.1	0.001294469	1	0.971299314	1	0.25	0.251329787	0.007653573
ENSG00000128245	ENST00000443669.5	0.001294469	1	0.971299314	1	0.25	0.251329787	0.007653573
ENSG00000128245	ENST00000471374.1	0.011723702	1	0.913776724	1	0.25	0.246010638	-0.023207391
ENSG00000128272	ENST00000337304.2	0.281174751	1	0.595932275	1	0.146356928	0.14595946	-0.003923315
ENSG00000128272	ENST00000396680.3	7.85E-05	1	0.992933008	1	0.112379288	0.113718476	0.017090511
ENSG00000128272	ENST00000674568.2	2.577853474	1	0.108368528	1	0.086223973	0.103780327	0.267372029
ENSG00000128272	ENST00000674835.2	1.054948368	1	0.304370179	1	0.094677376	0.080455154	-0.234834884
ENSG00000128272	ENST00000674920.3	0.354812862	1	0.551401248	1	0.152034042	0.147079516	-0.047798058
ENSG00000128272	ENST00000675582.2	0.34260786	1	0.55832777	1	0.124758877	0.117371168	-0.088064415
ENSG00000128272	ENST00000676346.2	0.873973915	1	0.349857505	1	0.099466704	0.104330165	0.068870776
ENSG00000128272	ENST00000679776.1	0.051701231	1	0.820129012	1	0.097018753	0.092172818	-0.073922285
ENSG00000128272	ENST00000680446.1	0.427403947	1	0.513265549	1	0.087084058	0.095132915	0.127535945
ENSG00000128311	ENST00000249042.8	0.000435436	1	0.983351666	1	0.353115616	0.347778305	-0.021972685
ENSG00000128311	ENST00000403892.7	0.000435436	1	0.983351666	1	0.353115616	0.347778305	-0.021972685
ENSG00000128311	ENST00000622841.1	0.001888716	1	0.965335363	1	0.293768769	0.30444339	0.051492963
ENSG00000128335	ENST00000249066.10	0	1	1	1	0.5	0.5	0
ENSG00000128335	ENST00000358502.10	0	1	1	1	0.5	0.5	0
ENSG00000128463	ENST00000249209.8	2.486134562	1	0.114853499	1	0.160876025	0.134775784	-0.255388032
ENSG00000128463	ENST00000558205.5	2.596340744	1	0.107110764	1	0.308693027	0.341763729	0.146826399
ENSG00000128534	ENST00000249299.7	0.001106533	1	0.973463596	1	0.335049286	0.333381637	-0.007198691
ENSG00000128534	ENST00000422760.1	0.022902431	1	0.879711074	1	0.332627742	0.332989652	0.001568848
ENSG00000128534	ENST00000424702.1	0.034018845	1	0.853666737	1	0.332322973	0.333628711	0.005657422
ENSG00000128563	ENST00000397912.3	0.041700249	1	0.838192219	1	0.513839621	0.502678571	-0.031681948
ENSG00000128563	ENST00000496391.5	0.041700249	1	0.838192219	1	0.486160379	0.497321429	0.032746274
ENSG00000128567	ENST00000378555.8	0	1	1	1	0.5	0.5	0
ENSG00000128567	ENST00000446198.5	0	1	1	1	0.5	0.5	0
ENSG00000128581	ENST00000315322.10	0.312860508	1	0.575930145	1	0.235234825	0.249664725	0.085890342
ENSG00000128581	ENST00000422177.5	0.124062414	1	0.724669568	1	0.231944178	0.237478486	0.034019186
ENSG00000128581	ENST00000440362.5	0.037724168	1	0.845998061	1	0.21109027	0.209432186	-0.011376909
ENSG00000128581	ENST00000517481.5	0.130959373	1	0.717439395	1	0.227966884	0.229990643	0.012750903
ENSG00000128591	ENST00000325888.13	0.003692609	1	0.951544897	1	0.166666667	0.165253118	-0.012288104
ENSG00000128591	ENST00000346177.6	0.003692687	1	0.951544387	1	0.166666667	0.164975692	-0.014712123
ENSG00000128591	ENST00000714183.1	0.003668636	1	0.95170225	1	0.166666667	0.168265166	0.013770948
ENSG00000128591	ENST00000714184.1	0.003668636	1	0.95170225	1	0.166666667	0.168265166	0.013770948
ENSG00000128591	ENST00000714185.1	0.003692687	1	0.951544387	1	0.166666667	0.164975692	-0.014712123
ENSG00000128591	ENST00000714186.1	0.00366868	1	0.951701962	1	0.166666667	0.168265166	0.013770948
ENSG00000128595	ENST00000249364.9	0.204750179	1	0.650913653	1	0.300419721	0.30849013	0.038244807
ENSG00000128595	ENST00000449187.7	0.045476842	1	0.831129631	1	0.246818982	0.24623936	-0.003391962
ENSG00000128595	ENST00000535011.6	0.7287277	1	0.393295902	1	0.270485747	0.291379859	0.107348587
ENSG00000128609	ENST00000355749.7	0.043855534	1	0.834122621	1	0.19700234	0.197112746	0.000808302
ENSG00000128609	ENST00000378795.9	0.320105886	1	0.571544018	1	0.167523752	0.169803704	0.019502264
ENSG00000128609	ENST00000466896.5	0.913340774	1	0.339229564	1	0.012251706	0.01084752	-0.175617456
ENSG00000128609	ENST00000470123.2	0.03887556	1	0.843695397	1	0.1645194	0.163255461	-0.011126465
ENSG00000128609	ENST00000471770.5	0.234973118	1	0.627860606	1	0.038247524	0.039505021	0.046669679
