gene_id	gene_name	logFC	logCPM	F	PValue	FDR
MSTRG.17534	MSTRG.17534	-0.299194001410858	5.68639569186916	2.10698715523788	0.154062471448998	0.364283690587335
ENSG00000225201.6	HLA-E	0.354809688074058	3.86956765215057	2.10592090500189	0.154164206448593	0.364283690587335
MSTRG.9567		-1.09013409051397	0.600767517061408	2.10532525679275	0.154221073756013	0.364283690587335
MSTRG.8015		-1.13260716990934	0.368864642976985	2.10521523349498	0.154231580510033	0.364283690587335
MSTRG.27836	MSTRG.27836	-0.268671727151526	8.9036216687768	2.10514133542567	0.154238637929848	0.364283690587335
MSTRG.23413		-1.14110582666618	0.506128289117715	2.10489560785772	0.15426210814449	0.364283690587335
MSTRG.15037	MSTRG.15037	-0.492969262083448	2.87075384906356	2.10483615172188	0.154267787615724	0.364283690587335
MSTRG.10745		-0.88424826175564	0.782243160302429	2.10465001791538	0.154285569392252	0.364283690587335
MSTRG.16802		0.371698462172205	4.11032278631726	2.10336718279147	0.15440818677316	0.364283690587335
ENSG00000273254.1	ENSG00000273254	1.58336928867321	-1.14509121166616	2.10295393559156	0.154447710526005	0.364283690587335
ENSG00000291531.1	ENSG00000291531	1.58336928867321	-1.14509121166616	2.10295393559156	0.154447710526005	0.364283690587335
MSTRG.12872	MSTRG.12872	-0.326626672550526	4.80454107711543	2.10278362081111	0.154464003204748	0.364283690587335
MSTRG.17409	MSTRG.17409	-0.97285755306486	0.995840956143082	2.10277551023709	0.154464779129931	0.364283690587335
MSTRG.22676		0.779835845102334	2.10038492031353	2.10194285908858	0.154544461779207	0.364283690587335
ENSG00000275383.1	ENSG00000275383	-1.3416930850529	-0.849446815088435	2.10155716952458	0.154581387625844	0.364283690587335
ENSG00000109472.14	CPE	-1.51388077963095	-1.05985036662915	2.10131079401708	0.154604980979022	0.364283690587335
MSTRG.2075		1.70443404939976	-0.878498396799245	2.10081210616169	0.154652749115844	0.364283690587335
ENSG00000135736.6	CCDC102A	-1.28958904731273	-0.534877981142202	2.10012166105956	0.15471891376402	0.364283690587335
MSTRG.12994	MSTRG.12994	-1.46671961407196	-1.21996410039488	2.09933043250679	0.154794777157181	0.364283690587335
MSTRG.8614		-1.29217076336868	0.289710163731764	2.09930712402915	0.154797012646337	0.364283690587335
MSTRG.15424		1.29452289631061	0.211745310205627	2.09909560443245	0.154817300975113	0.364283690587335
MSTRG.24292		1.12619111371983	0.403235074364452	2.09904142330236	0.154822498368559	0.364283690587335
ENSG00000259916.2	AQP7B	-1.43650672095188	-0.877355402991035	2.09866818219218	0.15485830754791	0.364283690587335
ENSG00000260025.2	CRIM1-DT	0.693176408626461	1.55633021074657	2.09843618772275	0.154880570251897	0.364283690587335
ENSG00000197121.15	PGAP1	1.69604973197073	-0.884446883768196	2.09828975340822	0.154894624343543	0.364283690587335
ENSG00000058600.16	POLR3E	-0.862579345948918	1.65812528275831	2.09744251589016	0.154975967632633	0.364283690587335
MSTRG.13179	MSTRG.13179	-1.58333366102037	-0.998988949852189	2.09740676039765	0.154979401618402	0.364283690587335
ENSG00000262710.1	Y_RNA	-1.49464026664049	-0.818034569396464	2.09731464630917	0.154988248738897	0.364283690587335
MSTRG.25038		-1.50879232573435	-0.509730118929633	2.09727337532742	0.1549922128125	0.364283690587335
MSTRG.23217		-0.436055585190471	3.06251230055614	2.09609000558623	0.155105925898833	0.364283690587335
ENSG00000285222.3	GCNT2	1.09424745477427	0.450838165312834	2.09427943199031	0.155280097868306	0.364283690587335
MSTRG.8414	MSTRG.8414	1.58177638231615	-1.08309260953901	2.09402107819625	0.155304969436881	0.364283690587335
MSTRG.15149	MSTRG.15149	0.360328448995834	4.37947653795758	2.0927274165662	0.155429579711797	0.364283690587335
ENSG00000278191.4	CARS1	-0.473436555848103	3.01135231837595	2.09088082307093	0.155607653461957	0.364283690587335
MSTRG.12561	MSTRG.12561	-0.392419187418442	4.41584384302845	2.09050068640337	0.15564434109656	0.364283690587335
ENSG00000290697.1	ENSG00000290697	-1.03543183637984	0.242322433253936	2.08943041154445	0.155747689601776	0.364283690587335
MSTRG.10615	MSTRG.10615	0.545819218391893	3.4466261587577	2.08890192663929	0.155798751130692	0.364283690587335
MSTRG.26979		-0.321532233122754	4.91131979410863	2.08807531762162	0.155878656377573	0.364283690587335
MSTRG.2658		-0.527642177362821	2.56474720008113	2.08706049169056	0.155976821556797	0.364283690587335
MSTRG.11782	MSTRG.11782	-0.37380927585808	4.72075012705783	2.0867219424311	0.156009585901005	0.364283690587335
ENSG00000259448.3	LINC02352	1.49767609264121	-1.11720962125598	2.08669533231694	0.156012161534211	0.364283690587335
MSTRG.3490	MSTRG.3490	0.550658957897386	2.68084480529502	2.08591197782415	0.156088005938211	0.364283690587335
MSTRG.7607	MSTRG.7607	1.61808607620884	-1.09828887583274	2.08523659205619	0.156153431507707	0.364283690587335
MSTRG.22077		0.886461517668058	0.850713208931682	2.08469971437793	0.156205462540768	0.364283690587335
MSTRG.5910	MSTRG.5910	0.55243034460279	2.75036677208203	2.0843069755922	0.156243537351555	0.364283690587335
MSTRG.16519		1.57967979002797	-1.06538979848508	2.08430423572733	0.156243803011197	0.364283690587335
MSTRG.17586	MSTRG.17586	1.52386035009117	-1.13195803102985	2.08413385051862	0.156260324747412	0.364283690587335
MSTRG.23227	MSTRG.23227	0.983452250859443	0.933509094120969	2.08328677565361	0.156342493436268	0.364283690587335
MSTRG.17999		-0.817319049069572	1.17302999659095	2.08095847769873	0.156568606148616	0.364283690587335
MSTRG.17235		-1.30193713966008	0.17479859282345	2.08064049591446	0.156599516710521	0.364283690587335
MSTRG.1374	MSTRG.1374	-0.334008734103135	4.51267872376665	2.08000651741198	0.156661166229644	0.364283690587335
MSTRG.20817		-1.26124496449079	0.517907968400049	2.0798400280063	0.156677360758581	0.364283690587335
MSTRG.9442	MSTRG.9442	-0.263260297644925	10.0247114458094	2.07955382629092	0.156705204367646	0.364283690587335
MSTRG.7736	MSTRG.7736	-0.500521365118037	3.44927411415812	2.07891737805579	0.156767143095261	0.364283690587335
MSTRG.6921	MSTRG.6921	-0.398746941959873	3.59926328663671	2.07873490930755	0.15678490613071	0.364283690587335
ENSG00000288145.1	EIF5A	-0.303897184122013	6.73004866207236	2.07806267133772	0.156850367774171	0.364283690587335
ENSG00000224379.6	TCF19	-1.13852619215357	0.0975961965152966	2.07766593402419	0.156889016571246	0.364283690587335
ENSG00000233024.7	NPIPA9	1.4326536343692	-0.496186627456864	2.07759672247497	0.156895760068764	0.364283690587335
MSTRG.27744		-0.528584106677445	3.2585437285835	2.07754975190579	0.156900336751756	0.364283690587335
MSTRG.16999	MSTRG.16999	-0.59456516858684	2.32998764528836	2.07591415522864	0.157059802503112	0.364283690587335
