gene_id	gene_name	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
ENSG00000285516.2	NAALAD2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000285551.2	LINC02929	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285565.1	ENSG00000285565	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000285567.2	ENSG00000285567	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000285569.4	ENSG00000285569	0	0	1	0	1	0	0	0	0	1	0	8	0	0	0
ENSG00000285572.2	ENSG00000285572	0	3	2	0	7	1	0	0	0	0	0	0	0	0	0
ENSG00000285582.1	ENSG00000285582	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000285587.1	ENSG00000285587	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000285591.1	ENSG00000285591	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000285597.1	ENSG00000285597	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0
ENSG00000285601.1	ENSG00000285601	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000285627.1	ENSG00000285627	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285630.1	ENSG00000285630	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
ENSG00000285633.1	ENSG00000285633	0	3	0	4	1	0	1	0	0	0	0	0	0	0	0
ENSG00000285634.3	ENSG00000285634	1	6	6	6	15	0	2	0	6	11	4	5	0	5	0
ENSG00000285644.1	ENSG00000285644	0	3	1	2	0	0	2	0	0	0	1	0	0	0	0
ENSG00000285652.1	ENSG00000285652	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285661.1	ENSG00000285661	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285662.2	FAM245B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000285663.1	ENSG00000285663	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSG00000285680.2	ENSG00000285680	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000285682.1	ENSG00000285682	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285695.1	ENSG00000285695	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285718.2	ENSG00000285718	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000285735.2	LINC02717	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000285737.1	LINC02680	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000285742.1	ENSG00000285742	0	0	2	1	0	1	6	0	0	1	0	0	0	0	0
ENSG00000285749.3	ENSG00000285749	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000285755.2	ENSG00000285755	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285763.1	ENSG00000285763	1	0	0	1	0	0	0	2	0	0	1	2	0	1	0
ENSG00000285778.2	ENSG00000285778	0	1	4	0	1	0	3	0	0	0	0	0	0	0	0
ENSG00000285793.1	ANAPC1P2	4	0	0	2	2	5	1	2	5	0	5	2	0	7	4
ENSG00000285800.1	ENSG00000285800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000285818.1	ENSG00000285818	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000285822.1	ENSG00000285822	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285825.2	CCDC15-DT	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000285831.1	ENSG00000285831	0	1	3	0	0	1	2	0	0	0	1	0	0	0	0
ENSG00000285837.1	ENSG00000285837	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000285838.2	ENSG00000285838	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000285841.1	ENSG00000285841	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000285842.1	ENSG00000285842	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000285848.1	ENSG00000285848	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0
ENSG00000285886.1	ENSG00000285886	0	2	0	2	0	1	1	1	1	2	0	0	0	3	2
ENSG00000285893.1	ENSG00000285893	1	0	0	1	0	0	0	2	0	0	1	2	0	1	0
ENSG00000285902.1	ENSG00000285902	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285907.1	ENSG00000285907	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1
ENSG00000285934.1	ENSG00000285934	1	4	4	1	5	0	2	0	0	1	2	0	0	1	0
ENSG00000285945.1	ENSG00000285945	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000285958.1	ENSG00000285958	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000285972.1	CERNA2	0	6	0	0	0	0	0	0	1	0	2	0	0	0	0
ENSG00000285983.1	ENSG00000285983	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000286000.1	ENSG00000286000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286011.2	ENSG00000286011	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286018.1	ENSG00000286018	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286021.3	LINC02822	3	12	22	1	2	0	10	0	3	4	1	0	1	0	2
ENSG00000286023.1	ENSG00000286023	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000286032.1	ENSG00000286032	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
ENSG00000286033.1	ENSG00000286033	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0
ENSG00000286035.1	ENSG00000286035	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0
ENSG00000286036.1	ENSG00000286036	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286039.3	ENSG00000286039	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286042.1	LCAL1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286044.1	ENSG00000286044	1	4	2	0	1	2	0	0	0	0	0	1	1	2	0
ENSG00000286046.1	ENSG00000286046	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
ENSG00000286054.1	ENSG00000286054	0	6	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286056.1	ENSG00000286056	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286057.1	ENSG00000286057	0	6	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286058.2	ENSG00000286058	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0
ENSG00000286069.2	ENSG00000286069	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286072.1	ENSG00000286072	1	1	3	2	2	0	2	1	0	0	0	0	0	0	0
ENSG00000286086.1	ENSG00000286086	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286091.1	ENSG00000286091	0	6	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286100.1	ENSG00000286100	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000286106.3	NOTCH2NLR	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0
ENSG00000286109.1	ENSG00000286109	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000286113.2	ENSG00000286113	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286115.1	ENSG00000286115	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286122.1	LINC02964	6	3	13	3	5	6	3	3	1	1	2	1	0	2	1
ENSG00000286141.1	ENSG00000286141	2	0	0	1	1	0	2	1	1	0	0	0	0	0	0
ENSG00000286146.1	ENSG00000286146	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000286149.1	ENSG00000286149	4	0	3	5	4	0	0	0	0	2	0	0	0	0	0
ENSG00000286151.1	ENSG00000286151	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000286155.1	ENSG00000286155	4	0	3	5	4	0	0	0	0	2	0	0	0	0	0
ENSG00000286182.1	ENSG00000286182	0	5	0	0	0	0	0	0	1	0	2	0	0	0	0
ENSG00000286187.1	ENSG00000286187	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000286198.3	ENSG00000286198	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286204.1	ENSG00000286204	0	1	0	0	0	8	1	1	1	1	3	4	1	4	1
ENSG00000286208.1	ENSG00000286208	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286216.1	ENSG00000286216	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286218.2	ENSG00000286218	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286234.1	ENSG00000286234	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000286252.1	ENSG00000286252	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
ENSG00000286257.2	ENSG00000286257	1	0	1	0	0	8	3	0	0	1	1	4	1	4	1
ENSG00000286263.1	ENSG00000286263	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286267.1	ENSG00000286267	4	0	3	5	4	0	0	0	0	2	0	0	0	0	0
ENSG00000286269.1	ENSG00000286269	0	1	9	1	2	1	1	0	0	1	1	1	0	0	1
ENSG00000286279.3	ENSG00000286279	0	1	3	0	1	0	2	0	0	0	1	0	0	0	0
ENSG00000286288.2	ENSG00000286288	2	9	3	7	5	4	12	5	2	4	1	1	0	2	2
ENSG00000286290.1	ENSG00000286290	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000286293.1	ENSG00000286293	3	4	19	9	11	3	14	2	3	3	4	2	0	2	2
ENSG00000286301.1	ENSG00000286301	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286315.1	ENSG00000286315	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286321.1	ENSG00000286321	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286330.1	ENSG00000286330	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0
ENSG00000286342.3	ENSG00000286342	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSG00000286358.1	ENSG00000286358	6	26	20	4	6	6	25	2	4	6	5	0	0	0	0
ENSG00000286366.1	ENSG00000286366	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286373.1	ENSG00000286373	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0
ENSG00000286376.1	ENSG00000286376	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0
ENSG00000286379.1	ENSG00000286379	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000286381.1	NHIP	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000286388.1	ENSG00000286388	0	0	0	1	0	2	4	0	0	0	0	0	0	1	0
ENSG00000286398.1	ENSG00000286398	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000286402.1	ENSG00000286402	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000286403.1	ENSG00000286403	4	8	8	11	16	5	10	5	2	5	2	8	0	1	1
ENSG00000286405.1	ENSG00000286405	0	3	14	1	3	1	6	0	2	1	1	0	0	1	0
ENSG00000286409.2	ENSG00000286409	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0
ENSG00000286415.1	ENSG00000286415	1	3	9	6	6	4	0	4	5	7	1	4	0	0	1
ENSG00000286416.1	ENSG00000286416	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0
ENSG00000286424.1	ENSG00000286424	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000286425.1	ENSG00000286425	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000286449.1	ENSG00000286449	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
ENSG00000286450.1	ENSG00000286450	1	1	7	4	5	4	6	2	0	3	2	1	0	1	0
ENSG00000286454.1	ENSG00000286454	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000286470.1	ENSG00000286470	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286472.1	ENSG00000286472	34	35	56	20	13	6	64	11	8	12	7	6	3	12	12
ENSG00000286473.1	ENSG00000286473	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
ENSG00000286504.1	ENSG00000286504	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286508.1	ENSG00000286508	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000286523.1	ENSG00000286523	21	67	55	40	36	8	57	7	26	29	23	10	1	18	10
ENSG00000286529.1	ENSG00000286529	0	0	0	2	2	0	1	0	0	3	0	0	0	0	0
ENSG00000286539.1	ENSG00000286539	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286542.1	ENSG00000286542	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000286543.1	ENSG00000286543	0	0	1	0	0	1	0	0	1	1	0	0	0	2	0
ENSG00000286544.1	ENSG00000286544	0	2	2	0	2	1	1	0	0	0	0	1	0	0	0
ENSG00000286549.1	ENSG00000286549	0	0	0	0	0	0	0	1	2	4	0	0	0	0	0
ENSG00000286552.1	ENSG00000286552	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286553.1	ENSG00000286553	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286562.1	ENSG00000286562	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000286566.1	ENSG00000286566	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000286573.1	ENSG00000286573	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286581.1	ENSG00000286581	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286593.1	ENSG00000286593	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286605.1	ENSG00000286605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000286610.1	ENSG00000286610	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286620.1	ENSG00000286620	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0
ENSG00000286625.1	ENSG00000286625	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0
ENSG00000286631.1	ENSG00000286631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000286641.1	ENSG00000286641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286647.1	ENSG00000286647	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286652.1	ENSG00000286652	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000286666.1	ENSG00000286666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286667.1	ENSG00000286667	0	1	1	0	1	2	0	0	0	0	0	2	0	0	0
ENSG00000286679.1	ENSG00000286679	1	0	7	1	1	5	2	1	1	4	1	1	0	0	1
ENSG00000286687.1	ENSG00000286687	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000286712.1	ENSG00000286712	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000286717.1	ENSG00000286717	0	0	0	0	0	0	0	0	0	2	0	0	1	4	0
ENSG00000286725.1	ENSG00000286725	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000286739.2	ENSG00000286739	1	0	2	3	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286741.1	ENSG00000286741	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286746.1	ENSG00000286746	17	12	41	9	18	5	15	11	10	5	4	8	1	1	0
ENSG00000286751.1	ENSG00000286751	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000286769.1	ENSG00000286769	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
ENSG00000286782.1	ENSG00000286782	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0
ENSG00000286784.1	ENSG00000286784	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000286788.1	ENSG00000286788	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286789.1	ENSG00000286789	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000286797.1	ENSG00000286797	0	0	2	0	0	1	1	0	1	0	0	1	0	0	0
ENSG00000286831.1	ENSG00000286831	2	1	3	3	1	2	0	0	0	0	0	1	0	0	0
ENSG00000286836.1	ENSG00000286836	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286839.1	ENSG00000286839	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286846.1	ENSG00000286846	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000286850.1	ENSG00000286850	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000286858.1	ENSG00000286858	0	0	6	0	0	0	1	1	0	0	2	0	0	0	0
ENSG00000286868.1	ENSG00000286868	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000286895.1	ENSG00000286895	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
ENSG00000286904.1	ENSG00000286904	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286919.1	ENSG00000286919	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
ENSG00000286921.1	ENSG00000286921	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0
ENSG00000286933.1	ENSG00000286933	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286940.1	MICB-DT	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000286964.1	ENSG00000286964	0	0	1	1	0	0	0	3	0	2	0	0	0	0	0
ENSG00000286966.1	ENSG00000286966	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0
ENSG00000286975.1	ENSG00000286975	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
ENSG00000286977.1	ENSG00000286977	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286983.1	ENSG00000286983	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
ENSG00000287000.1	ENSG00000287000	0	0	1	0	0	1	0	0	3	0	1	0	1	0	0
ENSG00000287014.1	ENSG00000287014	3	3	1	1	1	0	0	0	0	0	0	0	0	0	2
ENSG00000287031.1	ENSG00000287031	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0
ENSG00000287032.1	ENSG00000287032	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000287035.1	ENSG00000287035	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000287039.1	ENSG00000287039	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000287045.2	ENSG00000287045	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000287055.1	ENSG00000287055	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000287059.1	ENSG00000287059	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000287060.1	ENSG00000287060	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000287063.1	ENSG00000287063	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000287064.1	ENSG00000287064	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0
ENSG00000287067.2	ENSG00000287067	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000287069.1	ENSG00000287069	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287107.1	ENSG00000287107	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287112.1	ENSG00000287112	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0
ENSG00000287117.1	ENSG00000287117	0	0	0	0	0	0	3	0	3	1	0	0	0	0	0
ENSG00000287126.1	ENSG00000287126	0	4	2	2	1	0	1	0	4	3	4	1	0	0	1
ENSG00000287131.1	ENSG00000287131	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000287139.1	ENSG00000287139	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000287158.3	ENSG00000287158	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0
ENSG00000287160.1	ENSG00000287160	101	216	228	198	151	77	275	31	71	59	50	28	12	42	32
ENSG00000287171.1	LINC03113	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287177.1	ENSG00000287177	1	0	0	2	0	4	2	0	0	1	2	0	0	0	1
ENSG00000287185.1	ENSG00000287185	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000287187.1	ENSG00000287187	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287197.1	ENSG00000287197	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287213.1	ENSG00000287213	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000287215.1	ENSG00000287215	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000287223.1	ENSG00000287223	1	2	4	1	1	0	0	0	2	0	0	0	0	0	0
ENSG00000287225.1	ENSG00000287225	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287232.1	ENSG00000287232	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000287236.1	ENSG00000287236	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000287258.1	ENSG00000287258	1	2	1	3	3	0	1	0	1	2	1	0	0	0	1
ENSG00000287260.2	ENSG00000287260	1	1	0	1	1	0	0	1	0	2	0	0	0	0	0
ENSG00000287264.1	ENSG00000287264	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000287275.2	ENSG00000287275	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287284.1	ENSG00000287284	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000287289.1	ENSG00000287289	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000287291.1	ENSG00000287291	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287297.1	ENSG00000287297	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000287300.1	ENSG00000287300	0	0	1	0	0	3	0	2	0	0	1	0	0	0	0
ENSG00000287306.1	ENSG00000287306	1	1	8	4	2	3	4	1	0	0	1	0	0	0	1
ENSG00000287310.1	ENSG00000287310	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000287312.1	ENSG00000287312	0	0	0	3	0	0	0	2	1	1	2	3	0	0	1
ENSG00000287319.1	ENSG00000287319	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000287329.1	ENSG00000287329	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000287334.1	ENSG00000287334	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287335.2	ENSG00000287335	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000287337.1	ENSG00000287337	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000287338.1	ENSG00000287338	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287346.1	ENSG00000287346	0	0	0	0	0	0	1	0	15	8	0	0	0	0	1
ENSG00000287357.1	ENSG00000287357	0	0	5	1	4	0	0	0	2	0	0	0	0	0	1
ENSG00000287358.1	ENSG00000287358	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287360.1	ENSG00000287360	2	0	3	1	0	0	2	0	4	0	0	0	0	0	0
ENSG00000287370.1	ENSG00000287370	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287383.1	ENSG00000287383	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000287396.1	ENSG00000287396	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000287399.1	ENSG00000287399	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287402.1	ENSG00000287402	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000287413.1	ENSG00000287413	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
ENSG00000287414.1	ENSG00000287414	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000287416.1	ENSG00000287416	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000287421.1	ENSG00000287421	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000287424.1	ENSG00000287424	1	1	1	2	2	0	1	0	3	0	1	0	0	1	0
ENSG00000287432.1	ENSG00000287432	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000287436.1	ENSG00000287436	32	37	42	86	74	116	58	99	127	152	150	127	24	103	78
ENSG00000287439.1	ENSG00000287439	2	1	5	1	1	4	1	2	1	0	2	1	0	2	1
ENSG00000287452.2	ENSG00000287452	0	0	3	1	1	1	3	0	1	0	0	0	0	0	0
ENSG00000287460.1	ENSG00000287460	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000287462.1	ENSG00000287462	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000287475.1	ENSG00000287475	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000287480.1	ENSG00000287480	0	0	2	0	0	0	0	2	0	3	2	0	0	0	0
ENSG00000287484.1	ENSG00000287484	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287499.1	ENSG00000287499	0	0	0	3	2	6	2	2	1	1	0	0	0	4	3
ENSG00000287500.1	ENSG00000287500	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287504.1	ENSG00000287504	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287538.1	ENSG00000287538	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000287550.1	ENSG00000287550	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2
ENSG00000287558.1	ENSG00000287558	0	5	7	7	3	4	3	2	0	1	0	1	1	0	0
ENSG00000287559.1	ENSG00000287559	0	2	2	6	5	0	2	2	0	2	2	1	0	4	3
ENSG00000287562.1	ENSG00000287562	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000287565.1	ENSG00000287565	1	1	0	0	1	2	0	1	0	0	0	0	0	0	0
ENSG00000287576.1	ENSG00000287576	2	0	0	0	1	0	0	0	1	2	0	0	0	0	0
ENSG00000287586.1	ENSG00000287586	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000287592.1	ENSG00000287592	0	0	0	0	0	0	0	3	2	5	2	1	0	0	1
ENSG00000287595.3	ENSG00000287595	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0
ENSG00000287602.1	ENSG00000287602	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000287609.1	ENSG00000287609	0	2	0	2	3	1	0	2	0	1	0	0	0	2	0
ENSG00000287611.3	ENSG00000287611	0	0	0	2	1	1	0	0	7	0	0	1	0	0	0
ENSG00000287616.1	ENSG00000287616	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000287619.1	ENSG00000287619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287625.1	ENSG00000287625	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
