gene_id	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MSTRG.20692	0.427403944169078	0	0	0	0	0.23939999657658	0.336404029312901	0.148819179339612	0	0	0.226650134805834	0.118249826882253	0	0.116909347089355	0
MSTRG.20693	110.697621539791	81.4011522785334	52.0330119336344	60.1095819709019	82.1543224981748	49.4360992930638	76.0273106247157	56.2536497903733	62.6548344092141	44.7570974119158	48.9564291180601	50.2561764249577	52.0034823072597	49.4526538187971	63.7774322870892
MSTRG.20694	3.41923155335262	3.28893544559731	3.28629549054533	5.35006750526352	5.77843858549853	3.11219995549554	6.05527252763223	4.31575620084875	2.0524859547846	3.81338498128431	4.87297789832543	7.09498961293521	3.85210980053775	4.55946453648484	4.41418982416608
MSTRG.20695	21.3701972084539	23.4336650498808	23.5517843489082	8.65452096439688	12.5618230119533	8.01989988531543	9.08290879144834	9.07796993971633	12.8550436115456	8.02817890796696	8.27272992041294	3.78399446023211	6.42018300089626	5.96237670155709	9.28501997497002
MSTRG.20696	0	0.411116930699663	0.547715915090888	3.61916331238415	0.251236460239067	1.31669998117119	0.336404029312901	0	0.216051153135221	0	0	0.236499653764507	0.642018300089626	0.935274776714838	0.152213442212623
MSTRG.20697	0	0	0	0	0	0.11969999828829	0	0.595276717358448	0.10802557656761	0.301056709048761	0.113325067402917	0.236499653764507	0	0.116909347089355	0
MSTRG.20698	3.41923155335262	3.70005237629697	3.83401140563622	11.9589744235302	7.28585734693293	6.22439991099108	8.74650476213544	16.5189289066969	14.5834528366274	16.4577667613323	18.0186857170638	13.8352297452237	25.0387137034954	18.12094879885	20.5488146987041
MSTRG.20699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152213442212623
MSTRG.20700	0	0	0	0	0	0	0	0	0.648153459405663	0	0	0	0	0	0
MSTRG.20703	12.8221183250723	14.8002095051879	2.19086366036355	1.57354926625398	10.5519313300408	0.11969999828829	0.336404029312901	7.88741650499943	3.24076729702831	1.80634025429257	2.03985121325251	1.41899792258704	0	1.05218412380419	0
MSTRG.20705	3.41923155335262	0.411116930699663	0.547715915090888	3.14709853250795	2.51236460239067	2.63339996234238	2.01842417587741	2.82756440745263	1.29630691881133	1.20422683619504	2.71980161767001	0.709498961293521	0.642018300089626	1.16909347089355	1.67434786433886
MSTRG.20706	47.0144338585985	38.2338745550687	50.3898641883617	23.6032389938097	34.9218679732302	13.8851998014416	32.2947868140385	17.5606631620742	18.6884247461966	22.7799576513563	17.792035582258	8.6322373624045	0	18.2378581459393	19.0266802765779
MSTRG.20708	64.9653995136998	51.3896163374579	57.5101710845432	41.6990555557304	63.5628244404838	25.8551996302706	67.6172098918932	20.5370467488664	23.4415501151715	33.5176469407621	20.511837199928	17.3827245516913	29.5328418041228	27.2398778718197	18.2656130655148
MSTRG.20710	0.427403944169078	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304426884425247
MSTRG.20714	0	0	0	0	0.251236460239067	0	0	0	0	0	0	0	0	0	0
MSTRG.20715	0	0	0.547715915090888	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20717	0	0	0	0	0	0	0	0	0	0.501761181747935	0	0	0	0	0
MSTRG.20718	1.70961577667631	0.411116930699663	2.73857957545444	0.157354926625398	6.0296750457376	0.59849999144145	2.01842417587741	1.78583015207534	1.40433249537894	4.71655510843059	2.26650134805834	0.709498961293521	0	1.75364020634032	0.152213442212623
MSTRG.2072	1.70961577667631	0.822233861399327	0.547715915090888	0.157354926625398	1.25618230119533	0.11969999828829	1.0092120879387	0.892915076037672	0.216051153135221	0.100352236349587	0.793275471820419	0.35474948064676	0	0.467637388357419	0
MSTRG.20720	0	0	0	0.157354926625398	0.502472920478133	0	0	0.148819179339612	0	0	0	0.236499653764507	0	0.116909347089355	0
MSTRG.20722	0	0	0	0	0	0.11969999828829	0	0	0	0	0	0	0	0	0
MSTRG.20723	2.56442366501447	2.87781851489764	4.3817273207271	2.04561404613017	1.25618230119533	1.31669998117119	2.35482820519031	0.297638358679224	1.29630691881133	0.802817890796696	0.339975202208751	0.709498961293521	0	0.584546735446774	1.36992097991361
MSTRG.20725	8.54807888338155	5.34452009909563	10.4066023867269	2.98974360588256	1.75865522167347	3.95009994351357	4.03684835175482	2.67874522811301	1.40433249537894	0.301056709048761	0.339975202208751	2.60149619140958	3.21009150044813	1.98745890051903	0.45664032663787
MSTRG.20739	17.5235617109322	14.8002095051879	26.2903639243626	14.3192983229112	15.3254240745831	8.25929988189201	16.1473934070193	13.6913644992443	11.9908389990048	18.2641070156248	12.9190576839325	9.34173632369802	13.4823843018821	9.58656646132709	8.37173932169428
MSTRG.2074	4.70144338585985	0.411116930699663	0.547715915090888	2.36032389938097	2.76360106262973	2.3939999657658	4.03684835175482	1.48819179339612	2.91669056732548	1.30457907254463	2.03985121325251	4.25699376776112	0	1.05218412380419	0.152213442212623
MSTRG.20740	0	0	0	0	0.251236460239067	0	0.336404029312901	1.04173425537728	0	0.501761181747935	0	0.236499653764507	0	0	0.152213442212623
MSTRG.20741	3.8466354975217	2.46670158419798	1.64314774527266	0.157354926625398	1.25618230119533	3.95009994351357	3.02763626381611	1.78583015207534	1.51235807194655	4.51585063573142	0.226650134805834	0.709498961293521	0.642018300089626	2.68891498305516	0.761067211063117
MSTRG.20742	0	0	0	0	0	0	0	0.148819179339612	0.216051153135221	0	0.453300269611668	0.236499653764507	1.28403660017925	0.467637388357419	0.152213442212623
MSTRG.20743	0	0	0	0	0	0	0	0	0	0	0.113325067402917	0	0	0.467637388357419	0
MSTRG.20744	0	0	0	0	0	0.11969999828829	0	0	0	0	0	0	0	0	0
MSTRG.20745	2.99182760918354	2.87781851489764	1.64314774527266	1.25883941300318	1.00494584095627	0.23939999657658	2.69123223450321	1.78583015207534	2.48458826105504	1.40493130889422	0.906600539223336	0.945998615058028	1.92605490026888	1.63673085925097	1.52213442212623
MSTRG.20746	0	0	0	0	0	0	0	0	0.10802557656761	0	0	0	0	0	0
MSTRG.20747	7.6932709950434	0.411116930699663	0.547715915090888	3.14709853250795	0.251236460239067	0	0.336404029312901	0	0.10802557656761	3.61268050858513	1.13325067402917	0.118249826882253	0	0.233818694178709	2.89205540203984
MSTRG.20748	56.8447245744873	31.2448867331744	19.717772943272	12.4310392034064	27.1335377058192	8.61839987675688	14.8017772897677	8.03623568433904	14.7995039897626	9.73416692590994	8.72603019002461	8.6322373624045	0.642018300089626	14.1460309978119	7.61067211063117
MSTRG.20749	0.427403944169078	1.23335079209899	2.19086366036355	0	0.502472920478133	0.23939999657658	0.336404029312901	0.74409589669806	0.10802557656761	0.200704472699174	0.226650134805834	0	0	0.116909347089355	0.304426884425247
MSTRG.2075	0	0	0	0.314709853250795	0	0.11969999828829	0	0.446457538018836	0	0	0.113325067402917	0.118249826882253	1.92605490026888	0	0.152213442212623
MSTRG.20750	13.6769262134105	3.28893544559731	1.09543183018178	4.09122809226034	5.52720212525946	2.3939999657658	8.41010073282254	1.93464933141495	3.34879287359592	4.11444169033307	3.28642695468459	0.118249826882253	0.642018300089626	1.16909347089355	1.67434786433886
MSTRG.20751	0	0	0	0	0	1.43639997945948	0	0.595276717358448	0.864204612540884	1.50528354524381	2.49315148286417	1.30074809570479	2.5680732003585	2.45509628887645	1.21770753770099
MSTRG.20752	8.54807888338155	10.6890401981913	4.3817273207271	0.629419706501591	0.251236460239067	1.1969999828829	2.69123223450321	5.35749045622603	2.37656268448743	2.60915814508926	2.94645175247584	3.07449549893859	5.77816470080663	0	2.13098819097673
MSTRG.20753	20.5153893201157	8.63345554469293	7.66802281127243	8.65452096439688	6.53214796621573	0.71819998972974	7.40088864488383	2.82756440745263	1.40433249537894	4.41549839938183	2.49315148286417	0	0.642018300089626	0.701456082536128	1.82656130655148
MSTRG.20755	0	0	0	0	0.502472920478133	0.23939999657658	0	0	0	0	0	0	0	0	0
MSTRG.20756	0	4.93340316839596	0.547715915090888	1.88825911950477	3.768546903586	0	10.092120879387	0	0.648153459405663	1.80634025429257	0.113325067402917	0.118249826882253	0	0.701456082536128	0.91328065327574
MSTRG.20757	0	0	0	0.314709853250795	0	0.11969999828829	0	0	0	0	0	0	0	0	0
MSTRG.20758	0	0.411116930699663	3.28629549054533	0	0	0	0	0.297638358679224	0	0.100352236349587	0	0.118249826882253	0	0	0.304426884425247
MSTRG.20759	0.427403944169078	0	14.788329707454	0	0	0	0.336404029312901	0	0	0	0	0	0	0	0
MSTRG.2076	152.155804124192	122.1017284178	152.812740310358	106.68664025202	159.032679331329	81.8747988291904	149.026984985615	87.803315810371	81.0191824257078	92.7254663870184	91.2266792593482	64.5644054777104	50.0774274069908	74.9388914842764	75.0412270108233
MSTRG.20760	0	0.411116930699663	1.64314774527266	1.41619433962858	0.7537093807172	2.75309996063067	2.35482820519031	2.23228769009418	3.34879287359592	2.70951038143885	3.28642695468459	3.42924497958535	3.21009150044813	3.39037106559129	3.34869572867771
MSTRG.20761	0.427403944169078	0	1.09543183018178	0.944129559752386	0.251236460239067	0.83789998801803	2.01842417587741	0.892915076037672	0.432102306270442	0.200704472699174	0.339975202208751	0.118249826882253	0	0.233818694178709	0.608853768850493
MSTRG.20762	0	0	0.547715915090888	0	0.502472920478133	0	0.672808058625803	0.148819179339612	0.10802557656761	0.301056709048761	1.01992560662625	0.945998615058028	0	0.350728041268064	0.45664032663787
MSTRG.20763	11.5399064925651	10.2779232674916	14.788329707454	12.5883941300318	14.3204782336268	14.6033997911714	14.1289692311419	18.7512165967911	22.2532687729278	17.9630503065761	14.6189336949763	14.7812283602817	19.9025673027784	11.6909347089355	17.9611861810896
MSTRG.20764	0.427403944169078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20765	0	0	0.547715915090888	0.472064779876193	0.7537093807172	0.11969999828829	0	0.595276717358448	1.0802557656761	0.602113418097522	0.453300269611668	0.591249134411267	0.642018300089626	0.116909347089355	0.761067211063117
MSTRG.20766	0	0	1.09543183018178	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20767	4.70144338585985	4.93340316839596	3.28629549054533	2.67503375263176	1.25618230119533	0.11969999828829	1.0092120879387	4.01811784216952	2.16051153135221	2.70951038143885	9.06600539223336	2.48324636452732	0.642018300089626	2.5720056359658	1.52213442212623
MSTRG.20768	2.56442366501447	4.93340316839596	2.19086366036355	0.157354926625398	5.2759656650204	0.59849999144145	1.34561611725161	2.38110686943379	0.10802557656761	0	0.113325067402917	0.472999307529014	0.642018300089626	0.350728041268064	0.761067211063117
MSTRG.20769	9.83029071588878	2.05558465349832	5.47715915090888	2.51767882600636	5.52720212525946	2.3939999657658	3.02763626381611	0.446457538018836	2.37656268448743	2.10739696334133	1.69987601104375	2.48324636452732	0.642018300089626	0.818365429625483	0.45664032663787
MSTRG.2077	11.112502548396	19.3224957428842	25.1949320941808	5.19271257863812	6.28091150597666	6.34409990927937	8.07369670350964	4.31575620084875	4.86115094554247	7.82747443526779	2.60647655026709	5.55774186346591	0.642018300089626	4.79328323066354	7.00181834178067
MSTRG.20771	0	0	0.547715915090888	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20772	69.2394389553906	29.1893020796761	33.4106708205442	20.4561404613017	42.2077253201632	13.4063998082885	24.8938981691547	27.6803673571678	28.1946754841463	17.3609368884786	11.2191816728888	5.3212422097014	0.642018300089626	13.9122123036332	17.2001189700264
MSTRG.20773	15.3865419900868	4.93340316839596	8.76345464145421	6.9236167715175	11.5568771709971	4.30919993837844	10.092120879387	2.67874522811301	5.1852276752453	3.21127156318679	6.34620377456335	3.5474948064676	6.42018300089626	1.87054955342968	2.43541507540197
MSTRG.20775	0	0	0	0	0	0.23939999657658	0	0.148819179339612	0	0.100352236349587	0.339975202208751	1.06424844194028	0.642018300089626	0.233818694178709	0.152213442212623
MSTRG.20776	0	0.411116930699663	0	0	0	0.23939999657658	0	0.148819179339612	0.324076729702831	0	0	0.118249826882253	0.642018300089626	0.116909347089355	0.45664032663787
MSTRG.20778	9.40288677171971	10.2779232674916	6.57259098109066	4.09122809226034	8.54203964812826	5.50619992126134	11.7741410259516	4.16693702150913	0	5.82042970827605	1.58655094364084	2.36499653764507	0.642018300089626	4.9101925777529	3.50090917089034
MSTRG.2078	0	0	0	0	0	0.11969999828829	0	0.148819179339612	0	0.301056709048761	0.113325067402917	0.709498961293521	0	0.701456082536128	0.152213442212623
MSTRG.20780	79.9245375596175	53.4452009909563	30.1243753299988	14.3192983229112	32.1582669106005	17.5958997483786	20.520645788087	22.4716960802814	28.1946754841463	30.0053186685265	31.6176938054138	18.5652228205138	21.1866039029576	22.3296852940668	24.658577638445
MSTRG.20781	0.854807888338155	5.34452009909563	0.547715915090888	0	0.251236460239067	0	0.336404029312901	0	0.324076729702831	1.80634025429257	0	0.35474948064676	0	0	0
MSTRG.20782	0	0	0	0	0	0	0	0	0.10802557656761	0	0	0	0	0	0
MSTRG.20784	1.28221183250723	1.23335079209899	0.547715915090888	0.944129559752386	1.75865522167347	1.43639997945948	1.68202014656451	0.148819179339612	0.540127882838052	0.301056709048761	0	0.236499653764507	1.92605490026888	0.350728041268064	0.91328065327574
MSTRG.20790	0	0	0	0	0	0	0	0.148819179339612	0.324076729702831	0.100352236349587	0	0.35474948064676	0	0	0
MSTRG.20791	0	0	0	0	0	0	0	0	0	0.100352236349587	0	0	0	0	0
MSTRG.20792	9.83029071588878	2.46670158419798	10.9543183018178	3.61916331238415	10.8031677902799	2.87279995891896	5.04606043969352	2.5299260487734	7.12968805346229	5.51937299922729	1.81320107844667	4.61174324840788	2.5680732003585	1.63673085925097	4.41418982416608
MSTRG.20794	0	0	1.09543183018178	0.157354926625398	0.251236460239067	0.71819998972974	0.336404029312901	0	0	0.301056709048761	0.226650134805834	0.35474948064676	1.28403660017925	0.350728041268064	0
MSTRG.20795	49.1514535794439	30.0115359410754	18.6223411130902	11.9589744235302	19.0939709781691	12.6881998185587	24.5574941398418	3.42284112481107	8.2099438191384	9.23240574416201	8.15940485301002	7.92273840111098	10.272292801434	8.5343823375229	7.1540317839933
MSTRG.20798	0	0	0	0.314709853250795	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20799	0.427403944169078	0	0.547715915090888	2.04561404613017	9.04451256860639	0.71819998972974	2.01842417587741	0.148819179339612	1.94446037821699	0.602113418097522	0.679950404417502	0	0	0.116909347089355	0.91328065327574
MSTRG.2080	41.4581825844005	45.6339793076626	38.3401140563622	27.3797572328192	26.6310647853411	25.1369996405409	34.313210989916	28.1268248951867	24.6298314574152	21.7764352878604	28.1046167159234	21.2849688388056	16.0504575022406	18.7054955342968	14.0036366835613
MSTRG.20801	0	0	0.547715915090888	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20802	0	0	0.547715915090888	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20804	1.28221183250723	0.822233861399327	2.19086366036355	0.472064779876193	0.502472920478133	2.03489997090093	0	0.595276717358448	0.216051153135221	0.301056709048761	0.453300269611668	0.236499653764507	0	0	0.152213442212623
MSTRG.20805	0	0	0.547715915090888	0	0	0.11969999828829	0	0	0	0	0	0	0	0	0
MSTRG.20806	81.2067493921247	18.5002618814849	21.9086366036355	28.6385966458224	22.1088085010379	20.8277997021625	27.5851304036579	18.007120700093	23.2254989620362	15.554596634186	26.7447159070884	7.56798892046422	6.42018300089626	15.4320338157948	10.502727512671
MSTRG.20808	7.6932709950434	11.5112740595906	10.9543183018178	22.9738192873081	25.6261189443848	23.10209966964	21.1934538467128	22.9181536183002	38.0250029517989	30.3063753775753	21.7584129413601	17.737474032338	33.3849516046605	38.6969938865764	32.4214631912888
MSTRG.20809	0	0	0	0.472064779876193	0	0.11969999828829	0	0	0	0	0.339975202208751	0	0	0	0.152213442212623
MSTRG.2081	0	0	0	0	0	0	0.336404029312901	0	0	0	0.113325067402917	0	0	0	0
MSTRG.20810	0	0	0	0	0	0	0	0	0	0	0	0	0.642018300089626	0	0
MSTRG.20811	3.41923155335262	0	0	3.93387316563494	0	0	2.01842417587741	1.04173425537728	0.648153459405663	0.702465654447109	0	0.118249826882253	0	0.116909347089355	1.21770753770099
MSTRG.20814	2.99182760918354	2.46670158419798	0	1.57354926625398	0.251236460239067	0.11969999828829	5.38246446900642	0.148819179339612	0.540127882838052	1.10387459984546	0.113325067402917	0.945998615058028	0	0	0.152213442212623
MSTRG.20816	0	0	0	0	0.502472920478133	0	0	0	0	0	0	0	0	0	0
MSTRG.20817	2.56442366501447	0	3.28629549054533	2.83238867925716	3.768546903586	0.83789998801803	0.672808058625803	0	0.216051153135221	0	0	0	0	2.45509628887645	0.91328065327574
MSTRG.20819	20.5153893201157	11.1001571288909	15.3360456225449	3.61916331238415	5.02472920478133	2.87279995891896	7.73729267419673	3.12520276613185	2.48458826105504	4.31514616303224	2.15317628065542	2.01024705699831	0	1.2860028179829	4.87083015080395
MSTRG.2082	0.427403944169078	1.23335079209899	0.547715915090888	0.157354926625398	0	0	0	0	0.10802557656761	0	0.113325067402917	0.236499653764507	0	0	0
MSTRG.20821	0	0	0	0.786774633126989	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20822	187.202927546056	87.979023169728	97.4934328861781	70.4950071281782	100.745820555866	29.8052995737842	84.4374113575383	43.3063811878271	33.5959543125268	42.1479392668266	34.3374954230838	36.1844470259696	21.1866039029576	40.8013621341848	51.7525703522919
MSTRG.20823	0	0	0.547715915090888	0.157354926625398	1.5074187614344	0.23939999657658	0	0.297638358679224	0.324076729702831	0.301056709048761	0.339975202208751	0.118249826882253	0	0	0.152213442212623
MSTRG.20824	76.0779020620958	87.5679062390283	90.3731259899965	93.3114714888608	100.243347635388	74.8124989301813	98.2299765593672	66.9686307028254	60.9264251841323	53.8891509197282	58.3624097125022	52.5029231357205	75.1161411104862	57.8701268092306	57.0800408297337
MSTRG.20825	5.12884733002893	4.93340316839596	9.3111705565451	2.20296897275557	1.5074187614344	1.07729998459461	5.04606043969352	3.12520276613185	2.80866499075787	1.50528354524381	1.01992560662625	3.90224428711436	3.85210980053775	1.51982151216161	0.91328065327574
MSTRG.20826	0	0.411116930699663	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.20827	5.98365521836709	8.22233861399327	10.4066023867269	0.786774633126989	1.25618230119533	1.31669998117119	4.03684835175482	0.74409589669806	3.34879287359592	1.90669249064215	2.03985121325251	0.591249134411267	0.642018300089626	1.2860028179829	1.9787747487641
MSTRG.2083	24.7894287618065	15.2113264358875	0.547715915090888	5.35006750526352	7.78833026741106	14.9624997860363	9.75571685007414	12.2031727058482	14.9075295663302	13.2464951981455	10.7658814032771	10.0512352849915	0	12.9769375269184	7.76288555284379
MSTRG.20831	61.1187640161781	74.4121644566391	59.1533188298159	25.6488530399398	82.1543224981748	19.9898997141444	21.1934538467128	21.2811426455645	21.9291920432249	24.5862979056488	29.4645175247584	20.8119695312766	0.642018300089626	20.9267731289945	15.373557663475
MSTRG.20832	0	0	0.547715915090888	0	0	0.11969999828829	0	0	0.10802557656761	0.602113418097522	0	0.118249826882253	0	0.116909347089355	0
MSTRG.20833	4.70144338585985	3.28893544559731	0	2.67503375263176	7.78833026741106	0.11969999828829	8.74650476213544	0.446457538018836	0	0	0	1.53724774946929	0	0.467637388357419	0.45664032663787
MSTRG.20836	0	0	1.09543183018178	0	1.00494584095627	0	0	1.63701097273573	1.29630691881133	2.00704472699174	1.359900808835	2.01024705699831	0.642018300089626	1.87054955342968	1.21770753770099
MSTRG.20837	40.6033746960624	12.7446248516896	15.3360456225449	8.81187589102227	21.1038626600816	13.7654998031534	10.7649289380128	11.905534347169	10.0463786207878	11.9419161256009	8.15940485301002	7.80448857422873	3.21009150044813	5.84546735446774	7.91509899505641
MSTRG.20838	12.3947143809032	6.57787089119462	6.57259098109066	16.8369771489176	12.3105865517143	20.7080997038742	25.2303021984676	0	0.10802557656761	0	0.453300269611668	0.472999307529014	0	0.350728041268064	0.152213442212623
MSTRG.20839	0	0	0	0	0	0	0.336404029312901	0.148819179339612	0	0.401408945398348	1.13325067402917	0.472999307529014	0	0	0
MSTRG.2084	130.785606915738	120.046143764302	150.074160734903	103.067476939635	121.849683215947	147.590097889462	134.898015754474	209.983862048192	222.964790035548	189.866431173419	199.225468494328	222.427924365519	199.667691327874	233.584875484531	200.1606765096
MSTRG.20840	8.97548282755063	5.34452009909563	8.21573872636332	4.72064779876193	4.5222562843032	1.67579997603606	2.35482820519031	0.892915076037672	2.48458826105504	5.11796405382894	2.37982641546126	0.709498961293521	3.85210980053775	3.85800845394871	0.152213442212623
MSTRG.20841	5.12884733002893	0.822233861399327	0	0.157354926625398	0.251236460239067	0	0.336404029312901	0.148819179339612	1.51235807194655	1.10387459984546	1.69987601104375	0	0	0.584546735446774	0.91328065327574
MSTRG.20842	0	0	0.547715915090888	0	0	0	0	0	2.26853710791982	0	0.679950404417502	0.709498961293521	0	0	0
MSTRG.20843	0	2.87781851489764	0.547715915090888	1.10148448637778	3.0148375228688	1.07729998459461	0.336404029312901	3.57166030415069	1.94446037821699	2.3081014360405	2.94645175247584	0.236499653764507	0	1.05218412380419	0.152213442212623
MSTRG.20844	141.898109464134	143.890925744882	184.032547470538	206.449663732522	171.092029422804	186.851697328021	179.639751653089	193.911390679514	193.149730902887	187.357625264679	187.66631161923	205.045199813827	174.628977624378	188.925504896397	174.893245102304
MSTRG.20845	7.6932709950434	8.22233861399327	4.3817273207271	4.24858301888574	2.2611281421516	3.5909999486487	13.792565201829	5.65512881490525	5.1852276752453	4.21479392668266	4.75965283092251	5.55774186346591	1.28403660017925	4.09182714812742	2.89205540203984
MSTRG.20848	3.8466354975217	4.93340316839596	0	2.67503375263176	6.28091150597666	1.31669998117119	4.03684835175482	2.23228769009418	0.432102306270442	1.10387459984546	1.92652614584959	0.709498961293521	0	0.350728041268064	0.91328065327574
MSTRG.2085	0	0.822233861399327	0	0	0	0.23939999657658	0	0	0	0	0	0	0	0	0
MSTRG.20851	0.427403944169078	0.822233861399327	0	0.157354926625398	0.251236460239067	2.15459996918922	2.01842417587741	0.297638358679224	0	0.200704472699174	0.113325067402917	0.118249826882253	0.642018300089626	0	0.45664032663787
MSTRG.20852	0.427403944169078	8.63345554469293	7.12030689618154	3.14709853250795	1.25618230119533	3.23189995378383	2.35482820519031	0.892915076037672	1.94446037821699	0.602113418097522	0.226650134805834	1.53724774946929	11.5563294016133	3.39037106559129	0.608853768850493
MSTRG.20854	19.2331774876085	19.7336126735838	8.21573872636332	2.98974360588256	3.0148375228688	3.23189995378383	4.70965641038062	4.46457538018836	8.96612285511167	2.50880590873968	6.23287870716043	3.5474948064676	5.77816470080663	3.27346171850193	1.36992097991361
MSTRG.20855	0	0	0	0	0	0	0	0	0	0.200704472699174	0	0	0	0	0
MSTRG.20856	0	0	0	0	0	0	0	0	0.324076729702831	0	0	0	0	0	0
MSTRG.20857	6.83846310670524	2.05558465349832	0.547715915090888	1.41619433962858	1.75865522167347	3.11219995549554	6.05527252763223	0.74409589669806	2.16051153135221	1.10387459984546	1.13325067402917	1.65549757635155	0	0.701456082536128	2.28320163318935
MSTRG.20859	52.1432811886275	18.9113788121845	14.2406137923631	12.7457490566572	7.537093807172	7.66079989045056	18.1658175828967	13.3937261405651	8.317969395706	6.32219089002398	7.70610458339835	11.4702332075786	19.9025673027784	7.94983560207612	6.69739145735543
MSTRG.2086	0	0.822233861399327	0	0	0	0.11969999828829	0	0	0	0	0.113325067402917	0	0	0	0
MSTRG.20860	0	0	0	0	0	0.11969999828829	0	0.148819179339612	0	0	0.226650134805834	0	0	0	0
MSTRG.20861	0	1.23335079209899	0	0	0.251236460239067	0.71819998972974	0.336404029312901	0	0.648153459405663	0.903170127146283	0	0.709498961293521	0	0.116909347089355	0
MSTRG.20867	1.70961577667631	0	0	0.157354926625398	0.251236460239067	0	4.03684835175482	0	1.0802557656761	0	0.113325067402917	1.18249826882253	0	1.2860028179829	0
MSTRG.20868	13.6769262134105	12.7446248516896	10.4066023867269	7.86774633126989	11.0544042505189	3.5909999486487	12.4469490845774	5.95276717358448	6.58956017062424	3.9137372176339	4.30635256131084	2.60149619140958	3.85210980053775	6.1961953957358	4.41418982416608
MSTRG.20869	4.27403944169078	0	3.28629549054533	1.88825911950477	1.5074187614344	0.71819998972974	1.34561611725161	2.38110686943379	1.29630691881133	1.80634025429257	1.24657574143209	1.89199723011606	0	2.5720056359658	3.34869572867771
MSTRG.20872	0.427403944169078	0.822233861399327	0	0	0.7537093807172	0.35909999486487	0.336404029312901	0.297638358679224	0.324076729702831	0.200704472699174	0	0	0	0.233818694178709	0
MSTRG.20873	1.28221183250723	0.411116930699663	0.547715915090888	0	0.7537093807172	0.23939999657658	0	0.148819179339612	0.540127882838052	0.501761181747935	0.226650134805834	0.236499653764507	0	0.116909347089355	0.152213442212623
MSTRG.20874	0	0.411116930699663	0	1.57354926625398	4.01978336382506	0	0.336404029312901	0.148819179339612	0.10802557656761	0.200704472699174	0.113325067402917	0	0	1.05218412380419	0
MSTRG.20875	0	1.23335079209899	0	0.944129559752386	1.25618230119533	0.71819998972974	0.672808058625803	0.595276717358448	1.72840922508177	0.100352236349587	0.566625337014585	0.236499653764507	0.642018300089626	0.584546735446774	0.152213442212623
MSTRG.20876	0	0	0	0	0	0	0.336404029312901	0	0	0	0.793275471820419	0.118249826882253	0	0	0.152213442212623
MSTRG.20877	0.427403944169078	0.411116930699663	0	0	0.251236460239067	0.83789998801803	0	2.67874522811301	0.864204612540884	0.100352236349587	2.37982641546126	1.06424844194028	0	0	0
MSTRG.20878	0	0	0	0	0	0	0	0	0.10802557656761	0	0.339975202208751	0	0.642018300089626	0.116909347089355	0.152213442212623
MSTRG.20879	23.5072169292993	19.7336126735838	31.2198071601806	30.2121459120764	9.29574902884546	16.2791997672074	15.1381813190806	32.4425810960354	27.3304708716054	32.5141245772662	30.8244183335934	15.1359778409284	24.3966954034058	26.3046030951048	22.3753760052556
MSTRG.2088	0	0	0	0	0.251236460239067	0	0.672808058625803	0	0	0	0	0	0	0	0
MSTRG.20882	0	0	0	0.472064779876193	0	0.11969999828829	0	0	0.432102306270442	0	0	0.118249826882253	0.642018300089626	0	0
MSTRG.20883	0	0	0	0	0	0	0	0	0.216051153135221	0	0.113325067402917	0	0	0.116909347089355	0
MSTRG.20884	134.20483846909	71.1232290110418	79.4188076881788	22.0296897275557	28.1384835467755	11.132099840811	25.9031102570934	41.0740934977329	40.5095912128539	41.0440646669811	41.1369994672589	13.5987300914591	34.0269699047502	18.2378581459393	22.6798028896809
MSTRG.2089	17.9509656551013	6.57787089119462	8.76345464145421	5.35006750526352	5.02472920478133	3.35159995207212	8.41010073282254	2.38110686943379	2.0524859547846	2.50880590873968	4.75965283092251	4.13874394087887	5.13614640071701	2.10436824760839	2.13098819097673
MSTRG.20890	0	0	2.19086366036355	0.472064779876193	1.25618230119533	0.11969999828829	0.672808058625803	0	0	0	0	0	0	0.116909347089355	0.152213442212623
MSTRG.20892	0	0	0	0	0	0	0	0	0.540127882838052	0	0	0	0	0	0
MSTRG.20893	0	0	0	0	0	0	0	0.148819179339612	0	0	0	0	0	0	0
MSTRG.20894	4.27403944169078	4.11116930699663	5.47715915090888	4.72064779876193	3.0148375228688	2.15459996918922	2.35482820519031	1.1905534347169	1.0802557656761	3.21127156318679	0.793275471820419	3.66574463334986	0	0.233818694178709	1.67434786433886
MSTRG.20895	0	0	0	0	0	0	0	0	0	0	0	0	0	0.350728041268064	0
MSTRG.20896	27.353852426821	8.63345554469293	17.5269092829084	9.59865052414926	13.3155323926705	7.66079989045056	14.1289692311419	8.33387404301827	11.5587366927343	6.62324759907275	6.6861789767721	7.21323943981746	7.70421960107551	10.5218412380419	6.5451780151428
