"Log2MeanExon"	"Log2FC"	"pvalue"	"padj"
"MSTRG.13828:MSTRG.13828.6"	4.21643939454612	0.0480311755221363	0.743508503630714	1
"MSTRG.13828:MSTRG.13828.7"	2.6254614561145	0.0891497201875038	0.712792864362965	1
"MSTRG.13828:MSTRG.13828.3"	2.65733516769341	0.0425970997313905	0.867405319648314	1
"MSTRG.13828:ENST00000586682.1"	0.24341476636348	0.202657230948131	0.656458147834051	1
"MSTRG.13828:MSTRG.13828.13"	0.785645086217402	-0.280359144297952	0.679294381656707	1
"MSTRG.13828:ENST00000587156.5"	-0.707982802980543	0.466120922638521	0.614505226745426	1
"MSTRG.22855:ENST00000329433.11"	4.40011073125017	0.0604691022984829	0.758733264553548	1
"MSTRG.22855:ENST00000510411.6"	3.78878461292572	0.11547367297195	0.547058729469884	1
"MSTRG.22855:ENST00000442819.6"	4.28768229541923	-0.0415192111460136	0.826629564286488	1
"MSTRG.22855:ENST00000706924.1"	4.04132706025796	0.037852013680105	0.825470769168228	1
"MSTRG.22855:ENST00000506721.6"	3.88737582764485	-0.0076818030230168	0.971633573871351	1
"MSTRG.22855:ENST00000505811.6"	3.79368071361824	-0.00459417793866379	0.978153798237531	1
"MSTRG.22855:ENST00000510678.6"	3.82558000342772	-0.10189920067662	0.616135169586998	1
"MSTRG.22855:ENST00000510431.6"	3.98779262160381	-0.0873967263273325	0.634052374854313	1
"MSTRG.22855:ENST00000502904.5"	3.86763359381535	-0.164058757662063	0.495372166664365	1
"MSTRG.22855:ENST00000515714.6"	3.91960224950951	-0.0248753558131001	0.881803487100466	1
"MSTRG.22855:ENST00000503105.5"	0.24018570274623	-0.0841791625484663	0.876279656321331	1
"MSTRG.22855:ENST00000508103.6"	1.10556415370469	-0.368487749057825	0.560385997375277	1
"MSTRG.22855:ENST00000519707.5"	-0.0478155303400236	-0.215267885157759	0.744653164166425	1
"MSTRG.22855:ENST00000505087.1"	1.31445499284652	-0.149935716021673	0.777745384380635	1
"MSTRG.22855:ENST00000521116.6"	-0.076099330636523	-0.396018801405411	0.578513597637582	1
"MSTRG.22855:ENST00000513972.5"	-0.69072288669024	-0.580091310328308	0.6260439471687	1
"MSTRG.22855:ENST00000504348.5"	0.146520418787633	0.0639577525854669	0.927077901459214	1
"MSTRG.22855:ENST00000523137.6"	-0.186489100233016	-0.213414844548167	0.87066867636782	1
"MSTRG.22855:ENST00000513230.1"	-1.87066257400255	0.726223362542858	0.659277263932558	1
"MSTRG.6923:ENST00000541763.6"	2.25904039351118	0.0835320243443185	0.665257726382081	1
"MSTRG.6923:ENST00000536760.1"	0.126637547175338	-0.360870552835283	0.640132718487028	1
"MSTRG.19365:ENST00000306107.9"	4.68554134481102	0.0158400113747481	0.896899855758687	1
"MSTRG.19365:ENST00000491388.6"	4.59166252093417	0.0118843177201358	0.924133880848782	1
"MSTRG.19365:ENST00000465413.6"	4.59972972433356	-0.00448374516843675	0.974858718981867	1
"MSTRG.19365:ENST00000472644.6"	4.60664731995122	-0.0206473479014573	0.874524186449083	1
"MSTRG.19365:ENST00000470756.5"	0.370831981505603	-0.0777614823750321	0.909455529440323	1
"MSTRG.13427:MSTRG.13427.1"	4.43207102725627	0.0643820720692982	0.569883684731191	1
"MSTRG.13427:ENST00000221494.10"	4.39994327767566	0.0440722175936177	0.687929726883246	1
"MSTRG.13427:MSTRG.13427.2"	3.27534935521376	0.0759183346683936	0.700667234065076	1
"MSTRG.13427:MSTRG.13427.3"	2.86037711684345	-0.0923476848460854	0.742338377579902	1
"MSTRG.13427:ENST00000589118.5"	-1.10492451350081	-0.611085355938462	1	1
"MSTRG.429:MSTRG.429.8"	3.24885707620668	0.00601851073831172	0.876310520060198	1
"MSTRG.429:ENST00000610369.4"	3.04068164787876	0.0366285623798372	0.821378408322134	1
"MSTRG.429:ENST00000620632.4"	3.07519994422476	0.102204334971133	0.595040914220606	1
"MSTRG.429:ENST00000620505.1"	-0.733989375307365	0.481162830477629	0.649001689437705	1
"MSTRG.429:ENST00000614757.4"	0.414692294184875	-0.58527822919982	0.516279052436893	1
"MSTRG.429:MSTRG.429.7"	0.467095972250559	-0.563437473946547	0.576435808875209	1
"MSTRG.429:ENST00000473869.5"	-0.460400068202333	0.0940053994052326	1	1
"MSTRG.429:MSTRG.429.6"	0.775736166415257	-0.684912402173621	0.504840852619876	1
"MSTRG.429:ENST00000620028.1"	-2.31066934990199	-1.48440473029154	0.791538813391527	1
"MSTRG.429:ENST00000622108.1"	-1.97098822307426	-0.446138180071779	1	1
"MSTRG.429:ENST00000611136.4"	-1.97098822307426	-0.446138180071779	1	1
"MSTRG.429:ENST00000639599.1"	-1.68396117400788	0.133294897800036	0.744918232372854	1
"MSTRG.429:ENST00000613864.4"	-0.0999279991652742	-0.884335759159447	0.561053061619993	1
"MSTRG.429:ENST00000619555.4"	-2.25232289102205	1.68287672153692	0.541285175148699	1
"MSTRG.4575:ENST00000395648.7"	3.52721767880218	-0.0680710221497742	0.654293934137975	1
"MSTRG.4575:ENST00000308212.9"	3.59989418571412	-0.00827252021182501	0.862975774486741	1
"MSTRG.4575:MSTRG.4575.3"	3.28329714074262	0.174253131073488	0.540405348757504	1
"MSTRG.4575:ENST00000525680.6"	3.62207688197078	-0.000784750939328394	0.915373013244564	1
"MSTRG.4575:MSTRG.4575.2"	1.89002867832681	-0.0276842683051373	0.907008156606478	1
"MSTRG.4575:MSTRG.4575.4"	2.4567427031408	0.01418721299149	1	1
"MSTRG.4575:ENST00000532253.5"	-0.863463346946539	0.843197688813728	0.699472404951492	1
"MSTRG.22815:ENST00000310418.9"	4.50882343060933	-0.00972542832286916	0.879688689299568	1
"MSTRG.22815:ENST00000345807.7"	4.51843615461372	0.00763959875157294	0.992750551833283	1
"MSTRG.22815:MSTRG.22815.1"	1.76238523497302	-0.26144669735295	0.752904603292885	1
"MSTRG.22815:ENST00000510734.5"	-0.5380339917275	1.26304602958369	0.737474577945393	1
"MSTRG.6948:ENST00000335007.10"	4.71838298586962	0.0244872753587915	0.6888344512181	1
"MSTRG.6948:ENST00000340766.9"	2.82441526943211	-0.0267387029362292	0.885296105219791	1
"MSTRG.6948:ENST00000550991.5"	-1.05767630633807	0.143073673225452	0.977915615458563	1
"MSTRG.6948:ENST00000551676.5"	-0.757734510271112	0.650483178024547	0.508352181525502	1
"MSTRG.18976:MSTRG.18976.3"	4.3323860943101	-0.0223797538992248	0.695982970797038	1
"MSTRG.18976:ENST00000465449.5"	4.55297628241838	-0.01003446738578	0.713684461334561	1
"MSTRG.18976:ENST00000417962.5"	2.32460836902957	-0.0988030842941541	0.724069337189632	1
"MSTRG.18976:MSTRG.18976.2"	2.0655666883453	-0.0252069312386776	0.861052075788902	1
"MSTRG.25839:ENST00000518174.5"	4.8398231160519	0.0181223126680408	0.937803595995499	1
"MSTRG.25839:ENST00000256255.11"	4.86048088790936	0.0226887352537766	0.968850003688621	1
"MSTRG.25839:ENST00000521265.5"	3.85796414667327	-0.00244003912089408	0.881364108437068	1
"MSTRG.25839:MSTRG.25839.3"	-1.88779149144333	0.167449810994146	1	1
"MSTRG.19250:MSTRG.19250.3"	0.804072553331067	-0.24920613504428	0.883507840126794	1
"MSTRG.24321:ENST00000325974.9"	4.15034821948163	0.0502198719860836	0.959998767911256	1
"MSTRG.24321:ENST00000628813.2"	4.12845434356846	0.0942568737680771	0.730218034305792	1
"MSTRG.24321:ENST00000474507.1"	4.11634084327936	0.0558979279366199	0.929152511979063	1
"MSTRG.10:ENST00000614673.1"	5.668704084694	0.0524971427179235	0.662777223315377	1
"MSTRG.10:MSTRG.10.1"	5.76825346007362	0.0234956289612951	0.980646173793643	1
"MSTRG.28740:ENST00000625964.2"	3.26766596104586	0.168019502438804	0.785440091243405	1
"MSTRG.9455:MSTRG.9455.12"	5.54287574991799	-0.00228021167928638	0.969258653724069	1
"MSTRG.9455:MSTRG.9455.9"	5.31242335550764	-0.0610968630750826	0.538020604222807	1
"MSTRG.9455:MSTRG.9455.10"	4.51203209197265	0.0229538992237721	0.884247413161932	1
"MSTRG.21559:ENST00000274203.13"	4.31625675974335	-0.0063168934823139	0.96390446952303	1
"MSTRG.21559:ENST00000513610.6"	4.31625675974335	-0.006316817414735	0.96390446952303	1
"MSTRG.21559:ENST00000502436.5"	-1.42389419063774	-1.87741828253649	0.789820385349391	1
"MSTRG.21559:ENST00000515803.5"	-0.992155882293404	0.859080212682151	0.589107562870831	1
"MSTRG.21559:MSTRG.21559.13"	-0.746576537956931	-0.016363141826734	0.878341368929253	1
"MSTRG.9059:MSTRG.9059.8"	2.98207070944221	-0.0504399120356092	0.999428459759342	1
"MSTRG.9059:MSTRG.9059.14"	1.94829787781599	-0.406741946425847	0.665107226155443	1
"MSTRG.9059:ENST00000568859.5"	-2.70594535122274	9.3633919110965	0.598263026459488	1
"MSTRG.23966:ENST00000640069.1"	3.62130339675476	-0.0268446781700886	0.827266808436495	1
"MSTRG.23966:ENST00000353331.8"	3.63599150982252	-0.00188411429992152	0.91763182331055	1
"MSTRG.23966:ENST00000531224.6"	3.71615803797682	0.000486736018857847	0.935067763411092	1
"MSTRG.23966:ENST00000527613.5"	3.57931677740012	0.0909584904529863	0.6955063085976	1
"MSTRG.23966:ENST00000527536.5"	3.56568448632937	0.143262527082965	0.509705293438197	1
"MSTRG.23966:ENST00000527759.5"	1.28771228099265	-0.000698402451385194	0.944432029646688	1
"MSTRG.23966:MSTRG.23966.5"	0.935667671701551	0.0763392699252765	0.775094191988308	1
"MSTRG.10610:ENST00000219204.8"	4.1444792403597	0.0524541541183039	0.779026626612521	1
"MSTRG.10610:MSTRG.10610.1"	4.12365438894738	0.0663839125082069	0.704087448331057	1
"MSTRG.22368:ENST00000304858.7"	4.98461114619119	0.00104632168214724	0.990379789820905	1
"MSTRG.22368:ENST00000514825.1"	4.61837053424621	0.0226405562748608	0.843550222348558	1
"MSTRG.22368:MSTRG.22368.1"	2.35280576070068	-0.112329376129812	0.78830928568764	1
"MSTRG.2738:MSTRG.2738.11"	4.50828722596615	0.00268816048884091	0.710136627739923	1
"MSTRG.2738:MSTRG.2738.19"	4.79439087272868	0.0492587983027324	0.952997315003208	1
"MSTRG.2738:MSTRG.2738.7"	0.34729500449153	0.103259023179757	0.959726582944377	1
"MSTRG.2738:ENST00000366730.5"	-0.656660113879672	0.295275018179604	0.848278765179641	1
"MSTRG.21790:ENST00000698638.1"	3.57924728596372	-0.0880619335421682	0.62715482646355	1
"MSTRG.21790:ENST00000698639.1"	2.60440187103696	-0.108872653249232	0.675345516167786	1
"MSTRG.21790:ENST00000698640.1"	2.73195879221542	0.074262466942681	0.739008179494415	1
"MSTRG.21790:ENST00000698647.1"	2.69951921766445	-0.0980689697672554	0.712155837818628	1
"MSTRG.21790:ENST00000381294.8"	2.66413999870158	-0.0209186408024911	0.915103403997501	1
"MSTRG.21790:ENST00000651614.1"	2.50721183405988	0.176876908335612	0.548446558595965	1
"MSTRG.21790:ENST00000698648.1"	2.98483167723032	-0.0564870909244966	0.826840387377283	1
"MSTRG.21790:ENST00000506241.2"	2.66415366395533	-0.0720830988715306	0.791948289768752	1
"MSTRG.21790:ENST00000698644.1"	2.6675372086443	0.0663516195085752	0.820961576879898	1
"MSTRG.21790:ENST00000577363.2"	2.50145270245097	-0.0260696150353987	0.924606740625182	1
"MSTRG.21790:ENST00000502326.7"	-1.47062643469087	-0.0522370754329737	1	1
"MSTRG.21790:ENST00000503773.6"	-1.3260489683861	-0.206595239604003	1	1
"MSTRG.8849:ENST00000407796.7"	4.45433727297392	-0.088138273997771	0.571317883901178	1
"MSTRG.8849:ENST00000714123.1"	4.48292177805364	0.0219490953781918	0.873569223353935	1
"MSTRG.8849:ENST00000557552.1"	4.32667130183091	-0.0370367946608221	0.830841638658268	1
"MSTRG.8849:ENST00000402615.6"	4.32058401534702	0.0505519656371769	0.732997794654887	1
"MSTRG.8849:ENST00000714130.1"	4.41841075885102	-0.078720181154317	0.611190755087941	1
"MSTRG.8849:MSTRG.8849.4"	4.14404862794222	-0.0638270374614214	0.713928307077682	1
"MSTRG.8849:ENST00000554581.5"	4.33353233325909	0.096115240890458	0.533907127587356	1
"MSTRG.8849:ENST00000683058.1"	-0.761749581817757	0.020096482122912	1	1
"MSTRG.8849:ENST00000555528.5"	0.00576824974098649	0.24220598045846	0.733888101171678	1
"MSTRG.8849:ENST00000683722.1"	-0.0164706328423334	0.393684724815558	0.60609208807435	1
"ENSG00000227715.11:ENST00000455882.5"	5.28323624965875	0.0269411847331611	0.621182226456659	1
"ENSG00000227715.11:ENST00000478186.1"	4.70930552069728	0.00936498234815719	0.786479810375757	1
"MSTRG.28625:ENST00000370775.3"	5.2709867046298	0.00971632744117912	0.904628955052405	1
"MSTRG.28625:ENST00000518153.1"	5.19805103216789	-0.00433620399929779	0.978766719764515	1
"MSTRG.28625:ENST00000520964.1"	5.17492830734784	0.0203554516544751	0.827092334999783	1
"MSTRG.20941:ENST00000511970.5"	1.18271301791844	-0.0738168579063188	0.742020065709656	1
"MSTRG.20941:MSTRG.20941.7"	-0.35963993151711	0.454902020708956	0.647785015711763	1
"MSTRG.20941:MSTRG.20941.6"	-1.04989636423297	0.39166168175287	0.76815749576978	1
"MSTRG.56:ENST00000450871.6"	3.02740727601068	0.143396474356358	0.576374855228856	1
"MSTRG.56:ENST00000425798.5"	2.85074531563386	-0.0435867658520293	0.839633556297461	1
"MSTRG.56:ENST00000437866.1"	-1.32551507877826	0.0210910156350963	0.874141351973086	1
"MSTRG.56:ENST00000471639.5"	-1.36261417618779	0.0261194856868645	0.943281664687296	1
"ENSG00000288401.1:ENST00000672982.1"	-0.838903583922302	-0.120680636257247	0.752048851401505	1
"ENSG00000288401.1:ENST00000673340.1"	-0.668368783029177	0.378902823471606	1	1
"ENSG00000288401.1:ENST00000671901.1"	-1.61770596293192	1.68765432665569	0.517070035279038	1
"MSTRG.21851:MSTRG.21851.7"	-2.56964139048448	9.64983031526519	1	1
"MSTRG.4687:ENST00000641815.1"	3.57950644152408	0.00431225630801491	0.975065766605108	1
"MSTRG.4687:ENST00000337979.9"	3.58966838620001	-0.00427099112679707	0.975066960016834	1
"MSTRG.3017:MSTRG.3017.3"	4.60185817006037	-0.0412413779776699	0.744357572558737	1
"MSTRG.3017:MSTRG.3017.8"	4.52478253379053	-0.0513494955779032	0.68444652772736	1
"MSTRG.3017:MSTRG.3017.1"	4.87653350177997	0.0834143794946085	0.530303047128153	1
"MSTRG.3017:MSTRG.3017.5"	4.73536887804415	0.0540572924528862	0.717971264430856	1
"MSTRG.3017:MSTRG.3017.6"	4.51849334311754	0.0134487877015887	0.956307094302432	1
"MSTRG.3017:ENST00000498747.1"	0.435557476364253	0.348451923288144	0.579206925218218	1
"MSTRG.11362:ENST00000682063.1"	4.00967495871816	0.0374563963555525	0.797084247132655	1
"MSTRG.11362:ENST00000330494.12"	4.20280734616878	-0.111858216752014	0.503698312875547	1
"MSTRG.11362:ENST00000481999.1"	3.8486180817835	-0.0333801320564988	0.890302716689162	1
"MSTRG.11362:ENST00000470531.5"	3.93920414691946	-0.00575496453207736	0.990940990527181	1
"MSTRG.11362:ENST00000672838.1"	0.738786488234574	0.00659597049486149	0.771735625596172	1
"MSTRG.11362:ENST00000452447.1"	0.143804416793157	-0.563682249558475	0.925029799100463	1
"MSTRG.11362:MSTRG.11362.20"	-2.03039338608902	-2.22342098657453	0.61324246585646	1
"MSTRG.7713:ENST00000491555.5"	4.2916964312996	0.0906644502633549	0.578932882478174	1
"MSTRG.7713:ENST00000261574.10"	4.49059457142328	0.0389139455791634	0.832752752955989	1
"MSTRG.7713:ENST00000357602.7"	4.30854471497047	0.0961577052212768	0.55138576375997	1
"MSTRG.7713:MSTRG.7713.29"	4.15787303946106	-0.0259577763754413	0.821978614451985	1
"MSTRG.7713:ENST00000469360.5"	2.11805096118803	0.370012996177837	0.650972274978473	1
"MSTRG.7713:ENST00000490680.5"	2.27632147642386	0.0541327327605252	0.943782999942922	1
"MSTRG.854:MSTRG.854.3"	4.15138957774766	-0.0488274669942426	0.766877966862535	1
"MSTRG.854:MSTRG.854.8"	4.4995268214506	-0.0751838742880793	0.608251785342477	1
"MSTRG.854:ENST00000373148.5"	4.61323320660448	0.087876495775145	0.512230438159677	1
"MSTRG.25735:MSTRG.25735.9"	-1.51713540035162	0.813565606093784	0.554187745868018	1
"MSTRG.25735:MSTRG.25735.20"	-1.87273392365668	0.419405892451957	1	1
"MSTRG.4032:MSTRG.4032.1"	0.85365672088926	0.303451070155286	0.811111156456557	1
"MSTRG.17150:ENST00000480653.5"	4.37852858432636	0.0521599829266357	0.708052523491878	1
"MSTRG.17150:ENST00000217426.7"	4.40419521552388	0.0428501190496258	0.756591219900414	1
"MSTRG.17150:ENST00000538132.1"	4.3507599932014	0.0115235617976888	0.934547206930762	1
"MSTRG.17150:MSTRG.17150.2"	4.20703142399889	-0.0456260257235579	0.765439046342902	1
"MSTRG.17150:MSTRG.17150.4"	3.86894937587658	-0.0977854928568593	0.577426721730774	1
"MSTRG.14843:ENST00000341753.10"	4.68960498688755	0.0124446084188259	0.857213825902104	1
"MSTRG.14843:ENST00000253024.10"	4.70662587246492	0.026505628972429	0.765038316335976	1
"MSTRG.14843:ENST00000597136.1"	4.66739558735605	-0.0135246081279776	0.972948721940762	1
"MSTRG.14843:ENST00000598355.1"	4.23507961499227	0.0676616418758256	0.609387795704952	1
"MSTRG.14843:MSTRG.14843.4"	-1.91031430733609	1.58666669813295	0.560457029019277	1
"MSTRG.14389:ENST00000585601.1"	3.91276228221712	-0.0320295398623274	0.848777725551753	1
"MSTRG.14389:MSTRG.14389.2"	4.03317282005665	-0.0079831048321144	0.950058679472713	1
"MSTRG.14389:MSTRG.14389.6"	4.11051418164559	-0.104581829846381	0.520803892626901	1
"MSTRG.14389:MSTRG.14389.4"	3.90586223697985	-0.046838717078248	0.784708019845986	1
"MSTRG.14389:MSTRG.14389.5"	3.96021465605742	0.00287903231263531	0.998499856113005	1
"MSTRG.853:ENST00000373159.1"	-0.202616152571692	0.400983015937548	0.791708282778522	1
"MSTRG.19005:ENST00000265560.9"	4.14479659716701	0.057284570266396	0.698947421706271	1
"MSTRG.19005:ENST00000351842.8"	3.64765207171752	-0.0278632107094108	0.912711380214492	1
"MSTRG.19005:ENST00000483212.1"	1.78074096015845	-0.28816177675656	0.753270939035487	1
"MSTRG.19005:MSTRG.19005.9"	1.55616848032846	0.0524282936228766	0.873194796762819	1
"MSTRG.19005:ENST00000485450.5"	0.993964125859298	0.196031753577415	0.630861834065703	1
"MSTRG.19005:ENST00000415188.1"	-0.465235237975232	0.403952551347365	0.619718392456105	1
"MSTRG.19005:ENST00000416417.5"	-1.37522129224877	-0.599340511131256	0.604765704618423	1
"MSTRG.23043:ENST00000451315.7"	5.09742925153778	0.00319047400818562	0.938928994479692	1
"MSTRG.23043:ENST00000474485.1"	1.07382098630364	-0.209810689642568	0.655740796411427	1
"ENSG00000273562.4:ENST00000616696.1"	4.49334491055824	0.0299484018739093	0.957174994666461	1
"ENSG00000273562.4:ENST00000619695.4"	4.53856371383215	0.0801349023005544	0.627312312109814	1
"MSTRG.10073:ENST00000248089.8"	4.395154967625	0.0583315700972395	0.652458209541579	1
"MSTRG.10073:ENST00000576921.1"	4.41959197964474	0.084702849544156	0.51157728878323	1
"MSTRG.10073:ENST00000575214.1"	0.447170860314004	-0.165195957517003	0.788150978221853	1
"ENSG00000206206.11:ENST00000383062.8"	4.21255133730504	0.0363709607481368	0.753713538011592	1
"ENSG00000288368.1:ENST00000673177.1"	4.30449083837203	0.0217831174821068	0.837789525850007	1
"ENSG00000288368.1:ENST00000673568.1"	3.31771870902906	-0.0391674117305199	0.837620542127325	1
"MSTRG.12283:ENST00000714181.1"	4.022696423529	-0.011594511773251	0.901406773070379	1
"MSTRG.12283:ENST00000700707.1"	3.9417964844126	0.0498224312525193	0.816565628403637	1
"MSTRG.12283:ENST00000714243.1"	3.77054968254474	0.0309034977817992	0.904656991625198	1
"MSTRG.12283:ENST00000700711.1"	3.72853052796354	-0.0821960400030428	0.655909401830425	1
"MSTRG.12283:ENST00000714241.1"	3.82276322810531	0.0221692811714687	0.928810624336321	1
"MSTRG.12283:ENST00000269122.8"	3.81499382895443	-0.0916073920862592	0.60694655103255	1
"MSTRG.12283:ENST00000580081.2"	3.88130282301783	0.0647072318999431	0.756028176276659	1
"MSTRG.12283:MSTRG.12283.29"	3.78037445386181	-0.0772898756066196	0.665544113758892	1
"MSTRG.12283:ENST00000498711.1"	3.64665071215416	0.0375090756723986	0.858477216106424	1
"MSTRG.12283:ENST00000472651.6"	3.70754176955582	0.0626987086158488	0.768307313438331	1
"MSTRG.12283:ENST00000714180.1"	3.67937207576741	-0.110969409755797	0.565795546685883	1
"MSTRG.12283:ENST00000700715.2"	0.350737768935944	0.0456485339610152	1	1
"MSTRG.12283:ENST00000700709.1"	0.209312363148011	0.100761367724858	0.580665341129428	1
"MSTRG.12283:ENST00000700713.1"	-0.160966602834527	-0.123285025060686	0.920517283915088	1
"MSTRG.12283:ENST00000393043.5"	-0.451027750609876	-0.178486654418812	0.919591866396426	1
"MSTRG.12283:ENST00000714182.1"	-1.43434974248398	0.259898353374123	0.786143134322342	1
"MSTRG.8931:ENST00000561372.1"	-0.583594054169443	-0.0663657186308031	0.654894478094827	1
"MSTRG.23097:ENST00000537591.5"	6.49644722045967	0.0141023583268236	0.565623440546018	1
"MSTRG.1848:ENST00000461320.5"	-1.58254348082652	0.544717837845128	0.748010003059799	1
"MSTRG.1848:MSTRG.1848.3"	-0.154142110088484	-0.42038075972193	0.565023194136621	1
"MSTRG.4086:ENST00000631806.1"	-0.430749079933257	0.198415133856235	0.846586897421124	1
"MSTRG.4086:ENST00000633835.2"	-0.485162523473626	-0.381669075941707	0.665887857914818	1
"MSTRG.14167:ENST00000443387.3"	3.774709890137	0.0790355879315108	0.678340073730441	1
"MSTRG.14167:ENST00000456324.5"	3.73543479174561	0.031059114014623	0.922812735897439	1
"MSTRG.22951:ENST00000496241.6"	4.40845344945575	0.07025603243292	0.539514597965236	1
"MSTRG.22951:ENST00000464057.5"	4.1990527959037	-0.0831357973880951	0.742369113751767	1
"MSTRG.312:MSTRG.312.9"	0.679919899638914	-0.484677915328598	0.502263176865593	1
"MSTRG.13659:ENST00000592478.5"	3.88316083802824	-0.113904038825434	0.509508454060958	1
"MSTRG.13659:ENST00000171111.10"	4.03761069855101	0.0655797439066301	0.647572767365372	1
"MSTRG.13659:ENST00000393623.6"	4.03438450425652	0.0561956314224292	0.693938793434234	1
"MSTRG.13659:ENST00000592055.2"	-2.02335763656307	-0.344535288548759	0.883113757992924	1
"MSTRG.13659:ENST00000591039.1"	-2.33522026273746	0.215061278564288	0.968563017099982	1
"MSTRG.13659:ENST00000591419.2"	-2.33522026273746	0.215061278564288	0.968563017099982	1
"MSTRG.13394:ENST00000402693.5"	3.82185935317262	1.40152733862919e-09	1	1
"MSTRG.13394:ENST00000605173.2"	3.82185935317262	-1.40152733862919e-09	1	1
"MSTRG.13397:ENST00000593064.5"	4.21069291503485	-0.0169981936216494	0.85608578942364	1
"MSTRG.13397:ENST00000585731.5"	3.45735751733824	-0.0889439566561521	0.904650435888739	1
"MSTRG.13397:ENST00000705032.1"	3.31500381584126	0.0074795567971524	0.901825888959007	1
"MSTRG.13397:ENST00000592395.5"	2.89606995908242	0.0365380605805439	0.931084237697591	1
"MSTRG.13397:MSTRG.13397.3"	2.99927819980663	0.0583293565998533	0.844954524234063	1
"MSTRG.13397:ENST00000453954.6"	3.08148729265486	0.0947039327337245	0.845561872398302	1
"MSTRG.13397:MSTRG.13397.9"	1.71375066787796	-0.244007403330613	0.7501244908184	1
"MSTRG.13397:ENST00000651991.1"	1.41892944662896	0.157277117258736	0.719390544416541	1
"MSTRG.13397:ENST00000590436.5"	1.13112707657523	-0.214589175198789	0.665011442066129	1
"MSTRG.13397:MSTRG.13397.24"	-0.488517769571793	0.463338969756844	0.805316115341589	1
"MSTRG.28697:ENST00000444191.5"	4.018659908545	-0.00648850700552295	0.970969408963491	1
"MSTRG.28697:ENST00000369984.4"	4.10879279858751	0.00301532917316916	0.985542461763865	1
"MSTRG.28697:ENST00000310441.12"	4.10879279858751	0.00301532895731516	0.985542461763865	1
"MSTRG.13378:MSTRG.13378.7"	3.64788208444173	-0.122216173206904	0.674981397065611	1
"MSTRG.13378:MSTRG.13378.10"	3.47785845641915	-0.128976261838217	0.540205977787124	1
"MSTRG.13378:ENST00000614837.1"	3.50219910062299	-0.0504298099245553	0.99243232892705	1
"MSTRG.13378:MSTRG.13378.3"	2.43930578865108	0.0334574510637626	0.833289061436968	1
"MSTRG.13378:MSTRG.13378.6"	3.05538609235589	-0.180435782054821	0.544361426724165	1
"MSTRG.13378:MSTRG.13378.13"	2.84183098111972	-0.0771923185974166	0.786751350905414	1
"MSTRG.13378:MSTRG.13378.5"	2.50824818056723	-0.109060402998331	0.715498444851026	1
"MSTRG.13378:MSTRG.13378.2"	1.8780470085655	0.149309165740572	0.659164207243233	1
"MSTRG.27195:ENST00000533705.5"	4.09971389745926	-0.011630655176921	0.928136589008809	1
"MSTRG.27195:ENST00000376395.9"	4.17679713796251	0.0526528261426007	0.66325206248556	1
"MSTRG.27195:ENST00000257468.11"	1.53668008541916	-0.212770352947038	0.73419530690904	1
"MSTRG.27195:ENST00000529923.1"	-1.01592214039983	-0.675367135371761	1	1
"MSTRG.19676:ENST00000420115.6"	4.88321160195199	0.000531111275611451	0.843266649425182	1
"MSTRG.19676:ENST00000688838.1"	4.76023454246664	0.0324301010355796	0.668911666574232	1
"MSTRG.19676:ENST00000264993.8"	4.76308043582846	0.0377929183873364	0.637241070043773	1
"MSTRG.19676:MSTRG.19676.13"	1.58120740413099	-0.336682313394812	0.499980961565277	1
"ENSG00000173212.5:ENST00000683341.1"	4.80114171489835	0.0461450104226637	0.745675028131523	1
"ENSG00000173212.5:ENST00000369500.4"	4.76356296809122	-0.0621049230497945	0.648470103796779	1
"ENSG00000173212.5:ENST00000684484.1"	4.8047766375305	0.0134876898055314	0.900132696911158	1
"MSTRG.10408:ENST00000568973.5"	1.41985509775747	-0.240726988667155	0.629393219901128	1
"MSTRG.6459:ENST00000552390.6"	4.2515016582772	-0.0877308269539609	0.517006927510955	1
"MSTRG.6459:ENST00000678505.1"	4.25745681029423	-0.035350049249077	0.750507283493095	1
"MSTRG.6459:ENST00000678521.1"	4.09662208539463	0.0307635277792002	0.905443527918657	1
"MSTRG.6459:ENST00000551142.2"	3.91836452058889	-0.108670036605232	0.514438429932614	1
"MSTRG.6459:ENST00000550988.6"	3.75010855626239	0.0882503098667198	0.689786179192476	1
"MSTRG.6459:ENST00000434715.7"	1.23290409442588	-0.112438826989059	0.852849020237039	1
"MSTRG.6459:ENST00000543672.6"	1.73498613766029	0.136457914834561	0.679409693730765	1
"MSTRG.6459:ENST00000550201.5"	-0.97034165232818	0.932729025845596	0.728460008499401	1
"MSTRG.6455:ENST00000628866.2"	3.65962325248894	0.109079859457611	0.67688901315522	1
"MSTRG.6455:ENST00000547665.5"	2.62168671994461	0.0588707075323893	0.905828152487557	1
"MSTRG.6455:ENST00000552499.5"	3.32709999835615	0.112214153408463	0.691337720876755	1
"MSTRG.6455:MSTRG.6455.8"	1.8172635841697	0.237369553253176	0.566504445682538	1
"MSTRG.6455:MSTRG.6455.9"	1.47505640036431	0.276444948172743	0.567236806654712	1
"MSTRG.6455:ENST00000548944.1"	1.64487354235352	-0.0991862085750654	0.766009029971043	1
"MSTRG.6455:ENST00000550449.5"	0.291814169176862	0.437572929357053	0.610808402763076	1
"MSTRG.6455:ENST00000553162.5"	-0.140759046611353	-0.437081826412133	0.593254892888062	1
