GeneName	FoldChange	Pvalue
NOL10	-1.57196742003139	0.340903265083329
CLIC1	0.292902782150053	0.340903265083329
AFDN	-1.41691902936067	0.341153233947032
GATA3	1.01902554716908	0.34214957004359
TMEM205	-0.636669327737453	0.342235136476735
KPNB1	-0.550672539529547	0.342235136476735
BCHE	1.7635009441359	0.342235136476735
UBQLN1	-0.968448457602778	0.342235136476735
NAA35	1.66099793757442	0.342235136476735
PRPF8	-0.812114822807193	0.342235136476735
SERF2	0.185053940624256	0.342932903139067
PIGP	0.481607813524028	0.343081857143086
PVT1	0.333120825303847	0.343520532340725
PPP6R1	-1.1679255356701	0.34430944413898
ATP5MK	0.203092599029025	0.34430944413898
MTURN	-3.94606502626227	0.345358150852926
PPID	1.31230460689502	0.345427892740961
MGA	2.02160460845401	0.345427892740961
RNF149	0.853066417788526	0.34628197635142
DCTD	0.492634758896249	0.346514401196239
ZBTB11	-3.04244949396028	0.346788472887202
RABEP1	-2.94080830852454	0.34875207972684
MKNK2	0.612092942476533	0.34875207972684
AGO2	-2.36021925611277	0.34875207972684
RNA5S11	-0.726542300587644	0.34875207972684
VPS28	0.387401763886476	0.349008116461446
THOC7	0.314410075416445	0.349008116461446
SMAD5	-1.271989268778	0.349460948243864
PRKRIP1	0.593329435340971	0.349878773034549
TSC22D3	1.43155109069909	0.349930835489572
PLD3	-1.85289347296995	0.350304323040125
CUL3	0.763979265205728	0.352127622444188
MATR3	-0.487802062416061	0.352195435965948
CS	-0.493326763719624	0.354202789818374
SLC25A14	2.2753878260883	0.354360528994071
DNASE2	-0.777536725401239	0.354360528994071
CNN3	0.373657211014858	0.354360528994071
RNA5S5	-0.559089658486255	0.354616878252117
ITGB1	-0.310739384704862	0.355199741191709
DRAP1	-0.515394309980968	0.355448782174302
TM9SF3	-0.520062264325439	0.355473070156315
MYCBP	0.289160540763015	0.355500963154648
EIF4G2	-0.2272496669771	0.35568176704398
MYO19	-1.65421406644543	0.356455552414443
CSNK2B	0.536893683945633	0.356938085898666
KIAA1217	-2.92901361352957	0.359827803980041
KDM4B	-2.1429153778452	0.360511115319131
MRPL57	-0.784065688235621	0.364256655278452
CSPP1	-3.36565168558634	0.36462295464106
PDZD11	0.565009494691079	0.364842043837434
RN7SKP9	-0.965010022256116	0.364842043837434
TMPO-AS1	2.63112492244738	0.365737324238862
MIF	-0.910296974875045	0.365737324238862
MIF	-0.912747823323066	0.365838603245557
HARS2	1.56364868372904	0.368844887809605
SLF2	-2.66296548824049	0.368881614260293
XPO6	-0.944007179456468	0.369310995436799
MAGOHB	0.255496077455932	0.369846574022867
ZNF841	1.90631837027484	0.370451873588446
DGCR6L	-0.802625457950689	0.371538256030228
CAT	-1.58598546077417	0.371822282371614
ATOSB	-1.50691290103415	0.372471964265948
BORCS8-MEF2B	-1.72979499786416	0.372471964265948
GGA1	-2.17806848316415	0.372471964265948
PCDHGC3	-4.21042321606126	0.372471964265948
MYO19	-1.62614868005211	0.373844842636219
WSB2	-1.3698382726127	0.375368847338076
IFT25	0.334323539227701	0.375796506085322
GPRASP2	-2.21323846817384	0.376393611879855
ESYT1	-1.2045213624109	0.377624957162912
PRDM2	1.3859523171135	0.377992081658197
AHNAK2	-1.49741508562975	0.37960333910057
CCDC91	-3.59601537286358	0.3820168263099
XRCC2	2.06210418011179	0.382328980180238
GLMP	0.588934572552406	0.382642835426747
SMIM8	0.428988778377877	0.384612904875222
PYROXD1	-2.037490304321	0.384612904875222
UBAP1	-1.26372044821329	0.385277761118348
UFD1	0.368507507434497	0.385344623145435
GTF3A	-0.642585792432522	0.385344623145435
LZTS3	-4.37075211578699	0.385781228848259
SPIN1	-1.57810655706375	0.386301481463674
FIP1L1	-0.668338451248443	0.386301481463674
EIF4E2	0.294094844855479	0.387613770674787
RHOB	-0.659687170384447	0.387613770674787
MRPS18C	0.206308337175791	0.390997459369473
BCL3	1.61670457108855	0.391262850751205
CLASP2	-1.76953154765017	0.392469819646242
FBXO25	-1.78626030845226	0.392884482534697
RNA5S2	-0.57137933857561	0.392884482534697
CBFA2T2	-4.71909682437457	0.392954828435713
TRIM52	-4.76244071679395	0.392971199098772
INPP4A	-2.27199274226155	0.393385720457469
MRE11	-1.36271064199941	0.393859913616507
RRP12	-1.71711247378211	0.393859913616507
ORAI2	-0.76880394080626	0.393859913616507
RNA5-8SN3	-0.286198856220009	0.393990174010814
HES6	4.90524932400255	0.394782881029781
PRPF40A	-0.938780599359937	0.394838864042877
ZCCHC9	-1.35669804688033	0.39489840012843
LDLRAP1	-1.05268884437492	0.39489840012843
LRRC51	3.04760646640053	0.39489840012843
TMEM44	-1.07105786437114	0.395505882511016
MRPS22	0.607428099277636	0.395762170607025
TIMM8A	0.215971899374024	0.395991012732948
CCND3	-0.770550031729855	0.396339791569073
LNPK	-2.01058685054561	0.396384853894796
HOPX	0.473342892632727	0.396706060964412
CDK5RAP3	-2.21196133208069	0.396749353418535
ARPC5	-0.489587105777319	0.396749353418535
PDIK1L	-4.25566236663817	0.396749353418535
ZNF587	-2.37678053166487	0.40017593783925
POLD3	-4.09395782724982	0.400534273966419
RAE1	-0.795552957571582	0.400534273966419
TTI1	4.4082553390361	0.400534273966419
MMD	-1.83799394184635	0.400534273966419
ECE1	-0.334963023124072	0.400534273966419
BDH2	0.928229649097244	0.400534273966419
TMEM208	0.380246669070761	0.400534273966419
ZNF778	2.78521804102913	0.400534273966419
CAMTA1	0.188754778098689	0.400534273966419
SCN5A	2.10854923228266	0.400534273966419
POFUT2	-1.02857515510107	0.400534273966419
MT-CO2	0.223340241749707	0.400534273966419
CDPF1	1.62591162682909	0.400534273966419
GAS5	0.203441142445364	0.400534273966419
TAF15	-0.540644978321366	0.400534273966419
SSR3	0.269445594222509	0.401452333983454
GDAP2	-2.95678655032874	0.401483128302629
CHMP1A	-0.909580182592664	0.401704393019871
RNA5-8SN3	-0.278980037028941	0.401718889364942
SPCS3	0.229516754049484	0.401929542293199
GABARAP	0.305614967670898	0.401929542293199
RNA5S6	-0.753139818323493	0.403027921749748
SNORA57	-2.7337191221453	0.403112484580057
DTWD1	1.40873743339453	0.403972502334534
CTSB	-0.282502413180076	0.404956807716313
RNASEH1	0.748266377478388	0.404956807716313
WDR25	0.474635043691452	0.404956807716313
DDRGK1	-0.904167097173024	0.404956807716313
RPS27AP16	0.327124008338365	0.404956807716313
STX18-AS1	-3.45929384784525	0.404956807716313
APEX1	0.607300916054937	0.404956807716313
LIPG	-0.568417633064226	0.405281313938876
HMGN2	0.229604757314226	0.405281313938876
SELENOM	-0.43786609599367	0.405281313938876
INTS3	-1.32495011711949	0.405281313938876
NFATC4	-2.46575863751963	0.406179976659864
SKA1	-1.39602327605078	0.406179976659864
CFI	1.9022921766157	0.406179976659864
LINC01226	1.53014562122566	0.406179976659864
ANKRD39	0.813004320525406	0.406200558570742
RBM34	-0.814655937081502	0.406393846809803
TREX1	0.574184630577302	0.406393846809803
CDK5RAP1	-1.09825158148997	0.406400948432468
AREL1	-2.13492785245704	0.406742647167801
SEC61G	0.193292945534246	0.406742647167801
PDPK1	-3.83699420133078	0.406742647167801
ARF1	-0.38517866256855	0.406742647167801
TLK2	-1.14577021307961	0.406742647167801
VIPAS39	-1.35745901272644	0.406742647167801
CD320	-0.555347352343126	0.406742647167801
UBE2O	-3.4575890774007	0.406742647167801
ZNF875	-1.86503762474541	0.406742647167801
SESTD1	-2.9991417137692	0.406742647167801
ZNHIT3	0.449446183379542	0.406742647167801
DBI	0.149361899479404	0.407988007572614
ATXN2L	-1.12357671288783	0.407988007572614
SMARCB1	-1.30705090736533	0.407988007572614
UBE2N	0.421755020201313	0.409442527294427
SMC5	-1.5099747372975	0.409442527294427
TRA2A	-0.627188219362336	0.409786465095601
NPDC1	-0.712903355244016	0.411026388808597
U2AF1	-0.702735988648569	0.411026388808597
PAICS	0.319379374407417	0.411872012401198
BCAS3	4.0226070492977	0.412496740815198
POLR2J3	0.313725964222004	0.414390525190088
CMBL	-3.81220972656168	0.414496610139804
PMP22	-1.29109383182427	0.414763157938217
LRSAM1	-1.88301951735848	0.41498231626561
PCDH10	-0.475410536090179	0.415025270815997
MIR222HG	-2.50467727354183	0.416512098393674
CENPH	1.5107407871212	0.416921892898162
EIF4A1	-0.294258221915563	0.416922930075711
SKA1	-1.34339129616191	0.417015158379552
SPAG5	-1.52881987018189	0.420102493113727
SDHC	0.468551675452826	0.421166337804747
AIFM2	-1.87503480795421	0.42157736967893
CAPRIN1	-0.747418934119215	0.42157736967893
CUTA	0.237672345543384	0.42157736967893
ELMO1	-1.33053144149658	0.422227407958969
FOSL2	-0.649628050653432	0.42425308462745
CSDE1	-0.299619910238954	0.42441758386946
FREM3	-3.93128404998504	0.426226220952247
MDK	0.30401024944414	0.426831960383994
CWC15	0.360476544803649	0.426831960383994
SPATA13	-4.60947843312366	0.426831960383994
PSMB8	0.675825643090104	0.426831960383994
ZNF692	-4.48936958652456	0.426959092231103
ATOH8	-2.39094014924996	0.426995640378895
KCTD21	2.80693173767554	0.428506531436655
UGGT1	-0.556998105709117	0.428550113373952
ATP6V1G1	0.247881448989151	0.428739278759647
GPX4	-0.823408140880687	0.429637518830027
DNAJA1	0.259653144881087	0.430361438541258
ZNF106	-1.65404896667282	0.430361438541258
FSD1	-2.00458668493651	0.430361438541258
RANBP2	-0.586778691208766	0.430361438541258
UBE2J1	0.790616664844194	0.430361438541258
SYCE1L	-1.01527788978104	0.430361438541258
TRIM34	1.70843618727536	0.430361438541258
EEF1AKMT1	0.541931134525475	0.431608320401014
PAQR3	4.27016474352068	0.431973429169326
POP1	-2.76616511146714	0.43224717519678
CYP1A1	-4.54386859443879	0.432323526303566
BAG4	-2.63523961269138	0.432323526303566
PIGQ	2.08401594945144	0.432848284604604
RTN4	-0.306662024964696	0.432848284604604
PREX1	-1.63187438813879	0.432848284604604
RUFY2	2.09814352470937	0.432848284604604
KIF18B	-3.43171650186025	0.433484985152973
ECI2	0.835474202626368	0.433484985152973
SHC1	-0.455732923425304	0.433544799727585
SBNO1	-4.4793340958548	0.433627083089826
PISD	-0.588449017628219	0.435034264421684
STARD10	-4.58012601490627	0.435084874654836
LINC00460	4.78095568571338	0.435331951908009
CLTC	-0.605823579162872	0.435348908420215
KLHDC2	-1.71521655260176	0.435348908420215
LRRFIP1	0.535327348726625	0.435779907322065
GNPAT	-1.12450502210905	0.435820335693306
RNPEPL1	-1.13137172366694	0.436263815148993
TMSB15A	0.740439434272415	0.436263815148993
ZNF569	-1.60665404493256	0.436263815148993
FASN	-1.24659709988352	0.436375559277552
RTN2	-4.89667561597615	0.436600804101824
ROMO1	0.161798459017849	0.436600804101824
FUOM	-1.02688302838527	0.436600804101824
ZNF117	-2.23898915457159	0.436600804101824
UBR2	-2.27480195127445	0.436993946528109
GBGT1	1.79444725975463	0.436993946528109
RN7SKP80	-3.20010192451912	0.437267484401587
TMEM14A	0.627692515542456	0.437682855256754
EIF3M	0.401056415826839	0.438061471512314
STX3	-1.01403052664309	0.43818010867207
LINC02614	-3.03744759029386	0.440340434025229
TAF9	0.431648635106466	0.440473919403491
C6orf62	-0.583998933619431	0.44081102467571
SLC16A1	-0.520984047135785	0.44081102467571
JAK1	-0.593135490451715	0.44081102467571
PDCD10	1.05306459066527	0.440994761732375
PARD3B	3.16334341858477	0.441218042184583
LPGAT1	-1.12436589609883	0.441218042184583
TMEM258	0.205292127256033	0.441218042184583
BTG2	0.817713044021633	0.441218042184583
NIPBL	1.36052442246522	0.441218042184583
EIF4EBP1	0.283745989528174	0.441218042184583
SLC29A3	-2.25507943813093	0.441218042184583
TPM2	-0.277296388107327	0.441218042184583
FLVCR1-DT	-3.03294170178377	0.441218042184583
RNH1	-0.549114995715592	0.441218042184583
PLEKHM1	-1.73708499707944	0.441218042184583
ZNF702P	1.03922503225207	0.441218042184583
AGAP6	-4.503946296112	0.441394726882541
PSMB8	0.631989815144069	0.441394726882541
DGUOK	0.226141516276282	0.442327679693126
CCL15-CCL14	0.26850963843156	0.442535430174531
SLC25A39	-0.666512478759254	0.442773106614453
MREG	2.98152114655171	0.442773106614453
ABCA3	1.00173713474042	0.442773106614453
CCL15-CCL14	0.269493527681384	0.442773106614453
GLRB	4.57482179407569	0.443106437713182
SIRPB2	-4.82575538588444	0.443152447071244
ARID5A	1.82167465574059	0.443152447071244
RPS26P6	0.558810437390337	0.443152447071244
CHCHD10	-0.955201429135597	0.443152447071244
RNH1	-0.412635850496564	0.44362846703802
ZNF827	-2.07722624648245	0.44362846703802
JADE2	-3.98297824878787	0.444201104641311
PSMB8	0.63280434636687	0.444201104641311
PSMB9	1.23328862975457	0.444201104641311
RPP30	0.626491930323396	0.444346100371407
FAM89B	-1.03500566947339	0.444533907875855
LINC00592	4.97765129908724	0.444769889569586
GEMIN7	0.510017314394089	0.446243033667789
RRN3P3	-3.66902797829243	0.446243033667789
PLEKHA4	0.744867739657197	0.44639907831723
SERPINE1	-0.268904125564263	0.447358920144201
NBAS	-1.3515475313121	0.447822127745743
NPM1	0.374239034373867	0.447822127745743
ACTR6	-1.70457094162785	0.448427886972409
NEMP1	-1.68670108591842	0.448427886972409
TMEM50A	0.323930674146254	0.448427886972409
SNORD3D	-0.351594540022187	0.448427886972409
POLR3K	0.350492621450781	0.448687105413743
NSUN2	-1.32907034730538	0.44878028943129
SLC11A2	-2.28963762440734	0.44878028943129
RRBP1	-0.66389220895696	0.44878028943129
AZI2	1.53605044985294	0.44878028943129
CFAP68	0.900095070842284	0.449014849028643
POLR2H	0.374477005155848	0.449014849028643
DHX15	0.73309538137661	0.449493744886146
SNORD13	-0.407687042792583	0.449493744886146
POLR2J	0.204713716579725	0.449566947958558
PXN	-0.387282194296223	0.450031968976037
RNA5S14	-0.772224702964333	0.450031968976037
ULK2	-1.91685428987563	0.450281076847491
IFT52	0.946551464342547	0.450281076847491
MRPL44	1.07292949401317	0.450281076847491
SULT1A1	-0.909513147801174	0.450281076847491
OR1A1	-3.28147932681425	0.450886226047676
NBPF1	-1.74538596261775	0.450962286098147
SAMD4A	-1.77827497001001	0.451310991050934
SEC14L2	-2.32423419419244	0.451310991050934
EVA1A	-0.836424913444803	0.451310991050934
VPS28	0.378670107308917	0.451818666786998
GTF2H3	-1.37249563584295	0.452682873535893
VPS53	0.681883559973037	0.452682873535893
FAM241A	-1.05620096050711	0.452682873535893
KAZN	-4.49417455881669	0.452682873535893
CPSF6	-0.908490817230724	0.452987522808963
EYA3	-2.27022589885245	0.452987522808963
ZNHIT3	0.478897976589979	0.45311007155486
BLTP1	-1.72915423865856	0.453248895696533
PTPN2	-1.57546027309171	0.453517676493462
VSTM1	1.75089531478736	0.453879707246236
ZDHHC8	-1.50935142764899	0.455983306008044
OCRL	1.57871202853168	0.455983306008044
SULF1	-0.943231984472268	0.455983306008044
VLDLR	3.94428761214911	0.455983306008044
CSTB	0.1454933209329	0.455983306008044
RNA5S3	-0.599570851966044	0.457232307515801
IFIT2	-3.68524331159747	0.458916249752858
SETDB1	-1.37834214977012	0.458916249752858
SLC9A1	-0.92511169342036	0.459003113430552
SUPT6H	-0.932178713263152	0.459055812048568
SRP68	-0.908333876903501	0.459055812048568
CLCN4	-1.23456981206301	0.459907943048276
SEC13	0.392955456118999	0.459907943048276
SRI	0.359307891993952	0.46063339772216
COL6A1	3.06701646832287	0.46063339772216
SDCBP	0.410581354023061	0.461158632897694
MED22	-1.48619705315624	0.461158632897694
CMC2	0.266462613944441	0.461158632897694
WFDC3	4.69680188131459	0.461728463166004
TRIR	-0.268384999574819	0.463754022435941
TACO1	-1.39928622169425	0.463754022435941
METTL5	0.202245089898826	0.463953052529096
SNUPN	-1.15120655338663	0.463953052529096
TIMM23	0.565895866086161	0.464042478571193
IWS1	-2.03795059220214	0.464152297378586
ITPRID2	-0.605543157423531	0.464747776639256
NLRX1	-1.78188685434891	0.466224475687027
TMEM120B	-3.29444916287702	0.466224475687027
ALG8	0.71152157837304	0.466256911075681
E2F6	-2.21037907762436	0.466256911075681
ANO7	0.867392673873545	0.466452510619662
PIR	0.355159894694699	0.468344735376069
EIF3K	0.226426514056476	0.468362976793157
PXYLP1	3.06928471444372	0.468652444637696
XXYLT1	-1.6112795527655	0.468692429612568
COBLL1	-1.94303183548418	0.470305900339011
AGA	1.95303758472593	0.47056301060274
INTS13	-1.31743745273055	0.47056301060274
PSMA3	0.291347439106426	0.47056301060274
BLOC1S6	-0.631527045322886	0.47056301060274
DDX6	-0.699908668469818	0.47056301060274
NNT	-1.23029013918533	0.47056301060274
PTPN12	-1.30073792594333	0.47056301060274
KHDRBS3	2.94073361007867	0.47056301060274
MRPL50	0.619818939784544	0.47056301060274
TAGLN	0.828935917058498	0.47056301060274
CCDC112	4.65330675902671	0.47056301060274
COX11	0.731136752984677	0.47056301060274
LTBP3	-2.95895952981308	0.47056301060274
GTF2IRD2B	-1.44968557065587	0.47056301060274
UVRAG	-1.97192551925422	0.47056301060274
LINC01608	-3.35270747973463	0.47056301060274
PRPF8	-0.80473186101834	0.47056301060274
TBC1D9B	-0.778462517600023	0.47056301060274
MBTD1	-3.34316212141474	0.473759144301249
BSG	-0.24853189919622	0.474095503879673
RAB3IL1	-3.52415295899423	0.47453874162595
DHX16	-2.76478218334127	0.47453874162595
ZNF189	-4.27253233648693	0.474544578317479
EIF2B2	0.711218481531807	0.474916629995609
ZSCAN21	2.45356086526272	0.474916629995609
CLIC1	0.310670078716258	0.475053165774193
DGLUCY	-1.54677072426102	0.47536215271153
MARCHF7	-0.781701380384927	0.47536215271153
CHLSN	-0.482856561752294	0.47536215271153
INTS6L	4.9231360397002	0.47536215271153
FAM98B	1.20253388151831	0.47536215271153
CDC27	0.893220729643384	0.475413786371548
PSMG3	0.46787639478434	0.476680455315367
CCBE1	1.62561996642258	0.476680455315367
PRMT5	0.685044004214653	0.476720338455151
RNA5S3	-0.70490652755448	0.476720338455151
SNORD13P3	-0.404904467832793	0.476720338455151
RPL7AP6	-1.84982009819135	0.476720338455151
MIR4458HG	0.269849953190688	0.476720338455151
PTN	-4.31351776910394	0.476876819572221
PAK4	-2.06939603682007	0.476876819572221
ATAT1	2.55346859641691	0.47844614430434
CASC15	-2.08861632830671	0.47844614430434
IGFBP6	1.51426431783391	0.479526705566815
LUC7L3	-1.35078657254433	0.481022260719438
NAGK	0.594727183640745	0.481191814175485
KCTD15	-3.02074485726384	0.481191814175485
YTHDF3	-2.34854213690515	0.481382049926768
PFN1	-0.287079665577965	0.481779961736552
CHCHD10	-0.957884611230535	0.48271401254581
NCOR2	-0.725901421186777	0.482970843843846
FIS1	0.283034553234963	0.483809638527673
DCTN4	-1.41898338034419	0.484391691569641
MOV10	0.801011905539499	0.484391691569641
CACNB1	-3.94962314834802	0.484991413534435
JPT2	-0.864932906815215	0.485131434150725
VPS52	1.81385141501488	0.48595789390469
TSPAN9	-0.87675289592019	0.48743136261319
PRR14	0.927346444569718	0.4888220981501
HOXA11	-1.36576332532143	0.489870704253218
DUSP23	-0.328329643801824	0.489870704253218
SNORD3B-2	-0.32719012728522	0.489870704253218
ARL8B	-0.939123749271917	0.492360558617923
FLT1	0.585998141217071	0.492364581393687
ABT1	1.13512277061348	0.492364581393687
PIP4P2	-2.24354168148607	0.492364581393687
UBL5	0.189211708787244	0.492364581393687
ABT1	1.13512277061348	0.492364581393687
VPS13B	-3.77582108667692	0.4923775133354
SKIC3	-0.744630637431549	0.492653630705189
CEP15	0.443152340611549	0.492989752330169
ZBTB10	-2.03599319257206	0.494126424776004
TPI1	0.357732663399748	0.494372178391842
API5	-0.585421770952031	0.494372178391842
TRBC2	0.694821321322766	0.495198921177505
KIF15	-3.06398337054214	0.495272546824258
CFH	-1.25785773871629	0.495491797251682
KPNA4	-0.974026283847823	0.495491797251682
RPL7P1	0.246967116796551	0.495491797251682
MCRIP1	-1.13473879592821	0.495491797251682
RASAL2	-1.74821883640635	0.495505647989731
TRIM22	0.683385541399353	0.495880978099037
IL16	-5.06583744972309	0.495880978099037
SNORD3B-1	-0.328439835249409	0.495880978099037
FAM72B	-3.94537536013603	0.496172827961294
ZNF852	-1.60784411567185	0.496416824295602
HSP90B1	-0.24412222630203	0.496660522169116
UBE2L6	0.897692993007182	0.496888699291188
PSMB5	0.235566072501966	0.497430865557701
HGH1	1.77516058240384	0.497430865557701
CCDC125	-3.2776751768338	0.497430865557701
GCLM	-1.54764914712286	0.497446326191789
VPS18	-2.61933722937201	0.497588230127183
SLC39A9	-1.1770107905171	0.497860521156258
NAMPT	-0.473456191851828	0.497860521156258
VAT1	0.328795596391486	0.497860521156258
GALK2	-1.09892615264287	0.497860521156258
COX19	0.378772188704335	0.497860521156258
TMC7	-3.98650868512778	0.498074209808973
AP2S1	-0.326470706076908	0.498446514877236
MFSD1	-0.677970948177569	0.498534573346731
EIF2AK2	0.897644958950774	0.499123013055797
SLC6A8	-1.56619832494867	0.499123013055797
LRRC32	0.840020975808462	0.499123013055797
PSMA5	0.359957865169336	0.499123013055797
SCNM1	0.336794608069485	0.499123013055797
EFEMP2	-0.72996498814098	0.499123013055797
ISY1	0.887919513124617	0.499123013055797
ZFAND1	0.701495609653847	0.499425767852217
STX11	4.77659280056578	0.499651779209204
ANTKMT	-1.63026269500478	0.499940089435857
DNAJB6	-0.55330730630386	0.499940089435857
EPC1	1.32864896411785	0.499940089435857
GSE1	-4.08229354266695	0.499940089435857
NAPRT	-1.91375818897892	0.499940089435857
COL4A1	-0.305150203607409	0.499940089435857
PKD1	-4.54306662766612	0.499961083882466
EIF3K	0.218429932218292	0.500383227761447
ZNF621	-4.1211095133713	0.500541656485327
KLHL26	4.81074760566536	0.501317062140093
HAX1	0.40944223266502	0.501373197339243
ZNF346	-1.30449607327464	0.501403815124931
MTRF1	3.68588239468704	0.501403815124931
WDFY2	-3.56343700297328	0.501403815124931
NGLY1	-1.93962620362771	0.501403815124931
SREK1IP1	0.55094342894065	0.501403815124931
BUB1	0.688392858658409	0.501403815124931
SOD2	0.413742048928558	0.501403815124931
NRSN2	0.941959665415923	0.501404187388721
ETV6	-1.64583316233765	0.501404187388721
GATAD2A	-0.957060180877785	0.501404187388721
SLC33A1	-1.42122335556241	0.501783646220394
MT-ND3	0.170260698701624	0.501783646220394
VPS52	1.81208051659346	0.501783646220394
GNG11	0.177312092987163	0.501882818684309
C1QTNF1	-2.08018694052762	0.501927117671172
TMEM11	0.291227245623787	0.501927117671172
HLA-B	0.43199856869284	0.501927117671172
CENPX	0.225125936676337	0.502107286298823
RIOK2	-1.65456424952123	0.502223817496888
TMEM259	-0.9995817561327	0.502223817496888
MTND6P4	-3.06188690259422	0.502223817496888
SNORD3A	-0.320416822691596	0.502228844353662
SNRK	0.592806016403562	0.502330895223326
APLN	0.421425009169505	0.502330895223326
PHF19	0.433576620027714	0.503733947656758
PPP4R2	-1.90034714864849	0.503733947656758
MARVELD1	-1.58013574316112	0.504112206999525
ZNF76	-2.62097985778398	0.50566611827538
MRPS26	0.959079499821518	0.50566611827538
ACOX1	-1.03355049154434	0.50566611827538
CD151	-0.416839910299885	0.506201949175843
PLEKHG5	-1.24425831248628	0.507139224465632
FBXO42	-1.96087818203953	0.507630984446453
ATP6AP1	-0.292228602509664	0.507630984446453
MAN2B1	-2.0223617018622	0.507630984446453
OTUD4	-1.3636875613804	0.507630984446453
FBXO42	-1.96087818203953	0.507630984446453
LTBR	-0.384200483179171	0.507741714112543
HYAL3	-2.77037076516836	0.507805002876321
ARMC6	-1.1101789573758	0.508100031816762
TPT1	0.223883489472225	0.508100031816762
REEP2	-4.24782931541812	0.50828092084644
TBC1D30	2.29702881702219	0.508363906867878
UFM1	0.202555719750714	0.508395031999359
NT5DC2	-0.627849056472633	0.508395031999359
SYTL2	0.733441713213072	0.508542753285444
GPRC5B	0.918742208149153	0.508542753285444
CEP83	-4.05757103595639	0.508542753285444
IRF7	1.02108198741142	0.508542753285444
MAN2A2	-2.4532547859627	0.508542753285444
ZFP90	1.93429706181801	0.508933632534918
SCARNA23	-0.629868020283054	0.508957198897978
PLGRKT	0.522602456584756	0.5090390270449
CUTC	0.980510949715182	0.5090390270449
RNA5S13	-0.614270762041495	0.509096883563403
CKAP4	-0.420325962936102	0.509673484390546
GBA1	1.07060090362679	0.509673484390546
SLC25A5	0.331198714550704	0.510256173297737
KMT5B	1.70479688078188	0.510256173297737
AP1S2	0.623375966768181	0.510840348599584
ADPRM	1.60125146973554	0.511238004288609
AAMDC	0.22525210147513	0.512430718239601
MAGT1	-0.844809049045914	0.512430718239601
SLC35B3	1.02910106138266	0.512430718239601
MATN2	-4.51022154791574	0.512430718239601
PGD	-0.355161657233666	0.512430718239601
ITGB3BP	0.649363170154243	0.512430718239601
PNRC1	-0.57272773916535	0.512430718239601
FNTA	0.562151560127035	0.512430718239601
ZFPM2	4.72095654024472	0.512430718239601
RNU1-1	-0.553798656899659	0.512430718239601
HCG18	2.49099462856588	0.512430718239601
CAPZB	0.247667205805222	0.512797792359753
LY96	0.185594744857264	0.512797792359753
ZNF511	-0.737170073756097	0.512797792359753
RCN1	-0.351721408522144	0.51482094313158
TCF3	-0.608213762081009	0.51482094313158
SH3GL1	-0.3937865133725	0.51482094313158
GPS1	0.604273149565161	0.51482094313158
LINC00639	0.665030506167411	0.51482094313158
LINC00667	-1.8771537517622	0.51482094313158
NUDT2	0.372383015888911	0.515109282807942
LDHA	0.206011726458119	0.515499009065203
PINLYP	-3.30787628497523	0.515499009065203
EFCAB13-DT	0.834577493416141	0.515499009065203
NUF2	-1.909374973079	0.515545364978462
TACC1	-0.848823112920031	0.515545364978462
ANGPT2	-0.380610248607407	0.516082307654719
LMF1	-4.87144681306079	0.516082307654719
ERBIN	-2.17349354415772	0.516082307654719
NELFCD	-0.949255026053602	0.516301811260956
ARMH3	-1.46555340169052	0.516301811260956
VPS25	0.51093152961622	0.516301811260956
GSTCD	2.66069356826741	0.51673848830598
SCARB1	-0.96757590736291	0.518620627144765
PTPMT1	-0.530102039899455	0.518739636786712
MT1F	0.761020455683798	0.518739636786712
COQ10B	1.19496529734413	0.51910850456707
EIF2AK3	-2.70268414626557	0.519753887934806
DDX10	-1.20308266983255	0.519753887934806
GTF3C1	-1.30386954539726	0.520563537862652
MRPS24	-0.351249573317032	0.520731158491575
MRPL18	0.591821111789021	0.520731158491575
PUM1	-1.05217795988203	0.522011868978634
MKNK1	0.406665928734708	0.522431184899919
NRIP3	-4.13742409945494	0.522431184899919
TBRG4	-0.906282607109818	0.522778832228192
SFSWAP	-1.72934626833674	0.523204361386028
WDR59	-2.74211790182219	0.523204361386028
NMT1	-0.62199228588016	0.523204361386028
ZDHHC24	-1.55438638969376	0.523204361386028
CHEK2	1.33614009570919	0.523410625805185
ACAT2	-0.248004657366757	0.523602847108563
RIC8B	-2.40377872107677	0.524436623219438
SRRM1	-0.42649372223488	0.524778863358063
KLHDC9	-4.76945690084463	0.524778863358063
TBC1D10B	-0.40859595371496	0.524949241183971
PLXND1	-0.422770282290974	0.525245330735337
CBY1	0.722188259113703	0.525245330735337
ZC3H10	-2.27556583869228	0.525245330735337
TNFRSF21	-1.8592432229437	0.525245330735337
C14orf119	0.463765697791812	0.525245330735337
ZFTRAF1	-4.02652645063311	0.525245330735337
MYL6B	0.248822754640285	0.525245330735337
CHAMP1	3.31446496312237	0.525245330735337
OXSM	-1.40482515006195	0.526100087076142
HDAC3	0.986083308521958	0.526101088357422
RAB30	-2.27656120554779	0.526729364615252
HGS	-0.580095543543978	0.526729364615252
ATAT1	2.72350157173627	0.527091169821069
DCLRE1B	3.78529867439277	0.527491437109056
LASP1	-0.479484331829336	0.528384796537925
TCOF1	0.727776490059902	0.528384796537925
FXYD5	0.2590536748296	0.528384796537925
BUD31	0.242028826716879	0.528384796537925
