Ensayo de Compresion - Specimen_RawData_1
C10: 3.1803, C20: 0.0000, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.57396376 9.45406309
0.57384380 9.45652374
0.57372384 9.45972763
0.57360388 9.46303436
0.57348392 9.46682873
0.57340480 9.47023067
0.57328484 9.47345121
0.57316488 9.47753384
0.57304492 9.48016046
0.57292496 9.48272023
0.57284584 9.48541508
0.57272588 9.48459687
0.57264676 9.48678550
0.57256764 9.48878351
0.57244768 9.48806785
0.57236600 9.49056055
0.57228688 9.49406720
0.57216692 9.49506441
0.57204696 9.49695786
0.57196784 9.49952294
0.57184788 9.50381089
0.57173047 9.50539284
0.57161052 9.50556075
0.57149056 9.51005148
0.57137060 9.51452952
0.57129148 9.51797736
0.57117152 9.51930440
0.57105156 9.52222780
0.57097243 9.52736326
0.57085248 9.52844154
0.57073252 9.53234910
0.57061256 9.53601544
0.57049260 9.53743678
0.57041348 9.54287078
0.57029352 9.54490516
0.57017356 9.54982528
0.57005360 9.55156250
0.56993364 9.55512128
0.56981368 9.55853865
0.56973456 9.56208794
0.56961460 9.56301880
0.56949464 9.56501068
0.56937723 9.56932666
0.56929556 9.57307489
0.56917560 9.57601380
0.56905819 9.57863647
0.56893823 9.58013319
0.56885656 9.58189650
0.56873915 9.58380042
0.56865748 9.58711303
0.56854007 9.59070861
0.56845840 9.59281408
0.56833844 9.59609524
0.56822103 9.59947176
0.56813936 9.60258841
0.56801940 9.60604162
0.56790199 9.60762997
0.56782032 9.61105395
0.56770036 9.61434777
0.56762124 9.61655021
0.56750128 9.61778750
0.56738132 9.62094223
0.56730219 9.62331902
0.56718224 9.62849697
0.56706228 9.63088915
0.56698315 9.63298990
0.56686320 9.63645598
0.56678407 9.63875682
0.56670495 9.64084424
0.56658499 9.64155916
0.56650587 9.64454812
0.56642420 9.64656424
0.56630679 9.64714135
0.56618683 9.65156763
0.56606687 9.65427908
0.56598775 9.65853386
0.56586779 9.66334257
0.56574783 9.66532774
0.56566616 9.66901079
0.56554875 9.67157847
0.56542879 9.67391823
0.56534712 9.67697551
0.56522971 9.67981371
0.56510975 9.68129103
0.56502808 9.68589529
0.56491067 9.68722598
0.56479071 9.69030835
0.56467075 9.69464851
0.56459163 9.69925939
0.56447167 9.70143968
0.56435171 9.70468560
0.56423175 9.70730959
0.56415263 9.70971989
0.56403267 9.71442983
0.56391271 9.71660065
0.56379275 9.71971319
0.56367279 9.72229290
0.56355283 9.72686002
0.56343287 9.72906212
0.56331547 9.73252417
0.56319551 9.73458003
0.56307555 9.73873471
0.56299643 9.74087981
0.56287647 9.74210123
0.56275651 9.74618584
0.56267739 9.74692936
0.56255743 9.74708732
0.56247575 9.74866283
0.56239663 9.75062485
0.56231751 9.75084108
0.56219755 9.75368568
0.56211843 9.75545359
0.56199847 9.75884826
0.56187851 9.76085950
0.56175855 9.76602229
0.56163859 9.76967421
0.56151863 9.77174280
0.56140123 9.77741150
0.56131955 9.77906649
0.56119959 9.77949576
0.56112047 9.78221551
0.56100051 9.78323414
0.56092139 9.78552607
0.56080143 9.78840939
0.56072231 9.79082098
0.56060235 9.79179987
0.56052323 9.79647120
0.56040327 9.79779385
0.56032414 9.79930668
0.56020419 9.80077814
0.56008423 9.80476709
0.56000510 9.80770667
0.55992343 9.80917035
0.55984431 9.80763296
0.55976519 9.80914989
0.55964523 9.81038431
0.55956611 9.81574265
0.55944615 9.81870967
0.55932619 9.82358073
0.55916794 9.82636738
0.55904798 9.83207040
0.55892802 9.83424292
0.55884890 9.83965078
0.55872894 9.84316352
0.55860898 9.84585586
0.55848903 9.84870678
0.55840990 9.85231014
0.55828994 9.85454401
0.55821082 9.85719549
0.55809086 9.85785479
0.55797090 9.86007891
0.55789178 9.86379629
0.55777182 9.86442706
0.55769015 9.86771232
0.55757274 9.87186537
0.55745278 9.87637873
0.55733282 9.87888780
0.55721286 9.88172999
0.55709290 9.88571600
0.55701378 9.88941463
0.55689382 9.89390571
0.55677386 9.89623437
0.55669474 9.90009761
0.55657478 9.90113215
0.55645482 9.90472622
0.55633486 9.91089272
0.55621491 9.91297354
0.55609495 9.91756331
0.55597754 9.92150759
0.55585758 9.92558786
0.55577591 9.92879449
0.55565850 9.93130297
0.55553854 9.93244195
0.55545687 9.93535841
0.55533946 9.93888784
0.55525778 9.94032029
0.55514038 9.94151847
0.55505870 9.94539701
0.55493874 9.94871823
0.55482134 9.95092708
0.55470138 9.95528335
0.55458142 9.95739872
0.55449974 9.96036911
0.55438234 9.96219833
0.55430066 9.96504511
0.55418070 9.96694603
0.55406330 9.96962034
0.55398162 9.97216332
0.55386166 9.97612050
0.55374426 9.97793942
0.55366258 9.98157348
0.55354262 9.98276889
0.55346350 9.98510479
0.55334354 9.98650484
0.55326442 9.99020789
0.55314446 9.99035605
0.55302450 9.99387740
0.55294538 9.99516582
0.55282542 9.99780633
0.55274630 10.00007553
0.55262634 10.00208628
0.55254722 10.00288410
0.55246810 10.00579045
0.55234814 10.00550029
0.55226646 10.00859380
0.55214906 10.01040282
0.55202910 10.01265466
0.55194997 10.01585247
0.55183002 10.01930802
0.55171006 10.02088087
0.55162838 10.02321504
0.55151097 10.02355739
0.55142930 10.02814825
0.55130934 10.02884030
0.55119193 10.03300782
0.55111026 10.03457624
0.55099030 10.03890430
0.55087289 10.04096172
0.55079122 10.04623258
0.55067126 10.04542210
0.55059214 10.04883542
0.55047218 10.05185673
0.55035222 10.05488536
0.55023481 10.05678335
0.55011485 10.06140921
0.55003318 10.06507399
0.54991577 10.06969835
0.54979581 10.07378424
0.54967586 10.07610426
0.54955590 10.07942344
0.54947677 10.08349919
0.54935681 10.08454429
0.54923686 10.08643053
0.54915773 10.08952954
0.54903777 10.09362333
0.54891782 10.09581493
0.54879786 10.10059723
0.54867790 10.10277486
0.54855794 10.10736036
0.54843798 10.11176603
0.54832057 10.11472475
0.54820061 10.11912021
0.54808065 10.12215605
0.54800153 10.12645048
0.54788157 10.12931964
0.54779990 10.12965746
0.54768249 10.13161571
0.54760082 10.13482055
0.54748341 10.13641272
0.54736345 10.14039396
0.54728178 10.14425215
0.54716182 10.14782319
0.54704441 10.15085257
0.54696274 10.15353239
0.54684278 10.15513773
0.54676365 10.15755722
0.54664370 10.16041733
0.54652374 10.16310373
0.54644461 10.16411864
0.54632466 10.16816351
0.54620470 10.17139629
0.54612557 10.17288847
0.54600562 10.17626017
0.54588566 10.17949619
0.54580653 10.18369154
0.54568657 10.18590526
0.54556917 10.19027605
0.54548749 10.19056677
0.54536753 10.19537526
0.54528841 10.19812140
0.54520929 10.19931711
0.54513017 10.19791774
0.54504849 10.19776756
0.54492853 10.19882420
0.54484941 10.20146077
0.54472945 10.20410990
0.54460949 10.20916832
0.54449209 10.21317983
0.54441041 10.21824843
0.54429301 10.22190384
0.54417305 10.22734910
0.54405309 10.23111701
0.54393313 10.23355477
0.54381317 10.23584826
0.54373405 10.23963386
0.54361409 10.24083371
0.54353497 10.24278266
0.54341501 10.24545279
0.54333333 10.24766368
0.54321593 10.24983372
0.54309597 10.25313239
0.54301429 10.25645129
0.54289689 10.26047524
0.54277693 10.26352568
0.54265697 10.26704204
0.54253701 10.26866901
0.54245789 10.27103912
0.54233793 10.27359419
0.54225881 10.27561658
0.54213885 10.27856969
0.54201889 10.28012681
0.54189893 10.28461069
0.54177897 10.28767961
0.54165901 10.29089725
0.54150077 10.29582486
0.54138081 10.30066940
0.54126085 10.30402941
0.54118173 10.30684871
0.54110005 10.30714203
0.54098264 10.30837609
0.54090097 10.30788058
0.54082185 10.31105369
0.54070189 10.31202792
0.54062277 10.31483060
0.54050281 10.31543919
0.54038285 10.31880661
0.54026289 10.32296265
0.54014293 10.32565163
0.54006381 10.32981141
0.53994385 10.33185143
0.53982644 10.33590518
0.53974477 10.33722527
0.53962481 10.33913273
0.53950485 10.34140040
0.53942573 10.34399781
0.53930577 10.34749816
0.53918581 10.34877769
0.53910669 10.35170900
0.53902757 10.35393427
0.53890761 10.35441080
0.53882848 10.35522476
0.53874936 10.35809013
0.53862940 10.35791991
0.53855028 10.36075454
0.53843032 10.36195716
0.53834865 10.36464134
0.53822869 10.36868855
0.53811128 10.37037601
0.53802961 10.37350097
0.53790965 10.37517335
0.53783053 10.37976490
0.53771057 10.38156010
0.53759061 10.38515281
0.53751149 10.38836562
0.53739153 10.39331681
0.53727157 10.39752016
0.53715416 10.40075404
0.53703420 10.40442287
0.53695253 10.40676254
0.53683512 10.41072440
0.53671516 10.41257096
0.53663604 10.41565258
0.53651608 10.42042305
0.53639612 10.42310513
0.53631700 10.42545230
0.53619704 10.42909798
0.53607708 10.43139995
0.53599541 10.43373503
0.53587800 10.43759173
0.53579632 10.44031143
0.53567637 10.44203139
0.53555896 10.44622202
0.53543900 10.44912324
0.53535733 10.45385686
0.53523992 10.45631818
0.53511996 10.45909601
0.53500000 10.46312128
0.53488004 10.46612268
0.53480092 10.47045257
0.53468096 10.47359394
0.53456100 10.47881558
0.53444104 10.48326053
0.53432108 10.48778162
0.53420112 10.49362198
0.53408116 10.49773159
0.53396376 10.50059929
0.53384380 10.50495468
0.53372384 10.50888372
0.53360388 10.51122393
0.53352476 10.51330654
0.53344564 10.51616457
0.53332568 10.51740704
0.53320572 10.51881985
0.53312404 10.52199486
0.53300664 10.52737112
0.53288668 10.52860151
0.53276672 10.53235646
0.53264676 10.53617364
0.53256764 10.54037853
0.53244768 10.54045940
0.53236856 10.54420153
0.53224860 10.54414055
0.53216692 10.54735121
0.53204952 10.54934173
0.53192956 10.55104326
0.53184788 10.55349337
0.53173047 10.55631743
0.53164880 10.55781927
0.53152884 10.56099656
0.53141143 10.56431471
0.53132976 10.56772516
0.53121235 10.57226583
0.53109239 10.57463249
0.53097243 10.57655735
0.53089331 10.57826212
0.53081164 10.58021114
0.53073252 10.57970730
0.53065339 10.58012820
0.53053344 10.58168095
0.53045431 10.58419931
0.53033435 10.58550839
0.53025268 10.58853695
0.53013527 10.59121988
0.53005360 10.59384786
0.52993364 10.59693310
0.52981623 10.60012233
0.52969627 10.60485086
0.52961460 10.60910602
0.52949719 10.61353391
0.52937723 10.61529599
0.52925727 10.61726376
0.52917815 10.62158967
0.52905819 10.62313844
0.52897907 10.62628491
0.52885911 10.62958651
0.52873915 10.63319428
0.52861919 10.63490562
0.52854007 10.63933041
0.52842011 10.64177482
0.52830015 10.64373813
0.52822103 10.64885682
0.52810107 10.65127167
0.52798111 10.65504191
0.52790199 10.65749433
0.52778203 10.65981082
0.52770036 10.66191446
0.52758295 10.66573194
0.52746299 10.66937551
0.52734303 10.67300252
0.52722307 10.67689791
0.52710311 10.68110284
0.52702399 10.68461228
0.52690403 10.68951929
0.52678407 10.69141089
0.52666411 10.69453996
0.52654416 10.69790974
0.52646503 10.70123974
0.52634507 10.70311845
0.52622511 10.70657301
0.52610516 10.70995611
0.52602603 10.71342097
0.52590607 10.71657476
0.52578867 10.72089168
0.52566871 10.72376981
0.52558703 10.72638700
0.52546963 10.72909774
0.52538795 10.73004494
0.52526799 10.73296542
0.52514803 10.73766402
0.52506891 10.74015602
0.52494895 10.74227329
0.52482899 10.74617253
0.52474987 10.75131718
0.52462991 10.75083027
0.52450995 10.75442047
0.52443083 10.75633617
0.52435171 10.76053599
0.52423175 10.76188506
0.52415263 10.71877299
0.52403267 10.57246818
0.52395355 10.45073500
0.52387187 10.38975004
0.52375447 10.40364159
0.52367279 10.41137181
0.52355539 10.42213007
0.52347371 10.43379999
0.52335375 10.44366619
0.52323635 10.45377388
0.52311639 10.46339632
0.52299643 10.47598543
0.52291475 10.48501024
0.52279735 10.49720604
0.52267739 10.50555813
0.52255743 10.51143207
0.52247831 10.52062447
0.52235835 10.52894494
0.52223839 10.53566274
0.52215926 10.54644596
0.52203931 10.55232265
0.52191935 10.55930097
0.52184022 10.56730659
0.52172027 10.57478626
0.52160031 10.58357529
0.52152118 10.59195676
0.52140123 10.59857792
0.52128127 10.60725316
0.52116131 10.61387005
0.52104135 10.62104138
0.52092139 10.62873497
0.52080143 10.63642390
0.52068147 10.64489783
0.52056406 10.65330553
0.52044410 10.66015455
0.52036498 10.66833992
0.52024502 10.67770673
0.52012506 10.68505974
0.52000510 10.69115272
0.51992598 10.69805030
0.51980602 10.70361956
0.51972435 10.70943950
0.51964523 10.71486584
0.51952527 10.72057044
0.51944615 10.72684747
0.51932619 10.73359992
0.51920623 10.73978694
0.51912711 10.74814113
0.51900715 10.75488599
0.51888719 10.76181654
0.51876723 10.76996811
0.51864982 10.77807739
0.51852986 10.78361137
0.51844819 10.79063886
0.51833078 10.79700060
0.51824911 10.80342118
0.51813170 10.80811376
0.51805003 10.81214918
0.51793007 10.81928829
0.51785094 10.82539453
0.51773099 10.83074791
0.51761103 10.83743309
0.51749362 10.84303983
0.51737366 10.84970777
0.51729199 10.85566002
0.51717203 10.85952114
0.51709290 10.86701366
0.51697295 10.86974221
0.51689382 10.87442216
0.51677386 10.87842972
0.51665391 10.88374020
0.51657478 10.88888585
0.51645482 10.89349667
0.51633486 10.89916629
0.51625574 10.90368786
0.51617662 10.90707375
0.51609750 10.90872620
0.51601582 10.90986939
0.51589842 10.91151058
0.51581674 10.91559193
0.51569678 10.91996659
0.51557938 10.92484600
0.51545942 10.93284888
0.51533946 10.93918039
0.51521950 10.94405275
0.51509954 10.94823923
0.51502042 10.95419786
0.51490046 10.95949141
0.51478050 10.96288780
0.51466054 10.96718758
0.51458142 10.97179876
0.51446146 10.97491349
0.51438234 10.97974905
0.51426238 10.98173813
0.51414242 10.98634669
0.51406330 10.98989840
0.51394334 10.99317084
0.51386422 10.99749367
0.51374426 11.00204177
0.51362430 11.00383326
0.51354518 11.00853910
0.51342522 11.01219699
0.51330526 11.01685418
0.51322614 11.02215241
0.51310618 11.02569432
0.51298622 11.03258237
0.51286626 11.03672126
0.51274630 11.04160337
0.51262634 11.04781350
0.51250638 11.05397037
0.51238897 11.05818637
0.51226901 11.06312554
0.51214906 11.06578454
0.51202910 11.06891861
0.51194997 11.07237103
0.51186830 11.07386599
0.51174834 11.07698469
0.51166922 11.07900494
0.51154926 11.08302879
0.51142930 11.08930070
0.51131189 11.09112255
0.51119193 11.09855462
0.51107198 11.10370121
0.51095202 11.10832755
0.51087289 11.11135863
0.51075294 11.11485302
0.51063298 11.11786386
0.51055385 11.11992820
0.51043389 11.12261431
0.51035477 11.12499160
0.51027310 11.12820149
0.51015569 11.12926949
0.51007402 11.13267613
0.50995406 11.13487619
0.50987494 11.13659280
0.50975498 11.14009533
0.50963502 11.14426129
0.50955590 11.14820723
0.50943594 11.15094225
0.50931598 11.15322193
0.50923686 11.15680232
0.50915773 11.15810439
0.50907861 11.15992468
0.50895865 11.16039143
0.50887698 11.16091581
0.50879786 11.16359310
0.50867790 11.16766933
0.50859877 11.17231587
0.50847882 11.17795976
0.50835886 11.18305916
0.50824145 11.18891989
0.50812149 11.19354239
0.50800153 11.19791794
0.50788157 11.20223705
0.50780245 11.20710892
0.50768249 11.21027157
0.50756253 11.21385619
0.50748341 11.21675703
0.50736345 11.21981037
0.50728178 11.22184217
0.50716437 11.22665381
0.50708270 11.23097177
0.50696529 11.23419543
0.50684533 11.23851727
0.50676365 11.24393259
0.50664625 11.24575690
0.50652629 11.25167699
0.50640633 11.25562439
0.50628637 11.25933478
0.50616641 11.26499659
0.50608729 11.26845852
0.50596733 11.27318332
0.50584737 11.27867178
0.50572741 11.28267969
0.50560745 11.28780380
0.50548749 11.29381861
0.50536753 11.29798805
0.50525013 11.30286311
0.50516845 11.30764954
0.50504849 11.30947656
0.50493109 11.31277136
0.50484941 11.31777528
0.50473201 11.32088440
0.50461205 11.32337500
0.50453037 11.32714479
0.50441297 11.33064213
0.50429301 11.33407047
0.50417305 11.33931521
0.50409137 11.34380531
0.50397397 11.34775678
0.50389229 11.34914590
0.50377233 11.35019398
0.50369321 11.35225724
0.50357325 11.35428083
0.50349413 11.35870227
0.50337417 11.36015539
0.50329505 11.36373926
0.50317509 11.36780240
0.50309597 11.37119805
0.50297601 11.37516798
0.50285605 11.37760067
0.50277693 11.38231382
0.50265697 11.38516668
0.50253701 11.38956748
0.50245789 11.39208371
0.50233793 11.39569084
0.50225881 11.39777904
0.50213885 11.40000254
0.50205972 11.40391264
0.50193977 11.40425037
0.50185809 11.40622222
0.50174068 11.41108023
0.50165901 11.41465345
0.50154160 11.41801911
0.50145993 11.41663178
0.50138081 11.41955019
0.50126085 11.42078075
0.50118173 11.42582334
0.50106177 11.42904126
0.50094181 11.43363610
0.50082185 11.43775597
0.50070189 11.44233080
0.50058193 11.18268055
0.50046452 11.15928077
0.50034456 11.17770067
0.50022460 11.19002815
0.50014548 11.20226054
0.50002552 11.21250052
0.49990556 11.22005021
0.49982644 11.22981065
0.49970648 11.23762980
0.49958652 11.24573564
0.49950740 11.25396839
0.49938744 11.26116826
0.49930832 11.27065597
0.49918836 11.27570174
0.49906840 11.28083949
0.49898928 11.29052885
0.49886932 11.29882435
0.49874936 11.30681460
0.49862940 11.31406520
0.49855028 11.32263821
0.49843032 11.32780330
0.49831036 11.33548809
0.49823124 11.34449722
0.49811128 11.35003231
0.49799132 11.35672670
0.49791220 11.36572003
0.49779224 11.37157272
0.49767228 11.37814569
0.49759316 11.38625578
0.49747320 11.39008864
0.49739153 11.39717987
0.49727412 11.40434594
0.49715416 11.41154845
0.49707504 11.42019992
0.49695508 11.42852405
0.49683512 11.43602869
0.49671516 11.44359332
0.49659520 11.45291464
0.49647524 11.46141657
0.49635528 11.47002986
0.49623532 11.47865495
0.49611792 11.48582014
0.49599796 11.49037079
0.49591628 11.49508785
0.49583716 11.49996132
0.49571720 11.50376831
0.49563808 11.50798463
0.49551812 11.51413979
0.49543900 11.51849812
0.49535988 11.52402887
0.49523992 11.52658213
0.49515824 11.53199233
0.49504084 11.53488460
0.49495916 11.54069527
0.49483920 11.54411779
0.49476008 11.55061221
0.49464012 11.55356306
0.49456100 11.55872418
0.49444104 11.56425542
0.49432108 11.56783512
0.49420112 11.57406088
0.49408372 11.57939033
0.49400204 11.58636775
0.49388464 11.59097101
0.49376468 11.59653512
0.49364472 11.59970285
0.49352476 11.60367639
0.49344564 11.60827617
0.49332568 11.61239854
0.49324400 11.61578555
0.49312660 11.62029751
0.49300664 11.62316017
0.49292496 11.62790699
0.49280755 11.63133571
0.49268760 11.63477420
0.49260592 11.64046673
0.49248851 11.64366343
0.49236856 11.64574118
0.49228688 11.64926738
0.49216947 11.65371325
0.49204952 11.65779497
0.49196784 11.66390012
0.49185043 11.66800161
0.49173047 11.67040197
0.49161052 11.67599209
0.49149056 11.68006585
0.49137060 11.67080786
0.49125064 11.66012713
0.49113068 11.65416340
0.49101072 11.65239536
0.49089331 11.65120082
0.49077335 11.64944871
0.49065339 11.64832902
0.49057427 11.64676705
0.49045431 11.64374809
0.49037264 11.64286481
0.49025523 11.64176941
0.49017356 11.63986839
0.49005360 11.64004396
0.48993619 11.63875415
0.48985452 11.64129282
0.48973456 11.64105443
0.48961715 11.64200635
0.48949719 11.64098435
0.48941807 11.64273724
0.48929811 11.64208419
0.48921644 11.64333044
0.48909648 11.64299063
0.48901736 11.64571477
0.48889740 11.64894320
0.48877744 11.65255206
0.48869832 11.65906573
0.48857836 11.66630512
0.48846095 11.67282994
0.48834099 11.68239222
0.48825932 11.68987342
0.48814191 11.69486996
0.48806023 11.69946019
0.48794028 11.70439311
0.48786115 11.70981766
0.48774119 11.71521557
0.48766207 11.72050284
0.48758295 11.72597902
0.48746299 11.73025339
0.48738387 11.73802245
0.48726391 11.74216659
0.48718224 11.74767629
0.48710311 11.75323657
0.48702399 11.75364098
0.48690403 11.75661534
0.48682491 11.76229187
0.48670495 11.76801797
0.48658499 11.77953328
0.48646503 11.78686494
0.48634507 11.79400079
0.48622767 11.80284649
0.48610771 11.80848912
0.48598775 11.81350484
0.48586779 11.82008780
0.48574783 11.82446869
0.48566871 11.83021320
0.48554875 11.83537881
0.48546963 11.83781706
0.48534967 11.84155909
0.48522971 11.84602527
0.48515059 11.85087646
0.48503063 11.85687496
0.48491067 11.86023589
0.48483155 11.86637215
0.48471159 11.86947767
0.48459163 11.87437531
0.48451251 11.87918085
0.48439255 11.88368323
0.48427259 11.88903036
0.48419347 11.89564675
0.48407351 11.89934077
0.48395355 11.90283324
0.48383359 11.88166874
0.48371363 11.80345597
0.48359367 11.76622194
0.48347371 11.75959907
0.48335375 11.76583619
0.48323635 11.77895859
0.48311639 11.78955594
0.48303726 11.80108954
0.48291730 11.81094642
0.48279735 11.82001003
0.48271567 11.82756559
0.48259826 11.83579808
0.48251659 11.84226533
0.48239663 11.84944608
0.48227922 11.85510817
0.48219755 11.86376758
0.48207759 11.87128729
0.48196018 11.87911255
0.48184022 11.88826817
0.48175855 11.89772924
0.48164114 11.90377165
0.48155947 11.91086139
0.48143951 11.91431893
0.48136039 11.92017317
0.48124043 11.92586022
0.48116131 11.93324769
0.48104135 11.93886378
0.48092139 11.94653376
0.48084227 11.95409474
0.48072231 11.95973986
0.48064319 11.96539192
0.48052323 11.97214351
0.48040327 11.97712738
0.48032414 11.98181985
0.48024502 11.98483994
0.48016590 11.98918511
0.48004594 11.99227787
0.47996427 11.85316162
0.47984431 11.79257354
0.47972690 11.81242250
0.47960694 11.82596444
0.47948698 11.83943126
0.47940786 11.85135064
0.47928790 11.86268920
0.47916794 11.87168174
0.47904798 11.88214224
0.47892802 11.89191975
0.47884890 11.90168339
0.47872894 11.91112817
0.47860898 11.91958221
0.47848903 11.92772188
0.47836907 11.93650644
0.47828994 11.94490016
0.47816998 11.95220718
0.47805003 11.96153409
0.47797090 11.97093198
0.47785094 11.97914407
0.47773099 11.98753374
0.47761103 11.99657544
0.47749362 12.00480125
0.47741194 12.01375848
0.47729199 12.01865246
0.47721286 12.02738328
0.47709290 12.03255205
0.47701378 12.04100917
0.47689382 12.04841446
0.47677386 12.05477559
0.47669474 12.06415140
0.47657478 12.07138817
0.47645482 12.08068375
0.47633486 12.08683848
0.47625574 12.09632533
0.47613578 12.10176964
0.47601582 12.10837970
0.47593670 12.11597887
0.47581674 12.12223580
0.47569678 12.12712807
0.47561766 12.13345606
0.47549770 12.13712239
0.47538030 12.14460454
0.47529862 12.15140847
0.47517866 12.16053084
0.47506126 12.16742674
0.47494130 12.17162362
0.47485962 12.17808578
0.47474222 12.18216727
0.47466054 12.18870177
0.47454058 12.19311203
0.47442062 12.19910227
0.47434150 12.20436923
0.47422154 12.21012832
0.47410158 12.21658957
0.47402246 12.22126063
0.47390250 12.22691241
0.47378254 12.23347241
0.47370342 12.23731311
0.47358346 12.23990236
0.47350434 12.24441551
0.47338438 12.24709417
0.47330526 12.25345895
0.47318530 12.25800406
0.47310618 12.26306777
0.47298622 12.26864070
0.47286626 12.27550342
0.47278714 12.28096599
0.47266718 12.28423578
0.47258806 12.28580023
0.47250638 12.28704999
0.47242726 12.29198038
0.47230730 12.29567239
0.47218734 12.30127063
0.47210822 12.31020878
0.47198826 12.15089028
0.47186830 12.03580742
0.47175089 12.06549817
0.47163093 12.08106044
0.47151097 12.09298839
0.47143185 12.10529170
0.47131189 12.11610078
0.47119193 12.12795830
0.47111281 12.13689801
0.47099285 12.14814735
0.47091373 12.15890881
0.47079377 12.16765022
0.47071210 12.17677701
0.47059214 12.18905142
0.47047473 12.19866537
0.47035477 12.20905950
0.47023481 12.22138951
0.47011485 12.23220782
0.47003573 12.24378371
0.46991577 12.25061606
0.46979581 12.25877006
0.46971669 12.26769828
0.46959673 12.27489630
0.46951761 12.28616941
0.46939765 12.29654828
0.46927769 12.30508777
0.46915773 12.31417333
0.46903777 12.32317906
0.46895865 12.33322803
0.46883869 12.34234907
0.46871873 12.35217061
0.46856049 12.36249889
0.46844053 12.37146867
0.46832057 12.38211810
0.46824145 12.39074365
0.46812149 12.39773317
0.46800153 12.40235562
0.46792241 12.41001874
0.46780245 12.41499626
0.46772333 12.42175937
0.46760337 12.42869764
0.46748341 12.43541884
0.46740429 12.44195509
0.46728433 12.44926603
0.46716437 12.45432387
0.46708525 12.46115494
0.46696529 12.46758871
0.46688361 12.47201282
0.46676365 12.47759203
0.46668453 12.48359205
0.46656457 12.48876870
0.46644461 12.49324988
0.46636549 12.49879717
0.46628637 12.50556521
0.46616641 12.50813398
0.46608729 12.51441229
0.46596733 12.51829086
0.46588821 12.52307263
0.46580653 12.52852235
0.46568913 12.53339334
0.46560745 12.53838251
0.46552833 12.54334461
0.46540837 12.54801060
0.46528841 12.55522753
0.46517101 12.56285669
0.46505105 12.57162745
0.46493109 12.58005567
0.46481113 12.58742045
0.46469117 12.59644444
0.46461205 12.60196164
0.46449209 12.60759869
0.46437213 12.61332018
0.46429301 12.61849593
0.46417305 12.62378051
0.46409393 12.62946414
0.46397397 12.63247207
0.46389229 12.63774076
0.46377489 12.64126877
0.46369321 12.64666107
0.46357325 12.65319589
0.46345584 12.65969841
0.46333589 12.66819398
0.46321593 12.67544393
0.46309597 12.68241799
0.46297601 12.69044402
0.46285605 12.69693516
0.46277693 12.70351374
0.46265697 12.70703189
0.46253701 12.71147377
0.46245789 12.71667586
0.46233793 12.72343168
0.46221797 12.72888099
0.46209801 12.73651282
0.46198060 12.74236111
0.46186064 12.74864157
0.46174068 12.75469972
0.46166156 12.51724188
0.46154160 12.46222265
0.46142164 12.48186395
0.46133997 12.49275146
0.46122256 12.50522250
0.46114089 12.51854307
0.46102093 12.52868780
0.46090352 12.54246239
0.46078356 12.55651222
0.46066360 12.56924407
0.46058448 12.57942196
0.46046452 12.58981167
0.46038285 12.59753434
0.46026544 12.60508532
0.46018377 12.61288824
0.46006636 12.62006034
0.45998469 12.62822014
0.45986473 12.63725232
0.45978560 12.64570617
0.45966565 12.65481917
0.45958652 12.66563592
0.45946656 12.67552587
0.45934661 12.68498853
0.45922665 12.69509296
0.45914752 12.70364713
0.45902757 12.71363941
0.45894844 12.72301685
0.45882848 12.73146513
0.45874936 12.74131735
0.45862940 12.75053782
0.45850944 12.76111851
0.45843032 12.77172689
0.45831036 12.77871926
0.45823124 12.78243234
0.45814957 12.78614802
0.45807044 12.79165765
0.45799132 12.79884524
0.45787136 12.80881058
0.45775140 12.81864925
0.45763144 12.83125324
0.45751149 12.84138839
0.45735324 12.85189580
0.45723328 12.86120228
0.45715416 12.87052825
0.45703420 12.88031283
0.45691424 12.88754167
0.45679428 12.78770571
0.45667432 12.66537498
0.45655692 12.64450576
0.45647524 12.64064430
0.45635528 12.63530174
0.45623788 12.63234532
0.45615620 12.63283926
0.45603624 12.63274075
0.45595712 12.63606124
0.45583716 12.63977328
0.45575804 12.65095869
0.45563808 12.66151700
0.45555896 12.67397835
0.45547984 12.68533093
0.45535988 12.69358353
0.45527820 12.70487840
0.45516080 12.71655478
0.45507912 12.72807659
0.45495916 12.74003634
0.45484176 12.75399424
0.45472180 12.76864842
0.45460184 12.78333271
0.45448188 12.79692998
0.45436192 12.80809458
0.45428280 12.82025746
0.45416284 12.83087364
0.45404288 12.83984399
0.45396376 12.85022887
0.45384380 12.86063503
0.45376468 12.87083970
0.45364472 12.88058044
0.45352476 12.88963432
0.45344564 12.90162191
0.45332568 12.91352004
0.45320572 12.92444225
0.45308576 12.93676674
0.45296580 12.95015284
0.45284584 12.96187619
0.45272588 12.97322848
0.45260847 12.98368357
0.45252680 12.99400587
0.45240684 13.00275395
0.45232772 13.01038368
0.45220776 13.01834799
0.45212864 13.02544156
0.45204952 13.03181473
0.45192956 13.03772374
0.45185043 13.04761485
0.45173047 13.05267929
0.45165135 13.06204964
0.45156968 13.07020452
0.45144972 13.07693179
0.45137060 13.08714295
0.45125064 13.09588923
0.45113323 13.10677541
0.45101327 13.11649492
0.45093160 13.12728263
0.45081164 13.13749219
0.45069423 13.14653933
0.45057427 13.15576466
