--- DATOS FILTRADOS Y DESPLAZADOS ---
Origen: Specimen_RawData_1_procesado.txt
0.94853290 1.74610857
0.94843202 1.75046374
0.94836184 1.75458299
0.94822588 1.75877383
0.94812281 1.76366531
0.94801974 1.76947717
0.94791667 1.77283675
0.94784869 1.77780080
0.94774562 1.78060438
0.94764255 1.78425502
0.94757456 1.78738071
0.94750658 1.79146701
0.94740351 1.79241217
0.94733334 1.79614865
0.94723246 1.79897603
0.94712939 1.80385603
0.94702632 1.80808101
0.94695834 1.81048843
0.94685527 1.81558530
0.94675220 1.82048078
0.94664913 1.82537498
0.94654606 1.82877446
0.94647807 1.83213189
0.94641009 1.83463550
0.94630702 1.83887916
0.94623904 1.84132830
0.94613597 1.84333773
0.94606579 1.84568433
0.94596272 1.85007785
0.94589474 1.85574263
0.94579167 1.85962097
0.94568860 1.86360484
0.94558772 1.86621748
0.94551755 1.87049143
0.94541448 1.87529806
0.94531360 1.88017173
0.94524342 1.88500216
0.94514255 1.88617276
0.94507237 1.89072872
0.94496930 1.89273496
0.94490132 1.89818945
0.94479825 1.89805849
0.94473027 1.90349138
0.94462720 1.90787636
0.94452413 1.91138887
0.94445614 1.91529576
0.94438816 1.91886947
0.94431799 1.91840438
0.94421711 1.92218851
0.94411404 1.92731265
0.94401097 1.93064070
0.94390790 1.93484517
0.94380483 1.94185959
0.94370176 1.94598174
0.94359869 1.95278693
0.94353070 1.95760908
0.94342763 1.96008034
0.94332456 1.96262396
0.94322149 1.96701305
0.94315351 1.97106801
0.94305044 1.97573388
0.94294956 1.97830269
0.94284649 1.98422758
0.94277632 1.98707567
0.94267544 1.99122156
0.94257237 1.99416982
0.94250220 1.99864163
0.94239913 2.00030111
0.94233114 2.00485310
0.94222807 2.00803032
0.94212500 2.01393920
0.94202413 2.01609522
0.94195395 2.02067467
0.94185307 2.02483825
0.94175000 2.02852786
0.94164693 2.03347590
0.94154386 2.03736218
0.94144079 2.04124078
0.94137281 2.04441864
0.94126974 2.04885861
0.94116667 2.05295289
0.94109869 2.05552579
0.94099562 2.05756498
0.94092763 2.06148132
0.94082456 2.06354569
0.94075439 2.06770334
0.94065351 2.07033143
0.94055044 2.07460485
0.94044737 2.07866530
0.94034430 2.08274451
0.94024123 2.08717336
0.94013816 2.09434696
0.94007018 2.09788529
0.93996711 2.10039209
0.93986404 2.10382422
0.93979606 2.10657337
0.93969299 2.11090989
0.93962500 2.11267911
0.93955702 2.11544645
0.93945395 2.11693751
0.93938597 2.11957822
0.93928290 2.12411553
0.93921272 2.12694419
0.93910965 2.13011810
0.93904167 2.13279607
0.93893860 2.13680097
0.93887062 2.13954382
0.93880263 2.14505420
0.93869956 2.14377185
0.93863158 2.14782757
0.93852851 2.15055366
0.93846053 2.15362396
0.93835746 2.15640803
0.93825439 2.16193112
0.93818641 2.16626679
0.93804825 2.17175847
0.93798027 2.17658052
0.93787720 2.18068608
0.93777413 2.18562191
0.93767106 2.18875533
0.93760307 2.19009045
0.93750000 2.19445597
0.93743202 2.19895607
0.93732895 2.20300289
0.93722588 2.20470778
0.93715790 2.20807134
0.93705483 2.21399430
0.93698684 2.21526005
0.93688377 2.22058094
0.93678070 2.22367287
0.93671272 2.22856824
0.93660965 2.23071614
0.93650658 2.23460270
0.93643860 2.23865217
0.93633553 2.24381463
0.93623246 2.24864641
0.93612939 2.25283154
0.93602632 2.25675874
0.93592325 2.26106012
0.93585527 2.26380735
0.93575220 2.26884403
0.93564913 2.27214843
0.93554606 2.27644558
0.93547807 2.28072981
0.93537500 2.28467614
0.93527193 2.29081204
0.93517106 2.29390385
0.93506799 2.29793229
0.93496492 2.30136120
0.93489693 2.30464053
0.93479386 2.30970484
0.93469079 2.31274302
0.93462281 2.31613848
0.93451974 2.32137688
0.93441667 2.32386687
0.93434869 2.32723383
0.93424562 2.33148328
0.93414255 2.33307087
0.93407456 2.33546355
0.93397149 2.34013067
0.93390132 2.34201329
0.93380044 2.34759442
0.93369737 2.34862713
0.93362939 2.35281593
0.93352632 2.35530499
0.93342325 2.35734697
0.93335307 2.36182562
0.93325220 2.36596945
0.93314913 2.36944619
0.93304606 2.37300724
0.93297807 2.37702631
0.93287500 2.38032312
0.93280483 2.38113650
0.93273684 2.38368444
0.93266886 2.38438255
0.93260088 2.38625428
0.93249781 2.39035453
0.93242983 2.39028464
0.93232676 2.39509789
0.93222369 2.39887421
0.93215570 2.40425640
0.93205263 2.40833208
0.93198246 2.41115990
0.93191448 2.41203149
0.93181141 2.41467001
0.93174342 2.41873780
0.93164035 2.42316945
0.93153728 2.42782257
0.93143421 2.43056230
0.93133334 2.43638859
0.93123027 2.44287110
0.93112720 2.44720483
0.93102413 2.45185153
0.93092106 2.45686999
0.93081799 2.46130472
0.93075000 2.46273284
0.93064693 2.46750593
0.93057895 2.46950878
0.93047588 2.47250075
0.93037281 2.47734923
0.93030483 2.48226702
0.93020176 2.48500764
0.93009869 2.48984613
0.93003070 2.49164930
0.92992763 2.49725708
0.92982456 2.49914453
0.92975658 2.50393272
0.92965351 2.51027519
0.92955044 2.51408749
0.92944737 2.52064248
0.92934430 2.52313939
0.92927632 2.52451962
0.92917325 2.53029370
0.92907018 2.53635353
0.92896711 2.53852047
0.92889913 2.54277105
0.92879606 2.54714941
0.92869299 2.55176807
0.92859211 2.55601730
0.92848904 2.56134472
0.92838597 2.56432192
0.92828290 2.56954890
0.92821492 2.57366897
0.92811184 2.57524757
0.92800877 2.58058853
0.92794079 2.58412576
0.92783772 2.58847978
0.92773465 2.59127449
0.92766667 2.59485509
0.92756360 2.59747225
0.92746053 2.60098799
0.92739255 2.60499650
0.92728948 2.60827581
0.92718641 2.61175615
0.92711842 2.61566451
0.92701535 2.61785982
0.92694737 2.62273720
0.92684430 2.62605109
0.92677632 2.63000850
0.92667325 2.63171239
0.92660307 2.63653669
0.92650000 2.63825223
0.92643202 2.64290319
0.92632895 2.64416179
0.92626097 2.64885021
0.92619299 2.65024518
0.92608992 2.65121594
0.92602193 2.65375532
0.92591886 2.65689791
0.92585088 2.66344292
0.92574781 2.66683060
0.92564474 2.67127076
0.92554167 2.67810895
0.92543860 2.68046596
0.92533553 2.68593596
0.92523246 2.68833666
0.92513158 2.69226810
0.92506141 2.69796080
0.92495834 2.70124901
0.92485527 2.70555626
0.92475439 2.70874283
0.92465132 2.71198264
0.92454825 2.71679962
0.92448027 2.72097704
0.92437720 2.72397368
0.92427413 2.72770954
0.92420614 2.73228044
0.92410307 2.73555343
0.92400000 2.73808563
0.92393202 2.74066170
0.92382895 2.74367267
0.92372588 2.74830472
0.92365790 2.75098266
0.92355483 2.75621586
0.92345176 2.75751084
0.92338377 2.76150987
0.92328070 2.76752428
0.92317763 2.77084641
0.92307456 2.77453709
0.92297149 2.77882953
0.92290351 2.78231854
0.92280044 2.78636265
0.92269737 2.78942718
0.92262939 2.79012140
0.92252632 2.79377414
0.92245834 2.79798518
0.92235527 2.80260752
0.92228728 2.80416793
0.92218421 2.80886603
0.92208114 2.81141317
0.92197807 2.81425734
0.92187500 2.82055739
0.92180702 2.82458758
0.92170395 2.82859376
0.92160088 2.83186757
0.92149781 2.83523101
0.92142983 2.83789918
0.92136184 2.84065743
0.92125877 2.84370154
0.92119079 2.84844422
0.92108772 2.84984387
0.92098465 2.85472188
0.92088158 2.85644340
0.92081360 2.86124719
0.92071053 2.86549477
0.92060746 2.86879106
0.92050439 2.87186666
0.92043641 2.87640171
0.92036842 2.87931414
0.92026535 2.88121786
0.92016228 2.88547232
0.92009430 2.88649024
0.91999123 2.89366861
0.91988816 2.89448428
0.91982018 2.89961405
0.91971711 2.90438628
0.91964693 2.90437676
0.91957895 2.90779982
0.91951097 2.90884048
0.91944299 2.90886762
0.91933992 2.91462337
0.91923684 2.91835145
0.91913377 2.92375591
0.91903070 2.92764291
0.91892763 2.93180616
0.91885965 2.93649389
0.91875658 2.94091933
0.91865351 2.94391853
0.91855044 2.94863822
0.91848246 2.95194252
0.91837939 2.95709830
0.91827632 2.96197552
0.91820834 2.96404003
0.91810527 2.96883782
0.91803728 2.97199650
0.91793421 2.97300400
0.91783114 2.97727693
0.91776316 2.98067837
0.91766009 2.98440825
0.91755702 2.98829159
0.91748904 2.99239901
0.91738597 2.99787048
0.91728290 3.00189852
0.91721492 3.00382762
0.91711184 3.00793750
0.91700877 3.01314660
0.91694079 3.01529908
0.91683772 3.01921276
0.91673465 3.02329258
0.91663377 3.02763385
0.91653070 3.03202001
0.91642763 3.03828905
0.91632456 3.04215169
0.91622149 3.04714469
0.91611842 3.05351188
0.91601535 3.05523046
0.91594737 3.05761374
0.91584430 3.06220357
0.91577632 3.06603131
0.91567325 3.06989935
0.91560527 3.07088610
0.91550220 3.07648030
0.91539913 3.07859205
0.91529606 3.08271948
0.91519299 3.08756485
0.91508992 3.09280689
0.91498684 3.09557612
0.91491886 3.10021787
0.91481579 3.10116269
0.91474781 3.10261349
0.91464474 3.10847898
0.91457676 3.10868402
0.91450877 3.11013355
0.91440570 3.11416789
0.91433772 3.11619376
0.91426755 3.11872668
0.91416667 3.12228952
0.91406360 3.12662152
0.91399342 3.13058216
0.91389035 3.13230929
0.91378948 3.13691948
0.91371930 3.13964067
0.91361623 3.14366629
0.91354825 3.14455284
0.91348027 3.14964235
0.91341228 3.14954790
0.91330921 3.15427498
0.91320614 3.15667565
0.91310307 3.16255312
0.91300000 3.16661676
0.91293202 3.17122669
0.91282895 3.17204225
0.91272588 3.17795933
0.91265790 3.18197763
0.91255483 3.18554317
0.91245176 3.18890289
0.91238377 3.19178610
0.91228070 3.19349983
0.91221272 3.19685530
0.91210965 3.20028845
0.91204167 3.20472340
0.91193860 3.20890282
0.91183553 3.21139293
0.91173246 3.21658673
0.91162939 3.22142107
0.91152632 3.22660560
0.91145834 3.23054249
0.91135527 3.23513659
0.91125220 3.23776772
0.91114913 3.24081332
0.91108114 3.24559651
0.91097807 3.24835279
0.91091009 3.25165875
0.91080702 3.25484770
0.91070395 3.25978531
0.91060088 3.26372551
0.91050000 3.26700677
0.91039693 3.27242564
0.91029386 3.27880032
0.91019079 3.28169535
0.91008772 3.28639522
0.91001974 3.29108439
0.90991667 3.29399563
0.90984869 3.29798135
0.90974562 3.29971094
0.90964255 3.30351250
0.90957456 3.30812072
0.90947149 3.30981615
0.90936842 3.31392712
0.90926535 3.32060567
0.90916228 3.32350298
0.90909430 3.32690187
0.90899123 3.33060677
0.90892325 3.33144285
0.90885527 3.33376316
0.90875220 3.33528079
0.90864913 3.33895707
0.90858114 3.34226923
0.90847807 3.34567614
0.90837500 3.35068656
0.90827193 3.35408486
0.90820395 3.35796040
0.90810088 3.36149684
0.90803290 3.36321321
0.90792983 3.36501070
0.90785965 3.36936685
0.90775877 3.37236550
0.90768860 3.37699347
0.90758772 3.37963407
0.90748465 3.38407365
0.90741448 3.38736325
0.90731141 3.38925075
0.90724342 3.39253920
0.90717544 3.39409136
0.90710746 3.39387590
0.90703728 3.39599947
0.90693641 3.39895876
0.90683334 3.40449076
0.90673027 3.40688219
0.90662720 3.41189682
0.90652413 3.41783115
0.90642106 3.42278564
0.90631799 3.42717981
0.90621711 3.43168733
0.90614693 3.43405201
0.90604386 3.43658263
0.90594079 3.43987422
0.90587281 3.44227553
0.90576974 3.44616836
0.90566667 3.44929220
0.90559869 3.45207869
0.90549562 3.45518817
0.90542763 3.45890597
0.90532456 3.46052934
0.90525658 3.46439162
0.90518860 3.46568461
0.90508553 3.46859990
0.90501755 3.47119830
0.90491448 3.47310395
0.90484430 3.47684820
0.90474342 3.48055945
0.90464035 3.48315366
0.90453728 3.48863673
0.90443421 3.49250250
0.90433114 3.49788129
0.90422807 3.50275177
0.90412500 3.50736750
0.90405702 3.51113021
0.90395395 3.51412252
0.90385088 3.51808265
0.90374781 3.52280763
0.90367983 3.52522487
0.90357676 3.52978310
0.90347588 3.53191681
0.90337281 3.53492872
0.90330263 3.54327142
0.90319956 3.54311139
0.90309869 3.54909420
0.90299562 3.55297475
0.90289255 3.55806836
0.90278948 3.56289493
0.90268641 3.56523538
0.90261842 3.56856777
0.90251535 3.57309383
0.90244737 3.57536913
0.90234430 3.57959606
0.90227632 3.58103601
0.90217325 3.58313173
0.90210307 3.58698978
0.90200220 3.59129587
0.90193202 3.59366782
0.90182895 3.59511628
0.90176097 3.59780387
0.90165790 3.60199797
0.90158992 3.60556185
0.90148684 3.60820710
0.90141886 3.60986314
0.90131579 3.61384509
0.90124781 3.61550012
0.90114474 3.61879870
0.90107676 3.62633352
0.90097369 3.62508726
0.90090570 3.63013423
0.90080263 3.63166915
0.90069956 3.63862109
0.90063158 3.64323607
0.90052851 3.64819223
0.90042544 3.65003244
0.90032237 3.65370644
0.90021930 3.65952237
0.90011623 3.66301111
0.90004825 3.66709701
0.89994518 3.66884470
0.89987720 3.67318106
0.89977413 3.67764874
0.89967106 3.68031365
0.89960307 3.68265703
0.89950000 3.68729785
0.89939693 3.68985942
0.89932895 3.69583373
0.89922588 3.69960207
0.89912281 3.70496807
0.89901974 3.70734933
0.89891667 3.71264968
0.89884869 3.71464752
0.89874562 3.71900180
0.89867763 3.72227555
0.89857456 3.72708053
0.89847149 3.72955705
0.89840351 3.73378439
0.89830044 3.73711440
0.89819737 3.74153735
0.89809430 3.74635504
0.89799123 3.74668971
0.89792325 3.75278548
0.89782018 3.75820918
0.89771711 3.76225525
0.89761623 3.76548488
0.89751316 3.77081641
0.89741009 3.77587632
0.89730702 3.77796422
0.89720395 3.78312831
0.89713597 3.78528356
0.89703290 3.78787760
0.89692983 3.79035153
0.89682676 3.79410504
0.89675877 3.79972849
0.89665570 3.80278944
0.89655263 3.80725487
0.89648465 3.80864020
0.89638158 3.80853068
0.89631360 3.81162778
0.89624562 3.81520720
0.89617544 3.81603742
0.89607237 3.81809605
0.89600439 3.82058261
0.89590132 3.82467113
0.89583334 3.82831610
0.89573027 3.83064747
0.89562720 3.83390557
0.89555921 3.83600665
0.89549123 3.83996201
0.89538816 3.84249078
0.89528509 3.84447373
0.89521711 3.84907813
0.89511404 3.85206785
0.89501097 3.85554507
0.89490790 3.85941568
0.89483992 3.86233205
0.89477193 3.86398953
0.89470176 3.86573242
0.89463377 3.86770839
