Ensayo de Compresion - Specimen_RawData_1
C10: 4.2307, C20: 0.7475, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.79084430 5.46059277
0.79074342 5.46210209
0.79067325 5.46538251
0.79057018 5.46876398
0.79050219 5.47183443
0.79039912 5.47482272
0.79033114 5.47843210
0.79026316 5.48007843
0.79016009 5.48151204
0.79009211 5.48605075
0.78998904 5.49111449
0.78988596 5.49221670
0.78978289 5.49603052
0.78967982 5.50175439
0.78957675 5.50793571
0.78950877 5.51130795
0.78940570 5.51539591
0.78930263 5.51790721
0.78919956 5.52281767
0.78913158 5.52673225
0.78902851 5.52852768
0.78896053 5.53272590
0.78885746 5.53592698
0.78878947 5.53761932
0.78868640 5.54130216
0.78861842 5.54511283
0.78851535 5.54826071
0.78841228 5.55134563
0.78834430 5.55661575
0.78824123 5.55957471
0.78813816 5.56561073
0.78803509 5.56806577
0.78793202 5.57409253
0.78783114 5.57735339
0.78776096 5.58108453
0.78765789 5.58611667
0.78755482 5.58820770
0.78745395 5.59101279
0.78738377 5.59696169
0.78728070 5.60212475
0.78717982 5.60834107
0.78707675 5.61111975
0.78697368 5.61543115
0.78687061 5.61856641
0.78680263 5.62357742
0.78669956 5.62530732
0.78663158 5.62744212
0.78652851 5.63019061
0.78646053 5.63325749
0.78635746 5.63586835
0.78625439 5.64420573
0.78615132 5.64769748
0.78604825 5.65255320
0.78594518 5.65816092
0.78584211 5.65996924
0.78573904 5.66289446
0.78567105 5.66709661
0.78560307 5.66760015
0.78553509 5.67071459
0.78543202 5.67084078
0.78536404 5.67744090
0.78526096 5.67958981
0.78515789 5.68373698
0.78505482 5.68811728
0.78498684 5.69165888
0.78488377 5.69427908
0.78478070 5.69747809
0.78471272 5.70165859
0.78460965 5.70488026
0.78450658 5.70771868
0.78443860 5.71320329
0.78433553 5.71705046
0.78423246 5.72081014
0.78419737 5.72038164
0.78412939 5.72162334
0.78406140 5.72353630
0.78395833 5.72670806
0.78389035 5.72907578
0.78378728 5.73394568
0.78368421 5.74007653
0.78358114 5.74403201
0.78347807 5.74725977
0.78337500 5.75422304
0.78327193 5.75835300
0.78317105 5.76294090
0.78306798 5.76700671
0.78296491 5.77048060
0.78289474 5.77479888
0.78279386 5.77921566
0.78269079 5.78049665
0.78262061 5.78478141
0.78251974 5.78697502
0.78244956 5.79104284
0.78234649 5.79240711
0.78227851 5.79557363
0.78221053 5.79566620
0.78210746 5.80112824
0.78203947 5.80248601
0.78193640 5.80646480
0.78186842 5.81065395
0.78176535 5.81323597
0.78166228 5.81765980
0.78155921 5.82130843
0.78149123 5.82438227
0.78138816 5.83089634
0.78128509 5.83564035
0.78118202 5.84046885
0.78107895 5.84217790
0.78097588 5.84676451
0.78090789 5.84923171
0.78080482 5.85435599
0.78070395 5.85852586
0.78060088 5.86167816
0.78049781 5.86440010
0.78039474 5.86981935
0.78029167 5.87280274
0.78018860 5.87784507
0.78012061 5.88045317
0.78001754 5.88412619
0.77994956 5.88709455
0.77984649 5.89065524
0.77977851 5.89006819
0.77967544 5.89301469
0.77960526 5.89580466
0.77953728 5.90029518
0.77943421 5.90187310
0.77936623 5.90418775
0.77926316 5.90770561
0.77919518 5.91031905
0.77909211 5.91404313
0.77898904 5.91812106
0.77888596 5.92171418
0.77881798 5.92564042
0.77871491 5.92926813
0.77864693 5.93203620
0.77854386 5.93391834
0.77847588 5.93632426
0.77837281 5.94074341
0.77826974 5.94556482
0.77820175 5.94748540
0.77809868 5.95171142
0.77803070 5.95592961
0.77792763 5.95611867
0.77785965 5.96015194
0.77775658 5.96361589
0.77765351 5.96835587
0.77758553 5.97153084
0.77748246 5.97483877
0.77737939 5.97898249
0.77731140 5.98228332
0.77720833 5.98745083
0.77710526 5.99228090
0.77700219 5.99597381
0.77689912 6.00106356
0.77683114 6.00363335
0.77672807 6.00771963
0.77662500 6.01129198
0.77655702 6.01450643
0.77645395 6.01859536
0.77635088 6.02162759
0.77624781 6.02768429
0.77617982 6.03312756
0.77607675 6.03675387
0.77597368 6.03714117
0.77590570 6.04231914
0.77580263 6.04511329
0.77573465 6.04741199
0.77563158 6.05230725
0.77552851 6.05465974
0.77542544 6.05932686
0.77535746 6.06402933
0.77525439 6.06998531
0.77515132 6.07377104
0.77504825 6.07899896
0.77494737 6.08519247
0.77484430 6.08899839
0.77474123 6.09418505
0.77463816 6.09896836
0.77453509 6.10419449
0.77443202 6.10717345
0.77432895 6.11287735
0.77426096 6.11659959
0.77419298 6.11811880
0.77408991 6.11920212
0.77402193 6.12303180
0.77395175 6.12419779
0.77384868 6.12610038
0.77378070 6.12956310
0.77367763 6.13368932
0.77357456 6.13788717
0.77347368 6.14460523
0.77333553 6.15051434
0.77323246 6.15614740
0.77312939 6.16066088
0.77302632 6.16601123
0.77295833 6.16775277
0.77289035 6.17114586
0.77278728 6.17185926
0.77271930 6.17265217
0.77265132 6.17643204
0.77254825 6.17835207
0.77247807 6.18124477
0.77237719 6.18384855
0.77230702 6.18844519
0.77220395 6.19332322
0.77210307 6.19710703
0.77200000 6.19993173
0.77193202 6.20480258
0.77186184 6.20593073
0.77179386 6.20843472
0.77172588 6.20843971
0.77165789 6.21063359
0.77155482 6.21326596
0.77145175 6.21838891
0.77134868 6.22126761
0.77124561 6.22696949
0.77114254 6.23294231
0.77103947 6.23495688
0.77097149 6.24078655
0.77086842 6.24249638
0.77076535 6.24667060
0.77069737 6.24984418
0.77059430 6.25332581
0.77052632 6.25795706
0.77042325 6.25964448
0.77035526 6.26220967
0.77025219 6.26685553
0.77014912 6.27067686
0.77008114 6.27483732
0.76997807 6.27831149
0.76987500 6.28245602
0.76980702 6.28706724
0.76970395 6.28812465
0.76960088 6.29395305
0.76949781 6.29772983
0.76939474 6.30196486
0.76932675 6.30635316
0.76922368 6.31027745
0.76912061 6.31158954
0.76905263 6.31701447
0.76894956 6.32115889
0.76884649 6.32253492
0.76877851 6.32552803
0.76867544 6.33239339
0.76857237 6.33516193
0.76846930 6.34090656
0.76836623 6.34451806
0.76826535 6.34958934
0.76816228 6.35525662
0.76805921 6.35788029
0.76795614 6.36267550
0.76788816 6.36771792
0.76778509 6.37013928
0.76768202 6.37240291
0.76761404 6.37596444
0.76751096 6.37943867
0.76740789 6.38359918
0.76733991 6.38604254
0.76723684 6.39021292
0.76713377 6.39301958
0.76706579 6.39808284
0.76696272 6.40030284
0.76685965 6.40288959
0.76675658 6.40824701
0.76668860 6.41350469
0.76658553 6.41638329
0.76651754 6.41842237
0.76641447 6.42142577
0.76631140 6.42397649
0.76624342 6.42760937
0.76614035 6.43068810
0.76607237 6.43263978
0.76596930 6.43760673
0.76589912 6.44133819
0.76579825 6.44496092
0.76569518 6.44931010
0.76562500 6.45098717
0.76552412 6.45630911
0.76542105 6.45871183
0.76535307 6.46260672
0.76525000 6.46631256
0.76517982 6.46947758
0.76511184 6.46932967
0.76500877 6.47354387
0.76494079 6.47617843
0.76483772 6.48165851
0.76473465 6.48569464
0.76463158 6.48864792
0.76456360 6.49410902
0.76446053 6.49889830
0.76435746 6.50269501
0.76428947 6.50399647
0.76418640 6.50968282
0.76408333 6.51326594
0.76401535 6.51430742
0.76391228 6.51934741
0.76380921 6.52355151
0.76370833 6.52814507
0.76360526 6.53366649
0.76350219 6.53942617
0.76339912 6.54279653
0.76329605 6.54992049
0.76319298 6.55628664
0.76308991 6.55904101
0.76302193 6.56368505
0.76291886 6.56659328
0.76281579 6.57006993
0.76274781 6.57327841
0.76267982 6.57585693
0.76257675 6.58031344
0.76247368 6.58303694
0.76240570 6.58835712
0.76230263 6.59124625
0.76219956 6.59611684
0.76209649 6.60106373
0.76199342 6.60633238
0.76189035 6.60840831
0.76178728 6.61293177
0.76171930 6.61880011
0.76161623 6.61922714
0.76154825 6.62095820
0.76148026 6.62265294
0.76141228 6.62523877
0.76130921 6.62902016
0.76120614 6.63224998
0.76110307 6.63607675
0.76103509 6.63873726
0.76093202 6.64521078
0.76082895 6.64820873
0.76076096 6.65167978
0.76065789 6.65468773
0.76058991 6.65910149
0.76048684 6.66118108
0.76038377 6.66289538
0.76031579 6.66688218
0.76021272 6.67023770
0.76014474 6.67540539
0.76004167 6.67845997
0.75997149 6.68163549
0.75986842 6.68558975
0.75976754 6.68889333
0.75969737 6.69087831
0.75959430 6.69607077
0.75952632 6.70025216
0.75945833 6.70037455
0.75939035 6.70099210
0.75932018 6.70117241
0.75925219 6.70387177
0.75914912 6.70754314
0.75904825 6.71101794
0.75894518 6.71618975
0.75884211 6.72178924
0.75873904 6.72956316
0.75863596 6.73344790
0.75853289 6.73953079
0.75842982 6.74304909
0.75836184 6.74633604
0.75825877 6.75006075
0.75815570 6.75314077
0.75808772 6.75688985
0.75798465 6.76089701
0.75791667 6.76314938
0.75781360 6.76509992
0.75771053 6.77123542
0.75764254 6.77380711
0.75753947 6.77729065
0.75743640 6.78224312
0.75736842 6.78571111
0.75726535 6.78983377
0.75716228 6.79538300
0.75705921 6.80176928
0.75695614 6.80526275
0.75688816 6.80795251
0.75678509 6.80953499
0.75671711 6.81249702
0.75661404 6.81571906
0.75651096 6.82041426
0.75644298 6.82423569
0.75633991 6.82965928
0.75623684 6.83339345
0.75613377 6.83876627
0.75599781 6.84419602
0.75589474 6.84879290
0.75579167 6.85399999
0.75568860 6.85928855
0.75562061 6.86336225
0.75551754 6.86713994
0.75541447 6.86968164
0.75534649 6.87251789
0.75524342 6.87544361
0.75517544 6.87802919
0.75507237 6.88098867
0.75500439 6.88537647
0.75490132 6.88736693
0.75479825 6.89216206
0.75473026 6.89616725
0.75462719 6.90021250
0.75452412 6.90273262
0.75442105 6.90637223
0.75435307 6.91010676
0.75425000 6.91388043
0.75418202 6.91700274
0.75407895 6.91975499
0.75401096 6.92247288
0.75390789 6.92684656
0.75380482 6.93069753
0.75373684 6.93321753
0.75363377 6.93479817
0.75356579 6.93961451
0.75346272 6.94411832
0.75335965 6.94615204
0.75329167 6.95095922
0.75318860 6.95560712
0.75308553 6.95607555
0.75301535 6.96192446
0.75291447 6.96428726
0.75284430 6.96534784
0.75274123 6.96787228
0.75267325 6.97253058
0.75257018 6.97831741
0.75250219 6.97860358
0.75239912 6.98238944
0.75233114 6.98581407
0.75222807 6.98764110
0.75216009 6.99053816
0.75205702 6.99428434
0.75195395 6.99930555
0.75188596 7.00386619
0.75178289 7.00557629
0.75167982 7.01055798
0.75157675 7.01450451
0.75150877 7.01771443
0.75140570 7.02232585
0.75133772 7.02386320
0.75123465 7.02835423
0.75113158 7.03145670
0.75106360 7.03546508
0.75096053 7.04125041
0.75085746 7.04655007
0.75075439 7.04804286
0.75065132 7.05093295
0.75054825 7.05431150
0.75048026 7.06225901
0.75037719 7.06481518
0.75027632 7.06831667
0.75017325 7.07383002
0.75007018 7.07851053
0.75000219 7.08003190
0.74989912 7.08790979
0.74979605 7.09027631
0.74969298 7.09572885
0.74958991 7.09830516
0.74948684 7.10393713
0.74941886 7.10694981
0.74931579 7.10973489
0.74924781 7.11292269
0.74914474 7.11585892
0.74907675 7.11977504
0.74897368 7.12386864
0.74887061 7.12695458
0.74880263 7.12942029
0.74869956 7.13569306
0.74859649 7.13966967
0.74849342 7.14361549
0.74839035 7.14874202
0.74832237 7.15142679
0.74825439 7.15412272
0.74815132 7.15689393
0.74804825 7.16171560
0.74798026 7.16349809
0.74787719 7.16786478
0.74780921 7.17062147
0.74770614 7.17529713
0.74760307 7.17869642
0.74753289 7.18359125
0.74743202 7.18622221
0.74736184 7.18997559
0.74725877 7.19335276
0.74719079 7.19335007
0.74708772 7.19681947
0.74698684 7.19983333
0.74691667 7.20556034
0.74681360 7.20921386
0.74674561 7.21037080
0.74667763 7.21182078
0.74660965 7.21418561
0.74650658 7.21683838
0.74643860 7.22124898
0.74633553 7.22734231
0.74623246 7.23216707
0.74612939 7.23777002
0.74602632 7.24271456
0.74592325 7.24608072
0.74582018 7.25014310
0.74575219 7.25459228
0.74564912 7.25908568
0.74554605 7.26242929
0.74547807 7.26558647
0.74537500 7.26936724
0.74530702 7.27039681
0.74520395 7.27467919
0.74513596 7.27891057
0.74503289 7.28315520
0.74492982 7.28832911
0.74482675 7.29067438
0.74475877 7.29590224
0.74465570 7.29919925
0.74455263 7.30272325
0.74448465 7.30644410
0.74438158 7.30912352
0.74427851 7.31385475
0.74421053 7.31785343
0.74410746 7.32078681
0.74400439 7.32433297
0.74390132 7.32880147
0.74379825 7.33599212
0.74369518 7.34116432
0.74355921 7.34783866
0.74345614 7.35089206
0.74335307 7.35702854
0.74328509 7.35927609
0.74318202 7.36303267
0.74311404 7.36369636
0.74304605 7.36847622
0.74294298 7.36855167
0.74287281 7.37235639
0.74277193 7.37529506
0.74266886 7.37868942
0.74256579 7.38399063
0.74246272 7.39017690
0.74239474 7.39347302
0.74229167 7.39682126
0.74218860 7.40173713
0.74212061 7.40233044
0.74201754 7.40540724
0.74194956 7.40921807
0.74184649 7.41151741
0.74177632 7.41396975
0.74167544 7.41957640
0.74160526 7.42094899
0.74150219 7.42421191
0.74143421 7.42796499
0.74133114 7.42928004
0.74126316 7.43473816
0.74116009 7.43637762
0.74109211 7.44045334
0.74098904 7.44348279
0.74092105 7.44544897
0.74081798 7.45002503
0.74075000 7.45324133
0.74064693 7.45818142
0.74057895 7.46063938
0.74047588 7.46375558
0.74040570 7.46642857
0.74030482 7.47121118
0.74020175 7.47367836
0.74009868 7.48130891
0.73999561 7.48551788
0.73989254 7.49216731
0.73978947 7.49645441
0.73968640 7.50081558
0.73961842 7.50531045
0.73951535 7.50955849
0.73941228 7.51303227
0.73930921 7.51878793
0.73924123 7.52248233
0.73913816 7.52524365
0.73907018 7.52625315
0.73896711 7.53268274
0.73889912 7.53558385
0.73879605 7.53878231
0.73872807 7.54178055
0.73862500 7.54544706
0.73852193 7.54911225
0.73841886 7.55405267
0.73831579 7.55890440
0.73824781 7.56362088
0.73814474 7.56876548
0.73804167 7.57336898
0.73793860 7.57779115
0.73783772 7.58281411
0.73773465 7.58847374
0.73763158 7.59389383
0.73752851 7.59837325
0.73742544 7.60467065
0.73732237 7.60903663
0.73721930 7.61428164
0.73715132 7.61667851
0.73704825 7.62110989
0.73698026 7.62393380
0.73687719 7.62619704
0.73680921 7.62972007
0.73670614 7.63205094
0.73663816 7.63497028
0.73653509 7.63915146
0.73643202 7.64084279
0.73632895 7.64743996
0.73626096 7.65093422
0.73615789 7.65564791
0.73605482 7.65865371
0.73595175 7.66415090
0.73588377 7.66654241
0.73578070 7.66803572
0.73571272 7.66944895
0.73564474 7.67167687
0.73554167 7.67593108
0.73547149 7.67877617
0.73537061 7.68215510
0.73526754 7.68437169
0.73519956 7.69107914
0.73509649 7.69191289
0.73499342 7.69600355
0.73489035 7.69699747
0.73482237 7.70403449
0.73471930 7.70699529
0.73461623 7.71083240
0.73454825 7.71255466
0.73447807 7.71416108
0.73441009 7.71527648
0.73434211 7.71570485
0.73427412 7.71991810
0.73417105 7.72086519
0.73406798 7.72389408
0.73400000 7.72818521
0.73389693 7.73175395
0.73379386 7.73511957
0.73372588 7.74063560
0.73362281 7.74320314
0.73351974 7.74662272
0.73341667 7.75228869
0.73334868 7.75458399
0.73324561 7.75960168
0.73314254 7.76205975
0.73303947 7.76887732
0.73297149 7.77219439
0.73286842 7.77565100
0.73280044 7.77947306
0.73269737 7.78268551
0.73259430 7.78609248
0.73249123 7.79048245
0.73242325 7.79580259
0.73232018 7.79984437
0.73221711 7.80403431
0.73211404 7.80684780
0.73204605 7.81246782
0.73194298 7.81511215
0.73187500 7.81838905
0.73177193 7.82198597
0.73166886 7.82391421
0.73156579 7.83055551
0.73149781 7.83467351
0.73139474 7.83933989
0.73129167 7.84373456
0.73118860 7.84748417
0.73108553 7.85227797
0.73098465 7.85709368
0.73091447 7.86099166
0.73081360 7.86556334
0.73071053 7.86998351
0.73060746 7.87533793
0.73050439 7.87842884
0.73040132 7.88252871
0.73029825 7.88847498
0.73023026 7.89207871
0.73012719 7.89703489
0.73002412 7.89973489
0.72995614 7.90396090
0.72985307 7.90562643
0.72978509 7.90917385
0.72968202 7.91217373
0.72957895 7.91575721
0.72947588 7.91912153
0.72937281 7.92616417
0.72930482 7.92951726
0.72920175 7.93287181
0.72913377 7.93697371
0.72903070 7.93978166
0.72896272 7.94022701
0.72885965 7.94275268
0.72879167 7.94545368
0.72868860 7.94926585
0.72861842 7.95166651
0.72851754 7.95477899
0.72841447 7.95720237
0.72834649 7.96344224
0.72824342 7.96621810
0.72817325 7.96765914
0.72810526 7.97048548
0.72800219 7.97431128
0.72793421 7.97776519
0.72783114 7.98105091
0.72772807 7.98566779
0.72766009 7.98872996
0.72755702 7.99473341
0.72745395 7.99951726
0.72735088 8.00165313
0.72728289 8.00614019
0.72717982 8.01241689
0.72707675 8.01609188
0.72697588 8.01976115
0.72687281 8.02355338
0.72680263 8.03063170
0.72669956 8.03297621
0.72663158 8.03803740
0.72652851 8.04196119
0.72642544 8.04409114
0.72635746 8.04873786
0.72625439 8.05194442
0.72615351 8.05674897
0.72608333 8.06166454
0.72598026 8.06499270
0.72587719 8.06790320
0.72577632 8.07465806
0.72567325 8.07730912
0.72557018 8.08316907
0.72546711 8.08846836
0.72536404 8.09512241
0.72526096 8.09808690
0.72515789 8.10361447
0.72508991 8.10631901
0.72498684 8.10932550
0.72491886 8.11204561
0.72485088 8.11307907
0.72474781 8.11624231
0.72467982 8.11914829
0.72457675 8.12362463
0.72450658 8.12575277
0.72440570 8.12912406
0.72433553 8.13220702
0.72423246 8.13634251
0.72413158 8.13968743
0.72402851 8.14316575
0.72395833 8.14828724
0.72385746 8.15304471
0.72375439 8.15860617
0.72365132 8.16171484
0.72358333 8.16515569
0.72348026 8.16833037
0.72341009 8.17170486
0.72330921 8.17718695
0.72320614 8.17956789
0.72313596 8.18391111
0.72303509 8.18691705
0.72296491 8.19049120
0.72286404 8.19575572
0.72276096 8.19664877
0.72269079 8.20425206
0.72258772 8.20491600
0.72251974 8.20965700
0.72241667 8.21255043
0.72234868 8.21567717
0.72224561 8.21725747
0.72217763 8.22220998
0.72207456 8.22440122
0.72200658 8.22862530
0.72190351 8.23355449
0.72183553 8.23703895
0.72176535 8.23917041
0.72166447 8.23924377
0.72159430 8.24405051
0.72149342 8.24855052
0.72139035 8.25262705
0.72128728 8.25797169
0.72118421 8.26498625
0.72108114 8.26908034
0.72097807 8.27337121
0.72091009 8.28189858
0.72080702 8.28594248
0.72070395 8.28684175
0.72060088 8.29308583
0.72053289 8.29551945
0.72042982 8.30026003
0.72036184 8.30526194
0.72025877 8.30792795
0.72015570 8.31186613
0.72005263 8.31550862
0.71998465 8.31961740
0.71988158 8.32329694
0.71977851 8.32789137
0.71971053 8.33134644
0.71960746 8.33496545
0.71953947 8.33686941
0.71943640 8.34015831
0.71933333 8.34488167
0.71923026 8.35011763
0.71912719 8.35471321
0.71902632 8.36082425
0.71892325 8.36667045
0.71885307 8.37047446
0.71875000 8.37425014
0.71864912 8.38050083
0.71854605 8.38469115
0.71844298 8.38735562
0.71833991 8.39305021
0.71827193 8.39805250
0.71816886 8.40066234
0.71810088 8.40128912
0.71799781 8.40543757
0.71792982 8.40929597
0.71782675 8.41149002
0.71772368 8.41675685
0.71762061 8.42193158
0.71751754 8.42683949
0.71741447 8.43203878
0.71731140 8.43743916
0.71724342 8.43882632
0.71714035 8.44114697
0.71707237 8.44630837
0.71700439 8.44711901
0.71690132 8.45012417
0.71679825 8.45510516
0.71673026 8.45710241
0.71662719 8.45930441
0.71655702 8.46200650
0.71645614 8.46557814
0.71635307 8.46904933
0.71628289 8.47262686
0.71618202 8.47407868
0.71611184 8.47714801
0.71600877 8.48085101
0.71590789 8.48499487
0.71583772 8.48661006
0.71576974 8.48875135
0.71570175 8.49088646
0.71563377 8.49258238
0.71553070 8.49553686
0.71546053 8.49810504
0.71535965 8.50131395
0.71525658 8.50668192
0.71518640 8.51101767
0.71508553 8.51519473
0.71498246 8.51851824
0.71487939 8.52418296
0.71481140 8.52998917
0.71470833 8.53417885
0.71460526 8.54027619
0.71450219 8.54506884
0.71439912 8.54877068
0.71433114 8.55377810
0.71422807 8.55596185
0.71416009 8.55983900
0.71405702 8.56287926
0.71395395 8.56759014
0.71388596 8.57176700
0.71378289 8.57553258
0.71367982 8.57996969
0.71357675 8.58427058
0.71347368 8.59086854
0.71340570 8.59557745
0.71330263 8.59980062
0.71319956 8.60287892
0.71309649 8.60746893
0.71302851 8.61115315
0.71292544 8.61749375
0.71282237 8.62350167
0.71268640 8.62787154
0.71261842 8.63400906
0.71251535 8.63838164
0.71241228 8.64341877
0.71230921 8.64577295
0.71224123 8.65088042
0.71213816 8.65559946
0.71203509 8.65617634
0.71196711 8.66302575
0.71186404 8.66614601
0.71176096 8.66939923
0.71165789 8.67536897
0.71158991 8.67851035
0.71148684 8.68543277
0.71138377 8.68963605
0.71131579 8.69312076
0.71121272 8.69448782
0.71114474 8.69782554
0.71104167 8.69957093
0.71097368 8.70153818
0.71087061 8.70552201
0.71080044 8.71079549
0.71069956 8.71341827
0.71059649 8.71675014
0.71049342 8.72341935
0.71039035 8.72869627
0.71028728 8.73422247
0.71021930 8.73942506
0.71011623 8.74170571
0.71004825 8.74283284
0.70994518 8.74547445
0.70987719 8.74878722
0.70980702 8.75085621
0.70970395 8.75474412
0.70963596 8.75899670
0.70953289 8.76346173
0.70942982 8.76628613
0.70936184 8.76924210
0.70925877 8.77230402
0.70922588 8.77409298
0.70912281 8.77467901
0.70905482 8.77784390
0.70895175 8.78130325
0.70884868 8.78912265
0.70874561 8.79307428
0.70864254 8.79919612
0.70853947 8.80496503
0.70843640 8.81074860
0.70836842 8.81360475
0.70826535 8.81983030
0.70816228 8.82235865
0.70809430 8.82760455
0.70799123 8.83010829
0.70792325 8.83564103
0.70782018 8.83868190
0.70771711 8.84062593
0.70764912 8.84569333
0.70754605 8.85037073
0.70747807 8.85250020
0.70737500 8.85681910
0.70727193 8.85826301
0.70720395 8.86479712
0.70710088 8.86499981
0.70699781 8.87110768
0.70689474 8.87414715
0.70679167 8.87945693
0.70672368 8.88536697
0.70662061 8.88829667
0.70651754 8.89453958
0.70641667 8.89877625
0.70631360 8.90297815
0.70621053 8.90755580
0.70614035 8.91116525
0.70603947 8.91453042
0.70593640 8.91866537
0.70586623 8.92118447
0.70576535 8.92525025
0.70569518 8.92962535
0.70559211 8.93166451
0.70552412 8.93608188
0.70542105 8.93942716
0.70532018 8.94315361
0.70521711 8.94876820
0.70511404 8.95535041
0.70501096 8.95968108
0.70490789 8.96615930
0.70480482 8.97320016
0.70470175 8.97849424
0.70463377 8.98272770
0.70453070 8.98502890
0.70446272 8.98844100
0.70439474 8.99313088
0.70429167 8.99359703
0.70422149 8.99420610
0.70415351 8.99868850
0.70405044 9.00147086
0.70398246 9.00635488
0.70391447 9.00801852
0.70381140 9.01067048
0.70374342 9.01458360
0.70364035 9.01849398
0.70357237 9.02193503
0.70346930 9.02482560
0.70339912 9.02972349
0.70329825 9.03487245
0.70319518 9.03903541
0.70312719 9.04443817
0.70302412 9.05032721
0.70292105 9.05360700
0.70281798 9.06229223
0.70271491 9.06593850
0.70261184 9.06906985
0.70254386 9.07388962
0.70244079 9.07729438
0.70233772 9.08207198
0.70226974 9.08689896
0.70216667 9.09118227
0.70206360 9.09486259
0.70199561 9.09782678
0.70189254 9.10163143
0.70178947 9.10482244
0.70172149 9.10848963
0.70161842 9.11405446
0.70155044 9.11686494
0.70144737 9.12000125
0.70134430 9.12556668
0.70127632 9.12923392
0.70117325 9.13507147
0.70107018 9.13951312
0.70096711 9.14428908
0.70086404 9.14988384
0.70076096 9.15469462
0.70065789 9.15939348
0.70058991 9.16288696
0.70048684 9.16731308
0.70038377 9.17308590
0.70028289 9.17749315
0.70017982 9.18360863
0.70007675 9.18892974
0.69997368 9.19241725
0.69987061 9.19625530
0.69980263 9.20237883
0.69969956 9.20511416
0.69963158 9.20870594
0.69952851 9.20989988
0.69942544 9.21221977
0.69935746 9.21791905
0.69925439 9.22247289
0.69915132 9.22681072
0.69904825 9.23057559
0.69894518 9.23243310
0.69887719 9.23661503
0.69877412 9.23993114
0.69870614 9.24317749
0.69860307 9.24544263
0.69853509 9.24811086
0.69843202 9.25227300
0.69832895 9.25550064
0.69826096 9.25802896
0.69815789 9.26205527
0.69805482 9.26533946
0.69798684 9.27132054
0.69788377 9.27335703
0.69781579 9.27641274
0.69771272 9.27887495
0.69764254 9.28093491
0.69754167 9.28433972
0.69747149 9.28578981
0.69740351 9.28781116
0.69730044 9.28968231
0.69723246 9.29410209
0.69716447 9.29755116
0.69706140 9.29932617
0.69695833 9.30471489
0.69689035 9.30954085
0.69682018 9.31189426
0.69671930 9.31216675
0.69664912 9.31668667
0.69654825 9.32169231
0.69644518 9.32817720
0.69634211 9.33387729
0.69623904 9.34008956
0.69613596 9.34732252
0.69603289 9.35315822
0.69592982 9.35763009
0.69586184 9.36463380
0.69575877 9.36715037
0.69565570 9.37268328
0.69555263 9.37702262
0.69548465 9.38077335
0.69541667 9.38390020
0.69531360 9.38795679
0.69521053 9.39091369
0.69514254 9.39478049
0.69503947 9.40191859
0.69493640 9.40585957
0.69486842 9.41067275
0.69476535 9.41421770
0.69466228 9.41903851
0.69455921 9.42465432
0.69449123 9.43000778
0.69438816 9.43350276
0.69428509 9.43851844
0.69421711 9.44237843
0.69411404 9.44542729
0.69401096 9.45241775
0.69390789 9.45752452
0.69380482 9.46317454
0.69370395 9.46955561
0.69363377 9.47648467
0.69353070 9.48052630
0.69342982 9.48374626
0.69332675 9.48982787
0.69322368 9.49451271
0.69312061 9.49988202
0.69301754 9.50242296
0.69294956 9.50607023
0.69284649 9.51012247
0.69274342 9.51325856
0.69267544 9.51775716
0.69257237 9.52163622
0.69246930 9.52582932
0.69240132 9.53105324
0.69229825 9.53387230
0.69219518 9.53869175
0.69212719 9.54213856
0.69202412 9.54559540
0.69195614 9.54883904
0.69188596 9.55025742
0.69178509 9.55369765
0.69168202 9.55620936
0.69161404 9.56204722
0.69151096 9.56486065
0.69144079 9.56936139
0.69133772 9.57160190
0.69123684 9.57644091
0.69116667 9.58163855
0.69106360 9.58496128
0.69099561 9.58608715
0.69092763 9.58734292
0.69085965 9.58990659
0.69075658 9.59402327
0.69068860 9.59826769
0.69058553 9.60288606
0.69048246 9.60919006
0.69037939 9.61538325
0.69027632 9.61922006
0.69017325 9.62359221
0.69007018 9.62825544
0.69000219 9.63291331
0.68989912 9.63573548
0.68979605 9.64052942
0.68972807 9.64541112
0.68962500 9.64896615
0.68952193 9.65372255
0.68942105 9.65683381
0.68931798 9.66186302
0.68921491 9.66641370
0.68914474 9.67128885
0.68904386 9.67292696
0.68894079 9.67887517
0.68883772 9.68303492
0.68873465 9.68682497
0.68866667 9.69051194
0.68856360 9.69244872
0.68849561 9.69620949
0.68839254 9.69906923
0.68832456 9.70256290
0.68822149 9.70685340
0.68815132 9.70859983
0.68804825 9.71312550
0.68794737 9.71641538
0.68787719 9.72042419
0.68777412 9.72456682
0.68767325 9.72677722
0.68760307 9.73280880
0.68750219 9.73575146
0.68739912 9.74050372
0.68732895 9.74592038
0.68722588 9.75031276
0.68712500 9.75554984
0.68702193 9.75913422
0.68691886 9.76430404
0.68685088 9.77039195
0.68674781 9.77313505
0.68664474 9.77681033
0.68654167 9.78074302
0.68647368 9.78606970
0.68637061 9.79052785
0.68630263 9.79509674
0.68619956 9.80124483
0.68609649 9.80214485
0.68602851 9.80630027
0.68592544 9.81132732
0.68582237 9.81592667
0.68575439 9.81988969
0.68565132 9.82345679
0.68558114 9.82643260
0.68548026 9.83103579
0.68537719 9.83529875
0.68530702 9.83900373
0.68520614 9.84047914
0.68513596 9.84511896
0.68503509 9.85043586
0.68496491 9.85302226
0.68486184 9.85617862
