Ensayo de Compresion - Specimen_RawData_1
C10: 1.8382, C20: 0.3784, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.88360735 0.89275458
0.88349371 0.89324233
0.88338008 0.89352910
0.88326644 0.89596722
0.88315280 0.89761592
0.88303917 0.89826041
0.88292553 0.90042448
0.88281431 0.90150092
0.88273694 0.90259017
0.88262573 0.90147316
0.88251209 0.90218829
0.88243472 0.90529752
0.88232108 0.90452186
0.88220986 0.90503102
0.88213250 0.90508057
0.88201886 0.90644639
0.88190764 0.90851604
0.88183027 0.90940292
0.88171663 0.90795416
0.88164168 0.90880757
0.88152805 0.91045115
0.88141441 0.91072739
0.88130319 0.91099888
0.88122582 0.91293660
0.88111219 0.91486493
0.88100097 0.91429880
0.88092360 0.91558463
0.88081238 0.91603402
0.88069874 0.91804674
0.88062137 0.91755138
0.88051015 0.92138183
0.88043279 0.91972105
0.88031915 0.92041716
0.88020551 0.92213505
0.88013056 0.92327850
0.88001692 0.92481697
0.87990571 0.92590746
0.87982834 0.92546887
0.87971470 0.92627789
0.87963975 0.92462057
0.87952611 0.92778605
0.87945116 0.92774269
0.87933752 0.92971472
0.87922389 0.92797409
0.87914894 0.93242767
0.87903530 0.93258550
0.87896035 0.93077180
0.87888540 0.93112059
0.87880803 0.93440649
0.87869681 0.93570085
0.87861944 0.93549006
0.87850580 0.93392822
0.87839217 0.93688129
0.87828095 0.94010712
0.87816731 0.93878763
0.87805368 0.94136811
0.87794004 0.94037663
0.87786509 0.94173614
0.87775145 0.94385916
0.87763781 0.94304576
0.87752418 0.94536750
0.87744923 0.94540786
0.87733559 0.94751504
0.87722195 0.94798348
0.87714700 0.95001767
0.87703337 0.94839208
0.87691973 0.94915207
0.87684478 0.94894280
0.87673114 0.95212279
0.87665619 0.94959996
0.87654255 0.95221689
0.87646760 0.95510298
0.87635397 0.95475857
0.87627660 0.95670910
0.87616538 0.95699316
0.87605174 0.95594436
0.87593810 0.95725699
0.87582447 0.95970702
0.87571083 0.96123206
0.87559720 0.96010492
0.87548356 0.96172186
0.87536992 0.96398512
0.87529497 0.96484779
0.87518133 0.96428196
0.87507012 0.96774743
0.87499275 0.96760503
0.87487911 0.96693951
0.87476547 0.96780826
0.87465426 0.97002164
0.87457689 0.97132763
0.87446325 0.97312553
0.87435203 0.97225636
0.87423839 0.97245651
0.87412476 0.97184040
0.87404981 0.97637701
0.87393617 0.97807369
0.87385880 0.97476590
0.87374758 0.97602522
0.87367021 0.97903161
0.87355658 0.97835813
0.87348162 0.97951530
0.87336799 0.98177050
0.87329304 0.98011923
0.87317940 0.98170029
0.87306576 0.98150874
0.87299081 0.98206949
0.87287718 0.98441508
0.87280222 0.98457858
0.87268859 0.98563369
0.87261364 0.98783042
0.87253868 0.98787309
0.87246132 0.98840887
0.87238636 0.98971934
0.87227273 0.99001536
0.87219778 0.98990904
0.87208414 0.99121038
0.87200919 0.99225093
0.87189555 0.98972885
0.87178191 0.99417951
0.87166828 0.99584049
0.87155464 0.99631216
0.87144101 0.99684735
0.87132979 0.99848171
0.87121615 0.99898812
0.87114120 1.00148385
0.87102756 0.99892746
0.87091393 1.00214183
0.87083656 1.00157200
0.87072534 1.00198138
0.87064797 1.00336272
0.87053433 1.00397392
0.87042311 1.00836162
0.87034574 1.00565027
0.87023211 1.00726420
0.87012089 1.00768652
0.87000725 1.00871339
0.86989362 1.00924555
0.86981867 1.01102305
0.86970503 1.01288229
0.86959139 1.01248165
0.86947776 1.01456604
0.86936412 1.01484990
0.86925048 1.01459727
0.86913685 1.01672281
0.86902321 1.01859374
0.86891199 1.01747569
0.86879836 1.02218876
0.86872099 1.02005929
0.86860977 1.02227013
0.86853240 1.02287016
0.86841876 1.02399845
0.86830754 1.02442427
0.86823017 1.02698358
0.86811896 1.02525905
0.86800532 1.02605513
0.86789168 1.02909886
0.86781431 1.02965536
0.86770309 1.02990384
0.86758946 1.03039590
0.86751209 1.03114220
0.86740087 1.03288336
0.86732350 1.03198843
0.86720986 1.03376842
0.86713491 1.03543921
0.86702128 1.03681703
0.86694632 1.03630506
0.86683269 1.03753462
0.86671905 1.03816566
0.86664410 1.03963096
0.86653046 1.03945242
0.86641683 1.04114514
0.86630561 1.04209470
0.86619197 1.04289338
0.86611460 1.04588739
0.86600097 1.04432983
0.86592602 1.04620805
0.86581238 1.04632383
0.86573743 1.04519996
0.86566248 1.04912280
0.86554884 1.04900616
0.86543520 1.05059702
0.86536025 1.05164427
0.86524662 1.05253887
0.86517166 1.05302372
0.86509429 1.05365302
0.86501934 1.05393397
0.86494439 1.05345639
0.86483075 1.05478556
0.86471712 1.05706918
0.86460348 1.05700748
0.86449226 1.05747516
0.86437863 1.06040309
0.86426499 1.06059349
0.86415135 1.06241160
0.86403772 1.06377319
0.86396277 1.06582042
0.86384913 1.06438267
0.86373549 1.06555407
0.86366054 1.06757232
0.86354691 1.06825219
0.86343327 1.06899494
0.86335832 1.06872690
0.86324468 1.07066088
0.86316973 1.06947462
0.86305609 1.07336309
0.86297872 1.07300061
0.86286750 1.07312855
0.86275387 1.07422711
0.86267892 1.07313216
0.86256528 1.07689872
0.86245164 1.07623866
0.86233801 1.07879247
0.86222437 1.07739719
0.86214942 1.07887855
0.86203578 1.08099707
0.86192215 1.08249216
0.86180851 1.08126486
0.86173356 1.08378059
0.86161992 1.08557550
0.86150629 1.08455797
0.86143133 1.08580650
0.86135638 1.08724363
0.86124275 1.08914207
0.86116538 1.08889739
0.86105416 1.08945588
0.86094052 1.08947987
0.86082689 1.09285869
0.86071325 1.09179894
0.86059961 1.09505071
0.86048598 1.09435418
0.86037234 1.09528545
0.86025870 1.09713841
0.86014749 1.09926631
0.86003385 1.09830408
0.85995648 1.10098422
0.85984526 1.10006690
0.85976789 1.10175498
0.85969294 1.10132389
0.85957930 1.10279749
0.85950435 1.10231750
0.85939072 1.10680494
0.85931576 1.10495717
0.85924081 1.10611655
0.85912718 1.10772112
0.85904981 1.10854205
0.85893859 1.10876815
0.85882495 1.11092955
0.85875000 1.11040728
0.85867263 1.11194562
0.85855899 1.11250253
0.85844536 1.11116341
0.85833414 1.11343773
0.85825677 1.11569967
0.85814313 1.11746105
0.85803191 1.11870955
0.85791828 1.11880519
0.85780464 1.11940920
0.85772969 1.12085744
0.85761605 1.12097354
0.85750242 1.12362387
0.85742747 1.12362312
0.85731383 1.12659961
0.85720019 1.12555246
0.85712524 1.12635875
0.85701161 1.12723925
0.85689797 1.12810557
0.85682302 1.12847300
0.85670938 1.12982581
0.85659574 1.13322994
0.85652079 1.13152433
0.85640716 1.13412081
0.85632979 1.13307973
0.85621857 1.13531012
0.85610493 1.13484665
0.85599130 1.13794169
0.85591634 1.13719575
0.85580271 1.13992842
0.85568907 1.13965894
0.85557544 1.14041761
0.85546180 1.14175948
0.85534816 1.14362877
0.85523453 1.14269911
0.85512089 1.14726158
0.85500967 1.14593221
0.85489603 1.14774426
0.85478240 1.14692543
0.85470745 1.15034326
0.85459381 1.15003767
0.85451644 1.14955889
0.85440522 1.15000587
0.85432785 1.15323128
0.85421422 1.15369516
0.85410300 1.15286535
0.85402563 1.15576338
0.85391199 1.15683677
0.85380077 1.15733773
0.85368714 1.15866008
0.85360977 1.15820160
0.85349855 1.15877833
0.85342118 1.15957408
0.85330754 1.16111711
0.85323259 1.16035699
0.85311896 1.16233589
0.85300774 1.16512092
0.85289410 1.16516652
0.85278046 1.16622991
0.85266683 1.16642065
0.85259188 1.16660887
0.85247824 1.16731165
0.85240087 1.16584921
0.85232592 1.16673630
0.85225097 1.16864733
0.85217602 1.17116689
0.85206238 1.17021512
0.85198743 1.16955186
0.85191006 1.17123022
0.85179642 1.17289982
0.85168520 1.17267752
0.85157157 1.17464371
0.85149420 1.17427428
0.85141925 1.17597519
0.85134429 1.17555370
0.85123066 1.17858295
0.85115571 1.17694498
0.85104207 1.17832875
0.85092843 1.17950484
0.85081480 1.17969273
0.85070116 1.18158658
0.85058752 1.18225058
0.85047631 1.18407091
0.85036267 1.18461695
0.85024903 1.18528015
0.85017408 1.18669429
0.85006044 1.18520360
0.84998308 1.18787005
0.84987186 1.18757661
0.84975822 1.18863902
0.84968327 1.19104536
0.84956963 1.19091367
0.84945600 1.18946463
0.84934236 1.19188465
0.84926741 1.19199323
0.84915377 1.19182684
0.84907882 1.19410694
0.84896518 1.19455372
0.84885155 1.19666821
0.84873791 1.19798962
0.84862427 1.19742959
0.84854932 1.19631105
0.84843569 1.19834146
0.84832205 1.19909703
0.84820841 1.20028623
0.84809478 1.20201218
0.84801983 1.20218825
0.84790619 1.20230942
0.84779255 1.20413073
0.84767892 1.20229687
0.84756528 1.20495717
0.84749033 1.20627499
0.84737669 1.20628525
0.84726547 1.20748213
0.84718810 1.20653956
0.84707447 1.20892246
0.84696083 1.20913162
0.84688588 1.20875645
0.84677224 1.20988680
0.84665861 1.21422022
0.84654739 1.21199870
0.84647002 1.21266455
0.84635638 1.21333325
0.84628143 1.21236002
0.84616779 1.21428581
0.84609284 1.21630098
0.84597921 1.21303294
0.84590426 1.21574828
0.84579062 1.21541328
0.84571567 1.21736557
0.84564072 1.21591880
0.84552708 1.21804149
0.84545213 1.21914853
0.84533849 1.21954062
0.84526112 1.21909272
0.84514749 1.22012281
0.84507253 1.22017242
0.84499758 1.22161474
0.84488395 1.22195809
0.84477031 1.22348104
0.84469536 1.22425036
0.84458172 1.22340677
0.84446809 1.22474374
0.84435445 1.22434585
0.84424323 1.22718692
0.84412959 1.22588402
0.84401596 1.22736367
0.84390232 1.22792473
0.84382737 1.22895298
0.84371373 1.22956843
0.84360010 1.22943022
0.84348646 1.23112741
0.84341151 1.23088106
0.84329787 1.23132460
0.84318424 1.23371226
0.84310928 1.23389695
0.84299565 1.23453146
0.84288201 1.23504941
0.84280706 1.23571969
0.84269342 1.23644255
0.84257979 1.23869759
0.84250484 1.23687042
0.84239120 1.23917270
0.84227756 1.23773354
0.84220261 1.23949704
0.84208897 1.24201681
0.84197534 1.24066653
0.84190039 1.24336555
0.84178675 1.24263727
0.84167311 1.24397297
0.84155948 1.24416032
0.84144584 1.24435442
0.84133221 1.24723302
0.84121857 1.24552778
0.84110735 1.24853869
0.84099371 1.24823345
0.84091634 1.24875358
0.84080513 1.24984455
0.84072776 1.25178421
0.84061654 1.25340000
0.84053917 1.25252028
0.84042553 1.25336768
0.84031431 1.25317452
0.84020068 1.25239109
0.84012331 1.25653903
0.84000967 1.25747396
0.83989845 1.25795531
0.83982108 1.25904635
0.83970986 1.26104088
0.83963250 1.26114284
0.83951886 1.26326245
0.83940522 1.26155799
0.83933027 1.26149304
0.83921663 1.26312111
0.83910300 1.26508934
0.83902805 1.26572570
0.83891441 1.26724350
0.83880319 1.26749094
0.83872582 1.27018651
0.83861219 1.26906116
0.83850097 1.26846395
0.83842360 1.27068185
0.83830996 1.27230655
0.83819632 1.27274659
0.83812137 1.27449054
0.83800774 1.27420207
0.83789652 1.27742773
0.83781915 1.27767711
0.83774420 1.27697104
0.83766925 1.27863874
0.83759188 1.27958834
0.83748066 1.28126797
0.83736702 1.28191678
0.83728965 1.28113891
0.83717843 1.28403433
0.83706480 1.28394839
0.83695116 1.28665537
0.83687621 1.28818450
0.83676257 1.28821340
0.83664894 1.28894872
0.83653530 1.29036979
0.83642166 1.28937278
0.83634671 1.29259819
0.83623308 1.29557975
0.83615812 1.29380710
0.83604449 1.29580347
0.83593085 1.29786711
0.83585590 1.29792719
0.83574226 1.29859216
0.83562863 1.29923654
0.83555368 1.30182688
0.83544004 1.30272836
0.83532640 1.30421282
0.83521277 1.30382517
0.83509913 1.30619722
0.83502418 1.30837835
0.83491054 1.30769188
0.83479691 1.30743934
0.83468327 1.30907762
0.83457205 1.31319927
0.83445841 1.31273590
0.83434478 1.31677753
0.83426741 1.31512457
0.83415619 1.31509825
0.83404255 1.31588747
0.83396760 1.31779382
0.83385397 1.31965213
0.83377660 1.31986140
0.83366296 1.31976274
0.83355174 1.32234120
0.83347437 1.32439075
0.83336074 1.32506273
0.83324952 1.32628634
0.83313588 1.32740424
0.83302224 1.32660771
0.83290861 1.32700833
0.83279497 1.32847038
0.83272002 1.33095385
0.83260638 1.33151584
0.83253143 1.33256539
0.83245406 1.33236044
0.83234284 1.33412876
0.83226547 1.33605224
0.83219052 1.33796573
0.83207689 1.33782356
0.83200193 1.33679784
0.83188830 1.33930350
0.83181335 1.34118194
0.83169971 1.34000606
0.83162476 1.34117497
0.83151112 1.34288207
0.83143617 1.34383439
0.83132253 1.34478468
0.83124516 1.34542893
0.83117021 1.34688677
0.83105658 1.34965134
0.83094536 1.34883652
0.83086799 1.35051214
0.83075435 1.35276243
0.83064072 1.35458043
0.83052950 1.35601072
0.83041586 1.35738268
0.83030222 1.35776996
0.83022727 1.35701375
0.83011364 1.35933528
0.83003627 1.36127756
0.82992505 1.36181617
0.82981141 1.36158254
0.82969778 1.36378757
0.82962282 1.36300424
0.82950919 1.36501318
0.82943182 1.36821940
0.82932060 1.36996172
0.82920696 1.36895263
0.82909333 1.37137018
0.82897969 1.37387452
0.82890474 1.37288884
0.82879110 1.37241801
0.82867747 1.37549978
0.82856383 1.37802230
0.82848888 1.37567108
0.82837524 1.37906727
0.82830029 1.38012613
0.82818665 1.37912987
0.82807302 1.38223510
0.82795938 1.38274455
0.82784574 1.38615752
0.82777079 1.38555483
0.82761847 1.38763833
0.82750725 1.38694122
0.82739362 1.38902812
0.82731867 1.39145486
0.82720503 1.39240551
0.82709139 1.39399382
0.82701644 1.39672800
0.82690280 1.39719405
0.82678917 1.39676037
0.82671180 1.39807953
0.82660058 1.39966998
0.82648694 1.39990032
0.82637331 1.40198239
0.82629836 1.40405578
0.82618472 1.40448654
0.82610735 1.40570991
0.82599613 1.40658030
0.82591876 1.40703196
0.82580754 1.40735877
0.82573017 1.40722021
0.82561654 1.41143742
0.82550290 1.41325391
0.82542795 1.41221413
0.82531431 1.41411042
0.82520309 1.41584948
0.82508946 1.41827388
0.82501209 1.41813419
0.82489845 1.42030982
0.82482350 1.42095092
0.82470986 1.42070828
0.82459623 1.42246082
0.82452128 1.42261939
0.82440764 1.42483303
0.82429400 1.42817038
0.82421905 1.42876996
0.82414410 1.42886085
0.82406915 1.42934646
0.82399420 1.43050768
0.82388056 1.43291925
0.82380319 1.43184826
0.82368956 1.43464020
0.82357834 1.43567688
0.82346470 1.43590669
0.82335106 1.43770736
0.82323743 1.43988180
0.82312379 1.43983008
0.82301015 1.44235099
0.82289652 1.44355493
0.82278288 1.44569373
0.82267166 1.44551835
0.82255803 1.44800349
0.82248066 1.45023797
0.82236944 1.45053597
0.82229207 1.45029935
0.82221712 1.45054768
0.82210348 1.45177564
0.82202853 1.45257769
0.82195358 1.45251865
0.82183994 1.45539399
0.82176499 1.45763655
0.82168762 1.45758605
0.82157640 1.45612801
0.82146277 1.46114899
0.82138540 1.46151156
0.82127176 1.46058253
0.82116054 1.46571855
0.82104691 1.46482908
0.82093327 1.46617272
0.82081963 1.46752926
0.82070600 1.46964502
0.82059236 1.46940155
0.82047872 1.47145639
0.82036750 1.47187639
0.82029014 1.47206393
0.82017650 1.47527621
0.82006528 1.47606159
0.81998791 1.47811273
0.81987427 1.47840050
0.81976064 1.47900095
0.81968569 1.48360429
0.81957205 1.48373133
0.81946083 1.48286464
0.81934720 1.48627799
0.81923356 1.48803408
0.81915619 1.48857195
0.81904497 1.48970651
0.81893133 1.48892800
0.81885397 1.49322856
0.81874275 1.49304569
0.81866538 1.49392159
0.81855416 1.49470890
0.81844052 1.49632218
0.81836315 1.49784851
0.81825193 1.49845547
0.81817456 1.49927703
0.81806093 1.50101493
0.81794729 1.50289175
0.81787234 1.50453371
0.81775870 1.50455705
0.81768375 1.50549468
0.81757012 1.50647368
0.81749516 1.50812769
0.81738153 1.50922546
0.81730658 1.51194718
0.81723162 1.51235926
0.81711799 1.51439804
0.81704062 1.51292125
0.81692940 1.51467865
0.81681576 1.51623870
0.81673839 1.51881393
0.81662718 1.51969451
0.81651354 1.52043106
0.81639990 1.52196278
0.81628627 1.52379889
0.81621132 1.52618390
0.81609768 1.52623646
0.81598404 1.52756100
0.81590909 1.52876548
0.81579545 1.52882414
0.81568182 1.53060464
0.81560687 1.53080172
0.81549323 1.53378650
0.81537959 1.53368532
0.81530464 1.53586786
0.81519101 1.53634215
0.81507737 1.53721332
0.81496373 1.53990385
0.81488878 1.54154864
0.81477515 1.54230613
0.81466151 1.54382403
0.81458656 1.54403914
0.81447292 1.54705748
0.81435928 1.54890460
0.81428433 1.54821990
0.81417070 1.55015226
0.81405706 1.55122477
0.81394342 1.55559464
0.81379352 1.55433686
0.81367988 1.55533541
0.81360493 1.55753064
0.81349130 1.55784150
0.81337766 1.56037778
0.81330271 1.56134998
0.81322534 1.56221829
0.81311170 1.56160388
0.81300048 1.56458517
0.81292311 1.56509631
0.81281190 1.56672344
0.81265957 1.56841591
0.81254594 1.57162720
0.81247099 1.57119857
0.81235735 1.57248925
0.81228240 1.57271350
0.81220503 1.57531363
0.81209381 1.57513747
0.81201644 1.57436107
0.81194149 1.57440693
0.81186654 1.57720154
0.81175290 1.57712578
0.81167795 1.58054550
0.81156431 1.58112153
0.81145068 1.58105826
0.81137573 1.58286222
0.81126209 1.58445193
0.81118714 1.58466779
0.81107350 1.58505824
0.81099855 1.58892188
0.81088491 1.58822521
0.81077128 1.59041198
0.81065764 1.59126193
0.81058269 1.59117404
0.81050532 1.59277923
0.81043037 1.59386242
0.81031673 1.59386921
0.81024178 1.59607692
0.81012814 1.59767509
0.81001451 1.59503732
0.80990087 1.59962049
0.80978723 1.60066501
0.80967602 1.60213469
0.80956238 1.60311929
0.80944874 1.60357777
0.80937379 1.60582790
0.80926015 1.60670631
0.80914652 1.60706540
0.80907157 1.60830262
0.80895793 1.61001435
0.80888298 1.61020669
0.80876934 1.61246268
0.80869197 1.61420601
0.80857834 1.61471447
0.80846712 1.61621876
0.80835348 1.61666760
0.80827853 1.61867026
0.80816489 1.62066056
0.80805126 1.62049829
0.80793762 1.62099199
0.80786267 1.62326199
0.80774903 1.62497494
0.80763540 1.62376271
0.80756044 1.62637901
0.80744681 1.62805137
0.80733317 1.62788780
0.80725822 1.63100731
0.80714458 1.63042382
0.80703095 1.63182586
0.80691731 1.63405950
0.80680368 1.63389488
0.80669004 1.63510571
0.80657640 1.63533379
0.80646277 1.63699575
0.80635155 1.63846567
0.80623791 1.64113469
0.80616054 1.64042084
0.80604932 1.64239350
0.80597195 1.64463094
0.80585832 1.64570112
0.80578337 1.64570507
0.80566973 1.64753355
0.80555609 1.64913253
0.80544487 1.64923837
0.80536750 1.64953114
0.80525629 1.65057175
0.80514265 1.65299947
0.80506528 1.65470355
0.80495406 1.65372335
0.80487669 1.65670776
0.80476306 1.65732983
0.80464942 1.65778179
0.80457447 1.66001830
0.80446083 1.66079626
0.80434961 1.66051440
0.80427224 1.66326059
0.80415861 1.66415515
0.80408366 1.66659190
0.80397002 1.66604304
0.80385638 1.66721734
0.80378143 1.66804081
0.80366779 1.66934494
0.80359284 1.66977647
0.80347921 1.67250211
0.80340426 1.67195471
0.80332930 1.67231400
0.80321567 1.67491432
0.80314072 1.67619264
0.80302708 1.67650968
0.80291344 1.67655928
0.80279981 1.67883150
0.80268617 1.68006024
0.80261122 1.68262081
0.80249758 1.68111201
0.80238395 1.68228768
0.80230899 1.68368743
0.80219536 1.68581328
0.80212041 1.68658708
0.80200677 1.68806724
0.80193182 1.68914660
0.80181818 1.68982518
0.80174081 1.68884192
0.80162718 1.69218232
0.80155222 1.69218029
0.80143859 1.69523951
0.80132737 1.69584356
0.80121373 1.69706677
0.80110010 1.69925221
0.80098646 1.69812670
0.80091151 1.70123223
0.80079787 1.70136797
0.80072050 1.70345954
0.80060928 1.70387947
0.80049565 1.70731634
0.80041828 1.70716432
0.80030706 1.70736897
0.80019342 1.71045302
0.80007979 1.71142488
0.80000484 1.71036818
0.79989120 1.71413238
0.79977756 1.71270702
0.79966393 1.71534644
0.79958897 1.71630231
0.79947534 1.71566892
0.79940039 1.71981133
0.79928675 1.71878810
0.79917311 1.72121710
0.79905948 1.72068689
0.79894584 1.72238177
0.79883221 1.72498413
0.79871857 1.72619140
0.79860493 1.72797534
0.79849371 1.72922584
0.79841634 1.72973247
0.79830513 1.73083324
0.79822776 1.73194874
0.79811412 1.73411927
0.79803917 1.73400178
0.79792553 1.73410471
0.79785058 1.73575566
0.79773694 1.73844904
0.79766199 1.73713936
0.79754836 1.74062828
0.79747340 1.74012800
0.79735977 1.74065045
0.79728482 1.74464923
0.79717118 1.74466594
0.79705754 1.74534268
0.79698259 1.74690630
0.79686896 1.74632725
0.79675532 1.74972032
0.79668037 1.74995030
0.79660300 1.75071173
0.79652805 1.74914361
0.79645309 1.75287195
0.79633946 1.75491719
0.79622582 1.75337380
0.79611219 1.75753840
0.79599855 1.75819235
0.79588491 1.75772164
0.79577369 1.76166283
0.79566006 1.76396951
0.79554642 1.76282620
0.79547147 1.76369351
0.79535783 1.76601175
0.79528046 1.76756401
0.79516925 1.76813676
0.79509188 1.76929458
0.79497824 1.77138476
0.79486702 1.77177586
0.79478965 1.77233261
0.79467602 1.77604733
0.79456480 1.77671485
0.79445116 1.77591247
0.79437621 1.77785401
0.79426257 1.78088216
0.79414894 1.77972465
0.79407157 1.78187875
0.79396035 1.78229960
0.79384671 1.78336584
0.79373308 1.78548860
0.79361944 1.78499456
0.79350580 1.78691017
0.79343085 1.78864826
0.79331721 1.78965456
0.79320358 1.79346846
0.79308994 1.79225206
0.79297631 1.79555571
0.79286267 1.79631553
0.79275145 1.79787867
0.79263781 1.79991849
0.79252418 1.80097314
0.79241054 1.80166711
0.79229691 1.80221929
0.79222195 1.80569592
0.79210832 1.80604146
0.79203337 1.80630143
0.79195841 1.80804668
0.79184478 1.80826944
0.79176741 1.80770062
0.79169246 1.81109061
0.79157882 1.81074710
0.79150387 1.81240719
0.79139023 1.81252609
0.79131528 1.81372937
0.79120164 1.81607706
0.79108801 1.81607957
0.79097437 1.81912612
0.79086074 1.82000776
0.79078578 1.81956560
0.79067215 1.82257177
0.79055851 1.82487093
0.79044487 1.82500011
0.79036992 1.82759290
0.79025629 1.82658584
0.79014507 1.82856776
0.79006770 1.82978072
0.78995406 1.83119157
0.78987911 1.83185797
0.78976547 1.83400547
0.78969052 1.83497912
0.78957689 1.83540103
0.78950193 1.83628449
0.78942698 1.83798817
0.78931335 1.83855032
0.78923598 1.83988881
0.78912476 1.84231414
0.78901112 1.84252930
0.78893617 1.84339199
0.78882253 1.84429213
0.78870890 1.84656234
0.78863395 1.84511903
0.78852031 1.84811831
0.78840667 1.84841529
0.78832930 1.84999409
0.78821809 1.85180662
0.78810445 1.85180840
0.78799081 1.85562968
0.78787718 1.85571392
0.78780222 1.85646486
0.78768859 1.85927970
0.78757495 1.85980440
0.78750000 1.86127705
0.78738636 1.86125780
0.78731141 1.86435994
0.78719778 1.86391828
0.78708414 1.86615432
0.78700919 1.86717154
0.78689555 1.87062676
0.78678191 1.87164703
0.78666828 1.87240504
0.78655464 1.87307335
0.78644101 1.87430969
0.78632737 1.87612019
0.78621615 1.87969772
0.78610251 1.87998133
0.78598888 1.88199421
0.78587524 1.88251971
0.78580029 1.88454771
0.78568665 1.88676946
0.78560928 1.88771268
0.78553433 1.88814487
0.78542070 1.88788448
0.78534574 1.88921555
0.78523211 1.89005154
0.78511847 1.89124418
0.78500725 1.89365961
0.78489362 1.89689053
0.78477998 1.89694723
0.78466634 1.89864755
0.78455271 1.89969118
0.78447776 1.90091734
0.78440280 1.90328962
0.78428917 1.90426200
0.78421180 1.90210029
0.78409816 1.90694957
0.78402321 1.90560872
0.78390957 1.90672005
0.78383462 1.91026081
0.78372099 1.91032112
0.78360735 1.91209281
0.78349371 1.91410565
0.78338250 1.91487070
0.78326886 1.91589665
0.78319149 1.91835274
0.78311654 1.91934546
0.78304159 1.91999462
0.78296663 1.91913699
0.78288926 1.92105136
0.78277805 1.92461725
0.78270068 1.92355003
0.78258704 1.92541208
0.78247582 1.92823244
0.78236219 1.92751411
0.78224855 1.92859968
0.78213491 1.93237107
0.78202128 1.93372213
0.78190764 1.93499654
0.78179400 1.93682274
0.78168037 1.93697279
0.78160542 1.93913512
0.78153046 1.94042132
0.78141683 1.94211234
0.78134188 1.94339786
0.78122824 1.94449800
0.78115329 1.94531355
0.78107592 1.94468963
0.78096470 1.94665107
0.78088733 1.94789745
0.78077369 1.94887552
0.78069874 1.94898636
0.78058511 1.95263212
0.78047147 1.95412219
0.78036025 1.95610567
0.78024662 1.95515564
0.78013298 1.95799363
0.78005803 1.96117496
0.77994439 1.95950875
0.77983075 1.96249674
0.77971712 1.96328067
0.77960348 1.96473525
0.77952853 1.96546409
0.77941489 1.96770258
0.77930126 1.96969356
0.77918762 1.97095632
0.77907398 1.97145325
0.77896035 1.97651000
0.77884913 1.97746725
0.77877176 1.97805488
0.77866054 1.97689992
0.77854691 1.98066968
0.77846954 1.98118708
0.77835590 1.98291386
0.77824468 1.98621962
0.77816731 1.98557988
0.77805368 1.98702086
0.77794246 1.98902335
0.77782882 1.99122741
0.77775387 1.99164807
0.77764023 1.99154018
0.77756286 1.99407569
0.77744923 1.99602515
0.77733801 1.99655379
0.77726064 1.99781287
0.77714700 1.99956519
0.77703578 2.00233890
0.77695841 2.00168533
0.77684478 2.00460936
0.77676983 2.00368436
0.77665619 2.00715587
0.77654255 2.00887349
0.77646760 2.01019895
0.77635397 2.01140498
0.77627901 2.01122970
0.77616538 2.01282587
0.77609043 2.01404929
0.77597679 2.01675339
0.77586315 2.01666593
0.77578820 2.01887728
0.77571325 2.02035757
0.77559961 2.02141553
0.77552466 2.02365073
0.77541103 2.02326606
0.77529739 2.02410263
0.77518375 2.02627949
0.77510880 2.02678213
0.77499516 2.02867476
0.77488153 2.03227803
0.77476789 2.03447737
0.77465426 2.03358145
0.77457930 2.03630910
0.77446567 2.03732458
0.77435203 2.03913815
0.77423839 2.04033504
0.77412718 2.04204070
0.77404981 2.04330096
0.77393617 2.04523804
0.77382253 2.04625715
0.77371132 2.04636510
0.77363395 2.05008005
0.77352273 2.05136172
0.77340909 2.05203370
0.77333172 2.05299630
0.77321809 2.05523094
0.77314313 2.05768078
0.77302950 2.05797460
0.77291586 2.06043960
0.77280464 2.06053214
0.77269101 2.06282647
0.77261364 2.06352952
0.77250242 2.06697070
0.77238878 2.06816548
0.77227515 2.06833775
0.77220019 2.07045682
0.77208656 2.07198263
0.77197292 2.07206001
0.77189797 2.07476059
0.77178433 2.07525724
0.77170696 2.07694146
0.77163201 2.07725348
0.77151838 2.07949710
0.77140716 2.08013056
0.77129352 2.08209738
0.77117988 2.08331841
0.77106625 2.08604779
0.77099130 2.08618305
0.77087766 2.09031320
0.77080029 2.08950260
0.77068907 2.09173538
0.77061170 2.09322725
0.77053675 2.09479418
0.77042311 2.09373461
0.77030948 2.09595881
0.77023453 2.09840648
0.77012089 2.10102948
0.77004594 2.10033732
0.76993230 2.10154019
0.76981867 2.10101126
0.76974371 2.10497531
0.76963008 2.10447084
0.76951644 2.10805884
0.76944149 2.10914046
0.76936654 2.11092772
0.76928917 2.11019701
0.76921422 2.11137167
0.76910058 2.11235863
0.76902563 2.11428196
0.76891199 2.11555528
0.76879836 2.11741488
0.76868472 2.11971697
0.76857350 2.12144461
0.76845986 2.12300276
0.76834623 2.12548988
0.76827128 2.12492075
0.76815764 2.12907208
0.76804400 2.12987960
0.76796905 2.12977151
0.76785542 2.13298508
0.76777805 2.13429121
0.76766683 2.13381376
0.76758946 2.13548709
0.76747582 2.13933351
0.76736460 2.14112316
0.76725097 2.14152872
0.76717360 2.14456426
0.76706238 2.14429073
0.76694874 2.14593460
0.76683511 2.14749695
0.76676015 2.15035626
